Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Cedric Maxwell,SF,32,71,848,80,171,0.468,0,2,0.0,80,169,0.473,0.468,110,143,0.769,74,105,179,60,22,12,54,75,270,OOR,1988
Tim McCormick,C,25,70,2114,348,648,0.537,0,2,0.0,348,646,0.539,0.537,145,215,0.674,146,321,467,118,32,23,111,234,841,OOR,1988
Rodney McCray,SF,26,81,2689,359,746,0.481,0,4,0.0,359,742,0.484,0.481,288,367,0.785,232,399,631,264,57,51,144,166,1006,OOR,1988
Xavier McDaniel,SF,24,78,2703,687,1407,0.488,14,50,0.28,673,1357,0.496,0.493,281,393,0.715,206,312,518,263,96,52,223,230,1669,OOR,1988
Ben McDonald,PF,25,81,2039,258,552,0.467,9,35,0.257,249,517,0.482,0.476,87,111,0.784,133,202,335,138,39,8,93,246,612,OOR,1988
Mike McGee,SF-SG,28,48,1003,223,530,0.421,53,160,0.331,170,370,0.459,0.471,76,102,0.745,55,73,128,71,52,6,65,81,575,OOR,1988
Kevin McHale,PF,30,64,2390,550,911,0.604,0,0,0.0,550,911,0.604,0.604,346,434,0.797,159,377,536,171,27,92,141,179,1446,OOR,1988
Kevin McKenna,SG,29,31,393,43,109,0.394,16,50,0.32,27,59,0.458,0.468,24,25,0.96,4,27,31,40,15,2,19,55,126,OOR,1988
Derrick McKey,SF,21,82,1706,255,519,0.491,11,30,0.367,244,489,0.499,0.502,173,224,0.772,115,213,328,107,70,63,108,237,694,OOR,1988
Nate McMillan,PG,23,82,2453,235,496,0.474,9,24,0.375,226,472,0.479,0.483,145,205,0.707,117,221,338,702,169,47,189,238,624,OOR,1988
Mark McNamara,C,28,42,581,52,133,0.391,0,0,0.0,52,133,0.391,0.391,48,66,0.727,66,91,157,18,4,12,26,67,152,OOR,1988
Chris McNealy,PF,26,19,265,23,74,0.311,0,0,0.0,23,74,0.311,0.311,21,31,0.677,24,40,64,23,16,2,17,50,67,OOR,1988
Reggie Miller,SG,22,82,1840,306,627,0.488,61,172,0.355,245,455,0.538,0.537,149,186,0.801,95,95,190,132,53,19,101,157,822,OOR,1988
Dirk Minniefield,PG,27,72,1070,108,221,0.489,4,16,0.25,104,205,0.507,0.498,41,55,0.745,30,66,96,228,59,3,93,133,261,OOR,1988
Mike Mitchell,SF,32,68,1501,378,784,0.482,3,12,0.25,375,772,0.486,0.484,160,194,0.825,54,144,198,68,31,13,52,101,919,OOR,1988
Paul Mokeski,C,31,60,848,100,210,0.476,0,4,0.0,100,206,0.485,0.476,51,72,0.708,70,151,221,22,27,27,49,194,251,OOR,1988
Sidney Moncrief,SG,30,56,1428,217,444,0.489,5,31,0.161,212,413,0.513,0.494,164,196,0.837,58,122,180,204,41,14,86,109,603,OOR,1988
Andre Moore,PF-SF,23,10,50,9,27,0.333,0,0,0.0,9,27,0.333,0.333,6,8,0.75,6,8,14,6,2,1,4,6,24,OOR,1988
Johnny Moore,PG,29,5,61,4,10,0.4,0,1,0.0,4,9,0.444,0.4,0,0,0.0,2,4,6,12,3,0,7,1,8,OOR,1988
Ron Moore,C,26,14,59,9,29,0.31,0,0,0.0,9,29,0.31,0.31,6,8,0.75,2,6,8,1,5,0,4,21,24,OOR,1988
Chris Mullin,SF,24,60,2033,470,926,0.508,34,97,0.351,436,829,0.526,0.526,239,270,0.885,58,147,205,290,113,32,156,136,1213,OOR,1988
Jay Murphy,PF,25,9,46,8,23,0.348,0,0,0.0,8,23,0.348,0.348,4,5,0.8,4,12,16,1,0,0,5,5,20,OOR,1988
Ronnie Murphy,SF,23,18,89,14,49,0.286,1,4,0.25,13,45,0.289,0.296,7,11,0.636,5,6,11,6,5,1,8,14,36,OOR,1988
Tod Murphy,PF,24,1,19,1,1,1.0,0,0,0.0,1,1,1.0,1.0,3,4,0.75,1,1,2,2,1,0,0,2,5,OOR,1988
Pete Myers,SG,24,22,328,43,95,0.453,0,4,0.0,43,91,0.473,0.453,26,39,0.667,11,26,37,48,17,6,33,30,112,OOR,1988
Larry Nance,PF,28,67,2383,487,920,0.529,2,6,0.333,485,914,0.531,0.53,304,390,0.779,193,414,607,207,63,159,155,242,1280,OOR,1988
Calvin Natt,PF,31,27,533,102,208,0.49,0,1,0.0,102,207,0.493,0.49,54,73,0.74,35,61,96,47,13,3,30,43,258,OOR,1988
Ed Nealy,PF,27,68,837,50,109,0.459,1,2,0.5,49,107,0.458,0.463,41,63,0.651,82,140,222,49,29,5,27,94,142,OOR,1988
Martin Nessley,C,22,44,336,20,52,0.385,0,0,0.0,20,52,0.385,0.385,8,18,0.444,23,59,82,16,8,12,23,89,48,OOR,1988
Chuck Nevitt,C,28,17,63,7,21,0.333,0,0,0.0,7,21,0.333,0.333,3,6,0.5,4,14,18,0,1,5,2,12,17,OOR,1988
Johnny Newman,SF,24,77,1589,270,620,0.435,26,93,0.28,244,527,0.463,0.456,207,246,0.841,87,72,159,62,72,11,103,204,773,OOR,1988
Kurt Nimphius,C,29,72,919,128,257,0.498,0,1,0.0,128,256,0.5,0.498,60,83,0.723,62,91,153,53,22,56,49,141,316,OOR,1988
Ken Norman,SF,23,66,1435,241,500,0.482,0,10,0.0,241,490,0.492,0.482,87,170,0.512,100,163,263,78,44,34,103,123,569,OOR,1988
Mike O'Koren,SF,29,4,52,9,16,0.563,0,1,0.0,9,15,0.6,0.563,0,4,0.0,1,3,4,2,3,2,0,2,18,OOR,1988
Charles Oakley,PF,24,82,2816,375,776,0.483,3,12,0.25,372,764,0.487,0.485,261,359,0.727,326,740,1066,248,68,28,241,272,1014,OOR,1988
Hakeem Olajuwon,C,25,79,2825,712,1385,0.514,0,4,0.0,712,1381,0.516,0.514,381,548,0.695,302,657,959,163,162,214,243,324,1805,OOR,1988
Jawann Oldham,C,30,54,946,119,250,0.476,0,0,0.0,119,250,0.476,0.476,59,87,0.678,82,222,304,33,12,110,62,143,297,OOR,1988
Louis Orr,SF,29,29,180,16,50,0.32,0,1,0.0,16,49,0.327,0.32,8,16,0.5,13,21,34,9,6,0,14,27,40,OOR,1988
Robert Parish,C,34,74,2312,442,750,0.589,0,1,0.0,442,749,0.59,0.589,177,241,0.734,173,455,628,115,55,84,154,198,1061,OOR,1988
Jim Paxson,SG,30,45,801,137,298,0.46,5,21,0.238,132,277,0.477,0.468,68,79,0.861,15,30,45,76,30,5,39,73,347,OOR,1988
John Paxson,PG,27,81,1888,287,582,0.493,33,95,0.347,254,487,0.522,0.521,33,45,0.733,16,88,104,303,49,1,64,154,640,OOR,1988
Sam Perkins,PF,26,75,2499,394,876,0.45,5,30,0.167,389,846,0.46,0.453,273,332,0.822,201,400,601,118,74,54,119,227,1066,OOR,1988
Chuck Person,SF,23,79,2807,575,1252,0.459,59,177,0.333,516,1075,0.48,0.483,132,197,0.67,171,365,536,309,73,8,210,266,1341,OOR,1988
Jim Petersen,PF,25,69,1793,249,488,0.51,1,6,0.167,248,482,0.515,0.511,114,153,0.745,145,291,436,106,36,40,119,203,613,OOR,1988
Michael Phelps,SG,26,2,23,3,7,0.429,0,0,0.0,3,7,0.429,0.429,3,4,0.75,0,2,2,3,5,0,2,1,9,OOR,1988
Ricky Pierce,SG,28,37,965,248,486,0.51,3,14,0.214,245,472,0.519,0.513,107,122,0.877,30,53,83,73,21,7,57,94,606,OOR,1988
Ed Pinckney,PF,24,79,1177,179,343,0.522,0,2,0.0,179,341,0.525,0.522,133,178,0.747,94,136,230,66,39,32,77,118,491,OOR,1988
Scottie Pippen,SF,22,79,1650,261,564,0.463,4,23,0.174,257,541,0.475,0.466,99,172,0.576,115,183,298,169,91,52,131,214,625,OOR,1988
Olden Polynice,C,23,82,1080,118,254,0.465,0,2,0.0,118,252,0.468,0.465,101,158,0.639,122,208,330,33,32,26,81,215,337,OOR,1988
Terry Porter,PG,24,82,2991,462,890,0.519,24,69,0.348,438,821,0.533,0.533,274,324,0.846,65,313,378,831,150,16,244,204,1222,OOR,1988
Paul Pressey,SG,29,75,2484,345,702,0.491,8,39,0.205,337,663,0.508,0.497,285,357,0.798,130,245,375,523,112,34,198,233,983,OOR,1988
Harold Pressley,SF,24,80,2029,318,702,0.453,36,110,0.327,282,592,0.476,0.479,103,130,0.792,139,230,369,185,84,55,135,211,775,OOR,1988
Mark Price,PG,23,80,2626,493,974,0.506,72,148,0.486,421,826,0.51,0.543,221,252,0.877,54,126,180,480,99,12,184,119,1279,OOR,1988
Kurt Rambis,PF,29,70,845,102,186,0.548,0,0,0.0,102,186,0.548,0.548,73,93,0.785,103,165,268,54,39,13,59,103,277,OOR,1988
Blair Rasmussen,C,25,79,1779,435,884,0.492,0,0,0.0,435,884,0.492,0.492,132,170,0.776,130,307,437,78,22,81,73,241,1002,OOR,1988
Robert Reid,SG,32,62,980,165,356,0.463,13,34,0.382,152,322,0.472,0.482,50,63,0.794,38,87,125,67,27,5,41,118,393,OOR,1988
Richard Rellford,SF,23,4,42,5,8,0.625,0,0,0.0,5,8,0.625,0.625,6,8,0.75,2,5,7,1,0,3,4,3,16,OOR,1988
Jerry Reynolds,SF,25,62,1161,188,419,0.449,3,7,0.429,185,412,0.449,0.452,119,154,0.773,70,90,160,104,74,32,104,97,498,OOR,1988
Doc Rivers,PG,26,80,2502,403,890,0.453,9,33,0.273,394,857,0.46,0.458,319,421,0.758,83,283,366,747,140,41,210,272,1134,OOR,1988
Fred Roberts,PF,27,74,1032,161,330,0.488,0,6,0.0,161,324,0.497,0.488,128,165,0.776,60,102,162,81,16,15,68,118,450,OOR,1988
Alvin Robertson,SG,25,82,2978,655,1408,0.465,27,95,0.284,628,1313,0.478,0.475,273,365,0.748,165,333,498,557,243,69,251,300,1610,OOR,1988
Cliff Robinson,SF,27,62,2110,483,1041,0.464,2,9,0.222,481,1032,0.466,0.465,210,293,0.717,116,289,405,131,79,39,161,192,1178,OOR,1988
Dennis Rodman,SF,26,82,2147,398,709,0.561,5,17,0.294,393,692,0.568,0.565,152,284,0.535,318,397,715,110,75,45,156,273,953,OOR,1988
Johnny Rogers,PF,24,24,168,26,61,0.426,0,2,0.0,26,59,0.441,0.426,10,13,0.769,8,19,27,3,4,3,10,23,62,OOR,1988
Tree Rollins,C,32,76,1765,133,260,0.512,0,0,0.0,133,260,0.512,0.512,70,80,0.875,142,317,459,20,31,132,51,229,336,OOR,1988
Scott Roth,SF,24,26,201,30,74,0.405,2,11,0.182,28,63,0.444,0.419,22,30,0.733,7,21,28,16,12,0,11,37,84,OOR,1988
Brian Rowsom,PF,22,4,16,0,6,0.0,0,0,0.0,0,6,0.0,0.0,6,6,1.0,1,4,5,1,1,0,1,3,6,OOR,1988
Walker Russell,PG,27,1,1,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,OOR,1988
John Salley,C,23,82,2003,258,456,0.566,0,0,0.0,258,456,0.566,0.566,185,261,0.709,166,236,402,113,53,137,120,294,701,OOR,1988
Ralph Sampson,C-PF,27,48,1663,299,682,0.438,2,11,0.182,297,671,0.443,0.44,149,196,0.76,140,322,462,122,41,88,171,164,749,OOR,1988
Mike Sanders,SF,27,59,883,153,303,0.505,0,1,0.0,153,302,0.507,0.505,59,76,0.776,38,71,109,56,31,9,50,131,365,OOR,1988
Danny Schayes,PF,28,81,2166,361,668,0.54,0,2,0.0,361,666,0.542,0.54,407,487,0.836,200,462,662,106,62,92,155,323,1129,OOR,1988
Russ Schoene,PF,27,81,973,208,454,0.458,17,58,0.293,191,396,0.482,0.477,51,63,0.81,78,120,198,53,39,13,57,151,484,OOR,1988
Detlef Schrempf,SF,25,82,1587,246,539,0.456,5,32,0.156,241,507,0.475,0.461,201,266,0.756,102,177,279,159,42,32,108,189,698,OOR,1988
Byron Scott,SG,26,81,3048,710,1348,0.527,62,179,0.346,648,1169,0.554,0.55,272,317,0.858,76,257,333,335,155,27,161,204,1754,OOR,1988
Carey Scurry,SF,25,33,455,55,118,0.466,3,8,0.375,52,110,0.473,0.479,27,39,0.692,30,54,84,50,49,23,43,81,140,OOR,1988
Brad Sellers,SF,25,82,2212,326,714,0.457,1,7,0.143,325,707,0.46,0.457,124,157,0.79,107,143,250,141,34,66,91,174,777,OOR,1988
Purvis Short,SG,30,81,1949,474,986,0.481,5,21,0.238,469,965,0.486,0.483,206,240,0.858,71,151,222,162,58,14,118,197,1159,OOR,1988
Jerry Sichting,PG,31,52,694,93,172,0.541,10,22,0.455,83,150,0.553,0.57,17,23,0.739,9,27,36,93,21,0,22,60,213,OOR,1988
Jack Sikma,C,32,82,2923,514,1058,0.486,3,14,0.214,511,1044,0.489,0.487,321,348,0.922,195,514,709,279,93,80,157,316,1352,OOR,1988
Scott Skiles,PG,23,51,760,86,209,0.411,6,20,0.3,80,189,0.423,0.426,45,54,0.833,11,55,66,180,22,3,76,97,223,OOR,1988
Derek Smith,SG,26,35,899,174,364,0.478,8,23,0.348,166,341,0.487,0.489,87,113,0.77,35,68,103,89,21,17,48,108,443,OOR,1988
Kenny Smith,PG,22,61,2170,331,694,0.477,12,39,0.308,319,655,0.487,0.486,167,204,0.819,40,98,138,434,92,8,184,140,841,OOR,1988
Larry Smith,PF,30,20,499,58,123,0.472,0,1,0.0,58,122,0.475,0.472,11,27,0.407,79,103,182,25,12,11,36,63,127,OOR,1988
Otis Smith,SG,24,72,1549,325,662,0.491,13,41,0.317,312,621,0.502,0.501,178,229,0.777,126,121,247,155,91,42,107,160,841,OOR,1988
Mike Smrek,C,25,48,421,44,103,0.427,0,0,0.0,44,103,0.427,0.427,44,66,0.667,27,58,85,8,7,42,30,105,132,OOR,1988
Rory Sparrow,PG,29,58,1044,117,293,0.399,2,13,0.154,115,280,0.411,0.403,24,33,0.727,15,57,72,167,41,3,58,79,260,OOR,1988
Steve Stipanovich,C,27,80,2692,411,828,0.496,3,15,0.2,408,813,0.502,0.498,254,314,0.809,157,505,662,183,90,69,156,302,1079,OOR,1988
John Stockton,PG,25,82,2842,454,791,0.574,24,67,0.358,430,724,0.594,0.589,272,324,0.84,54,183,237,1128,242,16,262,247,1204,OOR,1988
John Stroeder,PF,29,41,271,29,79,0.367,0,2,0.0,29,77,0.377,0.367,20,30,0.667,24,47,71,20,3,12,24,48,78,OOR,1988
Jon Sundvold,PG,26,52,1024,176,379,0.464,26,64,0.406,150,315,0.476,0.499,43,48,0.896,14,34,48,183,27,2,57,54,421,OOR,1988
Roy Tarpley,PF,23,81,2307,444,888,0.5,0,5,0.0,444,883,0.503,0.5,205,277,0.74,360,599,959,86,103,86,172,313,1093,OOR,1988
Terry Teagle,SG,27,47,958,248,546,0.454,1,9,0.111,247,537,0.46,0.455,97,121,0.802,41,40,81,61,32,4,80,95,594,OOR,1988
Reggie Theus,SG,30,73,2653,619,1318,0.47,16,59,0.271,603,1259,0.479,0.476,320,385,0.831,72,160,232,463,59,16,234,173,1574,OOR,1988
Isiah Thomas,PG,26,81,2927,621,1341,0.463,30,97,0.309,591,1244,0.475,0.474,305,394,0.774,64,214,278,678,141,17,273,217,1577,OOR,1988
Bernard Thompson,SF,25,37,566,74,159,0.465,0,2,0.0,74,157,0.471,0.465,43,60,0.717,40,36,76,51,21,1,21,75,191,OOR,1988
Billy Thompson,SF,24,9,38,3,13,0.231,0,0,0.0,3,13,0.231,0.231,8,10,0.8,2,7,9,1,1,0,6,11,14,OOR,1988
LaSalle Thompson,C,26,69,1257,215,456,0.471,2,5,0.4,213,451,0.472,0.474,118,164,0.72,138,289,427,68,54,73,109,217,550,OOR,1988
Mychal Thompson,C,33,80,2007,370,722,0.512,0,3,0.0,370,719,0.515,0.512,185,292,0.634,198,291,489,66,38,79,113,251,925,OOR,1988
Bob Thornton,PF,25,48,593,65,130,0.5,0,2,0.0,65,128,0.508,0.5,34,55,0.618,46,66,112,15,11,3,35,103,164,OOR,1988
Otis Thorpe,PF,25,82,3072,622,1226,0.507,0,6,0.0,622,1220,0.51,0.507,460,609,0.755,279,558,837,266,62,56,228,264,1704,OOR,1988
Sedale Threatt,PG,26,71,1055,216,425,0.508,3,27,0.111,213,398,0.535,0.512,57,71,0.803,23,65,88,160,60,8,63,100,492,OOR,1988
Wayman Tisdale,PF,23,79,2378,511,998,0.512,0,2,0.0,511,996,0.513,0.512,246,314,0.783,168,323,491,103,54,34,145,274,1268,OOR,1988
Ray Tolbert,PF,29,25,259,35,69,0.507,0,0,0.0,35,69,0.507,0.507,19,30,0.633,23,32,55,10,8,5,21,39,89,OOR,1988
Andrew Toney,SG,30,29,522,72,171,0.421,9,27,0.333,63,144,0.438,0.447,58,72,0.806,8,39,47,108,11,6,50,35,211,OOR,1988
Sedric Toney,PG,25,21,139,21,48,0.438,5,14,0.357,16,34,0.471,0.49,10,11,0.909,3,5,8,24,9,1,12,20,57,OOR,1988
Kelly Tripucka,SF,28,49,976,139,303,0.459,31,74,0.419,108,229,0.472,0.51,59,68,0.868,30,87,117,105,34,4,68,68,368,OOR,1988
Trent Tucker,SG,28,71,1248,193,455,0.424,69,167,0.413,124,288,0.431,0.5,51,71,0.718,32,87,119,117,53,6,47,158,506,OOR,1988
Andre Turner,PG,23,12,99,12,34,0.353,1,7,0.143,11,27,0.407,0.368,10,14,0.714,4,4,8,23,7,1,12,13,35,OOR,1988
Elston Turner,SF,28,17,98,8,30,0.267,0,0,0.0,8,30,0.267,0.267,1,2,0.5,8,2,10,9,8,0,10,5,17,OOR,1988
Melvin Turpin,C,27,79,1011,199,389,0.512,1,3,0.333,198,386,0.513,0.513,71,98,0.724,88,148,236,32,26,68,71,157,470,OOR,1988
Terry Tyler,SF,31,74,1185,184,407,0.452,1,7,0.143,183,400,0.458,0.453,41,64,0.641,87,155,242,56,43,47,43,85,410,OOR,1988
Darnell Valentine,PG,28,79,1636,223,533,0.418,15,33,0.455,208,500,0.416,0.432,101,136,0.743,37,119,156,382,122,8,148,135,562,OOR,1988
Kiki Vandeweghe,SF,29,37,1038,283,557,0.508,22,58,0.379,261,499,0.523,0.528,159,181,0.878,36,73,109,71,21,7,48,68,747,OOR,1988
Jay Vincent,SF,28,73,1755,446,958,0.466,1,4,0.25,445,954,0.466,0.466,231,287,0.805,80,229,309,143,46,26,137,198,1124,OOR,1988
Sam Vincent,PG,24,72,1501,210,461,0.456,8,21,0.381,202,440,0.459,0.464,145,167,0.868,35,117,152,381,55,16,136,145,573,OOR,1988
Danny Vranes,SF,29,57,772,53,121,0.438,0,3,0.0,53,118,0.449,0.438,15,35,0.429,45,72,117,36,27,33,25,100,121,OOR,1988
Mark Wade,PG,22,11,123,3,20,0.15,0,2,0.0,3,18,0.167,0.15,2,4,0.5,3,12,15,34,7,1,13,13,8,OOR,1988
Milt Wagner,SG,24,40,380,62,147,0.422,2,10,0.2,60,137,0.438,0.429,26,29,0.897,4,24,28,61,6,4,22,42,152,OOR,1988
Granville Waiters,C,27,22,114,9,29,0.31,0,1,0.0,9,28,0.321,0.31,0,2,0.0,9,19,28,1,2,15,6,26,18,OOR,1988
Darrell Walker,SG,26,52,940,114,291,0.392,0,6,0.0,114,285,0.4,0.392,82,105,0.781,43,84,127,100,62,10,69,105,310,OOR,1988
Kenny Walker,SF,23,82,2139,344,728,0.473,0,1,0.0,344,727,0.473,0.473,138,178,0.775,192,197,389,86,63,59,83,290,826,OOR,1988
Jamie Waller,SG,23,9,91,16,40,0.4,0,2,0.0,16,38,0.421,0.4,10,18,0.556,9,4,13,3,4,1,11,13,42,OOR,1988
Chris Washburn,C,22,37,260,36,81,0.444,0,0,0.0,36,81,0.444,0.444,18,31,0.581,28,47,75,6,5,8,17,29,90,OOR,1988
Duane Washington,SG,23,15,156,18,42,0.429,2,4,0.5,16,38,0.421,0.452,16,20,0.8,5,17,22,34,12,0,9,23,54,OOR,1988
Kermit Washington,PF,36,6,56,7,14,0.5,0,0,0.0,7,14,0.5,0.5,2,2,1.0,9,10,19,0,4,4,4,13,16,OOR,1988
Pearl Washington,PG,24,68,1379,245,547,0.448,11,49,0.224,234,498,0.47,0.458,132,189,0.698,54,64,118,206,91,4,141,163,633,OOR,1988
Spud Webb,PG,24,82,1347,191,402,0.475,1,19,0.053,190,383,0.496,0.476,107,131,0.817,16,130,146,337,63,12,131,125,490,OOR,1988
Chris Welp,C,24,10,132,18,31,0.581,0,0,0.0,18,31,0.581,0.581,12,18,0.667,11,13,24,5,5,5,9,25,48,OOR,1988
Bill Wennington,C,24,30,125,25,49,0.51,1,2,0.5,24,47,0.511,0.52,12,19,0.632,14,25,39,4,5,9,9,33,63,OOR,1988
Mark West,C,27,83,2098,316,573,0.551,0,1,0.0,316,572,0.552,0.551,170,285,0.596,165,358,523,74,47,147,173,265,802,OOR,1988
Ennis Whatley,PG,25,5,24,4,9,0.444,0,0,0.0,4,9,0.444,0.444,3,4,0.75,0,4,4,2,2,0,4,3,11,OOR,1988
Clinton Wheeler,PG,28,59,513,62,132,0.47,0,0,0.0,62,132,0.47,0.47,25,34,0.735,19,21,40,103,36,2,52,37,149,OOR,1988
Eric White,SF,22,17,352,66,124,0.532,1,1,1.0,65,123,0.528,0.536,45,57,0.789,31,31,62,9,7,3,21,32,178,OOR,1988
Tony White,PG,22,49,581,111,249,0.446,0,6,0.0,111,243,0.457,0.446,39,54,0.722,12,19,31,59,20,2,47,57,261,OOR,1988
Jerome Whitehead,C,31,72,1221,174,360,0.483,0,0,0.0,174,360,0.483,0.483,59,82,0.72,109,212,321,39,32,21,49,209,407,OOR,1988
Dominique Wilkins,SF,28,78,2948,909,1957,0.464,38,129,0.295,871,1828,0.476,0.474,541,655,0.826,211,291,502,224,103,47,218,162,2397,OOR,1988
Gerald Wilkins,SG,24,81,2703,591,1324,0.446,39,129,0.302,552,1195,0.462,0.461,191,243,0.786,106,164,270,326,90,22,212,183,1412,OOR,1988
Buck Williams,PF,27,70,2637,466,832,0.56,1,1,1.0,465,831,0.56,0.561,346,518,0.668,298,536,834,109,68,44,189,266,1279,OOR,1988
Herb Williams,C,29,75,1966,311,732,0.425,0,6,0.0,311,726,0.428,0.425,126,171,0.737,116,353,469,98,37,146,119,244,748,OOR,1988
Hot Rod Williams,PF,25,77,2106,316,663,0.477,0,1,0.0,316,662,0.477,0.477,211,279,0.756,159,347,506,103,61,145,104,203,843,OOR,1988
John Williams,SF,21,82,2428,427,910,0.469,5,38,0.132,422,872,0.484,0.472,188,256,0.734,127,317,444,232,117,34,145,217,1047,OOR,1988
Kevin Williams,SG,26,80,1084,199,450,0.442,1,7,0.143,198,443,0.447,0.443,103,122,0.844,61,66,127,96,62,7,68,207,502,OOR,1988
Reggie Williams,SF,23,35,857,152,427,0.356,13,58,0.224,139,369,0.377,0.371,48,66,0.727,55,63,118,58,29,21,63,108,365,OOR,1988
Kevin Willis,PF,25,75,2091,356,687,0.518,0,2,0.0,356,685,0.52,0.518,159,245,0.649,235,312,547,28,68,41,138,240,871,OOR,1988
Nikita Wilson,SF,23,15,54,7,23,0.304,0,0,0.0,7,23,0.304,0.304,5,6,0.833,2,9,11,3,0,0,5,7,19,OOR,1988
Ricky Wilson,PG,23,24,420,43,110,0.391,10,26,0.385,33,84,0.393,0.436,29,40,0.725,2,25,27,69,23,3,25,40,125,OOR,1988
David Wingate,SG,24,61,1419,218,545,0.4,10,40,0.25,208,505,0.412,0.409,99,132,0.75,44,57,101,119,47,22,104,125,545,OOR,1988
Rickie Winslow,SF,23,7,45,3,13,0.231,0,1,0.0,3,12,0.25,0.231,1,2,0.5,3,4,7,2,1,0,4,9,7,OOR,1988
Randy Wittman,SG,28,82,2412,376,787,0.478,0,0,0.0,376,787,0.478,0.478,71,89,0.798,39,131,170,302,50,18,82,117,823,OOR,1988
Joe Wolf,C,23,42,1137,136,334,0.407,3,15,0.2,133,319,0.417,0.412,45,54,0.833,51,136,187,98,38,16,76,139,320,OOR,1988
Leon Wood,PG,25,52,909,136,312,0.436,52,127,0.409,84,185,0.454,0.519,76,99,0.768,17,40,57,174,26,1,39,50,400,OOR,1988
Mike Woodson,SG,29,80,2534,562,1263,0.445,18,78,0.231,544,1185,0.459,0.452,296,341,0.868,64,126,190,273,109,26,186,210,1438,OOR,1988
Orlando Woolridge,SF,28,19,622,110,247,0.445,0,2,0.0,110,245,0.449,0.445,92,130,0.708,31,60,91,71,13,20,48,73,312,OOR,1988
James Worthy,SF,26,75,2655,617,1161,0.531,2,16,0.125,615,1145,0.537,0.532,242,304,0.796,129,245,374,289,72,55,155,175,1478,OOR,1988
Brad Wright,PF,25,2,7,1,5,0.2,0,0,0.0,1,5,0.2,0.2,0,0,0.0,0,1,1,0,0,0,2,3,2,OOR,1988
Danny Young,PG,25,77,949,89,218,0.408,22,77,0.286,67,141,0.475,0.459,43,53,0.811,18,57,75,218,52,2,37,69,243,OOR,1988
Phil Zevenbergen,C,23,8,58,15,27,0.556,0,0,0.0,15,27,0.556,0.556,0,2,0.0,4,9,13,3,3,1,4,12,30,OOR,1988
