Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Fred Hoiberg,SG,31,79,1804,178,383,0.465,76,172,0.442,102,211,0.483,0.564,98,116,0.845,21,247,268,109,66,10,44,136,530,OOR
Robert Horry,PF,33,81,1290,141,348,0.405,41,108,0.38,100,240,0.417,0.464,69,107,0.645,108,164,272,101,48,49,55,165,392,OOR
Eddie House,SG,25,60,1188,161,449,0.359,51,136,0.375,110,313,0.351,0.415,36,45,0.8,28,110,138,148,65,4,63,92,409,OOR
Allan Houston,SG,32,50,1799,340,781,0.435,87,202,0.431,253,579,0.437,0.491,157,172,0.913,20,101,121,99,38,2,102,105,924,OOR
Josh Howard,SF,23,67,1589,229,532,0.43,20,66,0.303,209,466,0.448,0.449,97,138,0.703,149,219,368,97,69,54,67,168,575,OOR
Juwan Howard,PF,30,81,2877,529,1169,0.453,0,1,0.0,529,1168,0.453,0.453,318,393,0.809,171,399,570,158,54,22,178,284,1376,OOR
Troy Hudson,PG,27,29,503,80,207,0.386,31,77,0.403,49,130,0.377,0.461,27,33,0.818,4,31,35,70,7,0,34,32,218,OOR
Larry Hughes,SG,25,61,2061,401,1009,0.397,79,232,0.341,322,777,0.414,0.437,267,335,0.797,96,230,326,148,95,26,152,147,1148,OOR
Ryan Humphrey,PF,24,2,11,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,0.0,2,1,3,1,1,0,2,3,2,OOR
Brandon Hunter,PF,23,36,406,53,116,0.457,0,3,0.0,53,113,0.469,0.457,19,43,0.442,50,68,118,19,13,1,22,40,125,OOR
Lindsey Hunter,SG,33,33,661,49,143,0.343,14,50,0.28,35,93,0.376,0.392,5,8,0.625,13,54,67,85,39,6,34,45,117,OOR
Steven Hunter,C,22,59,789,82,155,0.529,0,0,0.0,82,155,0.529,0.529,23,69,0.333,54,116,170,12,5,73,29,101,187,OOR
Zydrunas Ilgauskas,C,28,81,2539,466,965,0.483,2,7,0.286,464,958,0.484,0.484,303,406,0.746,279,374,653,109,39,201,163,277,1237,OOR
Allen Iverson,SG,28,48,2040,435,1125,0.387,57,199,0.286,378,926,0.408,0.412,339,455,0.745,34,144,178,324,115,5,209,87,1266,OOR
Bobby Jackson,SG,30,50,1185,263,592,0.444,81,219,0.37,182,373,0.488,0.513,82,109,0.752,55,119,174,105,49,8,63,106,689,OOR
Jim Jackson,SF,33,80,3119,382,900,0.424,162,405,0.4,220,495,0.444,0.514,107,127,0.843,52,435,487,226,86,23,175,227,1033,OOR
Marc Jackson,PF,29,22,598,71,171,0.415,0,1,0.0,71,170,0.418,0.415,64,81,0.79,45,81,126,18,12,6,24,45,206,OOR
Mark Jackson,PG,38,42,577,34,100,0.34,7,41,0.171,27,59,0.458,0.375,28,39,0.718,10,60,70,119,17,1,53,41,103,OOR
Stephen Jackson,SF,25,80,2940,536,1261,0.425,145,427,0.34,391,834,0.469,0.483,233,297,0.785,97,273,370,244,142,20,223,216,1450,OOR
Casey Jacobsen,SF,22,78,1828,150,360,0.417,75,180,0.417,75,180,0.417,0.521,91,111,0.82,42,159,201,98,48,9,68,144,466,OOR
Jerome James,C,28,65,990,129,259,0.498,0,0,0.0,129,259,0.498,0.498,66,100,0.66,78,152,230,32,20,60,82,180,324,OOR
LeBron James,SG,19,79,3122,622,1492,0.417,63,217,0.29,559,1275,0.438,0.438,347,460,0.754,99,333,432,465,130,58,273,149,1654,OOR
Mike James,PG,28,81,2196,272,657,0.414,106,281,0.377,166,376,0.441,0.495,103,127,0.811,28,206,234,339,96,3,124,156,753,OOR
Antawn Jamison,SF,27,82,2376,488,913,0.535,16,40,0.4,472,873,0.541,0.543,220,294,0.748,233,287,520,70,83,30,81,174,1212,OOR
Marko Jarić,PG,25,58,1760,185,477,0.388,51,150,0.34,134,327,0.41,0.441,74,101,0.733,44,131,175,281,93,20,115,132,495,OOR
Chris Jefferies,SF-SG,23,21,195,27,72,0.375,17,42,0.405,10,30,0.333,0.493,13,20,0.65,5,24,29,7,4,7,19,36,84,OOR
Richard Jefferson,SF,23,82,3133,555,1115,0.498,48,132,0.364,507,983,0.516,0.519,357,468,0.763,109,355,464,315,92,28,198,224,1515,OOR
Jared Jeffries,PF,22,82,1913,177,469,0.377,5,30,0.167,172,439,0.392,0.383,105,171,0.614,180,244,424,93,48,28,107,212,464,OOR
Britton Johnsen,C,24,20,290,17,59,0.288,1,12,0.083,16,47,0.34,0.297,7,16,0.438,15,30,45,12,7,1,14,28,42,OOR
Anthony Johnson,PG,29,73,1598,167,411,0.406,41,122,0.336,126,289,0.436,0.456,75,94,0.798,28,102,130,202,64,8,75,138,450,OOR
Avery Johnson,PG,38,46,637,80,199,0.402,0,3,0.0,80,196,0.408,0.402,52,78,0.667,3,30,33,111,26,3,51,34,212,OOR
DerMarr Johnson,SF,23,21,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113,OOR
Ervin Johnson,C,36,66,965,55,103,0.534,0,1,0.0,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127,OOR
Joe Johnson,SG,22,82,3331,555,1291,0.43,83,272,0.305,472,1019,0.463,0.462,174,232,0.75,80,305,385,362,93,26,199,177,1367,OOR
Linton Johnson,SF,23,41,734,72,203,0.355,7,33,0.212,65,170,0.382,0.372,22,37,0.595,59,124,183,27,37,32,37,90,173,OOR
Dahntay Jones,SG,23,20,154,15,53,0.283,1,4,0.25,14,49,0.286,0.292,5,11,0.455,7,16,23,12,5,6,12,23,36,OOR
Damon Jones,PG,27,82,2016,210,524,0.401,98,273,0.359,112,251,0.446,0.494,55,72,0.764,15,155,170,478,30,4,103,92,573,OOR
Eddie Jones,SG,32,81,2998,473,1156,0.409,177,479,0.37,296,677,0.437,0.486,278,333,0.835,38,270,308,258,92,34,129,226,1401,OOR
Fred Jones,SG,24,81,1508,123,311,0.395,27,89,0.303,96,222,0.432,0.439,124,149,0.832,25,101,126,173,65,18,73,132,397,OOR
James Jones,SF,23,6,26,2,9,0.222,1,4,0.25,1,5,0.2,0.278,2,2,1.0,0,2,2,0,1,0,0,1,7,OOR
Jumaine Jones,SG,24,42,373,33,96,0.344,13,44,0.295,20,52,0.385,0.411,14,23,0.609,24,44,68,14,12,9,19,48,93,OOR
Popeye Jones,PF,33,5,10,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,OOR
Chris Kaman,C,21,82,1843,200,435,0.46,0,2,0.0,200,433,0.462,0.46,99,142,0.697,126,335,461,85,23,73,155,211,499,OOR
Jason Kapono,SF,22,41,427,52,129,0.403,21,44,0.477,31,85,0.365,0.484,20,24,0.833,19,36,55,14,13,2,21,41,145,OOR
Jason Kidd,PG,30,67,2450,368,959,0.384,94,293,0.321,274,666,0.411,0.433,206,249,0.827,85,343,428,618,122,14,214,110,1036,OOR
Andrei Kirilenko,PF,22,78,2895,412,931,0.443,68,201,0.338,344,730,0.471,0.479,392,496,0.79,226,403,629,244,150,215,215,174,1284,OOR
Kerry Kittles,SG,29,82,2842,434,959,0.453,97,276,0.351,337,683,0.493,0.503,107,136,0.787,56,271,327,206,125,40,95,144,1072,OOR
Brevin Knight,PG,28,56,1037,105,246,0.427,2,8,0.25,103,238,0.433,0.431,49,65,0.754,14,98,112,204,84,1,72,107,261,OOR
Kyle Korver,SF,22,74,882,115,327,0.352,81,207,0.391,34,120,0.283,0.476,19,24,0.792,30,81,111,40,25,8,41,102,330,OOR
Toni Kukoč,PF,35,73,1522,211,506,0.417,49,168,0.292,162,338,0.479,0.465,145,199,0.729,60,211,271,200,59,21,110,110,616,OOR
Christian Laettner,PF,34,48,984,119,256,0.465,6,21,0.286,113,235,0.481,0.477,40,50,0.8,50,182,232,89,37,28,42,102,284,OOR
Raef LaFrentz,C,27,17,328,57,124,0.46,8,40,0.2,49,84,0.583,0.492,10,13,0.769,30,49,79,24,8,13,11,47,132,OOR
Maciej Lampe,C,18,21,224,43,88,0.489,0,4,0.0,43,84,0.512,0.489,10,13,0.769,9,35,44,9,3,3,15,28,96,OOR
Sean Lampley,SF,24,10,63,13,20,0.65,0,0,0.0,13,20,0.65,0.65,8,12,0.667,2,9,11,2,0,1,3,2,34,OOR
Dan Langhi,SF,26,6,37,5,14,0.357,1,2,0.5,4,12,0.333,0.393,2,2,1.0,0,4,4,0,0,0,2,7,13,OOR
Rusty LaRue,PG,30,4,22,1,3,0.333,1,1,1.0,0,2,0.0,0.5,1,2,0.5,0,3,3,2,2,0,4,2,4,OOR
Voshon Lenard,SG,30,73,2233,394,933,0.422,106,289,0.367,288,644,0.447,0.479,144,182,0.791,46,154,200,151,61,12,101,177,1038,OOR
Quincy Lewis,SF,26,14,65,7,20,0.35,2,5,0.4,5,15,0.333,0.4,0,0,0.0,1,6,7,2,2,2,3,10,16,OOR
Rashard Lewis,SF,24,80,2931,535,1229,0.435,145,386,0.376,390,843,0.463,0.494,206,270,0.763,133,385,518,175,99,54,135,233,1421,OOR
Randy Livingston,PG,28,4,48,2,10,0.2,0,3,0.0,2,7,0.286,0.2,4,6,0.667,2,5,7,4,2,0,4,7,8,OOR
Raül López,PG,23,82,1617,223,517,0.431,25,85,0.294,198,432,0.458,0.456,101,117,0.863,24,131,155,305,62,2,174,200,572,OOR
Tyronn Lue,PG,26,76,2332,309,714,0.433,80,209,0.383,229,505,0.453,0.489,101,131,0.771,26,161,187,317,61,5,124,185,799,OOR
George Lynch,SF,33,78,1701,149,375,0.397,43,139,0.309,106,236,0.449,0.455,34,51,0.667,96,216,312,117,48,18,64,159,375,OOR
Mark Madsen,C,28,72,1246,101,204,0.495,0,6,0.0,101,198,0.51,0.495,57,118,0.483,134,138,272,28,33,18,47,175,259,OOR
Corey Maggette,SF,24,73,2628,453,1013,0.447,76,231,0.329,377,782,0.482,0.485,526,620,0.848,96,334,430,224,65,16,207,217,1508,OOR
Jamaal Magloire,C,25,82,2777,383,809,0.473,0,1,0.0,383,808,0.474,0.473,353,470,0.751,268,579,847,86,43,101,201,278,1119,OOR
Karl Malone,PF,40,42,1373,193,400,0.483,0,1,0.0,193,399,0.484,0.483,168,225,0.747,61,306,367,163,50,20,103,116,554,OOR
Stephon Marbury,PG,26,81,3254,598,1386,0.431,87,274,0.318,511,1112,0.46,0.463,356,436,0.817,58,205,263,719,129,9,249,172,1639,OOR
Shawn Marion,SF,25,79,3217,590,1341,0.44,90,265,0.34,500,1076,0.465,0.474,228,268,0.851,212,525,737,214,167,104,156,203,1498,OOR
Donyell Marshall,PF,30,82,2988,470,1020,0.461,131,325,0.403,339,695,0.488,0.525,134,182,0.736,210,598,808,122,93,124,117,247,1205,OOR
Darrick Martin,PG,32,16,172,20,67,0.299,6,26,0.231,14,41,0.341,0.343,9,9,1.0,2,5,7,23,2,1,7,23,55,OOR
Kenyon Martin,PF,26,65,2252,439,900,0.488,7,25,0.28,432,875,0.494,0.492,201,294,0.684,133,484,617,160,95,82,168,230,1086,OOR
Jamal Mashburn,SF,31,19,730,156,398,0.392,19,67,0.284,137,331,0.414,0.416,65,80,0.813,19,98,117,47,14,5,37,42,396,OOR
Desmond Mason,SF,26,82,2534,409,867,0.472,9,39,0.231,400,828,0.483,0.477,356,463,0.769,93,266,359,152,60,24,148,191,1183,OOR
Roger Mason,SG,23,26,328,32,98,0.327,13,39,0.333,19,59,0.322,0.393,19,22,0.864,1,30,31,26,11,6,20,36,96,OOR
Tony Massenburg,PF,36,59,789,104,219,0.475,0,1,0.0,104,218,0.477,0.475,43,63,0.683,57,131,188,29,14,18,45,144,251,OOR
Walter McCarty,PF,29,77,1900,203,523,0.388,137,366,0.374,66,157,0.42,0.519,62,82,0.756,28,211,239,124,72,22,91,179,605,OOR
Amal McCaskill,C,30,59,636,47,117,0.402,0,1,0.0,47,116,0.405,0.402,19,27,0.704,48,85,133,20,12,20,25,89,113,OOR
Jelani McCoy,C,26,2,12,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,3,4,0,0,0,1,4,0,OOR
Antonio McDyess,PF,29,42,927,126,268,0.47,0,0,0.0,126,268,0.47,0.47,38,69,0.551,70,187,257,36,37,24,57,117,290,OOR
Tracy McGrady,SG,24,67,2675,653,1566,0.417,174,513,0.339,479,1053,0.455,0.473,398,500,0.796,95,307,402,370,93,42,179,129,1878,OOR
Jeff McInnis,SG-PG,29,70,2365,334,747,0.447,46,127,0.362,288,620,0.465,0.478,114,143,0.797,33,143,176,430,72,6,120,163,828,OOR
Aaron McKie,SF,31,75,2112,265,577,0.459,75,172,0.436,190,405,0.469,0.524,84,111,0.757,45,208,253,195,85,23,103,142,689,OOR
Keith McLeod,PG,24,33,391,27,82,0.329,1,10,0.1,26,72,0.361,0.335,33,43,0.767,5,29,34,59,16,1,29,39,88,OOR
Stanislav Medvedenko,PF,24,68,1442,237,537,0.441,0,3,0.0,237,534,0.444,0.441,89,116,0.767,148,195,343,57,38,18,59,191,563,OOR
Ron Mercer,SG,27,39,516,90,211,0.427,2,7,0.286,88,204,0.431,0.431,13,17,0.765,10,39,49,22,14,5,26,37,195,OOR
Chris Mihm,C-PF,24,76,1330,186,381,0.488,0,0,0.0,186,381,0.488,0.488,110,166,0.663,156,257,413,21,37,63,90,208,482,OOR
Darius Miles,SF,22,79,2079,365,753,0.485,7,40,0.175,358,713,0.502,0.489,124,193,0.642,112,247,359,162,67,61,130,168,861,OOR
Darko Miličić,C,18,34,159,17,65,0.262,0,1,0.0,17,64,0.266,0.262,14,24,0.583,11,32,43,7,7,15,13,33,48,OOR
Andre Miller,PG,27,82,2838,430,941,0.457,12,65,0.185,418,876,0.477,0.463,342,411,0.832,127,239,366,501,142,25,215,194,1214,OOR
Brad Miller,PF,27,72,2621,373,731,0.51,12,38,0.316,361,693,0.521,0.518,256,329,0.778,191,552,743,312,68,86,144,247,1014,OOR
Mike Miller,SF,23,65,1770,270,616,0.438,80,215,0.372,190,401,0.474,0.503,102,141,0.723,42,174,216,232,59,14,107,162,722,OOR
Oliver Miller,C,33,48,506,53,100,0.53,0,1,0.0,53,99,0.535,0.53,15,23,0.652,46,84,130,36,19,26,33,91,121,OOR
Reggie Miller,SG,38,80,2254,260,594,0.438,134,334,0.401,126,260,0.485,0.551,146,165,0.885,18,170,188,249,65,11,68,96,800,OOR
Yao Ming,C,23,82,2692,535,1025,0.522,0,2,0.0,535,1023,0.523,0.522,361,446,0.809,197,538,735,122,22,156,204,273,1431,OOR
Cuttino Mobley,SG,28,80,3229,460,1081,0.426,164,420,0.39,296,661,0.448,0.501,176,217,0.811,40,322,362,258,107,33,180,179,1260,OOR
Nazr Mohammed,C,26,80,1611,246,472,0.521,0,0,0.0,246,472,0.521,0.521,100,169,0.592,178,296,474,36,55,52,96,195,592,OOR
Jérôme Moïso,PF,25,35,417,40,84,0.476,0,1,0.0,40,83,0.482,0.476,22,38,0.579,41,72,113,8,17,12,25,42,102,OOR
Mikki Moore,PF-C,28,32,395,50,99,0.505,0,0,0.0,50,99,0.505,0.505,30,35,0.857,29,55,84,19,7,13,22,65,130,OOR
Alonzo Mourning,C,33,12,215,33,71,0.465,0,0,0.0,33,71,0.465,0.465,30,34,0.882,8,19,27,8,2,6,10,32,96,OOR
Troy Murphy,PF,23,28,610,107,243,0.44,5,17,0.294,102,226,0.451,0.451,60,80,0.75,48,125,173,20,12,17,34,58,279,OOR
Lamond Murray,SF,30,33,518,76,215,0.353,21,60,0.35,55,155,0.355,0.402,24,35,0.686,14,76,90,28,15,7,38,47,197,OOR
Ronald Murray,PG,24,82,2021,389,915,0.425,67,229,0.293,322,686,0.469,0.462,168,235,0.715,45,159,204,205,81,28,149,158,1013,OOR
Tracy Murray,SF,32,7,35,3,12,0.25,2,5,0.4,1,7,0.143,0.333,0,1,0.0,3,2,5,1,1,0,2,3,8,OOR
Dikembe Mutombo,C,37,65,1494,141,295,0.478,0,0,0.0,141,295,0.478,0.478,81,119,0.681,145,292,437,25,17,123,54,141,363,OOR
Mamadou N'Diaye,C,28,28,366,27,69,0.391,0,0,0.0,27,69,0.391,0.391,44,59,0.746,43,69,112,0,8,25,18,59,98,OOR
Boštjan Nachbar,SF,23,45,516,47,132,0.356,23,63,0.365,24,69,0.348,0.443,21,29,0.724,8,62,70,30,14,14,23,72,138,OOR
Lee Nailon,PF-SF,28,57,780,147,327,0.45,0,3,0.0,147,324,0.454,0.45,47,58,0.81,64,79,143,38,15,8,45,93,341,OOR
Eduardo Nájera,SF,27,58,720,72,162,0.444,2,4,0.5,70,158,0.443,0.451,30,46,0.652,67,89,156,25,35,19,29,90,176,OOR
Steve Nash,PG,29,78,2612,397,845,0.47,104,257,0.405,293,588,0.498,0.531,230,251,0.916,59,173,232,687,67,8,209,139,1128,OOR
Rasho Nesterović,C,27,82,2353,328,700,0.469,0,0,0.0,328,700,0.469,0.469,54,114,0.474,257,376,633,114,51,165,107,247,710,OOR
Ira Newble,SF,29,64,1245,108,276,0.391,2,19,0.105,106,257,0.412,0.395,36,46,0.783,65,90,155,72,25,19,54,109,254,OOR
Moochie Norris,PG,30,66,847,80,217,0.369,20,58,0.345,60,159,0.377,0.415,54,71,0.761,10,55,65,121,44,5,64,51,234,OOR
Dirk Nowitzki,C,25,77,2915,605,1310,0.462,99,290,0.341,506,1020,0.496,0.5,371,423,0.877,90,580,670,207,92,104,135,216,1680,OOR
Jermaine O'Neal,PF,25,78,2788,608,1400,0.434,2,18,0.111,606,1382,0.438,0.435,348,460,0.757,193,585,778,164,59,199,181,248,1566,Candidate
Shaquille O'Neal,C,31,67,2464,554,948,0.584,0,0,0.0,554,948,0.584,0.584,331,676,0.49,246,523,769,196,34,166,195,225,1439,OOR
Charles Oakley,PF,40,7,25,2,6,0.333,0,0,0.0,2,6,0.333,0.333,5,6,0.833,0,5,5,2,0,0,1,8,9,OOR
Lamar Odom,PF,24,80,3003,485,1127,0.43,61,205,0.298,424,922,0.46,0.457,340,458,0.742,160,616,776,327,85,71,236,273,1371,OOR
Mehmet Okur,PF,24,71,1580,251,542,0.463,18,48,0.375,233,494,0.472,0.48,162,209,0.775,160,261,421,69,36,63,101,138,682,OOR
Kevin Ollie,PG,31,82,1401,95,257,0.37,4,9,0.444,91,248,0.367,0.377,147,176,0.835,23,147,170,234,51,8,81,119,341,OOR
Michael Olowokandi,C,28,43,925,121,285,0.425,0,0,0.0,121,285,0.425,0.425,36,61,0.59,78,167,245,24,16,68,54,137,278,OOR
Greg Ostertag,C,30,78,2153,208,437,0.476,0,1,0.0,208,436,0.477,0.476,113,195,0.579,221,357,578,123,30,139,99,228,529,OOR
Bo Outlaw,PF,32,82,1606,159,312,0.51,0,4,0.0,159,308,0.516,0.51,61,116,0.526,125,217,342,90,73,70,69,170,379,OOR
Travis Outlaw,PF,19,8,19,3,7,0.429,0,0,0.0,3,7,0.429,0.429,2,4,0.5,2,2,4,1,1,0,1,1,8,OOR
Doug Overton,PG,34,61,1033,99,245,0.404,3,23,0.13,96,222,0.432,0.41,23,31,0.742,16,70,86,138,26,2,58,89,224,OOR
Zaza Pachulia,C,19,59,664,68,175,0.389,0,0,0.0,68,175,0.389,0.389,58,90,0.644,69,105,174,13,21,12,34,87,194,OOR
Robert Pack,PG,34,26,220,22,52,0.423,0,0,0.0,22,52,0.423,0.423,5,6,0.833,4,14,18,27,12,1,16,20,49,OOR
Scott Padgett,PF,27,58,547,74,167,0.443,28,65,0.431,46,102,0.451,0.527,24,32,0.75,46,93,139,23,12,13,22,73,200,OOR
Milt Palacio,PG,25,59,1211,104,298,0.349,4,26,0.154,100,272,0.368,0.356,45,68,0.662,15,87,102,184,41,11,87,90,257,OOR
Jannero Pargo,PG,24,31,479,81,199,0.407,22,62,0.355,59,137,0.431,0.462,23,27,0.852,8,29,37,70,13,6,47,50,207,OOR
Tony Parker,PG,21,75,2577,423,946,0.447,62,199,0.312,361,747,0.483,0.48,191,272,0.702,43,194,237,411,61,7,179,148,1099,OOR
Cherokee Parks,C,31,12,64,4,10,0.4,0,0,0.0,4,10,0.4,0.4,4,6,0.667,4,6,10,1,0,3,2,7,12,OOR
Ruben Patterson,SF,28,73,1651,200,395,0.506,2,12,0.167,198,383,0.517,0.509,105,190,0.553,129,139,268,139,84,21,105,152,507,OOR
Sasha Pavlović,SF,20,79,1144,149,376,0.396,19,70,0.271,130,306,0.425,0.422,65,84,0.774,44,115,159,60,41,16,67,187,382,OOR
Gary Payton,PG,35,82,2825,482,1024,0.471,55,165,0.333,427,859,0.497,0.498,180,252,0.714,72,270,342,449,96,19,151,169,1199,OOR
Anthony Peeler,SG,34,75,1391,156,348,0.448,68,141,0.482,88,207,0.425,0.546,51,61,0.836,31,122,153,120,56,10,77,103,431,OOR
Desmond Penigar,PF,22,10,89,14,28,0.5,0,0,0.0,14,28,0.5,0.5,4,4,1.0,6,18,24,3,2,2,6,14,32,OOR
Kirk Penney,SG,23,2,18,1,6,0.167,1,3,0.333,0,3,0.0,0.25,0,0,0.0,0,1,1,1,1,0,3,1,3,OOR
Kendrick Perkins,C,19,10,35,8,15,0.533,0,0,0.0,8,15,0.533,0.533,6,9,0.667,5,9,14,3,0,2,5,6,22,OOR
Wesley Person,SG,32,58,1037,126,314,0.401,55,138,0.399,71,176,0.403,0.489,31,39,0.795,16,101,117,66,19,9,38,38,338,OOR
Morris Peterson,SF,26,82,2148,238,587,0.405,126,340,0.371,112,247,0.453,0.513,76,94,0.809,35,226,261,113,88,14,69,206,678,OOR
Eric Piatkowski,SF,33,49,703,72,191,0.377,43,122,0.352,29,69,0.42,0.49,14,16,0.875,10,63,73,26,16,5,29,42,201,OOR
Paul Pierce,SG,26,80,3099,602,1497,0.402,115,384,0.299,487,1113,0.438,0.441,517,631,0.819,69,453,522,410,131,52,303,234,1836,OOR
Mickaël Piétrus,PG,21,53,748,96,231,0.416,35,105,0.333,61,126,0.484,0.491,52,75,0.693,48,71,119,27,32,12,40,100,279,OOR
Scottie Pippen,SF,38,23,412,53,140,0.379,13,48,0.271,40,92,0.435,0.425,17,27,0.63,20,48,68,50,21,9,29,38,136,OOR
Zoran Planinić,SG,21,49,473,53,129,0.411,9,32,0.281,44,97,0.454,0.446,38,60,0.633,14,41,55,68,13,3,36,70,153,OOR
Scot Pollard,C,28,61,678,47,114,0.412,0,0,0.0,47,114,0.412,0.412,12,21,0.571,67,97,164,10,23,26,22,110,106,OOR
Olden Polynice,C,39,2,12,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1,2,1,1,0,4,2,0,OOR
Mark Pope,PF,31,4,20,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,1,0.0,0,3,3,0,1,0,3,8,2,OOR
James Posey,SG,27,82,2451,368,770,0.478,112,290,0.386,256,480,0.533,0.551,278,335,0.83,92,311,403,122,137,40,112,248,1126,OOR
Vitaly Potapenko,C,28,65,1419,200,409,0.489,0,0,0.0,200,409,0.489,0.489,59,92,0.641,101,188,289,53,22,28,77,161,459,OOR
Tayshaun Prince,SF,23,82,2701,338,723,0.467,57,157,0.363,281,566,0.496,0.507,108,141,0.766,93,297,390,191,63,69,119,149,841,OOR
Joel Przybilla,C,24,17,347,18,50,0.36,0,0,0.0,18,50,0.36,0.36,13,31,0.419,32,79,111,7,5,17,18,53,49,OOR
Vladimir Radmanović,PF,23,77,2321,345,812,0.425,140,377,0.371,205,435,0.471,0.511,95,127,0.748,104,302,406,142,80,42,109,187,925,OOR
Zach Randolph,PF,22,81,3067,663,1368,0.485,1,5,0.2,662,1363,0.486,0.485,299,393,0.761,242,609,851,163,68,41,247,227,1626,OOR
Theo Ratliff,C,30,85,2664,266,549,0.485,0,0,0.0,266,549,0.485,0.485,140,217,0.645,195,419,614,71,54,307,120,300,672,OOR
Željko Rebrača,C,31,24,273,34,77,0.442,0,0,0.0,34,77,0.442,0.442,23,30,0.767,23,35,58,6,5,11,17,52,91,OOR
Michael Redd,SG,24,82,3021,633,1439,0.44,127,363,0.35,506,1076,0.47,0.484,383,441,0.868,118,289,407,185,81,6,116,152,1776,OOR
Glen Rice,SF,36,18,262,22,76,0.289,5,28,0.179,17,48,0.354,0.322,17,17,1.0,9,32,41,24,6,0,13,22,66,OOR
Jason Richardson,SG,23,78,2936,563,1284,0.438,77,273,0.282,486,1011,0.481,0.468,258,377,0.684,124,400,524,226,86,41,196,182,1461,OOR
Quentin Richardson,SG,23,65,2338,425,1068,0.398,120,341,0.352,305,727,0.42,0.454,151,204,0.74,146,268,414,139,67,19,141,130,1121,OOR
Luke Ridnour,PG,22,69,1114,145,350,0.414,27,80,0.338,118,270,0.437,0.453,65,79,0.823,35,73,108,163,52,7,80,105,382,OOR
Clifford Robinson,PF,37,82,2846,366,945,0.387,112,314,0.357,254,631,0.403,0.447,123,173,0.711,54,268,322,271,68,73,173,237,967,OOR
Eddie Robinson,SF,27,51,1024,157,326,0.482,1,5,0.2,156,321,0.486,0.483,28,43,0.651,27,77,104,58,33,10,45,57,343,OOR
Glenn Robinson,SF,31,42,1336,275,614,0.448,34,100,0.34,241,514,0.469,0.476,114,137,0.832,46,143,189,57,42,9,106,96,698,OOR
Rodney Rogers,PF,32,69,1409,207,505,0.41,50,152,0.329,157,353,0.445,0.459,75,98,0.765,100,207,307,137,59,27,98,183,539,OOR
Sean Rooks,C,34,55,595,54,151,0.358,0,1,0.0,54,150,0.36,0.358,33,37,0.892,24,73,97,29,14,10,22,89,141,OOR
Jalen Rose,PG-SF,31,66,2497,383,952,0.402,69,202,0.342,314,750,0.419,0.439,187,231,0.81,34,232,266,329,51,22,208,184,1022,OOR
Malik Rose,PF,29,67,1256,173,404,0.428,0,3,0.0,173,401,0.431,0.428,183,225,0.813,110,210,320,69,36,24,112,164,529,OOR
Michael Ruffin,PF,27,41,733,38,117,0.325,0,0,0.0,38,117,0.325,0.325,16,38,0.421,78,129,207,41,22,21,42,103,92,OOR
Kareem Rush,SG,23,72,1244,190,432,0.44,48,138,0.348,142,294,0.483,0.495,31,52,0.596,20,77,97,59,33,20,48,109,459,OOR
Bryon Russell,SF,33,72,945,98,244,0.402,43,112,0.384,55,132,0.417,0.49,50,65,0.769,32,114,146,71,32,12,37,110,289,OOR
John Salmons,SG,24,77,1603,161,416,0.387,50,147,0.34,111,269,0.413,0.447,71,92,0.772,38,158,196,134,62,16,77,122,443,OOR
Jamal Sampson,C,20,10,130,11,23,0.478,0,0,0.0,11,23,0.478,0.478,7,12,0.583,23,29,52,7,2,4,6,16,29,OOR
Daniel Santiago,C,27,54,708,78,163,0.479,0,0,0.0,78,163,0.479,0.479,61,90,0.678,35,97,132,24,19,21,32,98,217,OOR
Brian Scalabrine,PF,25,69,928,86,218,0.394,10,41,0.244,76,177,0.429,0.417,58,70,0.829,42,131,173,65,21,14,42,113,240,OOR
Ansu Sesay,SF,27,57,583,81,178,0.455,6,21,0.286,75,157,0.478,0.472,32,46,0.696,43,49,92,19,19,20,23,66,200,OOR
Paul Shirley,PF,26,7,86,10,23,0.435,0,1,0.0,10,22,0.455,0.435,1,3,0.333,8,8,16,4,1,1,9,9,21,OOR
Bobby Simmons,SF,23,56,1376,147,373,0.394,2,12,0.167,145,361,0.402,0.397,141,169,0.834,115,147,262,96,51,17,73,169,437,OOR
Brian Skinner,C,27,56,1577,255,513,0.497,0,0,0.0,255,513,0.497,0.497,79,138,0.572,119,292,411,49,30,61,78,165,589,OOR
Tamar Slay,SG,23,22,165,21,60,0.35,4,12,0.333,17,48,0.354,0.383,7,14,0.5,10,15,25,14,7,1,11,20,53,OOR
