Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Dana Barros,PG,29,24,708,110,253,0.435,43,105,0.41,67,148,0.453,0.52,37,43,0.86,5,43,48,81,26,6,39,34,300,OOR
Brent Barry,SG,25,59,1094,155,379,0.409,56,173,0.324,99,206,0.481,0.483,76,93,0.817,30,80,110,154,51,15,76,88,442,OOR
Jon Barry,SG,27,58,965,100,246,0.407,48,124,0.387,52,122,0.426,0.504,37,46,0.804,26,73,99,115,55,3,59,56,285,OOR
Benoit Benjamin,C,32,4,44,5,12,0.417,0,0,0.0,5,12,0.417,0.417,3,4,0.75,3,6,9,1,1,0,2,5,13,OOR
Elmer Bennett,PG,26,9,75,6,19,0.316,3,9,0.333,3,10,0.3,0.395,7,10,0.7,0,4,4,11,4,0,10,7,22,OOR
Travis Best,PG,24,76,2064,274,620,0.442,57,155,0.368,217,465,0.467,0.488,149,197,0.756,36,130,166,318,98,5,153,221,754,OOR
Mookie Blaylock,PG,29,78,3056,501,1159,0.432,221,604,0.366,280,555,0.505,0.528,131,174,0.753,114,299,413,463,212,20,185,141,1354,OOR
Corie Blount,PF,28,58,1009,92,179,0.514,1,3,0.333,91,176,0.517,0.517,56,83,0.675,113,163,276,35,22,26,50,121,241,OOR
Muggsy Bogues,PG,32,65,1880,204,443,0.46,60,144,0.417,144,299,0.482,0.528,54,64,0.844,25,116,141,469,82,2,108,114,522,OOR
Dexter Boney,SG,26,8,48,6,19,0.316,1,6,0.167,5,13,0.385,0.342,6,8,0.75,3,3,6,0,2,1,1,3,19,OOR
Melvin Booker,PG,24,21,430,46,105,0.438,12,37,0.324,34,68,0.5,0.495,18,20,0.9,7,22,29,53,3,2,27,28,122,OOR
Bruce Bowen,SF,25,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,OOR
Donnie Boyce,SG,23,22,154,21,63,0.333,2,16,0.125,19,47,0.404,0.349,11,22,0.5,7,8,15,13,10,4,16,17,55,OOR
Shawn Bradley,C,24,73,2288,406,905,0.449,0,8,0.0,406,897,0.453,0.449,149,228,0.654,221,390,611,52,40,248,134,237,961,OOR
Mark Bradtke,C,28,36,251,25,58,0.431,0,0,0.0,25,58,0.431,0.431,9,13,0.692,26,42,68,7,5,5,9,34,59,OOR
Terrell Brandon,PG,26,78,2868,575,1313,0.438,101,271,0.373,474,1042,0.455,0.476,268,297,0.902,48,253,301,490,138,30,178,177,1519,OOR
Frank Brickowski,PF,37,17,255,32,73,0.438,7,20,0.35,25,53,0.472,0.486,10,14,0.714,6,28,34,15,5,4,19,42,81,OOR
Scott Brooks,PG,31,38,251,19,39,0.487,5,12,0.417,14,27,0.519,0.551,14,15,0.933,6,12,18,29,21,0,17,35,57,OOR
Chucky Brown,SF,28,70,757,78,154,0.506,1,6,0.167,77,148,0.52,0.51,47,70,0.671,41,107,148,28,9,22,19,100,204,OOR
Dee Brown,PG,28,21,522,61,166,0.367,20,65,0.308,41,101,0.406,0.428,18,22,0.818,8,40,48,67,31,7,24,45,160,OOR
Marcus Brown,PG,22,21,184,28,70,0.4,13,32,0.406,15,38,0.395,0.493,13,19,0.684,4,11,15,20,8,2,13,26,82,OOR
Mike Brown,C,33,6,83,5,12,0.417,0,0,0.0,5,12,0.417,0.417,6,10,0.6,9,16,25,5,1,1,2,9,16,OOR
P.J. Brown,PF,27,80,2592,300,656,0.457,0,2,0.0,300,654,0.459,0.457,161,220,0.732,239,431,670,92,85,98,113,283,761,OOR
Randy Brown,PG,28,72,1057,140,333,0.42,4,22,0.182,136,311,0.437,0.426,57,84,0.679,34,77,111,133,81,17,58,116,341,OOR
Kobe Bryant,SF,18,71,1103,176,422,0.417,51,136,0.375,125,286,0.437,0.477,136,166,0.819,47,85,132,91,49,23,112,102,539,OOR
Mark Bryant,PF,31,41,1018,152,275,0.553,0,0,0.0,152,275,0.553,0.553,76,108,0.704,67,145,212,47,22,5,46,136,380,OOR
Jud Buechler,SF,28,76,703,58,158,0.367,18,54,0.333,40,104,0.385,0.424,5,14,0.357,45,81,126,60,23,21,27,50,139,OOR
Matt Bullard,PF,29,71,1025,114,284,0.401,67,183,0.366,47,101,0.465,0.519,25,34,0.735,13,104,117,67,21,18,38,68,320,OOR
Scott Burrell,SF,26,57,939,98,271,0.362,41,116,0.353,57,155,0.368,0.437,57,76,0.75,49,109,158,74,28,19,53,120,294,OOR
Willie Burton,SF,28,24,380,39,116,0.336,13,46,0.283,26,70,0.371,0.392,57,68,0.838,11,30,41,11,8,3,26,55,148,OOR
Mitchell Butler,SG,26,49,465,52,125,0.416,12,39,0.308,40,86,0.465,0.464,32,50,0.64,19,34,53,30,13,2,27,55,148,OOR
Jason Caffey,PF,23,75,1405,205,385,0.532,0,1,0.0,205,384,0.534,0.532,139,211,0.659,135,166,301,89,25,9,97,149,549,OOR
Michael Cage,C,35,82,1247,66,141,0.468,0,0,0.0,66,141,0.468,0.468,19,41,0.463,112,208,320,43,48,42,17,118,151,OOR
Adrian Caldwell,PF,30,45,569,40,92,0.435,0,2,0.0,40,90,0.444,0.435,21,50,0.42,58,109,167,12,16,8,28,87,101,OOR
Marcus Camby,C,22,63,1897,375,778,0.482,2,14,0.143,373,764,0.488,0.483,183,264,0.693,131,263,394,97,66,130,134,214,935,OOR
Elden Campbell,PF,28,77,2516,442,942,0.469,1,4,0.25,441,938,0.47,0.47,263,370,0.711,207,408,615,126,46,117,130,276,1148,OOR
Antoine Carr,PF,35,82,1460,252,522,0.483,0,3,0.0,252,519,0.486,0.483,99,127,0.78,60,135,195,74,24,63,75,214,603,OOR
Chris Carr,SG,22,55,830,125,271,0.461,31,88,0.352,94,183,0.514,0.518,56,73,0.767,31,82,113,48,24,10,37,93,337,OOR
Jimmy Carruth,PF,27,4,21,2,3,0.667,0,0,0.0,2,3,0.667,0.667,1,1,1.0,0,4,4,0,0,2,1,4,5,OOR
Sam Cassell,PG,27,61,1714,337,783,0.43,81,231,0.351,256,552,0.464,0.482,212,251,0.845,47,135,182,305,77,19,168,200,967,OOR
Duane Causwell,C,28,46,581,48,94,0.511,2,3,0.667,46,91,0.505,0.521,20,37,0.541,57,70,127,20,15,38,34,131,118,OOR
Cedric Ceballos,SF,27,50,1426,282,617,0.457,26,102,0.255,256,515,0.497,0.478,139,186,0.747,102,228,330,64,33,23,85,113,729,OOR
Tom Chambers,PF,37,12,83,7,31,0.226,2,3,0.667,5,28,0.179,0.258,3,4,0.75,3,11,14,4,1,0,9,14,19,OOR
Rex Chapman,SG,29,65,1833,332,749,0.443,110,314,0.35,222,435,0.51,0.517,124,149,0.832,25,156,181,182,52,7,96,108,898,OOR
Calbert Cheaney,SG,25,79,2411,369,730,0.505,4,30,0.133,365,700,0.521,0.508,95,137,0.693,70,198,268,114,77,18,94,226,837,OOR
Pete Chilcutt,PF,28,54,662,72,165,0.436,25,69,0.362,47,96,0.49,0.512,13,22,0.591,67,89,156,47,26,17,28,52,182,OOR
Randolph Childress,PG,24,23,155,14,40,0.35,5,19,0.263,9,21,0.429,0.413,6,8,0.75,1,5,6,17,9,0,18,16,39,OOR
Chris Childs,PG,29,65,2076,211,510,0.414,70,181,0.387,141,329,0.429,0.482,113,149,0.758,22,169,191,398,78,11,180,213,605,OOR
Doug Christie,SG,26,81,3127,396,949,0.417,147,383,0.384,249,566,0.44,0.495,237,306,0.775,85,347,432,315,201,45,200,245,1176,OOR
Derrick Coleman,PF,29,57,2102,364,836,0.435,32,119,0.269,332,717,0.463,0.455,272,365,0.745,157,416,573,193,50,75,184,164,1032,OOR
Bimbo Coles,PG,28,51,1183,122,314,0.389,30,102,0.294,92,212,0.434,0.436,37,49,0.755,39,79,118,149,35,7,59,96,311,OOR
Marty Conlon,C,29,74,1614,214,454,0.471,2,10,0.2,212,444,0.477,0.474,144,171,0.842,128,195,323,104,46,18,109,154,574,OOR
Tyrone Corbin,SF,34,70,2305,253,600,0.422,74,208,0.356,179,392,0.457,0.483,86,108,0.796,76,218,294,124,90,7,85,176,666,OOR
Joe Courtney,PF,27,9,100,11,30,0.367,0,0,0.0,11,30,0.367,0.367,3,5,0.6,9,7,16,0,0,0,3,14,25,OOR
John Crotty,PG,27,48,659,79,154,0.513,20,49,0.408,59,105,0.562,0.578,54,64,0.844,15,32,47,102,18,0,42,79,232,OOR
Terry Cummings,PF,35,45,828,155,319,0.486,3,5,0.6,152,314,0.484,0.491,57,82,0.695,70,113,183,39,33,7,45,113,370,OOR
Earl Cureton,PF,39,9,46,3,8,0.375,0,0,0.0,3,8,0.375,0.375,1,3,0.333,4,5,9,4,0,0,1,10,7,OOR
Dell Curry,SG,32,68,2078,384,836,0.459,126,296,0.426,258,540,0.478,0.535,114,142,0.803,40,171,211,118,60,14,93,147,1008,OOR
Michael Curry,SG,28,81,1217,99,221,0.448,23,77,0.299,76,144,0.528,0.5,97,108,0.898,23,96,119,43,31,12,28,128,318,OOR
Erick Dampier,C,21,72,1052,131,336,0.39,1,1,1.0,130,335,0.388,0.391,107,168,0.637,96,198,294,43,19,73,84,153,370,OOR
Lloyd Daniels,SG,29,22,310,36,119,0.303,21,70,0.3,15,49,0.306,0.391,5,6,0.833,19,24,43,26,10,3,14,33,98,OOR
Sasha Danilović,SG,26,56,1789,248,570,0.435,85,236,0.36,163,334,0.488,0.51,121,151,0.801,29,107,136,102,54,9,116,160,702,OOR
Yinka Dare,C,24,41,313,19,54,0.352,0,0,0.0,19,54,0.352,0.352,19,37,0.514,35,47,82,3,4,28,21,51,57,OOR
Antonio Davis,PF,28,82,2335,308,641,0.48,1,14,0.071,307,627,0.49,0.481,241,362,0.666,190,408,598,65,42,84,141,260,858,OOR
Ben Davis,PF,24,20,98,10,26,0.385,0,0,0.0,10,26,0.385,0.385,9,20,0.45,12,15,27,0,4,1,3,16,29,OOR
Dale Davis,PF,27,80,2589,370,688,0.538,0,0,0.0,370,688,0.538,0.538,92,215,0.428,301,471,772,59,60,77,108,233,832,OOR
Emanual Davis,PG,28,13,230,24,54,0.444,12,27,0.444,12,27,0.444,0.556,5,8,0.625,2,20,22,26,9,2,17,20,65,OOR
Hubert Davis,SG,26,36,623,74,184,0.402,16,70,0.229,58,114,0.509,0.446,17,23,0.739,11,29,40,34,11,2,21,40,181,OOR
Mark Davis,SF,23,75,1705,251,535,0.469,24,93,0.258,227,442,0.514,0.492,113,168,0.673,138,185,323,135,85,31,118,230,639,OOR
Todd Day,SG,27,81,2277,398,999,0.398,126,348,0.362,272,651,0.418,0.461,256,331,0.773,109,221,330,117,108,48,127,208,1178,OOR
Andrew DeClercq,C,23,71,1065,142,273,0.52,0,0,0.0,142,273,0.52,0.52,91,151,0.603,122,176,298,32,33,27,76,229,375,OOR
Terry Dehere,PG,25,73,1053,148,383,0.386,52,160,0.325,96,223,0.43,0.454,122,148,0.824,15,80,95,158,27,3,96,142,470,OOR
Vinny Del Negro,SG,30,72,2243,365,781,0.467,44,140,0.314,321,641,0.501,0.496,112,129,0.868,39,171,210,231,59,7,92,131,886,OOR
Bison Dele,C,27,9,138,26,63,0.413,0,0,0.0,26,63,0.413,0.413,11,15,0.733,14,19,33,12,3,5,11,20,63,OOR
Tony Delk,PG,23,61,867,119,256,0.465,52,112,0.464,67,144,0.465,0.566,42,51,0.824,31,68,99,99,36,6,68,71,332,OOR
Dell Demps,SG,26,2,10,0,3,0.0,0,1,0.0,0,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0,0,1,2,OOR
Vlade Divac,C,28,81,2840,418,847,0.494,11,47,0.234,407,800,0.509,0.5,177,259,0.683,241,484,725,301,103,180,193,277,1024,OOR
Sherman Douglas,PG,30,79,2316,306,610,0.502,38,114,0.333,268,496,0.54,0.533,114,171,0.667,57,136,193,427,78,10,153,191,764,OOR
Greg Dreiling,C,34,40,389,34,74,0.459,1,1,1.0,33,73,0.452,0.466,11,27,0.407,19,57,76,11,8,7,9,65,80,OOR
Clyde Drexler,SG,34,62,2271,397,899,0.442,119,335,0.355,278,564,0.493,0.508,201,268,0.75,118,255,373,354,119,36,156,151,1114,OOR
Nate Driggers,SG,23,15,132,13,43,0.302,0,9,0.0,13,34,0.382,0.302,10,14,0.714,12,10,22,6,3,2,6,10,36,OOR
Kevin Duckworth,C,32,26,384,45,103,0.437,3,4,0.75,42,99,0.424,0.451,11,16,0.688,23,37,60,16,9,11,33,63,104,OOR
Chris Dudley,C,31,81,1840,126,293,0.43,0,0,0.0,126,293,0.43,0.43,65,137,0.474,204,389,593,41,39,96,80,247,317,OOR
Joe Dumars,SG,33,79,2923,385,875,0.44,166,384,0.432,219,491,0.446,0.535,222,256,0.867,38,153,191,318,57,1,128,97,1158,OOR
Tony Dumas,SG,24,24,278,33,96,0.344,4,28,0.143,29,68,0.426,0.365,16,25,0.64,3,13,16,25,10,2,16,45,86,OOR
Acie Earl,C,26,47,500,67,180,0.372,0,5,0.0,67,175,0.383,0.372,54,84,0.643,35,61,96,20,15,28,35,61,188,OOR
Tyus Edney,PG,23,70,1376,150,391,0.384,8,42,0.19,142,349,0.407,0.394,177,215,0.823,34,79,113,226,60,2,112,98,485,OOR
Blue Edwards,SF,31,61,1439,182,458,0.397,25,89,0.281,157,369,0.425,0.425,89,109,0.817,49,140,189,114,38,20,81,135,478,OOR
Kevin Edwards,PG,31,32,477,69,183,0.377,15,43,0.349,54,140,0.386,0.418,37,43,0.86,9,34,43,57,17,4,49,34,190,OOR
Craig Ehlo,SG,35,62,848,87,248,0.351,27,95,0.284,60,153,0.392,0.405,13,26,0.5,39,71,110,68,36,4,45,71,214,OOR
Howard Eisley,PG,24,82,1083,139,308,0.451,20,72,0.278,119,236,0.504,0.484,70,89,0.787,20,64,84,198,44,10,110,141,368,OOR
Mario Elie,SF,33,78,2687,291,585,0.497,120,286,0.42,171,299,0.572,0.6,207,231,0.896,60,175,235,310,92,12,135,200,909,OOR
Sean Elliott,SF,28,39,1393,196,464,0.422,42,126,0.333,154,338,0.456,0.468,148,196,0.755,48,142,190,124,24,24,89,105,582,OOR
Dale Ellis,SF,36,82,2940,477,1151,0.414,192,528,0.364,285,623,0.457,0.498,215,263,0.817,99,194,293,165,60,7,146,178,1361,OOR
LaPhonso Ellis,PF,26,55,2002,445,1014,0.439,95,259,0.367,350,755,0.464,0.486,218,282,0.773,107,279,386,131,44,41,117,181,1203,OOR
Pervis Ellison,PF,29,6,125,6,16,0.375,0,0,0.0,6,16,0.375,0.375,3,5,0.6,9,17,26,4,5,9,7,21,15,OOR
Brian Evans,SF,23,14,59,8,22,0.364,4,8,0.5,4,14,0.286,0.455,0,0,0.0,1,7,8,7,1,2,2,6,20,OOR
Patrick Ewing,C,34,78,2887,655,1342,0.488,2,9,0.222,653,1333,0.49,0.489,439,582,0.754,175,659,834,156,69,189,269,250,1751,OOR
Jamie Feick,PF-C,22,41,624,56,157,0.357,5,14,0.357,51,143,0.357,0.373,34,67,0.507,82,132,214,26,16,14,31,78,151,OOR
Duane Ferrell,SF,31,62,1115,159,337,0.472,18,44,0.409,141,293,0.481,0.499,58,94,0.617,57,84,141,66,38,6,55,120,394,OOR
Danny Ferry,PF,30,82,2633,341,794,0.429,114,284,0.401,227,510,0.445,0.501,74,87,0.851,82,255,337,151,56,32,94,245,870,OOR
Michael Finley,SF,23,83,2790,475,1071,0.444,101,280,0.361,374,791,0.473,0.491,198,245,0.808,88,284,372,224,68,24,164,138,1249,OOR
Matt Fish,C,27,6,8,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,1,4,5,0,0,0,2,2,2,OOR
Derek Fisher,PG,22,80,921,104,262,0.397,22,73,0.301,82,189,0.434,0.439,79,120,0.658,25,72,97,119,41,5,71,87,309,OOR
Greg Foster,C,28,79,920,111,245,0.453,2,3,0.667,109,242,0.45,0.457,54,65,0.831,56,131,187,31,10,20,54,145,278,OOR
Rick Fox,SF,27,76,2650,433,950,0.456,101,278,0.363,332,672,0.494,0.509,207,263,0.787,114,280,394,286,167,40,178,279,1174,OOR
Todd Fuller,C,22,75,949,114,266,0.429,0,0,0.0,114,266,0.429,0.429,76,110,0.691,108,141,249,24,10,20,52,146,304,OOR
Kevin Gamble,SF,31,62,953,123,286,0.43,54,112,0.482,69,174,0.397,0.524,7,10,0.7,13,94,107,77,21,17,27,76,307,OOR
Kevin Garnett,SF,20,77,2995,549,1100,0.499,6,21,0.286,543,1079,0.503,0.502,205,272,0.754,190,428,618,236,105,163,175,199,1309,OOR
Dean Garrett,C,30,68,1665,223,389,0.573,0,0,0.0,223,389,0.573,0.573,96,138,0.696,149,346,495,38,40,95,34,158,542,OOR
Chris Gatling,PF,29,47,1283,327,623,0.525,1,6,0.167,326,617,0.528,0.526,236,329,0.717,134,236,370,28,39,31,120,138,891,OOR
Reggie Geary,PG,23,39,246,22,58,0.379,8,21,0.381,14,37,0.378,0.448,5,11,0.455,4,11,15,36,13,2,15,36,57,OOR
Matt Geiger,C,27,49,1044,171,350,0.489,6,20,0.3,165,330,0.5,0.497,89,127,0.701,100,158,258,38,20,27,67,153,437,OOR
Kendall Gill,SF,28,82,3199,644,1453,0.443,74,220,0.336,570,1233,0.462,0.469,427,536,0.797,183,316,499,326,154,46,218,225,1789,OOR
Armen Gilliam,PF,32,80,2050,246,522,0.471,0,0,0.0,246,522,0.471,0.471,199,259,0.768,136,361,497,53,61,40,105,206,691,OOR
Anthony Goldwire,PG,25,60,1188,131,330,0.397,64,153,0.418,67,177,0.379,0.494,61,78,0.782,12,72,84,219,33,2,76,104,387,OOR
Greg Graham,SG,26,28,197,29,80,0.363,9,31,0.29,20,49,0.408,0.419,26,40,0.65,2,11,13,11,12,1,10,12,93,OOR
Brian Grant,PF,24,24,607,91,207,0.44,0,0,0.0,91,207,0.44,0.44,70,90,0.778,49,93,142,28,19,25,44,75,252,OOR
Gary Grant,PG,31,28,365,39,110,0.355,14,46,0.304,25,64,0.391,0.418,18,22,0.818,8,30,38,45,16,0,27,39,110,OOR
Harvey Grant,PF,31,78,1604,129,314,0.411,28,89,0.315,101,225,0.449,0.455,30,39,0.769,63,193,256,68,46,48,30,167,316,OOR
Horace Grant,PF,31,67,2496,358,695,0.515,1,6,0.167,357,689,0.518,0.516,128,179,0.715,206,394,600,163,101,65,99,157,845,OOR
Devin Gray,PF,24,6,49,8,26,0.308,0,0,0.0,8,26,0.308,0.308,2,5,0.4,6,8,14,2,4,0,5,11,18,OOR
Evric Gray,SF,27,5,42,4,15,0.267,1,4,0.25,3,11,0.273,0.3,4,4,1.0,1,2,3,2,1,0,3,5,13,OOR
Jeff Grayer,SG,31,25,316,38,83,0.458,4,11,0.364,34,72,0.472,0.482,11,20,0.55,21,17,38,25,8,7,15,42,91,OOR
A.C. Green,PF,33,83,2492,234,484,0.483,1,20,0.05,233,464,0.502,0.485,128,197,0.65,222,434,656,69,70,16,74,145,597,OOR
Litterial Green,PG,26,45,311,30,64,0.469,0,10,0.0,30,54,0.556,0.469,30,47,0.638,6,16,22,41,16,1,15,27,90,OOR
Tom Gugliotta,PF,27,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672,OOR
Jack Haley,C,33,20,74,13,37,0.351,0,0,0.0,13,37,0.351,0.351,14,19,0.737,13,19,32,5,1,1,2,14,40,OOR
Darvin Ham,SF,23,36,318,33,62,0.532,0,0,0.0,33,62,0.532,0.532,17,35,0.486,29,27,56,14,9,8,22,57,83,OOR
Steve Hamer,C,23,35,268,30,57,0.526,0,2,0.0,30,55,0.545,0.526,16,29,0.552,17,43,60,7,2,4,13,39,76,OOR
Tom Hammonds,PF,29,81,1758,191,398,0.48,0,2,0.0,191,396,0.482,0.48,124,172,0.721,135,266,401,64,16,24,88,205,506,OOR
Darrin Hancock,SF,25,24,133,16,35,0.457,0,0,0.0,16,35,0.457,0.457,10,14,0.714,4,14,18,12,9,1,11,15,42,OOR
Anfernee Hardaway,PG,25,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210,OOR
Tim Hardaway,PG,30,81,3136,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644,Candidate
Derek Harper,PG,35,75,2210,299,674,0.444,60,176,0.341,239,498,0.48,0.488,95,128,0.742,30,107,137,321,92,12,132,144,753,OOR
Ron Harper,PG,33,76,1740,177,406,0.436,68,188,0.362,109,218,0.5,0.52,58,82,0.707,46,147,193,191,86,38,50,138,480,OOR
Othella Harrington,PF,23,57,860,112,204,0.549,0,3,0.0,112,201,0.557,0.549,49,81,0.605,75,123,198,18,12,22,57,112,273,OOR
Lucious Harris,SG,26,54,813,112,294,0.381,36,99,0.364,76,195,0.39,0.442,33,47,0.702,27,44,71,50,41,3,34,45,293,OOR
Antonio Harvey,PF,26,6,26,5,11,0.455,0,0,0.0,5,11,0.455,0.455,5,6,0.833,2,8,10,1,0,4,1,8,15,OOR
Hersey Hawkins,SG,30,82,2755,369,795,0.464,143,355,0.403,226,440,0.514,0.554,258,295,0.875,92,228,320,250,159,12,130,146,1139,OOR
Michael Hawkins,PG,24,29,326,29,68,0.426,10,31,0.323,19,37,0.514,0.5,12,15,0.8,9,22,31,64,16,1,28,40,80,OOR
Shane Heal,PG,26,43,236,26,97,0.268,20,65,0.308,6,32,0.188,0.371,3,5,0.6,2,16,18,33,3,3,17,20,75,OOR
Alan Henderson,PF,24,30,501,77,162,0.475,0,0,0.0,77,162,0.475,0.475,45,75,0.6,47,69,116,23,21,6,29,73,199,OOR
Mark Hendrickson,PF,22,29,301,32,77,0.416,3,12,0.25,29,65,0.446,0.435,18,26,0.692,35,57,92,3,10,4,14,32,85,OOR
Carl Herrera,PF,30,75,1837,257,593,0.433,2,6,0.333,255,587,0.434,0.435,81,118,0.686,118,222,340,50,62,53,95,217,597,OOR
Grant Hill,SF,24,80,3147,625,1259,0.496,10,33,0.303,615,1226,0.502,0.5,450,633,0.711,123,598,721,583,144,48,259,186,1710,Candidate
Tyrone Hill,C,28,74,2582,357,595,0.6,0,1,0.0,357,594,0.601,0.6,241,381,0.633,259,477,736,92,63,30,147,268,955,OOR
Fred Hoiberg,SG,24,47,572,67,156,0.429,29,70,0.414,38,86,0.442,0.522,61,77,0.792,13,68,81,41,27,6,22,51,224,OOR
Jeff Hornacek,SG,33,82,2592,413,856,0.482,72,195,0.369,341,661,0.516,0.525,293,326,0.899,60,181,241,361,124,26,134,188,1191,OOR
Robert Horry,SF,26,54,1395,157,360,0.436,49,154,0.318,108,206,0.524,0.504,60,90,0.667,68,169,237,110,66,55,72,153,423,OOR
Allan Houston,SG,25,81,2681,437,1032,0.423,148,384,0.385,289,648,0.446,0.495,175,218,0.803,43,197,240,179,41,18,167,233,1197,OOR
Juwan Howard,SF,23,82,3324,638,1313,0.486,0,2,0.0,638,1311,0.487,0.486,294,389,0.756,202,450,652,311,93,23,246,259,1570,OOR
Stephen Howard,SF,26,49,418,62,108,0.574,0,0,0.0,62,108,0.574,0.574,52,81,0.642,29,56,85,11,19,12,25,62,176,OOR
Lindsey Hunter,PG,26,82,3023,421,1042,0.404,166,468,0.355,255,574,0.444,0.484,158,203,0.778,59,174,233,154,129,24,96,206,1166,OOR
Bobby Hurley,PG,25,49,632,46,125,0.368,14,45,0.311,32,80,0.4,0.424,37,53,0.698,9,29,38,146,27,3,55,53,143,OOR
Allen Iverson,PG,21,76,3045,625,1504,0.416,155,455,0.341,470,1049,0.448,0.467,382,544,0.702,115,197,312,567,157,24,337,233,1787,OOR
Jaren Jackson,SG,29,75,1133,134,329,0.407,53,158,0.335,81,171,0.474,0.488,53,69,0.768,31,101,132,65,45,16,60,131,374,OOR
Jim Jackson,SG-SF,26,77,2831,444,1029,0.431,86,247,0.348,358,782,0.458,0.473,252,310,0.813,132,279,411,316,86,32,208,194,1226,OOR
Mark Jackson,PG,31,82,3054,289,679,0.426,66,178,0.371,223,501,0.445,0.474,168,213,0.789,91,304,395,935,97,12,274,161,812,OOR
