Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
James Cotton,SG,22,SEA,9,33,8,21,0.381,0,4,0.0,8,17,0.471,0.381,8,9,0.889,2,4,6,0,1,1,6,3,24,12.5,0.481,0.19,0.429,7.4,14.2,10.9,0.0,1.6,2.3,19.4,43.5,-0.1,0.0,-0.1,-0.104,-6.1,-4.6,-10.7,-0.1,0,0.0,OOR,1998,56.0
Chris Crawford,PF,22,ATL,40,256,46,110,0.418,1,3,0.333,45,107,0.421,0.423,57,68,0.838,20,21,41,9,12,7,18,27,150,20.4,0.536,0.027,0.618,9.5,9.3,9.4,6.4,2.6,1.9,11.4,28.6,0.6,0.3,0.9,0.17,0.9,-0.7,0.3,0.1,0,0.0,OOR,1998,50.0
Austin Croshere,PF,22,IND,26,243,32,86,0.372,4,13,0.308,28,73,0.384,0.395,8,14,0.571,10,35,45,8,9,5,13,32,76,7.7,0.412,0.151,0.163,5.2,16.5,11.1,5.4,2.0,1.5,12.4,20.6,-0.4,0.4,0.0,0.003,-6.0,-0.1,-6.1,-0.3,0,0.0,OOR,1998,58.0
John Crotty,PG,28,POR,26,379,29,90,0.322,6,20,0.3,23,70,0.329,0.356,32,34,0.941,4,28,32,63,10,1,42,28,96,7.0,0.457,0.222,0.378,1.3,8.3,4.9,25.5,1.4,0.2,28.6,17.6,-0.4,0.3,-0.1,-0.013,-4.2,-1.1,-5.2,-0.3,0,0.0,OOR,1998,19.0
Terry Cummings,PF,36,PHI,74,1185,200,428,0.467,0,1,0.0,200,427,0.468,0.467,67,98,0.684,97,186,283,47,38,10,51,181,467,13.7,0.496,0.002,0.229,9.5,18.6,14.0,7.3,1.7,0.6,9.8,20.2,0.9,1.6,2.6,0.103,-2.2,-0.4,-2.6,-0.2,0,0.0,OOR,1998,31.0
William Cunningham,C,23,UTA,7,39,4,9,0.444,0,0,0.0,4,9,0.444,0.444,0,0,0.0,4,6,10,1,2,0,0,10,8,9.3,0.444,0.0,0.0,13.6,14.5,15.3,3.9,2.8,0.0,0.0,10.7,0.1,0.1,0.1,0.131,-3.5,0.4,-3.1,0.0,0,0.0,OOR,1998,56.0
Bill Curley,PF,25,MIN,11,146,16,33,0.485,0,1,0.0,16,32,0.5,0.485,2,3,0.667,11,17,28,4,3,1,3,28,34,7.8,0.495,0.03,0.091,8.6,13.1,10.9,4.0,1.1,0.5,8.0,11.4,0.1,0.1,0.2,0.068,-4.9,-1.5,-6.4,-0.2,0,0.0,OOR,1998,41.0
Dell Curry,SG,33,CHH,52,971,194,434,0.447,61,145,0.421,133,289,0.46,0.517,41,52,0.788,26,75,101,69,31,4,54,85,490,15.1,0.536,0.334,0.12,3.3,9.2,6.3,12.9,1.7,0.3,10.6,24.3,1.0,0.7,1.7,0.085,1.2,-1.3,-0.1,0.5,0,0.0,OOR,1998,51.0
Michael Curry,SG,29,MIL,82,1978,196,418,0.469,4,9,0.444,192,409,0.469,0.474,147,176,0.835,26,72,98,137,56,14,77,218,543,9.1,0.548,0.022,0.421,1.6,4.5,3.0,10.9,1.5,0.5,13.5,13.2,2.1,0.9,2.9,0.071,-2.9,0.0,-2.9,-0.5,0,0.0,OOR,1998,36.0
Erick Dampier,C,22,GSW,82,2656,352,791,0.445,0,2,0.0,352,789,0.446,0.445,267,399,0.669,272,443,715,94,39,139,175,281,971,14.0,0.502,0.003,0.504,10.6,18.3,14.4,6.1,0.8,3.6,15.3,18.7,1.1,2.9,4.0,0.072,-2.2,-0.2,-2.4,-0.3,0,0.0,OOR,1998,
Antonio Daniels,SG,22,VAN,74,1956,228,548,0.416,11,52,0.212,217,496,0.438,0.426,112,170,0.659,22,121,143,334,55,10,164,88,579,9.9,0.465,0.095,0.31,1.3,7.1,4.2,26.6,1.5,0.4,20.8,17.9,-0.9,-0.4,-1.3,-0.032,-2.4,-2.6,-5.0,-1.5,0,0.0,OOR,1998,11.0
Lloyd Daniels,SG,30,TOR,6,82,12,29,0.414,2,9,0.222,10,20,0.5,0.448,8,10,0.8,4,3,7,4,3,2,4,4,34,13.5,0.509,0.31,0.345,5.3,4.3,4.8,8.2,1.9,1.7,10.7,20.0,0.1,0.0,0.1,0.04,-0.8,-2.6,-3.3,0.0,0,0.0,OOR,1998,16.0
Yinka Dare,C,25,NJN,10,60,4,18,0.222,0,0,0.0,4,18,0.222,0.222,4,8,0.5,10,7,17,1,0,2,2,9,12,4.5,0.279,0.0,0.444,18.1,14.4,16.4,2.4,0.0,2.5,8.5,17.0,-0.1,0.0,-0.1,-0.051,-6.6,-4.5,-11.1,-0.1,0,0.0,OOR,1998,43.0
Antonio Davis,PF,29,IND,82,2191,254,528,0.481,0,3,0.0,254,525,0.484,0.481,277,398,0.696,192,368,560,61,45,72,103,234,785,15.3,0.558,0.006,0.754,11.1,19.2,15.4,4.5,1.1,2.3,12.8,17.5,3.8,3.6,7.4,0.162,-0.3,0.2,-0.1,1.1,0,0.0,OOR,1998,58.0
Ben Davis,PF,25,NYK,7,13,2,10,0.2,0,0,0.0,2,10,0.2,0.2,0,0,0.0,6,0,6,0,1,0,0,3,4,7.7,0.2,0.0,0.0,55.2,0.0,27.7,0.0,4.2,0.0,0.0,36.1,-0.1,0.0,0.0,-0.127,-5.6,-12.0,-17.6,0.0,0,0.0,OOR,1998,43.0
Dale Davis,C,28,IND,78,2174,273,498,0.548,0,0,0.0,273,498,0.548,0.548,80,172,0.465,233,378,611,70,51,87,73,209,626,15.2,0.546,0.0,0.345,13.6,19.9,16.9,5.3,1.3,2.8,11.3,14.2,3.4,3.8,7.1,0.158,0.6,0.6,1.3,1.8,0,0.0,OOR,1998,58.0
Emanual Davis,PG,29,HOU,45,599,63,142,0.444,27,72,0.375,36,70,0.514,0.539,31,37,0.838,10,37,47,59,17,3,52,55,184,9.2,0.581,0.507,0.261,2.0,7.2,4.6,15.4,1.5,0.4,24.7,15.9,0.2,0.1,0.3,0.022,-2.1,-1.5,-3.6,-0.3,0,0.0,OOR,1998,20.0
Hubert Davis,SG,27,DAL,81,2378,350,767,0.456,101,230,0.439,249,537,0.464,0.522,97,116,0.836,34,135,169,157,43,5,88,117,898,12.5,0.549,0.3,0.151,1.6,6.5,4.0,11.4,1.0,0.1,9.7,17.4,3.1,0.3,3.4,0.068,-0.4,-1.6,-2.0,0.0,0,0.0,OOR,1998,19.0
Mark Davis,SF,24,PHI,71,906,109,244,0.447,0,6,0.0,109,238,0.458,0.447,64,101,0.634,64,94,158,73,49,18,91,95,282,10.9,0.489,0.025,0.414,8.1,12.0,10.0,13.5,2.9,1.5,24.0,18.8,-0.8,1.0,0.2,0.01,-2.6,0.6,-2.0,0.0,0,0.0,OOR,1998,31.0
Terry Davis,PF,30,WAS,74,1705,127,256,0.496,0,1,0.0,127,255,0.498,0.496,69,119,0.58,209,271,480,30,41,24,56,193,323,10.5,0.524,0.004,0.465,13.5,18.7,16.0,2.5,1.3,1.0,15.4,9.5,1.8,1.9,3.6,0.103,-2.2,-0.5,-2.7,-0.3,0,0.0,OOR,1998,42.0
Todd Day,SG,28,MIA,5,69,11,31,0.355,2,12,0.167,9,19,0.474,0.387,6,9,0.667,4,2,6,7,7,0,3,10,30,14.8,0.429,0.387,0.29,7.0,3.3,5.1,18.1,5.5,0.0,7.9,25.7,0.0,0.1,0.1,0.102,-2.2,2.3,0.1,0.0,0,0.0,OOR,1998,55.0
Andrew DeClercq,C,24,BOS,81,1523,169,340,0.497,0,1,0.0,169,339,0.499,0.497,101,168,0.601,180,212,392,59,85,49,84,277,439,13.2,0.53,0.003,0.494,12.8,18.0,15.2,5.9,2.9,2.5,16.9,14.1,1.4,2.1,3.4,0.108,-2.6,0.3,-2.3,-0.1,0,0.0,OOR,1998,36.0
Terry Dehere,PG,26,SAC,77,1410,180,451,0.399,50,132,0.379,130,319,0.408,0.455,79,99,0.798,21,85,106,196,52,4,96,150,489,10.8,0.494,0.293,0.22,1.6,6.9,4.2,22.4,1.9,0.2,16.3,18.6,0.3,0.7,1.0,0.035,-2.5,-0.9,-3.4,-0.5,0,0.0,OOR,1998,17.0
Vinny Del Negro,SG,31,SAS,54,1721,211,479,0.441,17,39,0.436,194,440,0.441,0.458,74,93,0.796,13,139,152,183,39,6,53,113,513,11.1,0.493,0.081,0.194,0.9,8.8,5.1,17.5,1.2,0.2,9.3,15.6,1.6,2.1,3.7,0.104,-2.2,0.7,-1.5,0.2,0,0.0,OOR,1998,45.0
Bison Dele,C,28,DET,78,2619,531,1040,0.511,1,3,0.333,530,1037,0.511,0.511,198,280,0.707,223,472,695,94,67,55,181,252,1261,18.1,0.542,0.003,0.269,10.1,21.6,15.8,7.0,1.4,1.6,13.5,23.9,3.2,3.7,6.9,0.126,0.6,-0.6,0.0,1.3,0,0.0,OOR,1998,37.0
Tony Delk,PG,24,GSW,77,1681,314,798,0.393,42,157,0.268,272,641,0.424,0.42,111,151,0.735,38,134,172,172,73,12,109,96,781,13.1,0.452,0.197,0.189,2.3,8.8,5.5,19.3,2.3,0.5,11.2,25.3,-0.6,1.3,0.8,0.022,-1.1,-0.3,-1.5,0.2,0,0.0,OOR,1998,
Vlade Divac,C,29,CHH,64,1805,267,536,0.498,3,14,0.214,264,522,0.506,0.501,130,188,0.691,183,335,518,172,83,94,114,179,667,19.4,0.539,0.026,0.351,12.4,22.2,17.3,15.8,2.5,3.8,15.6,18.8,2.9,3.0,5.9,0.157,1.8,2.2,4.0,2.7,0,0.0,OOR,1998,51.0
Sherman Douglas,PG,31,NJN,80,1699,255,515,0.495,14,46,0.304,241,469,0.514,0.509,115,172,0.669,52,83,135,319,55,7,110,156,639,15.6,0.541,0.089,0.334,3.3,6.0,4.6,30.4,1.7,0.3,15.7,17.9,3.3,0.7,4.0,0.112,1.3,-0.7,0.6,1.1,0,0.0,OOR,1998,43.0
Clyde Drexler,SG,35,HOU,70,2473,452,1059,0.427,106,334,0.317,346,725,0.477,0.477,277,346,0.801,105,241,346,382,126,42,189,193,1287,19.8,0.531,0.315,0.327,5.1,11.4,8.3,27.6,2.7,1.2,13.5,25.7,5.0,1.8,6.8,0.133,3.2,0.1,3.4,3.3,0,0.0,OOR,1998,20.0
Chris Dudley,C,32,NYK,51,858,58,143,0.406,0,0,0.0,58,143,0.406,0.406,41,92,0.446,108,167,275,21,13,51,44,139,157,9.5,0.428,0.0,0.643,15.0,23.5,19.2,3.7,0.8,4.6,19.3,12.4,-0.3,1.7,1.5,0.084,-4.1,1.4,-2.8,-0.2,0,0.0,OOR,1998,43.0
Joe Dumars,SG,34,DET,72,2326,329,791,0.416,158,426,0.371,171,365,0.468,0.516,127,154,0.825,14,90,104,253,44,2,84,99,943,14.3,0.549,0.539,0.195,0.7,4.6,2.7,18.9,1.0,0.1,8.9,18.9,4.8,1.2,5.9,0.122,2.3,-1.3,1.0,1.7,0,0.0,OOR,1998,37.0
Tony Dumas,SG,25,CLE,7,47,6,12,0.5,2,4,0.5,4,8,0.5,0.583,0,3,0.0,1,4,5,5,0,0,5,5,14,5.4,0.526,0.333,0.25,2.7,10.3,6.5,18.3,0.0,0.0,27.3,18.0,-0.1,0.0,0.0,-0.03,-4.4,-1.6,-6.0,0.0,0,0.0,OOR,1998,47.0
Tim Duncan,PF,21,SAS,82,3204,706,1287,0.549,0,10,0.0,706,1277,0.553,0.549,319,482,0.662,274,703,977,224,55,206,279,254,1731,22.6,0.577,0.008,0.375,10.5,23.8,17.6,13.7,0.9,4.5,15.7,26.0,5.6,7.2,12.8,0.192,2.5,2.1,4.6,5.4,0,0.128,Candidate,1998,45.0
Ledell Eackles,SG,31,WAS,42,547,75,175,0.429,16,46,0.348,59,129,0.457,0.474,52,59,0.881,25,50,75,16,17,0,29,43,218,12.2,0.542,0.263,0.337,5.0,10.7,7.8,4.6,1.6,0.0,12.6,18.7,0.6,0.4,1.0,0.088,-1.2,-0.6,-1.7,0.0,0,0.0,OOR,1998,42.0
Tyus Edney,PG,24,BOS,52,623,93,216,0.431,3,10,0.3,90,206,0.437,0.438,88,111,0.793,20,35,55,139,51,1,66,69,277,17.8,0.523,0.046,0.514,3.5,7.2,5.2,36.3,4.2,0.1,19.9,23.0,0.8,0.7,1.4,0.112,0.9,0.6,1.5,0.6,0,0.0,OOR,1998,36.0
Blue Edwards,SG,32,VAN,81,1968,326,742,0.439,40,120,0.333,286,622,0.46,0.466,180,215,0.837,61,156,217,201,86,27,134,183,872,14.5,0.521,0.162,0.29,3.6,9.1,6.3,17.2,2.3,1.0,13.8,21.9,1.8,0.3,2.1,0.052,-0.5,-1.0,-1.5,0.2,0,0.0,OOR,1998,11.0
Kevin Edwards,SG,32,NJN,39,487,57,165,0.345,6,15,0.4,51,150,0.34,0.364,30,35,0.857,20,34,54,39,26,1,30,28,150,9.5,0.416,0.091,0.212,4.6,8.6,6.5,12.9,2.8,0.1,14.3,19.2,-0.3,0.4,0.1,0.009,-3.3,0.4,-2.8,-0.1,0,0.0,OOR,1998,43.0
Howard Eisley,PG,25,UTA,82,1726,229,519,0.441,48,118,0.407,181,401,0.451,0.487,127,149,0.852,25,141,166,346,54,13,160,182,633,13.6,0.541,0.227,0.287,1.9,9.5,6.0,32.1,1.7,0.6,21.5,20.0,1.7,1.2,2.9,0.081,0.3,-0.9,-0.6,0.6,0,0.0,OOR,1998,56.0
Mario Elie,SF,34,HOU,73,1988,206,456,0.452,55,189,0.291,151,267,0.566,0.512,145,174,0.833,39,117,156,221,81,8,100,115,612,12.9,0.575,0.414,0.382,2.3,6.9,4.6,17.4,2.1,0.3,15.8,14.4,3.2,0.6,3.8,0.092,-0.2,-0.2,-0.4,0.8,0,0.0,OOR,1998,20.0
Sean Elliott,SF,29,SAS,36,1012,122,303,0.403,34,90,0.378,88,213,0.413,0.459,56,78,0.718,16,108,124,62,24,14,57,92,334,9.5,0.495,0.297,0.257,1.9,11.6,7.1,10.0,1.3,1.0,14.5,18.3,-0.1,1.5,1.4,0.065,-2.8,0.4,-2.4,-0.1,0,0.0,OOR,1998,45.0
Dale Ellis,SF,37,SEA,79,1939,348,700,0.497,127,274,0.464,221,426,0.519,0.588,111,142,0.782,51,133,184,89,60,5,74,128,934,16.6,0.612,0.391,0.203,3.2,8.1,5.7,7.7,1.7,0.2,8.8,20.0,4.6,1.4,6.0,0.149,2.7,-1.1,1.6,1.8,0,0.0,OOR,1998,56.0
Harold Ellis,SF,27,DEN,27,344,62,111,0.559,0,4,0.0,62,107,0.579,0.559,40,63,0.635,27,23,50,18,19,4,19,53,164,18.1,0.591,0.036,0.568,9.0,8.1,8.6,10.5,3.0,0.9,12.0,20.9,0.8,0.1,0.9,0.119,0.8,-0.7,0.1,0.2,0,0.0,OOR,1998,61.0
LaPhonso Ellis,SF,27,DEN,76,2575,410,1007,0.407,57,201,0.284,353,806,0.438,0.435,206,256,0.805,146,398,544,213,65,49,173,226,1083,14.4,0.484,0.2,0.254,6.5,18.8,12.5,15.9,1.4,1.4,13.4,22.9,0.7,0.7,1.4,0.025,-0.2,-2.0,-2.1,-0.1,0,0.0,OOR,1998,61.0
Pervis Ellison,PF,30,BOS,33,447,40,70,0.571,0,0,0.0,40,70,0.571,0.571,20,34,0.588,52,57,109,31,20,31,28,90,100,13.1,0.589,0.0,0.486,12.6,16.4,14.4,10.3,2.3,5.4,24.8,10.9,0.4,0.6,1.1,0.113,-2.7,2.1,-0.6,0.2,0,0.0,OOR,1998,36.0
Brian Evans,SF,24,ORL,72,893,123,312,0.394,29,87,0.333,94,225,0.418,0.441,46,57,0.807,49,88,137,55,29,13,38,101,321,12.0,0.476,0.279,0.183,6.2,12.0,9.0,10.5,1.8,1.1,10.1,18.9,0.7,0.8,1.5,0.081,-0.8,-0.3,-1.1,0.2,0,0.0,OOR,1998,41.0
Patrick Ewing,C,35,NYK,26,848,203,403,0.504,0,2,0.0,203,401,0.506,0.504,134,186,0.72,59,206,265,28,16,58,77,74,540,23.3,0.557,0.005,0.462,8.3,29.3,18.8,6.8,1.0,5.3,13.7,31.1,1.0,2.0,3.0,0.168,2.4,1.8,4.2,1.3,0,0.0,OOR,1998,43.0
Tony Farmer,C,28,CHH,27,169,17,53,0.321,2,9,0.222,15,44,0.341,0.34,31,39,0.795,16,16,32,5,10,4,9,23,67,13.9,0.477,0.17,0.736,11.5,11.3,11.4,4.6,3.2,1.7,11.4,21.7,0.2,0.2,0.4,0.109,-1.9,-0.6,-2.5,0.0,0,0.0,OOR,1998,51.0
Jamie Feick,PF,23,MIL,45,450,39,90,0.433,4,13,0.308,35,77,0.455,0.456,20,41,0.488,45,79,124,16,25,17,21,67,102,12.1,0.472,0.144,0.456,12.1,21.6,16.8,5.5,3.0,2.8,16.3,13.1,0.1,0.7,0.9,0.091,-2.5,1.0,-1.4,0.1,0,0.0,OOR,1998,36.0
Duane Ferrell,SF,32,GSW,50,461,41,111,0.369,0,6,0.0,41,105,0.39,0.369,12,22,0.545,25,22,47,26,21,6,18,50,94,6.4,0.389,0.054,0.198,5.6,5.2,5.4,9.0,2.4,0.9,13.0,13.1,-0.4,0.3,0.0,-0.004,-5.4,0.7,-4.7,-0.3,0,0.0,OOR,1998,
Danny Ferry,PF,31,CLE,69,1034,113,286,0.395,33,99,0.333,80,187,0.428,0.453,32,40,0.8,23,91,114,59,26,17,53,118,291,7.5,0.479,0.346,0.14,2.8,10.6,6.8,9.5,1.3,1.2,14.9,15.9,-0.4,1.4,1.0,0.049,-3.0,0.7,-2.3,-0.1,0,0.0,OOR,1998,47.0
Michael Finley,SF,24,DAL,82,3394,675,1505,0.449,87,244,0.357,588,1261,0.466,0.477,326,416,0.784,150,288,438,405,132,30,219,163,1763,19.3,0.522,0.162,0.276,4.8,9.6,7.2,22.7,2.1,0.6,11.5,25.7,5.5,2.0,7.5,0.106,3.0,-0.6,2.5,3.8,0,0.001,Candidate,1998,19.0
Derek Fisher,PG,23,LAL,82,1760,164,378,0.434,31,81,0.383,133,297,0.448,0.475,115,152,0.757,38,155,193,333,75,5,119,126,474,12.9,0.533,0.214,0.402,2.5,9.7,6.2,27.0,2.2,0.2,21.1,14.1,2.2,1.6,3.8,0.104,-0.3,0.3,0.0,0.9,0,0.0,OOR,1998,46.0
Danny Fortson,PF,21,DEN,80,1811,276,611,0.452,1,3,0.333,275,608,0.452,0.453,263,339,0.776,182,266,448,76,44,30,157,314,816,14.3,0.537,0.005,0.555,11.5,17.8,14.6,8.0,1.3,1.2,17.1,23.1,1.5,0.4,1.9,0.051,-2.5,-2.5,-5.0,-1.4,0,0.0,OOR,1998,61.0
Greg Foster,C,29,UTA,78,1446,186,418,0.445,2,9,0.222,184,409,0.45,0.447,67,87,0.77,85,188,273,51,15,28,68,187,441,8.9,0.483,0.022,0.208,7.8,15.2,11.7,5.6,0.6,1.5,13.0,16.8,0.3,1.0,1.3,0.045,-3.3,-1.6,-4.9,-1.1,0,0.0,OOR,1998,56.0
Rick Fox,SF,28,LAL,82,2709,363,771,0.471,86,265,0.325,277,506,0.547,0.527,171,230,0.743,78,280,358,276,100,48,201,309,983,12.5,0.564,0.344,0.298,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,2.5,2.8,5.3,0.093,-0.8,0.3,-0.4,1.1,0,0.0,OOR,1998,46.0
Adonal Foyle,C,22,GSW,55,656,69,170,0.406,0,1,0.0,69,169,0.408,0.406,27,62,0.435,73,111,184,14,13,52,50,94,165,9.2,0.418,0.006,0.365,11.5,18.6,15.0,3.5,1.0,5.4,20.2,16.4,-1.0,0.9,-0.1,-0.009,-5.9,0.5,-5.3,-0.6,0,0.0,OOR,1998,
Todd Fuller,C,23,GSW,57,613,86,205,0.42,0,4,0.0,86,201,0.428,0.42,55,80,0.688,61,135,196,10,6,16,37,89,227,11.8,0.473,0.02,0.39,10.3,24.2,17.1,2.8,0.5,1.8,13.3,19.7,0.0,0.7,0.7,0.053,-3.8,-1.6,-5.5,-0.5,0,0.0,OOR,1998,
Lawrence Funderburke,PF,27,SAC,52,1094,191,390,0.49,1,7,0.143,190,383,0.496,0.491,110,162,0.679,80,154,234,63,19,15,62,56,493,16.2,0.534,0.018,0.415,8.0,16.0,11.9,10.0,0.9,0.9,11.8,21.3,1.4,0.7,2.1,0.092,0.9,-1.5,-0.5,0.4,0,0.0,OOR,1998,17.0
Chris Garner,PG,22,TOR,38,293,23,70,0.329,4,14,0.286,19,56,0.339,0.357,3,7,0.429,7,17,24,45,21,4,25,50,53,5.6,0.363,0.2,0.1,2.6,6.8,4.6,23.1,3.7,0.9,25.5,14.7,-0.5,0.1,-0.4,-0.069,-6.9,-0.2,-7.1,-0.4,0,0.0,OOR,1998,16.0
Kevin Garnett,PF,21,MIN,82,3222,635,1293,0.491,3,16,0.188,632,1277,0.495,0.492,245,332,0.738,222,564,786,348,139,150,192,224,1518,20.4,0.527,0.012,0.257,7.9,19.7,13.9,18.2,2.2,3.3,11.8,22.5,5.3,4.2,9.6,0.143,2.6,1.5,4.2,5.0,0,0.0,OOR,1998,41.0
Dean Garrett,C,31,DEN,82,2632,242,565,0.428,0,0,0.0,242,565,0.428,0.428,114,176,0.648,227,417,644,90,57,133,84,197,598,12.1,0.465,0.0,0.312,9.9,19.2,14.4,5.8,1.2,3.8,11.6,12.6,1.2,1.1,2.2,0.041,-1.5,-1.1,-2.6,-0.4,0,0.0,OOR,1998,61.0
Kiwane Lemorris Garris,SG,23,DEN,28,225,22,65,0.338,5,14,0.357,17,51,0.333,0.377,19,25,0.76,3,16,19,28,7,1,15,22,68,8.7,0.447,0.215,0.385,1.5,8.6,5.0,21.4,1.7,0.3,16.5,18.4,-0.1,0.0,-0.1,-0.03,-3.6,-2.0,-5.6,-0.2,0,0.0,OOR,1998,61.0
Chris Gatling,PF,30,NJN,57,1359,248,545,0.455,1,4,0.25,247,541,0.457,0.456,159,265,0.6,118,216,334,53,52,29,99,152,656,16.0,0.496,0.007,0.486,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,0.9,1.5,2.4,0.084,-1.0,-1.1,-2.0,0.0,0,0.0,OOR,1998,43.0
Reggie Geary,PG,24,SAS,62,685,56,169,0.331,12,40,0.3,44,129,0.341,0.367,28,56,0.5,19,48,67,74,37,12,42,95,152,6.8,0.392,0.237,0.331,3.4,7.6,5.6,16.6,2.9,1.2,17.8,16.1,-0.9,1.2,0.3,0.023,-5.6,2.7,-2.9,-0.2,0,0.0,OOR,1998,45.0
Matt Geiger,C,28,CHH,78,1839,358,709,0.505,1,11,0.091,357,698,0.511,0.506,168,236,0.712,196,325,521,78,68,87,111,191,885,20.2,0.544,0.016,0.333,13.0,21.1,17.1,7.6,2.0,3.5,12.0,23.2,3.2,2.7,5.9,0.154,1.2,-0.1,1.1,1.5,0,0.0,OOR,1998,51.0
Kendall Gill,SF,29,NJN,81,2733,418,974,0.429,26,101,0.257,392,873,0.449,0.443,225,327,0.688,112,279,391,200,156,64,124,268,1087,14.9,0.486,0.104,0.336,4.5,12.6,8.3,11.9,3.0,1.7,10.0,19.8,2.9,3.0,5.9,0.104,0.0,1.5,1.4,2.3,0,0.0,OOR,1998,43.0
Armen Gilliam,PF,33,MIL,82,2114,327,676,0.484,0,4,0.0,327,672,0.487,0.484,267,333,0.802,146,293,439,104,65,37,148,177,921,16.4,0.56,0.006,0.493,8.4,17.1,12.7,8.5,1.6,1.3,15.2,20.9,3.1,2.1,5.3,0.119,0.4,-0.3,0.1,1.1,0,0.0,OOR,1998,36.0
Anthony Goldwire,PG,26,DEN,82,2212,269,636,0.423,63,164,0.384,206,472,0.436,0.472,150,186,0.806,40,107,147,277,86,7,85,149,751,13.6,0.523,0.258,0.292,2.1,5.9,3.9,22.5,2.1,0.2,10.6,16.5,3.3,-0.4,3.0,0.064,-0.2,-1.6,-1.7,0.1,0,0.0,OOR,1998,61.0
Greg Graham,SG,27,CLE,6,56,7,12,0.583,0,3,0.0,7,9,0.778,0.583,2,2,1.0,0,1,1,6,1,0,10,7,16,2.1,0.621,0.25,0.167,0.0,2.2,1.1,18.3,1.0,0.0,43.7,18.9,-0.2,0.0,-0.1,-0.096,-7.0,-1.8,-8.8,-0.1,0,0.0,OOR,1998,47.0
Brian Grant,SF,25,POR,61,1921,283,557,0.508,0,1,0.0,283,556,0.509,0.508,171,228,0.75,197,358,555,86,44,45,110,184,737,16.7,0.561,0.002,0.409,12.4,20.9,16.8,7.7,1.2,1.7,14.3,18.1,3.3,3.0,6.3,0.157,0.4,0.1,0.5,1.2,0,0.0,OOR,1998,19.0
Gary Grant,PG,32,POR,22,359,43,93,0.462,7,19,0.368,36,74,0.486,0.5,12,14,0.857,8,40,48,84,17,2,24,30,105,16.1,0.529,0.204,0.151,2.7,12.5,7.8,38.5,2.5,0.4,19.5,15.5,0.6,0.5,1.1,0.147,0.4,1.4,1.8,0.3,0,0.0,OOR,1998,19.0
Harvey Grant,SF,32,WAS,65,895,75,196,0.383,1,6,0.167,74,190,0.389,0.385,19,30,0.633,60,108,168,39,23,15,26,94,170,7.5,0.406,0.031,0.153,7.4,14.2,10.7,6.3,1.3,1.2,11.1,11.7,-0.2,0.9,0.7,0.037,-3.9,0.4,-3.6,-0.4,0,0.0,OOR,1998,42.0
Horace Grant,C,32,ORL,76,2803,393,857,0.459,0,7,0.0,393,850,0.462,0.459,135,199,0.678,228,390,618,172,81,79,88,180,921,15.4,0.488,0.008,0.232,9.4,16.8,13.0,11.0,1.6,2.0,8.5,16.9,3.6,3.6,7.1,0.122,0.4,0.8,1.2,2.2,0,0.0,OOR,1998,41.0
Ed Gray,SG,22,ATL,30,472,77,202,0.381,18,46,0.391,59,156,0.378,0.426,55,65,0.846,9,36,45,34,15,11,30,73,227,13.0,0.492,0.228,0.322,2.3,8.7,5.6,12.8,1.7,1.6,11.5,25.6,0.4,0.4,0.8,0.083,-1.3,-0.2,-1.4,0.1,0,0.0,OOR,1998,50.0
Jeff Grayer,SG,32,GSW,5,34,4,11,0.364,2,6,0.333,2,5,0.4,0.455,0,0,0.0,0,4,4,2,2,0,4,7,10,2.7,0.455,0.545,0.0,0.0,12.9,6.3,9.3,3.1,0.0,26.7,19.7,-0.1,0.0,-0.1,-0.111,-10.0,0.2,-9.8,-0.1,0,0.0,OOR,1998,
A.C. Green,PF,34,DAL,82,2649,242,534,0.453,0,4,0.0,242,530,0.457,0.453,116,162,0.716,219,449,668,123,78,27,68,157,600,12.8,0.496,0.007,0.303,9.0,19.3,14.0,7.3,1.6,0.7,10.1,11.6,2.8,2.4,5.2,0.095,-1.1,-0.3,-1.4,0.4,0,0.0,OOR,1998,19.0
Litterial Green,PG,27,MIL,21,124,5,23,0.217,0,2,0.0,5,21,0.238,0.217,15,20,0.75,1,6,7,16,4,0,8,11,25,5.4,0.393,0.087,0.87,1.0,6.0,3.4,18.7,1.7,0.0,20.1,14.6,-0.1,0.1,-0.1,-0.024,-4.6,-0.3,-4.9,-0.1,0,0.0,OOR,1998,36.0
Derek Grimm,SF,23,SAC,9,34,4,14,0.286,4,12,0.333,0,2,0.0,0.429,2,2,1.0,0,4,4,0,3,1,3,6,14,7.9,0.47,0.857,0.143,0.0,13.4,6.5,0.0,4.6,2.0,16.8,23.4,-0.1,0.1,0.0,-0.012,-3.9,1.7,-2.2,0.0,0,0.0,OOR,1998,17.0
