Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Terry Davis,PF,23,MIA,55,996,115,236,0.487,1,2,0.5,114,234,0.487,0.489,69,124,0.556,107,159,266,39,18,28,36,129,300,11.7,0.516,0.008,0.525,11.8,18.2,14.9,5.5,0.9,1.7,11.0,13.4,1.0,1.0,2.0,0.095,-1.6,-0.5,-2.1,0.0,0,0.0,OOR,1991
Walter Davis,SG,36,TOT,71,1483,403,862,0.468,11,36,0.306,392,826,0.475,0.474,107,117,0.915,71,110,181,125,80,3,88,150,924,15.5,0.506,0.042,0.136,4.5,7.9,6.1,12.2,2.3,0.1,8.8,24.6,1.3,0.6,2.0,0.064,-0.6,-1.1,-1.7,0.1,0,0.0,OOR,1991
Johnny Dawkins,PG,27,PHI,4,124,26,41,0.634,1,4,0.25,25,37,0.676,0.646,10,11,0.909,0,16,16,28,3,0,8,4,63,22.8,0.687,0.098,0.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,0.5,0.1,0.6,0.218,4.6,0.0,4.6,0.2,0,0.0,OOR,1991
Tony Dawson,SF,23,SAC,4,17,4,7,0.571,1,1,1.0,3,6,0.5,0.643,0,0,0.0,2,0,2,0,0,0,1,0,9,16.0,0.643,0.143,0.0,13.0,0.0,6.7,0.0,0.0,0.0,12.5,20.6,0.0,0.0,0.0,0.06,4.5,-2.8,1.7,0.0,0,0.0,OOR,1991
Byron Dinkins,PG,23,TOT,12,149,14,34,0.412,0,0,0.0,14,34,0.412,0.412,8,9,0.889,0,12,12,19,2,0,13,15,36,4.6,0.474,0.0,0.265,0.0,8.5,4.5,16.6,0.7,0.0,25.5,14.3,-0.2,0.1,0.0,-0.01,-5.1,-1.7,-6.7,-0.2,0,0.0,OOR,1991
Vlade Divac,C,22,LAL,82,2310,360,637,0.565,5,14,0.357,355,623,0.57,0.569,196,279,0.703,205,461,666,92,106,127,146,247,921,17.7,0.606,0.022,0.438,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,0.173,0.2,2.1,2.3,2.5,0,0.0,OOR,1991
James Donaldson,C,33,DAL,82,2800,327,615,0.532,0,0,0.0,327,615,0.532,0.532,165,229,0.721,201,526,727,69,34,93,146,181,819,12.3,0.572,0.0,0.372,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,0.074,-1.3,-0.7,-1.9,0.0,0,0.0,OOR,1991
Sherman Douglas,PG,24,MIA,73,2562,532,1055,0.504,4,31,0.129,528,1024,0.516,0.506,284,414,0.686,78,131,209,624,121,5,270,178,1352,18.0,0.546,0.029,0.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.4,-0.6,1.8,2.5,0,0.0,OOR,1991
Greg Dreiling,C,28,IND,73,1031,98,194,0.505,0,2,0.0,98,192,0.51,0.505,63,105,0.6,66,189,255,51,24,29,57,178,259,8.7,0.539,0.01,0.541,7.6,20.3,14.2,6.4,1.1,1.7,19.2,12.1,0.3,0.8,1.1,0.05,-3.2,-0.5,-3.7,-0.4,0,0.0,OOR,1991
Larry Drew,PG,32,LAL,48,496,54,125,0.432,14,33,0.424,40,92,0.435,0.488,17,22,0.773,5,29,34,118,15,1,49,40,139,10.3,0.516,0.264,0.176,1.2,6.5,4.0,32.4,1.5,0.1,26.7,16.1,0.0,0.5,0.5,0.048,-1.2,-0.7,-1.9,0.0,0,0.0,OOR,1991
Clyde Drexler,SG,28,POR,82,2852,645,1338,0.482,61,191,0.319,584,1147,0.509,0.505,416,524,0.794,212,334,546,493,144,60,232,226,1767,22.1,0.563,0.143,0.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,8.0,4.5,12.4,0.209,5.2,1.7,6.8,6.4,1,0.078,Candidate,1991
Kevin Duckworth,C,26,POR,81,2511,521,1084,0.481,0,2,0.0,521,1082,0.482,0.481,240,311,0.772,177,354,531,89,33,34,186,251,1282,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,0.082,-1.9,-1.4,-3.3,-0.8,0,0.0,OOR,1991
Chris Dudley,C,25,NJN,61,1560,170,417,0.408,0,0,0.0,170,417,0.408,0.408,94,176,0.534,229,282,511,37,39,153,80,217,434,12.6,0.439,0.0,0.422,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,-0.2,2.4,2.2,0.068,-3.1,0.7,-2.5,-0.2,0,0.0,OOR,1991
Joe Dumars,SG,27,DET,80,3046,622,1292,0.481,14,45,0.311,608,1247,0.488,0.487,371,417,0.89,62,125,187,443,89,7,189,135,1629,18.0,0.552,0.035,0.323,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,0.155,2.6,0.1,2.7,3.6,0,0.008,Candidate,1991
T.R. Dunn,SG,35,DEN,17,217,21,47,0.447,1,4,0.25,20,43,0.465,0.457,9,10,0.9,20,22,42,24,12,1,7,30,52,10.7,0.506,0.085,0.213,7.9,10.6,9.1,12.4,2.3,0.2,12.0,9.5,0.3,0.0,0.3,0.066,-2.5,-0.3,-2.8,0.0,0,0.0,OOR,1991
Ledell Eackles,SG,24,WSB,67,1616,345,762,0.453,14,59,0.237,331,703,0.471,0.462,164,222,0.739,47,81,128,136,47,10,115,121,868,12.9,0.505,0.077,0.291,3.2,5.5,4.3,13.1,1.4,0.4,11.8,25.2,0.3,0.9,1.2,0.035,-1.5,-1.9,-3.3,-0.6,0,0.0,OOR,1991
Mark Eaton,C,34,UTA,80,2580,169,292,0.579,0,0,0.0,169,292,0.579,0.579,71,112,0.634,182,485,667,51,39,188,99,298,409,9.5,0.599,0.0,0.384,8.9,20.8,15.2,2.6,0.8,4.5,22.5,7.6,1.2,4.3,5.5,0.103,-2.6,2.0,-0.6,0.9,0,0.0,OOR,1991
Blue Edwards,SF,25,UTA,62,1611,244,464,0.526,6,24,0.25,238,440,0.541,0.532,82,117,0.701,51,150,201,108,57,29,105,203,576,10.4,0.559,0.052,0.252,4.0,10.3,7.3,10.1,1.8,1.1,16.9,17.1,0.2,2.0,2.2,0.065,-2.8,0.7,-2.2,-0.1,0,0.0,OOR,1991
James Edwards,C,35,DET,72,1903,383,792,0.484,1,2,0.5,382,790,0.484,0.484,215,295,0.729,91,186,277,65,12,30,126,249,982,12.7,0.533,0.003,0.372,5.4,11.2,8.3,5.6,0.3,1.0,12.0,24.2,1.5,2.0,3.5,0.088,-2.0,-0.8,-2.7,-0.4,0,0.0,OOR,1991
Kevin Edwards,SG,25,MIA,79,2000,380,927,0.41,24,84,0.286,356,843,0.422,0.423,171,213,0.803,80,125,205,240,129,46,163,151,955,13.7,0.468,0.091,0.23,4.4,7.1,5.7,18.8,3.1,1.4,13.8,24.1,-0.6,2.2,1.6,0.039,-0.9,0.7,-0.2,0.9,0,0.0,OOR,1991
Craig Ehlo,SG,29,CLE,82,2766,344,773,0.445,49,149,0.329,295,624,0.473,0.477,95,140,0.679,142,246,388,376,121,34,160,209,832,12.0,0.498,0.193,0.181,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,0.058,-0.9,0.6,-0.4,1.1,0,0.0,OOR,1991
Mario Elie,SF-SG,27,TOT,33,644,79,159,0.497,4,10,0.4,75,149,0.503,0.509,75,89,0.843,46,64,110,45,19,10,30,85,237,12.9,0.598,0.063,0.56,7.9,10.9,9.4,9.0,1.4,0.9,13.1,14.2,1.3,0.3,1.6,0.122,0.3,-0.5,-0.2,0.3,0,0.0,OOR,1991
Sean Elliott,SF,22,SAS,82,3044,478,976,0.49,20,64,0.313,458,912,0.502,0.5,325,402,0.808,142,314,456,238,69,33,147,190,1301,14.2,0.564,0.066,0.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,0.138,0.7,0.1,0.8,2.1,0,0.0,OOR,1991
Dale Ellis,SG,30,TOT,51,1424,340,718,0.474,57,157,0.363,283,561,0.504,0.513,120,166,0.723,66,107,173,95,49,8,81,112,857,17.0,0.542,0.219,0.231,5.4,9.1,7.3,10.6,1.7,0.4,9.3,26.0,2.2,1.0,3.2,0.109,1.9,-1.6,0.3,0.8,0,0.0,OOR,1991
Pervis Ellison,C,23,WSB,76,1942,326,636,0.513,0,6,0.0,326,630,0.517,0.513,139,214,0.65,224,361,585,102,49,157,146,268,791,15.9,0.542,0.009,0.336,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,0.1,-1.5,0.9,-0.6,0.7,0,0.0,OOR,1991
A.J. English,SG,23,WSB,70,1443,251,572,0.439,3,31,0.097,248,541,0.458,0.441,111,157,0.707,66,81,147,177,25,15,114,127,616,10.6,0.48,0.054,0.274,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,0.008,-2.1,-1.9,-3.9,-0.7,0,0.0,OOR,1991
Alex English,SF,37,DAL,79,1748,322,734,0.439,0,1,0.0,322,733,0.439,0.439,119,140,0.85,108,146,254,105,40,25,101,141,763,12.2,0.48,0.001,0.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,-0.2,0.8,0.6,0.017,-1.8,-1.9,-3.7,-0.8,0,0.0,OOR,1991
Patrick Ewing,C,28,NYK,81,3104,845,1645,0.514,0,6,0.0,845,1639,0.516,0.514,464,623,0.745,194,711,905,244,80,258,291,287,2154,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,4.4,5.6,10.0,0.155,2.5,1.7,4.2,4.9,0,0.021,Candidate,1991
Jim Farmer,SG,26,TOT,27,456,101,223,0.453,5,23,0.217,96,200,0.48,0.464,48,65,0.738,29,39,68,38,13,2,38,58,255,12.2,0.507,0.103,0.291,5.6,9.0,7.1,10.9,1.2,0.2,13.1,22.5,0.2,-0.1,0.1,0.01,-1.4,-2.3,-3.7,-0.2,0,0.0,OOR,1991
Dave Feitl,C,28,HOU,52,372,52,140,0.371,0,3,0.0,52,137,0.38,0.371,33,44,0.75,29,71,100,8,3,12,25,52,137,8.2,0.43,0.021,0.314,8.4,20.2,14.3,3.0,0.4,1.9,13.6,20.4,-0.4,0.5,0.2,0.022,-6.0,-1.0,-7.0,-0.5,0,0.0,OOR,1991
Duane Ferrell,SF,25,ATL,78,1165,174,356,0.489,2,3,0.667,172,353,0.487,0.492,125,156,0.801,97,82,179,55,33,27,78,151,475,12.4,0.559,0.008,0.438,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,1.3,0.6,1.9,0.079,-1.3,-1.1,-2.4,-0.1,0,0.0,OOR,1991
Danny Ferry,PF,24,CLE,81,1661,275,643,0.428,23,77,0.299,252,566,0.445,0.446,124,152,0.816,99,187,286,142,43,25,120,230,697,10.9,0.491,0.12,0.236,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,-0.4,1.3,1.0,0.028,-2.9,-1.0,-4.0,-0.8,0,0.0,OOR,1991
Vern Fleming,PG,28,IND,69,1929,356,671,0.531,4,18,0.222,352,653,0.539,0.534,161,221,0.729,83,131,214,369,76,13,137,116,877,17.2,0.571,0.027,0.329,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,3.8,0.6,4.4,0.109,2.6,-1.0,1.6,1.8,0,0.0,OOR,1991
Sleepy Floyd,PG,30,HOU,82,1850,386,939,0.411,48,176,0.273,338,763,0.443,0.437,185,246,0.752,52,107,159,317,95,17,140,122,1005,16.1,0.48,0.187,0.262,3.0,6.1,4.6,26.4,2.5,0.5,11.8,26.4,1.3,2.3,3.7,0.096,0.8,0.4,1.2,1.5,0,0.0,OOR,1991
Greg Foster,PF,22,WSB,54,606,97,211,0.46,0,5,0.0,97,206,0.471,0.46,42,61,0.689,52,99,151,37,12,22,45,112,236,10.9,0.496,0.024,0.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,0.046,-4.2,-0.3,-4.4,-0.4,0,0.0,OOR,1991
Anthony Frederick,SF,26,SAC,35,475,67,168,0.399,0,0,0.0,67,168,0.399,0.399,43,60,0.717,36,48,84,44,22,13,40,50,177,11.2,0.455,0.0,0.357,8.4,11.8,10.0,14.4,2.3,1.7,17.1,21.6,-0.5,0.5,0.0,-0.001,-2.8,0.2,-2.6,-0.1,0,0.0,OOR,1991
Corey Gaines,SG,25,DEN,10,226,28,70,0.4,5,21,0.238,23,49,0.469,0.436,22,26,0.846,4,10,14,91,10,2,23,25,83,15.2,0.51,0.3,0.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,0.3,0.0,0.3,0.061,0.9,-2.1,-1.2,0.0,0,0.0,OOR,1991
Kevin Gamble,SF,25,BOS,82,2706,548,933,0.587,0,7,0.0,548,926,0.592,0.587,185,227,0.815,85,182,267,256,100,34,148,237,1281,16.3,0.62,0.008,0.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,6.0,2.3,8.3,0.147,0.9,0.3,1.2,2.2,0,0.0,OOR,1991
Winston Garland,PG,26,LAC,69,1702,221,519,0.426,4,26,0.154,217,493,0.44,0.43,118,157,0.752,46,152,198,317,97,10,116,189,564,12.1,0.48,0.05,0.303,2.9,9.8,6.3,25.6,2.7,0.4,16.5,16.8,0.4,2.0,2.4,0.069,-2.5,1.6,-0.9,0.5,0,0.0,OOR,1991
Tom Garrick,SG,24,LAC,67,949,100,236,0.424,0,22,0.0,100,214,0.467,0.424,60,79,0.759,40,87,127,223,62,2,66,101,260,13.3,0.48,0.093,0.335,4.5,10.0,7.2,31.3,3.1,0.1,19.6,14.4,0.6,1.2,1.8,0.089,-1.8,1.8,0.0,0.5,0,0.0,OOR,1991
Kenny Gattison,PF,26,CHH,72,1552,243,457,0.532,0,2,0.0,243,455,0.534,0.532,164,248,0.661,136,243,379,44,48,67,102,211,650,14.4,0.574,0.004,0.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,1.4,1.5,3.0,0.092,-1.7,-0.4,-2.2,-0.1,0,0.0,OOR,1991
Tate George,PG,22,NJN,56,594,80,193,0.415,0,2,0.0,80,191,0.419,0.415,32,40,0.8,19,28,47,104,25,5,42,58,192,10.5,0.456,0.01,0.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,0.0,0.4,0.4,0.032,-2.7,-0.9,-3.6,-0.2,0,0.0,OOR,1991
Derrick Gervin,PF,27,NJN,56,743,164,394,0.416,7,28,0.25,157,366,0.429,0.425,90,114,0.789,40,70,110,30,19,19,45,88,425,13.3,0.478,0.071,0.289,5.4,10.3,7.8,6.6,1.2,1.5,9.2,26.5,0.2,0.6,0.8,0.054,-1.5,-1.1,-2.6,-0.1,0,0.0,OOR,1991
Kendall Gill,SG,22,CHH,82,1944,376,836,0.45,2,14,0.143,374,822,0.455,0.451,152,182,0.835,105,158,263,303,104,39,163,186,906,15.4,0.494,0.017,0.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,0.044,0.3,0.4,0.7,1.3,0,0.0,OOR,1991
Armen Gilliam,PF,26,TOT,75,2644,487,1001,0.487,0,2,0.0,487,999,0.487,0.487,268,329,0.815,220,378,598,105,69,53,174,185,1242,15.5,0.542,0.002,0.329,9.4,16.2,12.8,6.2,1.3,1.2,13.2,21.6,2.3,2.3,4.6,0.083,-0.3,-1.5,-1.8,0.1,0,0.0,OOR,1991
Gerald Glass,SF,23,MIN,51,606,149,340,0.438,2,17,0.118,147,323,0.455,0.441,52,76,0.684,54,48,102,42,28,9,41,76,352,15.9,0.471,0.05,0.224,9.7,9.8,9.8,12.1,2.4,0.9,9.9,29.4,0.1,0.4,0.5,0.036,-0.2,-1.4,-1.6,0.1,0,0.0,OOR,1991
Mike Gminski,C,31,TOT,80,2196,357,808,0.442,2,14,0.143,355,794,0.447,0.443,128,158,0.81,186,396,582,93,40,56,85,99,844,14.0,0.481,0.017,0.196,9.6,20.8,15.1,6.4,0.9,1.5,8.8,18.8,0.9,2.0,2.9,0.063,-0.3,-1.4,-1.7,0.2,0,0.0,OOR,1991
Dan Godfread,C,23,MIN,10,20,5,12,0.417,0,1,0.0,5,11,0.455,0.417,3,4,0.75,0,2,2,0,1,4,0,5,13,20.3,0.472,0.083,0.333,0.0,12.4,5.8,0.0,2.6,12.7,0.0,29.6,0.0,0.0,0.1,0.142,-2.8,3.6,0.8,0.0,0,0.0,OOR,1991
Jim Grandholm,PF,30,DAL,26,168,30,58,0.517,9,17,0.529,21,41,0.512,0.595,10,21,0.476,20,30,50,8,2,8,11,33,79,16.5,0.587,0.293,0.362,13.6,20.3,17.0,7.4,0.6,3.0,14.1,20.6,0.3,0.2,0.4,0.123,0.3,-1.1,-0.9,0.0,0,0.0,OOR,1991
Gary Grant,PG,25,LAC,68,2105,265,587,0.451,9,39,0.231,256,548,0.467,0.459,51,74,0.689,69,140,209,587,103,12,210,192,590,12.1,0.476,0.066,0.126,3.5,7.3,5.3,38.2,2.4,0.3,25.3,16.0,-0.4,2.1,1.7,0.038,-1.3,-0.2,-1.5,0.2,0,0.0,OOR,1991
Greg Grant,PG,24,NYK,22,107,10,27,0.37,1,3,0.333,9,24,0.375,0.389,5,6,0.833,1,9,10,20,9,0,10,12,26,9.2,0.439,0.111,0.222,1.1,9.4,5.4,25.4,4.3,0.0,25.2,16.2,-0.1,0.2,0.0,0.012,-5.1,1.8,-3.3,0.0,0,0.0,OOR,1991
Harvey Grant,PF,25,WSB,77,2842,609,1224,0.498,2,15,0.133,607,1209,0.502,0.498,185,249,0.743,179,378,557,204,91,61,125,232,1405,16.5,0.527,0.012,0.203,6.9,14.6,10.7,11.2,1.6,1.3,8.6,21.4,3.7,3.0,6.7,0.112,0.7,-0.1,0.7,1.9,0,0.0,OOR,1991
Horace Grant,PF,25,CHI,78,2641,401,733,0.547,1,6,0.167,400,727,0.55,0.548,197,277,0.711,266,393,659,178,95,69,92,203,1000,17.6,0.585,0.008,0.378,12.0,17.3,14.7,8.8,1.8,1.6,9.7,15.3,6.6,3.8,10.3,0.188,2.2,0.3,2.5,3.0,0,0.0,OOR,1991
Stuart Gray,C,27,NYK,8,37,4,12,0.333,0,0,0.0,4,12,0.333,0.333,3,3,1.0,2,8,10,0,0,1,2,6,11,5.1,0.413,0.0,0.25,6.4,24.3,15.5,0.0,0.0,1.6,13.1,18.1,-0.1,0.0,0.0,-0.013,-7.0,-2.8,-9.8,-0.1,0,0.0,OOR,1991
Jeff Grayer,SG,25,MIL,82,1422,210,485,0.433,0,3,0.0,210,482,0.436,0.433,101,147,0.687,111,135,246,123,48,9,86,98,521,11.8,0.474,0.006,0.303,9.1,11.5,10.3,12.5,1.7,0.4,13.5,19.2,0.3,1.2,1.5,0.049,-1.0,-1.2,-2.2,-0.1,0,0.0,OOR,1991
A.C. Green,PF,27,LAL,82,2164,258,542,0.476,11,55,0.2,247,487,0.507,0.486,223,302,0.738,201,315,516,71,59,23,99,117,750,13.8,0.556,0.101,0.557,11.3,16.2,13.8,4.5,1.4,0.6,12.8,15.6,3.2,2.9,6.1,0.135,0.1,-0.2,0.0,1.1,0,0.0,OOR,1991
Rickey Green,PG,36,PHI,79,2248,334,722,0.463,8,36,0.222,326,686,0.475,0.468,117,141,0.83,33,104,137,413,57,6,108,130,793,13.1,0.506,0.05,0.195,1.7,5.1,3.4,27.4,1.3,0.2,12.1,17.3,2.3,1.0,3.3,0.07,-0.6,-1.5,-2.0,0.0,0,0.0,OOR,1991
Sidney Green,PF,30,SAS,66,1099,177,384,0.461,0,3,0.0,177,381,0.465,0.461,89,105,0.848,98,215,313,52,32,13,89,172,443,11.6,0.515,0.008,0.273,10.4,20.5,15.7,6.8,1.4,0.7,17.1,19.7,0.1,1.9,1.9,0.085,-3.3,0.0,-3.3,-0.4,0,0.0,OOR,1991
Dave Greenwood,PF,33,SAS,63,1018,85,169,0.503,0,2,0.0,85,167,0.509,0.503,69,94,0.734,61,160,221,52,29,25,71,172,239,7.8,0.568,0.012,0.556,7.0,16.5,12.0,6.6,1.4,1.5,25.2,11.5,0.0,1.6,1.7,0.079,-4.1,1.6,-2.5,-0.1,0,0.0,OOR,1991
Darrell Griffith,SG,32,UTA,75,1005,174,445,0.391,48,138,0.348,126,307,0.41,0.445,34,45,0.756,17,73,90,37,42,7,48,100,430,8.6,0.463,0.31,0.101,2.1,8.0,5.3,5.8,2.1,0.4,9.4,22.6,-1.1,1.2,0.0,0.002,-4.0,-0.5,-4.5,-0.6,0,0.0,OOR,1991
Scott Haffner,PG,24,CHH,7,50,8,21,0.381,0,2,0.0,8,19,0.421,0.381,1,2,0.5,2,2,4,9,3,1,4,4,17,9.9,0.388,0.095,0.095,4.5,4.7,4.6,26.9,3.0,1.2,15.5,22.1,-0.1,0.0,-0.1,-0.058,-3.7,-0.5,-4.1,0.0,0,0.0,OOR,1991
Jack Haley,PF,27,NJN,78,1178,161,343,0.469,0,0,0.0,161,343,0.469,0.469,112,181,0.619,140,216,356,31,20,21,63,199,434,11.8,0.513,0.0,0.528,12.0,20.0,15.8,3.8,0.8,1.0,13.0,16.6,0.9,1.3,2.2,0.09,-3.1,-1.5,-4.6,-0.8,0,0.0,OOR,1991
Tom Hammonds,PF,23,WSB,70,1023,155,336,0.461,0,4,0.0,155,332,0.467,0.461,57,79,0.722,58,148,206,43,15,7,54,108,367,9.6,0.495,0.012,0.235,6.2,15.9,11.0,6.0,0.7,0.4,12.7,17.3,0.0,0.8,0.8,0.038,-3.4,-1.2,-4.7,-0.7,0,0.0,OOR,1991
Bob Hansen,SG,30,SAC,36,811,96,256,0.375,19,69,0.275,77,187,0.412,0.412,18,36,0.5,33,63,96,90,20,5,34,72,229,8.1,0.421,0.27,0.141,4.5,9.1,6.7,16.7,1.2,0.4,11.1,16.5,-0.5,0.4,-0.1,-0.004,-3.0,-0.4,-3.4,-0.3,0,0.0,OOR,1991
Tim Hardaway,PG,24,GSW,82,3215,739,1551,0.476,97,252,0.385,642,1299,0.494,0.508,306,381,0.803,87,245,332,793,214,12,270,228,1881,20.9,0.547,0.162,0.246,3.0,8.4,5.7,36.8,3.1,0.2,13.6,24.7,7.4,2.5,9.9,0.148,4.5,-0.1,4.4,5.2,0,0.001,Candidate,1991
Derek Harper,PG,29,DAL,77,2879,572,1226,0.467,89,246,0.362,483,980,0.493,0.503,286,391,0.731,59,174,233,548,147,14,177,222,1519,19.4,0.543,0.201,0.319,2.3,6.9,4.6,30.7,2.6,0.3,11.2,24.2,5.7,2.0,7.6,0.127,3.1,0.0,3.1,3.7,0,0.0,OOR,1991
Ron Harper,SG,27,LAC,39,1383,285,729,0.391,48,148,0.324,237,581,0.408,0.424,145,217,0.668,58,130,188,209,66,35,129,111,763,14.5,0.463,0.203,0.298,4.4,10.3,7.3,23.2,2.3,1.5,13.5,28.0,-0.8,1.6,0.9,0.03,0.6,0.4,1.0,1.0,0,0.0,OOR,1991
Tony Harris,SG,23,PHI,6,41,4,16,0.25,0,2,0.0,4,14,0.286,0.25,2,4,0.5,0,1,1,0,1,0,3,5,10,-5.0,0.282,0.125,0.25,0.0,2.7,1.4,0.0,1.2,0.0,14.5,22.1,-0.2,0.0,-0.2,-0.248,-12.1,-4.3,-16.4,-0.1,0,0.0,OOR,1991
Scott Hastings,PF,30,DET,27,113,16,28,0.571,3,4,0.75,13,24,0.542,0.625,13,13,1.0,14,14,28,7,0,0,7,23,48,15.8,0.712,0.143,0.464,14.1,14.2,14.2,9.3,0.0,0.0,17.2,15.8,0.4,0.1,0.5,0.216,1.1,-0.2,0.9,0.1,0,0.0,OOR,1991
Hersey Hawkins,SG,24,PHI,80,3110,590,1251,0.472,108,270,0.4,482,981,0.491,0.515,479,550,0.871,48,262,310,299,178,39,213,182,1767,19.4,0.592,0.216,0.44,1.8,9.3,5.6,15.3,2.9,0.7,12.5,24.0,6.5,3.3,9.8,0.151,2.4,0.9,3.3,4.1,0,0.0,OOR,1991
Gerald Henderson,PG,35,DET,23,392,50,117,0.427,7,21,0.333,43,96,0.448,0.457,16,21,0.762,8,29,37,62,12,2,28,43,123,10.1,0.487,0.179,0.179,2.3,8.5,5.4,23.3,1.6,0.3,18.2,17.3,0.0,0.5,0.5,0.061,-2.3,0.7,-1.6,0.0,0,0.0,OOR,1991
Steve Henson,PG,22,MIL,68,690,79,189,0.418,18,54,0.333,61,135,0.452,0.466,38,42,0.905,14,37,51,131,32,0,43,83,214,11.5,0.516,0.286,0.222,2.4,6.5,4.4,26.2,2.3,0.0,17.2,15.6,0.7,0.6,1.2,0.085,-1.5,-0.1,-1.6,0.1,0,0.0,OOR,1991
Mike Higgins,SF,23,SAC,7,61,6,10,0.6,0,0,0.0,6,10,0.6,0.6,4,7,0.571,4,1,5,2,0,2,4,16,16,4.1,0.612,0.0,0.7,7.2,1.9,4.6,4.8,0.0,2.1,23.4,12.2,0.0,0.0,0.0,0.017,-6.3,-1.7,-8.0,-0.1,0,0.0,OOR,1991
Rod Higgins,SF,31,GSW,82,2024,259,559,0.463,73,220,0.332,186,339,0.549,0.529,185,226,0.819,109,245,354,113,52,37,65,198,776,13.4,0.589,0.394,0.404,5.9,13.3,9.6,7.2,1.2,1.1,9.0,14.3,4.2,1.2,5.3,0.127,1.3,-0.6,0.7,1.4,0,0.0,OOR,1991
Sean Higgins,SF,22,SAS,50,464,97,212,0.458,3,19,0.158,94,193,0.487,0.465,28,33,0.848,18,45,63,35,8,1,49,53,225,9.1,0.497,0.09,0.156,4.5,10.2,7.5,11.6,0.8,0.1,17.8,24.8,-0.5,0.5,0.0,0.0,-4.4,-2.1,-6.5,-0.5,0,0.0,OOR,1991
Tyrone Hill,PF,22,GSW,74,1192,147,299,0.492,0,0,0.0,147,299,0.492,0.492,96,152,0.632,157,226,383,19,33,30,72,264,390,10.5,0.533,0.0,0.508,14.5,20.9,17.7,2.1,1.3,1.5,16.4,14.7,0.9,1.1,2.1,0.084,-3.3,-1.4,-4.7,-0.8,0,0.0,OOR,1991
Roy Hinson,PF,29,NJN,9,91,20,39,0.513,0,0,0.0,20,39,0.513,0.513,1,3,0.333,6,13,19,4,0,3,6,14,41,11.1,0.508,0.0,0.077,6.7,15.6,11.0,7.1,0.0,1.9,13.0,20.5,0.0,0.1,0.1,0.036,-3.6,-1.0,-4.6,-0.1,0,0.0,OOR,1991
Craig Hodges,SG,30,CHI,73,843,146,344,0.424,44,115,0.383,102,229,0.445,0.488,26,27,0.963,10,32,42,97,34,2,35,74,362,12.4,0.509,0.334,0.078,1.4,4.4,2.9,15.4,2.0,0.1,9.0,19.8,1.0,0.8,1.7,0.099,-0.8,-0.9,-1.7,0.1,0,0.0,OOR,1991
Dave Hoppen,C,26,TOT,30,155,24,44,0.545,0,2,0.0,24,42,0.571,0.545,16,22,0.727,18,21,39,3,3,1,13,29,64,11.7,0.596,0.045,0.5,13.1,15.7,14.4,2.9,1.0,0.4,19.5,18.5,0.1,0.1,0.2,0.073,-3.5,-2.8,-6.2,-0.2,0,0.0,OOR,1991
Dennis Hopson,SF,25,CHI,61,728,104,244,0.426,1,5,0.2,103,239,0.431,0.428,55,83,0.663,49,60,109,65,25,14,59,79,264,10.0,0.471,0.02,0.34,8.0,9.6,8.8,11.5,1.7,1.2,17.4,19.9,-0.3,0.8,0.5,0.035,-3.1,-0.9,-4.0,-0.4,0,0.0,OOR,1991
