Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Craig Ehlo,SG,26,79,1709,226,485,0.466,22,64,0.344,204,421,0.485,0.489,89,132,0.674,86,188,274,206,82,30,107,182,563,12.5,0.518,0.132,0.272,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,0.9,2.3,3.1,0.088,-0.8,1.4,0.6,1.1,0,0.0,OOR,1988
Dale Ellis,SG,27,75,2790,764,1519,0.503,107,259,0.413,657,1260,0.521,0.538,303,395,0.767,167,173,340,197,74,11,172,221,1938,19.3,0.572,0.171,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,7.4,1.6,9.0,0.155,4.3,-1.8,2.5,3.2,0,0.0,OOR,1988
Chris Engler,C,28,54,399,36,88,0.409,0,0,0.0,36,88,0.409,0.409,31,35,0.886,32,66,98,15,9,6,29,73,103,7.1,0.498,0.0,0.398,9.0,19.9,14.2,5.2,1.1,0.9,21.9,14.0,-0.2,0.3,0.2,0.022,-5.3,-0.7,-6.0,-0.4,0,0.0,OOR,1988
Alex English,SF,34,80,2818,843,1704,0.495,0,6,0.0,843,1698,0.496,0.495,314,379,0.828,166,207,373,377,70,23,181,193,2000,19.8,0.535,0.004,0.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,5.3,2.2,7.6,0.129,3.4,-1.4,2.0,2.9,0,0.005,Candidate,1988
Mike Evans,PG,32,56,656,139,307,0.453,36,91,0.396,103,216,0.477,0.511,30,37,0.811,9,39,48,81,34,6,43,78,344,13.7,0.532,0.296,0.121,1.4,6.5,3.8,16.7,2.4,0.5,11.7,21.8,0.4,0.7,1.1,0.082,-0.3,0.0,-0.3,0.3,0,0.0,OOR,1988
Patrick Ewing,C,25,82,2546,656,1183,0.555,0,3,0.0,656,1180,0.556,0.555,341,476,0.716,245,431,676,125,104,245,287,332,1653,21.9,0.594,0.003,0.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,3.4,4.7,8.1,0.154,1.9,2.4,4.2,4.0,0,0.0,OOR,1988
Jim Farmer,SG,23,30,157,26,69,0.377,0,6,0.0,26,63,0.413,0.377,9,10,0.9,9,9,18,16,3,1,22,18,61,4.4,0.416,0.087,0.145,6.3,6.1,6.2,14.6,0.9,0.4,23.1,25.1,-0.4,0.1,-0.4,-0.111,-7.0,-2.9,-9.9,-0.3,0,0.0,OOR,1988
Dave Feitl,C,25,70,1128,182,404,0.45,0,4,0.0,182,400,0.455,0.45,94,134,0.701,83,252,335,53,15,9,87,146,458,10.7,0.495,0.01,0.332,8.0,25.5,16.5,6.6,0.6,0.5,15.8,19.7,-0.4,0.7,0.3,0.011,-3.1,-2.6,-5.7,-1.1,0,0.0,OOR,1988
Kenny Fields,SF,25,7,154,16,36,0.444,0,0,0.0,16,36,0.444,0.444,20,26,0.769,13,16,29,10,5,2,19,17,52,8.7,0.548,0.0,0.722,8.7,11.5,10.0,9.3,1.5,0.7,28.6,17.5,-0.1,0.1,0.0,0.0,-3.9,-0.5,-4.4,-0.1,0,0.0,OOR,1988
Vern Fleming,PG,25,80,2733,442,845,0.523,0,13,0.0,442,832,0.531,0.523,227,283,0.802,106,258,364,568,115,11,175,225,1111,17.5,0.573,0.015,0.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,5.6,2.8,8.4,0.148,1.9,0.9,2.8,3.3,0,0.0,OOR,1988
Sleepy Floyd,PG,27,77,2514,420,969,0.433,14,72,0.194,406,897,0.453,0.441,301,354,0.85,77,219,296,544,95,12,223,190,1155,15.4,0.513,0.074,0.365,3.3,9.3,6.3,30.5,1.8,0.3,16.5,21.6,2.2,2.1,4.4,0.084,0.6,-0.4,0.2,1.4,0,0.0,OOR,1988
Tellis Frank,PF,22,78,1597,242,565,0.428,0,1,0.0,242,564,0.429,0.428,150,207,0.725,95,235,330,111,53,23,109,267,634,10.2,0.483,0.002,0.366,6.4,16.8,11.5,9.6,1.6,0.8,14.2,19.4,-0.3,0.9,0.6,0.018,-3.9,-1.2,-5.1,-1.2,0,0.0,OOR,1988
World B. Free,SG,34,58,682,143,350,0.409,8,35,0.229,135,315,0.429,0.42,80,100,0.8,14,30,44,60,20,3,49,74,374,11.1,0.475,0.1,0.286,2.2,4.6,3.4,13.1,1.4,0.2,11.1,26.1,-0.1,0.5,0.4,0.028,-3.1,-1.7,-4.7,-0.5,0,0.0,OOR,1988
Kevin Gamble,SF,22,9,19,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,0.0,2,1,3,1,2,0,2,2,0,-1.0,0.0,0.333,0.0,11.4,5.7,8.5,5.7,4.9,0.0,40.0,10.4,-0.1,0.0,-0.1,-0.139,-7.2,0.2,-7.0,0.0,0,0.0,OOR,1988
Winston Garland,PG,23,67,2122,340,775,0.439,13,39,0.333,327,736,0.444,0.447,138,157,0.879,68,159,227,429,116,7,167,188,831,13.8,0.492,0.05,0.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,0.8,0.9,1.7,0.039,-0.9,-0.9,-1.8,0.1,0,0.0,OOR,1988
Armen Gilliam,PF,23,55,1807,342,720,0.475,0,0,0.0,342,720,0.475,0.475,131,193,0.679,134,300,434,72,58,29,123,143,815,12.9,0.506,0.0,0.268,8.3,18.8,13.5,5.6,1.5,0.9,13.3,20.9,-0.1,1.4,1.3,0.035,-1.7,-1.7,-3.4,-0.6,0,0.0,OOR,1988
Artis Gilmore,C,38,71,893,99,181,0.547,0,0,0.0,99,181,0.547,0.547,67,128,0.523,69,142,211,21,15,30,67,148,265,8.4,0.558,0.0,0.707,9.6,17.8,13.9,3.0,0.8,2.0,22.0,14.6,-0.1,1.0,0.9,0.048,-4.5,-0.8,-5.3,-0.7,0,0.0,OOR,1988
Mike Gminski,C,28,81,2961,505,1126,0.448,0,2,0.0,505,1124,0.449,0.448,355,392,0.906,245,569,814,139,64,118,177,176,1365,16.8,0.526,0.002,0.348,9.5,22.7,15.9,7.4,1.1,2.4,12.0,21.0,3.4,3.0,6.5,0.105,0.7,-0.5,0.1,1.6,0,0.0,OOR,1988
Lancaster Gordon,SG,25,8,65,11,31,0.355,0,0,0.0,11,31,0.355,0.355,6,6,1.0,2,2,4,7,1,2,4,8,28,8.0,0.416,0.0,0.194,3.2,3.4,3.3,16.9,0.7,1.7,10.6,23.5,-0.1,0.0,0.0,-0.035,-4.5,-2.1,-6.6,-0.1,0,0.0,OOR,1988
Horace Grant,PF,22,81,1827,254,507,0.501,0,2,0.0,254,505,0.503,0.501,114,182,0.626,155,292,447,89,51,53,86,221,622,13.0,0.53,0.004,0.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,1.6,2.6,4.2,0.111,-1.8,0.1,-1.7,0.2,0,0.0,OOR,1988
Stuart Gray,C,24,74,807,90,193,0.466,0,1,0.0,90,192,0.469,0.466,44,73,0.603,70,180,250,44,11,32,50,152,224,9.9,0.498,0.005,0.378,9.6,24.3,17.0,7.2,0.7,2.3,18.2,14.4,0.0,1.2,1.1,0.067,-3.9,0.6,-3.3,-0.3,0,0.0,OOR,1988
A.C. Green,PF,24,82,2636,322,640,0.503,0,2,0.0,322,638,0.505,0.503,293,379,0.773,245,465,710,93,87,45,120,204,937,14.5,0.581,0.003,0.592,11.1,19.1,15.3,4.5,1.6,1.0,12.9,14.7,4.5,3.4,7.9,0.144,0.4,-0.1,0.3,1.5,0,0.0,OOR,1988
Rickey Green,PG,33,81,1116,157,370,0.424,4,19,0.211,153,351,0.436,0.43,75,83,0.904,14,66,80,300,57,1,94,83,393,13.2,0.483,0.051,0.224,1.4,6.1,3.8,36.2,2.4,0.1,18.8,18.4,0.4,1.4,1.8,0.078,-0.8,0.1,-0.7,0.4,0,0.0,OOR,1988
Sidney Green,PF,27,82,2049,258,585,0.441,0,2,0.0,258,583,0.443,0.441,126,190,0.663,221,421,642,93,65,32,148,318,642,10.3,0.48,0.003,0.325,12.0,24.3,17.9,6.3,1.5,1.0,18.1,16.2,-0.4,3.1,2.7,0.063,-3.1,-0.1,-3.2,-0.6,0,0.0,OOR,1988
Dave Greenwood,PF,30,45,1236,151,328,0.46,0,2,0.0,151,326,0.463,0.46,83,111,0.748,92,208,300,97,33,22,74,134,385,10.8,0.511,0.006,0.338,8.0,18.4,13.1,9.6,1.2,1.0,16.4,14.4,0.5,0.6,1.1,0.043,-2.1,-1.0,-3.1,-0.3,0,0.0,OOR,1988
Claude Gregory,PF,29,23,313,61,134,0.455,0,1,0.0,61,133,0.459,0.455,12,36,0.333,37,58,95,16,9,13,22,37,134,12.8,0.447,0.007,0.269,12.1,20.4,16.1,8.4,1.4,2.4,12.8,22.3,-0.3,0.4,0.1,0.011,-3.2,-0.8,-4.0,-0.2,0,0.0,OOR,1988
Darrell Griffith,SG,29,52,1052,251,585,0.429,28,102,0.275,223,483,0.462,0.453,59,92,0.641,36,91,127,91,52,5,67,102,589,12.7,0.471,0.174,0.157,3.8,8.9,6.5,13.4,2.3,0.3,9.7,26.9,-0.7,1.5,0.8,0.037,-2.0,0.0,-2.1,0.0,0,0.0,OOR,1988
Pétur Guðmundsson,C,29,69,1017,139,280,0.496,0,1,0.0,139,279,0.498,0.496,117,145,0.807,93,230,323,86,18,61,103,197,395,12.9,0.574,0.004,0.518,9.8,24.7,17.2,10.6,0.8,3.3,23.1,17.3,0.5,0.9,1.4,0.064,-3.0,0.3,-2.7,-0.2,0,0.0,OOR,1988
Bob Hansen,SG,27,81,1796,316,611,0.517,32,97,0.33,284,514,0.553,0.543,113,152,0.743,64,123,187,175,65,5,91,193,777,12.9,0.573,0.159,0.249,4.0,7.0,5.6,13.8,1.7,0.2,11.8,17.5,2.3,2.1,4.4,0.118,-1.0,0.3,-0.7,0.6,0,0.0,OOR,1988
Bill Hanzlik,SF,30,77,1334,109,287,0.38,3,16,0.188,106,271,0.391,0.385,129,163,0.791,39,132,171,166,64,17,95,185,350,8.2,0.488,0.056,0.568,3.0,10.8,6.7,14.3,2.2,0.7,20.9,13.3,-0.3,1.6,1.3,0.046,-3.9,1.1,-2.8,-0.3,0,0.0,OOR,1988
Derek Harper,PG,26,82,3032,536,1167,0.459,60,192,0.313,476,975,0.488,0.485,261,344,0.759,71,175,246,634,168,35,190,164,1393,18.1,0.528,0.165,0.295,2.6,6.2,4.4,30.4,2.7,0.7,12.6,20.6,6.1,3.0,9.1,0.145,2.7,0.8,3.5,4.2,0,0.0,OOR,1988
Ron Harper,SG,24,57,1830,340,732,0.464,3,20,0.15,337,712,0.473,0.467,196,278,0.705,64,159,223,281,122,52,158,157,879,16.6,0.514,0.027,0.38,4.2,10.0,7.2,23.6,3.3,1.7,15.6,23.6,0.8,2.7,3.5,0.092,0.5,1.8,2.3,2.0,0,0.0,OOR,1988
Steve Harris,SG,24,58,1084,223,487,0.458,0,7,0.0,223,480,0.465,0.458,89,113,0.788,53,73,126,87,50,8,56,89,535,14.0,0.498,0.014,0.232,5.3,7.6,6.4,12.0,2.2,0.4,9.4,22.1,0.7,0.5,1.2,0.052,-0.8,-1.2,-2.0,0.0,0,0.0,OOR,1988
Scott Hastings,PF,27,55,403,40,82,0.488,5,12,0.417,35,70,0.5,0.518,25,27,0.926,27,70,97,16,8,10,14,67,110,10.8,0.586,0.146,0.329,7.4,19.4,13.4,5.1,1.0,1.5,13.0,11.3,0.6,0.5,1.0,0.125,-1.8,0.4,-1.4,0.1,0,0.0,OOR,1988
Dave Henderson,SG,23,22,351,47,116,0.405,0,1,0.0,47,115,0.409,0.405,32,47,0.681,11,24,35,34,12,5,40,41,126,6.7,0.461,0.009,0.405,3.6,8.0,5.8,14.4,1.7,0.9,22.6,21.3,-0.6,0.2,-0.4,-0.058,-5.5,-1.6,-7.1,-0.4,0,0.0,OOR,1988
Gerald Henderson,PG,32,75,1505,194,453,0.428,69,163,0.423,125,290,0.431,0.504,138,170,0.812,27,80,107,231,69,5,133,187,595,12.1,0.564,0.36,0.375,2.1,6.2,4.1,22.5,2.3,0.2,20.1,18.5,1.3,0.9,2.2,0.071,-0.8,-0.6,-1.4,0.2,0,0.0,OOR,1988
Kevin Henderson,SG,23,17,190,21,53,0.396,0,1,0.0,21,52,0.404,0.396,15,26,0.577,9,12,21,23,8,0,17,26,57,6.7,0.442,0.019,0.491,5.3,7.2,6.2,15.9,2.0,0.0,20.9,17.5,-0.2,0.1,-0.2,-0.045,-5.0,-1.4,-6.3,-0.2,0,0.0,OOR,1988
Conner Henry,SG,24,39,433,62,150,0.413,20,45,0.444,42,105,0.4,0.48,39,47,0.83,13,36,49,67,12,5,39,37,183,12.4,0.536,0.3,0.313,3.4,9.2,6.4,21.1,1.3,0.7,18.6,20.0,0.2,0.2,0.4,0.049,0.0,-0.9,-0.9,0.1,0,0.0,OOR,1988
Rod Higgins,SF,28,68,2188,381,725,0.526,19,39,0.487,362,686,0.528,0.539,273,322,0.848,94,199,293,188,70,31,111,188,1054,16.3,0.608,0.054,0.444,4.7,10.4,7.5,12.3,1.5,0.8,11.4,18.1,5.0,0.6,5.7,0.124,1.7,-0.8,0.9,1.6,0,0.0,OOR,1988
Roy Hinson,SF,26,77,2592,453,930,0.487,0,2,0.0,453,928,0.488,0.487,272,351,0.775,159,358,517,99,69,140,169,275,1178,14.8,0.543,0.002,0.377,6.9,16.4,11.6,6.0,1.3,3.2,13.5,20.4,1.9,2.6,4.5,0.083,-1.1,0.0,-1.1,0.6,0,0.0,OOR,1988
Craig Hodges,SG,27,66,1445,242,523,0.463,86,175,0.491,156,348,0.448,0.545,59,71,0.831,19,59,78,153,46,2,77,118,629,12.2,0.567,0.335,0.136,1.5,4.6,3.0,15.2,1.5,0.1,12.2,18.2,1.6,0.7,2.4,0.078,0.3,-0.7,-0.4,0.6,0,0.0,OOR,1988
Michael Holton,PG,26,82,1279,163,353,0.462,3,15,0.2,160,338,0.473,0.466,107,129,0.829,50,99,149,211,41,10,86,154,436,11.4,0.532,0.042,0.365,4.2,8.4,6.3,20.6,1.5,0.4,17.3,15.3,1.3,1.1,2.3,0.087,-1.5,-0.1,-1.5,0.1,0,0.0,OOR,1988
Dave Hoppen,C,23,39,642,84,183,0.459,0,1,0.0,84,182,0.462,0.459,54,62,0.871,58,116,174,32,13,6,37,87,222,11.4,0.528,0.005,0.339,9.8,20.6,15.1,6.7,1.0,0.5,15.0,15.6,0.5,0.4,0.8,0.061,-2.5,-2.2,-4.8,-0.5,0,0.0,OOR,1988
Dennis Hopson,SG,22,61,1365,222,549,0.404,12,45,0.267,210,504,0.417,0.415,131,177,0.74,63,80,143,118,57,25,119,145,587,10.2,0.468,0.082,0.322,5.2,7.0,6.1,13.3,2.0,1.1,16.0,23.1,-1.3,1.0,-0.3,-0.012,-2.8,-0.8,-3.6,-0.5,0,0.0,OOR,1988
Jeff Hornacek,SG,24,82,2243,306,605,0.506,17,58,0.293,289,547,0.528,0.52,152,185,0.822,71,191,262,540,107,10,156,151,781,15.9,0.569,0.096,0.306,3.5,9.6,6.6,31.5,2.3,0.3,18.5,15.3,3.7,1.3,5.0,0.106,1.4,0.0,1.4,1.9,0,0.0,OOR,1988
Phil Hubbard,SF,31,78,1631,237,485,0.489,0,5,0.0,237,480,0.494,0.489,182,243,0.749,117,164,281,81,50,7,118,167,656,11.8,0.554,0.01,0.501,8.7,11.5,10.1,7.2,1.5,0.3,16.6,18.6,1.1,1.6,2.7,0.081,-1.8,-1.0,-2.7,-0.3,0,0.0,OOR,1988
Eddie Hughes,PG,27,11,42,5,13,0.385,1,6,0.167,4,7,0.571,0.423,6,6,1.0,3,1,4,8,0,0,6,5,17,8.8,0.543,0.462,0.462,8.0,2.5,5.1,24.9,0.0,0.0,27.7,21.1,0.0,0.0,0.0,0.021,-1.8,-3.8,-5.6,0.0,0,0.0,OOR,1988
Jay Humphries,PG,25,68,1809,284,538,0.528,3,18,0.167,281,520,0.54,0.531,112,153,0.732,49,125,174,395,81,5,127,177,683,14.8,0.564,0.033,0.284,3.0,7.8,5.4,29.7,2.1,0.2,17.3,16.6,2.5,1.0,3.5,0.093,0.4,-0.3,0.1,1.0,0,0.0,OOR,1988
Marc Iavaroni,PF,31,81,1238,143,308,0.464,0,2,0.0,143,306,0.467,0.464,78,99,0.788,94,174,268,67,23,25,83,162,364,8.6,0.518,0.006,0.321,8.5,14.5,11.6,7.0,0.9,1.2,19.1,14.4,0.0,1.7,1.7,0.064,-3.5,0.0,-3.5,-0.5,0,0.0,OOR,1988
Mark Jackson,PG,22,82,3249,438,1013,0.432,32,126,0.254,406,887,0.458,0.448,206,266,0.774,120,276,396,868,205,6,258,244,1114,15.7,0.493,0.124,0.263,4.1,10.0,7.0,37.4,3.1,0.1,18.6,17.3,3.5,4.2,7.6,0.113,1.6,1.1,2.7,3.9,0,0.003,Candidate,1988
Michael Jackson,PG,23,58,760,64,171,0.374,6,25,0.24,58,146,0.397,0.392,23,32,0.719,17,42,59,179,20,5,58,81,157,7.8,0.424,0.146,0.187,2.4,6.0,4.2,29.8,1.3,0.4,23.9,12.9,-0.3,0.1,-0.2,-0.011,-3.3,-1.7,-4.9,-0.6,0,0.0,OOR,1988
Buck Johnson,SF,24,70,879,155,298,0.52,1,8,0.125,154,290,0.531,0.522,67,91,0.736,77,91,168,49,30,26,54,127,378,13.9,0.559,0.027,0.305,9.2,10.7,10.0,7.9,1.6,1.7,13.8,17.9,1.1,1.1,2.1,0.116,-1.1,0.3,-0.8,0.3,0,0.0,OOR,1988
Clemon Johnson,C,31,74,723,49,105,0.467,0,0,0.0,49,105,0.467,0.467,22,32,0.688,66,108,174,17,13,24,29,104,120,7.1,0.504,0.0,0.305,10.0,17.2,13.5,2.9,0.9,2.1,19.6,8.2,0.2,0.7,0.9,0.061,-3.1,-0.1,-3.3,-0.2,0,0.0,OOR,1988
Dennis Johnson,PG,33,77,2670,352,803,0.438,12,46,0.261,340,757,0.449,0.446,255,298,0.856,62,178,240,598,93,29,195,204,971,14.0,0.52,0.057,0.371,2.9,7.4,5.3,28.8,1.7,0.6,17.3,18.1,3.4,1.7,5.0,0.091,0.7,-0.6,0.1,1.4,0,0.0,OOR,1988
Eddie Johnson,SF,28,73,2177,533,1110,0.48,24,94,0.255,509,1016,0.501,0.491,204,240,0.85,121,197,318,180,33,9,139,190,1294,15.2,0.532,0.085,0.216,6.2,10.3,8.2,12.6,0.7,0.2,10.3,25.4,2.5,0.5,3.0,0.065,0.8,-2.8,-2.0,0.0,0,0.0,OOR,1988
Frank Johnson,PG,29,75,1258,216,498,0.434,1,9,0.111,215,489,0.44,0.435,121,149,0.812,39,82,121,188,70,4,99,120,554,13.5,0.492,0.018,0.299,3.4,7.4,5.4,22.2,2.7,0.2,14.9,21.7,0.4,1.3,1.6,0.063,-1.4,0.3,-1.0,0.3,0,0.0,OOR,1988
Kannard Johnson,SF,22,4,12,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,0,0,0,1,0,2,1,2,-4.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,40.0,17.8,-0.1,0.0,-0.1,-0.238,-9.3,-0.3,-9.7,0.0,0,0.0,OOR,1988
Kevin Johnson,PG,21,80,1917,275,596,0.461,5,24,0.208,270,572,0.472,0.466,177,211,0.839,36,155,191,437,103,24,146,155,732,15.5,0.531,0.04,0.354,2.1,9.2,5.7,31.4,2.6,0.7,17.5,18.2,2.2,1.9,4.0,0.101,0.3,0.6,0.9,1.4,0,0.0,OOR,1988
Magic Johnson,PG,28,72,2637,490,996,0.492,11,56,0.196,479,940,0.51,0.497,417,489,0.853,88,361,449,858,114,13,269,147,1408,23.1,0.581,0.056,0.491,4.0,14.8,9.7,45.4,2.1,0.3,18.2,23.4,7.8,3.1,10.9,0.199,5.2,0.8,6.0,5.3,16,0.635,Candidate,1988
Steve Johnson,C,30,43,1050,258,488,0.529,0,1,0.0,258,487,0.53,0.529,146,249,0.586,84,158,242,57,17,32,122,151,662,14.9,0.554,0.002,0.51,8.6,16.3,12.5,8.0,0.8,1.7,17.0,27.0,0.2,1.1,1.3,0.058,-1.7,-1.4,-3.1,-0.3,0,0.0,OOR,1988
Vinnie Johnson,SG,31,82,1935,425,959,0.443,5,24,0.208,420,935,0.449,0.446,147,217,0.677,90,141,231,267,58,18,152,164,1002,13.8,0.475,0.025,0.226,5.3,8.0,6.7,21.1,1.5,0.5,12.6,25.9,0.2,2.1,2.3,0.056,-0.5,-0.4,-0.9,0.5,0,0.0,OOR,1988
Caldwell Jones,C,37,79,1778,128,263,0.487,0,4,0.0,128,259,0.494,0.487,78,106,0.736,105,303,408,81,29,99,82,251,334,8.0,0.539,0.015,0.403,6.4,18.5,12.4,5.3,0.8,3.2,20.9,8.7,0.5,2.2,2.7,0.073,-3.0,1.4,-1.7,0.1,0,0.0,OOR,1988
Charles Jones,PF,30,69,1313,72,177,0.407,0,1,0.0,72,176,0.409,0.407,53,75,0.707,106,219,325,59,53,113,57,226,197,9.3,0.469,0.006,0.424,8.9,18.8,13.8,5.7,2.0,5.0,21.3,8.4,0.0,2.2,2.2,0.082,-3.6,3.4,-0.2,0.6,0,0.0,OOR,1988
Charles Jones,PF,26,37,186,16,40,0.4,0,1,0.0,16,39,0.41,0.4,19,33,0.576,11,20,31,8,3,6,12,28,51,5.9,0.468,0.025,0.825,6.4,11.6,9.0,5.1,0.7,1.9,18.0,14.1,-0.1,0.2,0.1,0.017,-5.1,-0.9,-6.0,-0.2,0,0.0,OOR,1988
Michael Jordan,SG,24,82,3311,1069,1998,0.535,7,53,0.132,1062,1945,0.546,0.537,723,860,0.841,139,310,449,485,259,131,252,270,2868,31.7,0.603,0.027,0.43,4.8,10.7,7.8,27.0,3.9,2.4,9.6,34.1,15.2,6.1,21.2,0.308,8.8,4.2,13.0,12.5,47,0.831,MVP,1988
Jerome Kersey,SF,25,79,2888,611,1225,0.499,3,15,0.2,608,1210,0.502,0.5,291,396,0.735,211,446,657,243,127,65,161,302,1516,17.3,0.542,0.012,0.323,7.9,16.7,12.3,11.7,2.0,1.3,10.3,21.3,4.8,3.8,8.6,0.144,1.2,0.6,1.8,2.8,0,0.0,OOR,1988
Albert King,SF,28,72,1593,211,540,0.391,17,49,0.347,194,491,0.395,0.406,78,103,0.757,71,145,216,109,39,18,93,219,517,7.2,0.442,0.091,0.191,5.2,10.6,7.9,10.1,1.2,0.7,13.7,18.0,-0.9,0.8,-0.1,-0.004,-4.2,-1.2,-5.4,-1.4,0,0.0,OOR,1988
Bernard King,SF,31,69,2044,470,938,0.501,1,6,0.167,469,932,0.503,0.502,247,324,0.762,86,194,280,192,49,10,211,202,1188,15.0,0.55,0.006,0.345,4.7,10.7,7.7,15.3,1.2,0.3,16.3,26.1,1.2,1.6,2.8,0.066,-0.1,-1.2,-1.3,0.3,0,0.0,OOR,1988
Greg Kite,C,26,53,1063,92,205,0.449,0,1,0.0,92,204,0.451,0.449,40,79,0.506,85,179,264,47,19,58,73,153,224,7.3,0.467,0.005,0.385,8.4,18.6,13.3,6.1,0.9,3.1,23.3,12.0,-1.0,1.3,0.3,0.014,-5.4,0.7,-4.7,-0.7,0,0.0,OOR,1988
Joe Kleine,C,26,82,1999,324,686,0.472,0,0,0.0,324,686,0.472,0.472,153,188,0.814,179,400,579,93,28,59,107,228,801,13.4,0.521,0.0,0.274,9.7,21.9,15.8,6.5,0.7,1.6,12.2,17.7,1.7,1.3,3.1,0.074,-1.7,-1.3,-3.0,-0.5,0,0.0,OOR,1988
Bart Kofoed,SG,23,36,225,18,48,0.375,2,7,0.286,16,41,0.39,0.396,8,13,0.615,4,11,15,23,6,1,18,42,46,1.9,0.428,0.146,0.271,2.0,5.0,3.6,12.7,1.3,0.3,25.1,13.0,-0.4,0.2,-0.1,-0.026,-7.4,-0.5,-7.9,-0.3,0,0.0,OOR,1988
Jon Koncak,C,24,49,1073,98,203,0.483,0,2,0.0,98,201,0.488,0.483,83,136,0.61,103,230,333,19,36,56,53,161,279,11.8,0.531,0.01,0.67,10.6,24.0,17.3,2.3,1.7,3.2,16.8,12.4,0.6,1.8,2.3,0.104,-2.4,1.3,-1.0,0.3,0,0.0,OOR,1988
Larry Krystkowiak,PF,23,50,1050,128,266,0.481,0,3,0.0,128,263,0.487,0.481,103,127,0.811,88,143,231,50,18,8,57,137,359,11.1,0.558,0.011,0.477,9.4,15.4,12.4,6.5,0.8,0.5,15.0,15.2,1.1,1.0,2.1,0.096,-2.0,-0.9,-2.9,-0.2,0,0.0,OOR,1988
Bill Laimbeer,C,30,82,2897,455,923,0.493,13,39,0.333,442,884,0.5,0.5,187,214,0.874,165,667,832,199,66,78,136,284,1110,15.1,0.546,0.042,0.232,6.5,25.1,16.0,9.6,1.1,1.6,11.8,16.5,3.8,5.0,8.8,0.146,0.5,1.7,2.2,3.1,0,0.0,OOR,1988
Jeff Lamp,SF,28,3,7,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,9.2,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.227,-0.2,1.4,1.2,0.0,0,0.0,OOR,1988
Allen Leavell,SG,30,80,2150,291,666,0.437,19,88,0.216,272,578,0.471,0.451,218,251,0.869,22,126,148,405,124,9,130,162,819,14.3,0.527,0.132,0.377,1.1,6.1,3.6,25.3,2.7,0.2,14.3,16.9,2.6,2.5,5.1,0.115,-0.3,1.1,0.8,1.5,0,0.0,OOR,1988
Fat Lever,SG,27,82,3061,643,1360,0.473,12,57,0.211,631,1303,0.484,0.477,248,316,0.785,203,462,665,639,223,21,182,214,1546,20.5,0.516,0.042,0.232,6.7,16.5,11.4,28.1,3.3,0.4,10.8,21.4,5.5,4.9,10.4,0.163,3.0,2.2,5.1,5.5,0,0.033,Candidate,1988
Cliff Levingston,PF,27,82,2135,314,564,0.557,1,2,0.5,313,562,0.557,0.558,190,246,0.772,228,276,504,71,52,84,94,287,819,15.5,0.609,0.004,0.436,11.8,14.5,13.1,4.6,1.2,2.4,12.3,15.1,4.6,2.3,7.0,0.157,0.5,0.3,0.8,1.5,0,0.0,OOR,1988
Ralph Lewis,SG,24,50,310,27,87,0.31,0,1,0.0,27,86,0.314,0.31,29,48,0.604,17,34,51,14,13,4,19,36,83,5.6,0.384,0.011,0.552,6.3,12.0,9.2,5.7,2.0,0.8,14.9,17.0,-0.5,0.4,-0.1,-0.008,-5.4,0.6,-4.8,-0.2,0,0.0,OOR,1988
Reggie Lewis,SG,22,49,405,90,193,0.466,0,4,0.0,90,189,0.476,0.466,40,57,0.702,28,35,63,26,16,15,30,54,220,14.3,0.504,0.021,0.295,8.8,9.6,9.2,9.3,1.9,2.1,12.1,26.3,0.1,0.4,0.4,0.052,-2.2,-1.2,-3.4,-0.1,0,0.0,OOR,1988
Alton Lister,C,29,82,1812,173,343,0.504,1,2,0.5,172,341,0.504,0.506,114,188,0.606,200,427,627,58,27,140,90,319,461,12.0,0.541,0.006,0.548,12.1,27.2,19.5,4.0,0.7,4.8,17.5,11.4,1.4,2.8,4.1,0.11,-2.5,1.0,-1.5,0.2,0,0.0,OOR,1988
Brad Lohaus,PF,23,70,718,122,246,0.496,3,13,0.231,119,233,0.511,0.502,50,62,0.806,46,92,138,49,20,41,59,123,297,12.2,0.543,0.053,0.252,8.1,14.2,11.4,9.2,1.4,3.3,17.8,19.9,0.2,0.8,0.9,0.063,-3.0,0.4,-2.7,-0.1,0,0.0,OOR,1988
