Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Pace Mannion,SF,23,57,469,50,126,0.397,3,13,0.231,47,113,0.416,0.409,18,23,0.783,23,36,59,47,25,2,23,63,121,OOR,1984
Wes Matthews,PG,24,20,388,61,131,0.466,1,8,0.125,60,123,0.488,0.469,27,36,0.75,7,20,27,83,16,3,40,45,150,OOR,1984
Cedric Maxwell,SF,28,80,2502,317,596,0.532,1,6,0.167,316,590,0.536,0.533,320,425,0.753,201,260,461,205,63,24,203,224,955,OOR,1984
Bob McAdoo,C,32,70,1456,352,748,0.471,0,5,0.0,352,743,0.474,0.471,212,264,0.803,82,207,289,74,42,50,127,182,916,OOR,1984
Rodney McCray,SF,22,79,2081,335,672,0.499,1,4,0.25,334,668,0.5,0.499,182,249,0.731,173,277,450,176,53,54,120,205,853,OOR,1984
Scooter McCray,PF,23,47,520,47,121,0.388,0,0,0.0,47,121,0.388,0.388,35,50,0.7,45,70,115,44,11,19,34,73,129,OOR,1984
Hank McDowell,PF,24,57,611,85,197,0.431,0,3,0.0,85,194,0.438,0.431,38,56,0.679,63,92,155,37,14,2,49,77,208,OOR,1984
Mike McGee,SF,24,77,1425,347,584,0.594,2,12,0.167,345,572,0.603,0.596,61,113,0.54,117,76,193,81,49,6,111,176,757,OOR,1984
Kevin McHale,PF,26,82,2577,587,1055,0.556,1,3,0.333,586,1052,0.557,0.557,336,439,0.765,208,402,610,104,23,126,150,243,1511,OOR,1984
Kevin McKenna,SG,25,61,923,152,371,0.41,3,17,0.176,149,354,0.421,0.414,80,98,0.816,30,65,95,114,46,5,62,133,387,OOR,1984
Billy McKinney,PG,28,80,843,136,305,0.446,0,2,0.0,136,303,0.449,0.446,39,46,0.848,7,47,54,161,27,0,48,84,311,OOR,1984
Tom McMillen,C,31,62,1294,222,447,0.497,1,6,0.167,221,441,0.501,0.498,127,156,0.814,64,135,199,73,14,17,70,162,572,OOR,1984
Mark McNamara,C,24,70,1037,157,253,0.621,0,0,0.0,157,253,0.621,0.621,74,157,0.471,137,180,317,31,14,12,89,138,388,OOR,1984
Joe Meriweather,C,30,73,1501,193,363,0.532,0,0,0.0,193,363,0.532,0.532,94,123,0.764,111,242,353,51,35,61,83,247,480,OOR,1984
Larry Micheaux,PF,23,39,332,49,90,0.544,0,0,0.0,49,90,0.544,0.544,21,39,0.538,40,73,113,19,21,11,21,46,119,OOR,1984
Bob Miller,PF,27,2,8,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,3,5,1,0,1,0,5,4,OOR,1984
Mike Mitchell,SF,28,79,2853,779,1597,0.488,6,14,0.429,773,1583,0.488,0.49,275,353,0.779,188,382,570,93,62,73,141,251,1839,OOR,1984
Paul Mokeski,C,27,68,838,102,213,0.479,1,3,0.333,101,210,0.481,0.481,50,72,0.694,51,115,166,44,11,29,44,168,255,OOR,1984
Sidney Moncrief,SG,26,79,3075,560,1125,0.498,5,18,0.278,555,1107,0.501,0.5,529,624,0.848,215,313,528,358,108,27,217,204,1654,OOR,1984
Johnny Moore,PG,25,59,1650,231,518,0.446,28,87,0.322,203,431,0.471,0.473,105,139,0.755,37,141,178,566,123,20,143,168,595,OOR,1984
Larry Nance,PF,24,82,2899,601,1044,0.576,0,7,0.0,601,1037,0.58,0.576,249,352,0.707,227,451,678,214,86,174,177,274,1451,OOR,1984
Swen Nater,C,34,69,829,124,253,0.49,0,1,0.0,124,252,0.492,0.49,63,91,0.692,81,183,264,27,25,7,68,150,311,OOR,1984
Calvin Natt,SF,27,79,2638,500,857,0.583,2,17,0.118,498,840,0.593,0.585,275,345,0.797,166,310,476,179,69,22,166,218,1277,OOR,1984
Ed Nealy,PF,23,71,960,63,126,0.5,0,0,0.0,63,126,0.5,0.5,48,60,0.8,73,149,222,50,41,9,33,138,174,OOR,1984
Kurt Nimphius,C,25,82,2284,272,523,0.52,1,4,0.25,271,519,0.522,0.521,101,162,0.623,182,331,513,176,41,144,98,283,646,OOR,1984
Norm Nixon,PG,28,82,3053,587,1270,0.462,11,46,0.239,576,1224,0.471,0.467,206,271,0.76,56,147,203,914,94,4,257,180,1391,OOR,1984
Audie Norris,C,23,79,1157,124,246,0.504,0,0,0.0,124,246,0.504,0.504,104,149,0.698,82,175,257,76,30,34,114,231,352,OOR,1984
Mike O'Koren,SF,25,73,1191,186,385,0.483,5,28,0.179,181,357,0.507,0.49,53,87,0.609,71,104,175,95,34,11,75,148,430,OOR,1984
Mark Olberding,PF,27,81,2160,249,504,0.494,0,1,0.0,249,503,0.495,0.494,261,318,0.821,119,326,445,192,50,28,166,291,759,OOR,1984
Jawann Oldham,C,26,64,870,110,218,0.505,0,0,0.0,110,218,0.505,0.505,39,66,0.591,75,158,233,33,15,76,83,139,259,OOR,1984
Louis Orr,SF,25,78,1640,262,572,0.458,0,0,0.0,262,572,0.458,0.458,173,211,0.82,101,127,228,61,66,17,95,142,697,OOR,1984
Robert Parish,C,30,80,2867,623,1140,0.546,0,0,0.0,623,1140,0.546,0.546,274,368,0.745,243,614,857,139,55,116,184,266,1520,OOR,1984
Billy Paultz,C,35,40,486,36,88,0.409,0,0,0.0,36,88,0.409,0.409,17,33,0.515,35,78,113,18,8,7,22,57,89,OOR,1984
Jim Paxson,SG,26,81,2686,680,1322,0.514,17,59,0.288,663,1263,0.525,0.521,345,410,0.841,68,105,173,251,122,10,142,165,1722,OOR,1984
John Paxson,PG,23,49,458,61,137,0.445,4,22,0.182,57,115,0.496,0.46,16,26,0.615,4,29,33,149,10,2,32,47,142,OOR,1984
Roger Phegley,SG,27,13,87,11,35,0.314,2,5,0.4,9,30,0.3,0.343,4,4,1.0,2,9,11,11,1,0,6,11,28,OOR,1984
Ricky Pierce,SG,24,69,1280,268,570,0.47,0,9,0.0,268,561,0.478,0.47,149,173,0.861,59,76,135,60,27,13,81,143,685,OOR,1984
John Pinone,SF,22,7,65,7,13,0.538,0,0,0.0,7,13,0.538,0.538,6,10,0.6,0,10,10,3,2,1,5,11,20,OOR,1984
Tom Piotrowski,C,23,18,78,12,26,0.462,0,0,0.0,12,26,0.462,0.462,6,6,1.0,6,10,16,5,1,3,6,22,30,OOR,1984
Charles Pittman,PF,25,69,989,126,209,0.603,0,2,0.0,126,207,0.609,0.603,69,101,0.683,76,138,214,70,16,22,81,129,321,OOR,1984
Ben Poquette,PF,28,51,858,75,171,0.439,1,5,0.2,74,166,0.446,0.442,34,43,0.791,57,125,182,49,20,33,28,114,185,OOR,1984
Paul Pressey,SG,25,81,1730,276,528,0.523,2,9,0.222,274,519,0.528,0.525,120,200,0.6,102,180,282,252,86,50,157,241,674,OOR,1984
Kurt Rambis,PF,25,47,743,63,113,0.558,0,0,0.0,63,113,0.558,0.558,42,66,0.636,82,184,266,34,30,14,56,108,168,OOR,1984
Kelvin Ransey,PG,25,80,1937,304,700,0.434,7,32,0.219,297,668,0.445,0.439,145,183,0.792,28,99,127,483,91,6,141,182,760,OOR,1984
Leo Rautins,SF,23,28,196,21,58,0.362,0,0,0.0,21,58,0.362,0.362,6,10,0.6,9,24,33,29,9,2,19,31,48,OOR,1984
Robert Reid,SF,28,64,1936,406,857,0.474,2,8,0.25,404,849,0.476,0.475,81,123,0.659,97,244,341,217,88,30,92,243,895,OOR,1984
Clint Richardson,SG,27,69,1571,221,473,0.467,0,4,0.0,221,469,0.471,0.467,79,103,0.767,62,103,165,155,49,23,100,145,521,OOR,1984
Micheal Ray Richardson,PG,28,48,1285,243,528,0.46,14,58,0.241,229,470,0.487,0.473,76,108,0.704,56,116,172,214,103,20,118,156,576,OOR,1984
Doc Rivers,PG,22,81,1938,250,541,0.462,2,12,0.167,248,529,0.469,0.464,255,325,0.785,72,148,220,314,127,30,174,286,757,OOR,1984
Anthony Roberts,SF,28,19,197,34,91,0.374,0,0,0.0,34,91,0.374,0.374,13,18,0.722,20,31,51,13,5,1,17,43,81,OOR,1984
Fred Roberts,PF,23,79,1531,214,399,0.536,1,4,0.25,213,395,0.539,0.538,144,172,0.837,102,202,304,98,52,38,100,219,573,OOR,1984
Rick Robey,C,28,61,856,140,257,0.545,1,1,1.0,139,256,0.543,0.547,61,88,0.693,80,118,198,65,20,14,77,120,342,OOR,1984
Cliff Robinson,C,23,73,2402,533,1185,0.45,1,2,0.5,532,1183,0.45,0.45,234,334,0.701,156,597,753,185,51,32,187,195,1301,OOR,1984
Truck Robinson,PF,32,65,2135,284,581,0.489,0,0,0.0,284,581,0.489,0.489,133,206,0.646,171,374,545,94,43,27,160,217,701,OOR,1984
Dave Robisch,C,34,31,340,35,96,0.365,0,0,0.0,35,96,0.365,0.365,22,26,0.846,15,43,58,20,3,2,12,36,92,OOR,1984
Tree Rollins,C,28,77,2351,274,529,0.518,0,0,0.0,274,529,0.518,0.518,118,190,0.621,200,393,593,62,35,277,101,297,666,OOR,1984
Lorenzo Romar,PG,25,68,1022,161,351,0.459,4,33,0.121,157,318,0.494,0.464,67,94,0.713,21,72,93,193,55,8,63,77,393,OOR,1984
Dan Roundfield,PF,30,73,2610,503,1038,0.485,0,11,0.0,503,1027,0.49,0.485,374,486,0.77,206,515,721,184,61,74,205,221,1380,OOR,1984
Jeff Ruland,C,25,75,3082,599,1035,0.579,1,7,0.143,598,1028,0.582,0.579,466,636,0.733,265,657,922,296,68,72,342,285,1665,OOR,1984
Walker Russell,PG,23,16,119,14,42,0.333,1,2,0.5,13,40,0.325,0.345,12,13,0.923,6,13,19,22,4,0,9,25,41,OOR,1984
Ralph Sampson,C,23,82,2693,716,1369,0.523,1,4,0.25,715,1365,0.524,0.523,287,434,0.661,293,620,913,163,70,197,294,339,1720,OOR,1984
Mike Sanders,SF,23,50,586,97,203,0.478,0,0,0.0,97,203,0.478,0.478,29,42,0.69,40,63,103,44,23,12,44,101,223,OOR,1984
DeWayne Scales,PF,25,2,13,3,5,0.6,0,0,0.0,3,5,0.6,0.6,0,2,0.0,0,3,3,0,1,0,2,1,6,OOR,1984
Danny Schayes,C,24,82,1420,183,371,0.493,0,2,0.0,183,369,0.496,0.493,215,272,0.79,145,288,433,91,32,60,119,308,581,OOR,1984
Alvin Scott,SF,28,65,735,55,124,0.444,1,2,0.5,54,122,0.443,0.448,56,72,0.778,29,71,100,48,19,20,42,85,167,OOR,1984
Byron Scott,SG,22,74,1637,334,690,0.484,8,34,0.235,326,656,0.497,0.49,112,139,0.806,50,114,164,177,81,19,116,174,788,OOR,1984
Lonnie Shelton,PF,28,79,2101,371,779,0.476,1,5,0.2,370,774,0.478,0.477,107,140,0.764,140,241,381,179,76,55,165,279,850,OOR,1984
Purvis Short,SF,26,79,2945,714,1509,0.473,22,72,0.306,692,1437,0.482,0.48,353,445,0.793,184,254,438,246,103,11,228,252,1803,OOR,1984
Jerry Sichting,PG,27,80,2497,397,746,0.532,6,20,0.3,391,726,0.539,0.536,117,135,0.867,44,127,171,457,90,8,144,179,917,OOR,1984
Jack Sikma,C,28,82,2993,576,1155,0.499,0,2,0.0,576,1153,0.5,0.499,411,480,0.856,225,686,911,327,95,92,236,301,1563,OOR,1984
Derek Smith,SG,22,61,1297,238,436,0.546,1,6,0.167,237,430,0.551,0.547,123,163,0.755,54,116,170,82,33,22,78,165,600,OOR,1984
Larry Smith,PF,26,75,2091,244,436,0.56,0,0,0.0,244,436,0.56,0.56,94,168,0.56,282,390,672,72,61,22,124,274,582,OOR,1984
Ricky Sobers,SG,31,81,2624,508,1115,0.456,29,111,0.261,479,1004,0.477,0.469,221,264,0.837,51,128,179,377,117,17,222,278,1266,OOR,1984
Jim Spanarkel,SG,26,7,54,7,16,0.438,1,2,0.5,6,14,0.429,0.469,9,13,0.692,5,2,7,5,6,0,4,8,24,OOR,1984
Rory Sparrow,PG,25,79,2436,350,738,0.474,10,39,0.256,340,699,0.486,0.481,108,131,0.824,48,141,189,539,100,8,210,230,818,OOR,1984
Larry Spriggs,SF,24,38,363,44,82,0.537,0,2,0.0,44,80,0.55,0.537,36,50,0.72,16,45,61,30,12,4,34,55,124,OOR,1984
Brook Steppe,SG,24,61,857,148,314,0.471,0,3,0.0,148,311,0.476,0.471,134,161,0.832,43,79,122,79,34,6,83,93,430,OOR,1984
Steve Stipanovich,C,23,81,2426,392,816,0.48,3,16,0.188,389,800,0.486,0.482,183,243,0.753,116,446,562,170,73,67,161,303,970,OOR,1984
Jon Sundvold,PG,22,73,1284,217,488,0.445,9,37,0.243,208,451,0.461,0.454,64,72,0.889,23,68,91,239,29,1,81,81,507,OOR,1984
Dane Suttle,SG,22,40,469,109,214,0.509,0,3,0.0,109,211,0.517,0.509,40,47,0.851,21,25,46,46,20,0,32,46,258,OOR,1984
Terry Teagle,SG,23,68,616,148,315,0.47,7,27,0.259,141,288,0.49,0.481,37,44,0.841,28,50,78,63,13,4,62,81,340,OOR,1984
Reggie Theus,PG,26,61,1498,262,625,0.419,7,42,0.167,255,583,0.437,0.425,214,281,0.762,50,79,129,352,50,12,156,171,745,OOR,1984
David Thirdkill,SF,23,46,291,31,72,0.431,0,1,0.0,31,71,0.437,0.431,15,31,0.484,9,22,31,27,10,3,19,44,77,OOR,1984
Isiah Thomas,PG,22,82,3007,669,1448,0.462,22,65,0.338,647,1383,0.468,0.47,388,529,0.733,103,224,327,914,204,33,307,324,1748,Candidate,1984
Jim Thomas,SG,23,72,1219,187,403,0.464,1,11,0.091,186,392,0.474,0.465,80,110,0.727,59,90,149,130,60,6,69,115,455,OOR,1984
David Thompson,SG,29,19,349,89,165,0.539,0,1,0.0,89,164,0.543,0.539,62,73,0.849,18,26,44,13,10,13,27,30,240,OOR,1984
LaSalle Thompson,C,22,80,1915,333,637,0.523,0,0,0.0,333,637,0.523,0.523,160,223,0.717,260,449,709,86,71,145,168,327,826,OOR,1984
Mychal Thompson,C,29,79,2648,487,929,0.524,0,2,0.0,487,927,0.525,0.524,266,399,0.667,235,453,688,308,84,108,235,237,1240,OOR,1984
Paul Thompson,SF,22,82,1731,309,662,0.467,9,39,0.231,300,623,0.482,0.474,115,149,0.772,120,192,312,122,70,37,73,192,742,OOR,1984
Sedale Threatt,PG,22,45,464,62,148,0.419,1,8,0.125,61,140,0.436,0.422,23,28,0.821,17,23,40,41,13,2,33,65,148,OOR,1984
Darren Tillis,C,23,72,730,108,254,0.425,0,2,0.0,108,252,0.429,0.425,41,63,0.651,75,109,184,24,12,60,51,176,257,OOR,1984
Ray Tolbert,PF,25,49,475,64,121,0.529,0,1,0.0,64,120,0.533,0.529,23,45,0.511,45,53,98,26,12,20,26,88,151,OOR,1984
Andrew Toney,SG,26,78,2556,593,1125,0.527,12,38,0.316,581,1087,0.534,0.532,390,465,0.839,57,136,193,373,70,23,297,251,1588,OOR,1984
Linton Townes,SF,24,4,19,4,8,0.5,0,0,0.0,4,8,0.5,0.5,0,0,0.0,0,1,1,1,1,2,1,4,8,OOR,1984
Kelly Tripucka,SF,24,76,2493,595,1296,0.459,2,17,0.118,593,1279,0.464,0.46,426,523,0.815,119,187,306,228,65,17,190,190,1618,OOR,1984
Trent Tucker,SG,24,63,1228,225,450,0.5,6,16,0.375,219,434,0.505,0.507,25,33,0.758,43,87,130,138,63,8,54,124,481,OOR,1984
Elston Turner,SF,24,47,536,54,150,0.36,1,9,0.111,53,141,0.376,0.363,28,34,0.824,42,51,93,59,26,0,29,40,137,OOR,1984
Terry Tyler,SF,27,82,1602,313,691,0.453,2,13,0.154,311,678,0.459,0.454,94,132,0.712,104,181,285,76,63,59,78,151,722,OOR,1984
Darnell Valentine,PG,24,68,1893,251,561,0.447,0,3,0.0,251,558,0.45,0.447,194,246,0.789,49,78,127,395,107,6,149,179,696,OOR,1984
Kiki Vandeweghe,PF,25,78,2734,895,1603,0.558,11,30,0.367,884,1573,0.562,0.562,494,580,0.852,84,289,373,238,53,50,156,187,2295,OOR,1984
Pete Verhoeven,PF,24,43,327,50,100,0.5,0,1,0.0,50,99,0.505,0.5,17,25,0.68,27,34,61,20,22,11,21,75,117,OOR,1984
Jay Vincent,SF,24,61,1421,252,579,0.435,0,1,0.0,252,578,0.436,0.435,168,215,0.781,81,166,247,114,30,10,113,159,672,OOR,1984
Danny Vranes,SF,25,80,2174,258,495,0.521,0,1,0.0,258,494,0.522,0.521,153,236,0.648,150,245,395,132,51,54,121,263,669,OOR,1984
Granville Waiters,C,23,78,1040,123,238,0.517,0,1,0.0,123,237,0.519,0.517,31,51,0.608,64,163,227,60,24,85,65,164,277,OOR,1984
Darrell Walker,PG,22,82,1324,216,518,0.417,4,15,0.267,212,503,0.421,0.421,208,263,0.791,74,93,167,284,127,15,194,202,644,OOR,1984
Foots Walker,PG,32,34,378,32,90,0.356,2,5,0.4,30,85,0.353,0.367,24,27,0.889,8,23,31,81,20,3,31,37,90,OOR,1984
Wally Walker,SF,29,58,612,118,241,0.49,2,6,0.333,116,235,0.494,0.494,6,18,0.333,26,66,92,55,17,4,33,65,244,OOR,1984
Bill Walton,C,31,55,1476,288,518,0.556,0,2,0.0,288,516,0.558,0.556,92,154,0.597,132,345,477,183,45,88,177,153,668,OOR,1984
Bryan Warrick,PG,24,32,254,27,66,0.409,1,3,0.333,26,63,0.413,0.417,8,16,0.5,5,17,22,43,9,3,20,37,63,OOR,1984
Marvin Webster,C,31,76,1290,112,239,0.469,0,0,0.0,112,239,0.469,0.469,66,117,0.564,146,220,366,53,34,100,85,187,290,OOR,1984
Scott Wedman,SF,31,68,916,148,333,0.444,2,13,0.154,146,320,0.456,0.447,29,35,0.829,41,98,139,67,27,7,43,107,327,OOR,1984
Brant Weidner,PF,23,8,38,2,9,0.222,0,0,0.0,2,9,0.222,0.222,4,4,1.0,4,7,11,0,0,2,2,5,8,OOR,1984
Mark West,C,23,34,202,15,42,0.357,0,0,0.0,15,42,0.357,0.357,7,22,0.318,19,27,46,13,1,15,12,55,37,OOR,1984
Paul Westphal,SG,33,59,865,144,313,0.46,7,26,0.269,137,287,0.477,0.471,117,142,0.824,8,35,43,148,41,6,77,69,412,OOR,1984
Ennis Whatley,PG,21,80,2159,261,556,0.469,0,2,0.0,261,554,0.471,0.469,146,200,0.73,63,134,197,662,119,17,268,223,668,OOR,1984
Rory White,SF,24,36,372,80,170,0.471,0,0,0.0,80,170,0.471,0.471,26,47,0.553,37,37,74,15,15,3,24,31,186,OOR,1984
Jerome Whitehead,C,27,70,921,144,294,0.49,0,0,0.0,144,294,0.49,0.49,88,107,0.822,94,151,245,19,17,12,59,159,376,OOR,1984
Mitchell Wiggins,SG,24,82,2123,399,890,0.448,7,29,0.241,392,861,0.455,0.452,213,287,0.742,138,190,328,187,106,11,139,278,1018,OOR,1984
Jamaal Wilkes,SF,30,75,2507,542,1055,0.514,2,8,0.25,540,1047,0.516,0.515,208,280,0.743,130,210,340,214,72,41,137,205,1294,OOR,1984
Dominique Wilkins,SF,24,81,2961,684,1429,0.479,0,11,0.0,684,1418,0.482,0.479,382,496,0.77,254,328,582,126,117,87,215,197,1750,OOR,1984
Jeff Wilkins,C,28,81,1734,249,520,0.479,0,3,0.0,249,517,0.482,0.479,134,182,0.736,109,346,455,73,27,42,109,205,632,OOR,1984
Buck Williams,PF,23,81,3003,495,926,0.535,0,4,0.0,495,922,0.537,0.535,284,498,0.57,355,645,1000,130,81,125,237,298,1274,OOR,1984
Gus Williams,PG,30,80,2818,598,1306,0.458,4,25,0.16,594,1281,0.464,0.459,297,396,0.75,67,137,204,675,189,25,232,151,1497,OOR,1984
Herb Williams,C,25,69,2279,411,860,0.478,0,4,0.0,411,856,0.48,0.478,207,295,0.702,154,400,554,215,60,108,207,193,1029,OOR,1984
Kevin Williams,SG,22,19,200,25,58,0.431,0,1,0.0,25,57,0.439,0.431,25,32,0.781,4,9,13,43,8,4,22,42,75,OOR,1984
Ray Williams,SG,29,76,2230,418,939,0.445,25,81,0.309,393,858,0.458,0.458,263,318,0.827,67,200,267,449,162,26,219,274,1124,OOR,1984
Rob Williams,PG,22,79,1924,309,671,0.461,15,47,0.319,294,624,0.471,0.472,171,209,0.818,54,140,194,464,84,5,169,268,804,OOR,1984
Sam Williams,PF,24,77,1434,204,431,0.473,0,1,0.0,204,430,0.474,0.473,92,140,0.657,121,218,339,62,68,106,99,209,500,OOR,1984
Sly Williams,SF,26,13,258,34,114,0.298,1,9,0.111,33,105,0.314,0.303,36,46,0.783,19,31,50,16,14,1,18,33,105,OOR,1984
Bill Willoughby,SF,26,67,936,124,258,0.481,0,7,0.0,124,251,0.494,0.481,55,63,0.873,75,118,193,56,23,24,53,106,303,OOR,1984
Michael Wilson,PG,24,6,26,0,2,0.0,0,1,0.0,0,1,0.0,0.0,1,2,0.5,1,0,1,3,0,0,3,5,1,OOR,1984
Randy Wittman,SG,24,78,1071,160,318,0.503,2,5,0.4,158,313,0.505,0.506,28,46,0.609,14,57,71,71,17,0,32,82,350,OOR,1984
Al Wood,SG,25,81,2236,467,945,0.494,3,21,0.143,464,924,0.502,0.496,223,271,0.823,94,181,275,166,64,32,126,207,1160,OOR,1984
Mike Woodson,SG,25,71,1838,389,816,0.477,2,8,0.25,387,808,0.479,0.478,247,302,0.818,62,113,175,175,83,28,115,174,1027,OOR,1984
Orlando Woolridge,SF,24,75,2544,570,1086,0.525,1,2,0.5,569,1084,0.525,0.525,303,424,0.715,130,239,369,136,71,60,188,253,1444,OOR,1984
James Worthy,PF,22,82,2415,495,890,0.556,0,6,0.0,495,884,0.56,0.556,195,257,0.759,157,358,515,207,77,70,181,244,1185,OOR,1984
