Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Duane Causwell,C,30.0,19.0,137.0,20.0,35.0,0.571,0.0,0.0,0.0,20.0,35.0,0.571,0.571,4.0,12.0,0.333,14.0,21.0,35.0,2.0,0.0,11.0,18.0,32.0,44.0,OOR
Cedric Ceballos,SF,29.0,13.0,352.0,59.0,140.0,0.421,11.0,28.0,0.393,48.0,112.0,0.429,0.461,34.0,49.0,0.694,23.0,62.0,85.0,12.0,7.0,5.0,28.0,23.0,163.0,OOR
Rex Chapman,SG,31.0,38.0,1183.0,165.0,459.0,0.359,53.0,151.0,0.351,112.0,308.0,0.364,0.417,76.0,91.0,0.835,12.0,92.0,104.0,109.0,34.0,9.0,54.0,46.0,459.0,OOR
Calbert Cheaney,SG,27.0,50.0,1266.0,172.0,415.0,0.414,8.0,37.0,0.216,164.0,378.0,0.434,0.424,33.0,67.0,0.493,33.0,108.0,141.0,73.0,39.0,16.0,42.0,146.0,385.0,OOR
Pete Chilcutt,PF,30.0,46.0,697.0,63.0,172.0,0.366,26.0,68.0,0.382,37.0,104.0,0.356,0.442,14.0,17.0,0.824,29.0,88.0,117.0,30.0,22.0,12.0,28.0,52.0,166.0,OOR
Chris Childs,PG,31.0,48.0,1297.0,114.0,267.0,0.427,36.0,94.0,0.383,78.0,173.0,0.451,0.494,64.0,78.0,0.821,18.0,115.0,133.0,193.0,44.0,1.0,85.0,156.0,328.0,OOR
Doug Christie,SG,28.0,50.0,1768.0,252.0,650.0,0.388,49.0,161.0,0.304,203.0,489.0,0.415,0.425,207.0,246.0,0.841,59.0,148.0,207.0,187.0,113.0,26.0,119.0,111.0,760.0,OOR
Keon Clark,C,23.0,28.0,409.0,36.0,80.0,0.45,0.0,1.0,0.0,36.0,79.0,0.456,0.45,21.0,37.0,0.568,36.0,60.0,96.0,10.0,10.0,31.0,21.0,52.0,93.0,OOR
Keith Closs,C,22.0,15.0,87.0,12.0,23.0,0.522,0.0,1.0,0.0,12.0,22.0,0.545,0.522,8.0,10.0,0.8,5.0,20.0,25.0,0.0,3.0,9.0,6.0,14.0,32.0,OOR
John Coker,C,27.0,14.0,98.0,13.0,31.0,0.419,0.0,0.0,0.0,13.0,31.0,0.419,0.419,5.0,6.0,0.833,7.0,15.0,22.0,0.0,1.0,2.0,2.0,17.0,31.0,OOR
Derrick Coleman,PF,31.0,37.0,1178.0,168.0,406.0,0.414,7.0,33.0,0.212,161.0,373.0,0.432,0.422,143.0,190.0,0.753,76.0,252.0,328.0,78.0,24.0,42.0,90.0,96.0,486.0,OOR
Bimbo Coles,PG,30.0,48.0,1272.0,183.0,414.0,0.442,6.0,25.0,0.24,177.0,389.0,0.455,0.449,83.0,101.0,0.822,21.0,96.0,117.0,222.0,45.0,11.0,82.0,113.0,455.0,OOR
Marty Conlon,C,31.0,7.0,35.0,3.0,13.0,0.231,0.0,0.0,0.0,3.0,13.0,0.231,0.231,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,3.0,6.0,8.0,OOR
Tyrone Corbin,SF,36.0,47.0,1066.0,131.0,335.0,0.391,38.0,119.0,0.319,93.0,216.0,0.431,0.448,52.0,80.0,0.65,37.0,108.0,145.0,43.0,31.0,7.0,43.0,74.0,352.0,OOR
James Cotton,SG,23.0,10.0,59.0,6.0,18.0,0.333,0.0,3.0,0.0,6.0,15.0,0.4,0.333,13.0,18.0,0.722,2.0,8.0,10.0,0.0,3.0,0.0,3.0,6.0,25.0,OOR
Chris Crawford,PF,23.0,42.0,784.0,110.0,255.0,0.431,11.0,33.0,0.333,99.0,222.0,0.446,0.453,57.0,70.0,0.814,37.0,53.0,90.0,24.0,10.0,13.0,48.0,106.0,288.0,OOR
Austin Croshere,PF,23.0,27.0,249.0,32.0,75.0,0.427,8.0,29.0,0.276,24.0,46.0,0.522,0.48,20.0,23.0,0.87,16.0,29.0,45.0,10.0,7.0,8.0,23.0,32.0,92.0,OOR
John Crotty,PG,29.0,27.0,382.0,51.0,124.0,0.411,14.0,36.0,0.389,37.0,88.0,0.42,0.468,43.0,50.0,0.86,8.0,23.0,31.0,63.0,11.0,0.0,33.0,31.0,159.0,OOR
Terry Cummings,PF,37.0,50.0,1011.0,186.0,424.0,0.439,1.0,1.0,1.0,185.0,423.0,0.437,0.44,81.0,114.0,0.711,95.0,160.0,255.0,58.0,46.0,10.0,58.0,168.0,454.0,OOR
William Cunningham,C,24.0,16.0,162.0,3.0,18.0,0.167,0.0,0.0,0.0,3.0,18.0,0.167,0.167,0.0,2.0,0.0,13.0,15.0,28.0,1.0,1.0,11.0,5.0,30.0,6.0,OOR
Bill Curley,PF,26.0,35.0,372.0,29.0,72.0,0.403,1.0,5.0,0.2,28.0,67.0,0.418,0.41,19.0,22.0,0.864,20.0,31.0,51.0,14.0,17.0,9.0,10.0,83.0,78.0,OOR
Dell Curry,SG,34.0,42.0,864.0,163.0,336.0,0.485,69.0,145.0,0.476,94.0,191.0,0.492,0.588,28.0,34.0,0.824,18.0,67.0,85.0,48.0,36.0,3.0,45.0,42.0,423.0,OOR
Michael Curry,SF,30.0,50.0,1146.0,90.0,206.0,0.437,1.0,15.0,0.067,89.0,191.0,0.466,0.439,63.0,79.0,0.797,19.0,89.0,108.0,78.0,42.0,7.0,37.0,135.0,244.0,OOR
Erick Dampier,C,23.0,50.0,1414.0,161.0,414.0,0.389,0.0,0.0,0.0,161.0,414.0,0.389,0.389,120.0,204.0,0.588,164.0,218.0,382.0,54.0,26.0,58.0,92.0,165.0,442.0,OOR
Antonio Daniels,PG,23.0,47.0,614.0,83.0,183.0,0.454,5.0,17.0,0.294,78.0,166.0,0.47,0.467,49.0,65.0,0.754,13.0,41.0,54.0,106.0,30.0,6.0,44.0,39.0,220.0,OOR
Kornél Dávid,SF,27.0,50.0,902.0,109.0,243.0,0.449,0.0,1.0,0.0,109.0,242.0,0.45,0.449,90.0,111.0,0.811,70.0,103.0,173.0,40.0,23.0,17.0,48.0,88.0,308.0,OOR
Antonio Davis,PF,30.0,49.0,1271.0,164.0,348.0,0.471,0.0,0.0,0.0,164.0,348.0,0.471,0.471,135.0,192.0,0.703,116.0,228.0,344.0,33.0,22.0,42.0,50.0,136.0,463.0,OOR
Ben Davis,PF,26.0,8.0,21.0,7.0,17.0,0.412,0.0,0.0,0.0,7.0,17.0,0.412,0.412,3.0,6.0,0.5,9.0,2.0,11.0,3.0,0.0,0.0,1.0,4.0,17.0,OOR
Dale Davis,PF,29.0,50.0,1374.0,161.0,302.0,0.533,0.0,0.0,0.0,161.0,302.0,0.533,0.533,76.0,123.0,0.618,155.0,261.0,416.0,22.0,20.0,57.0,43.0,115.0,398.0,OOR
Hubert Davis,SG,28.0,50.0,1378.0,174.0,397.0,0.438,65.0,144.0,0.451,109.0,253.0,0.431,0.52,44.0,50.0,0.88,3.0,83.0,86.0,89.0,21.0,3.0,57.0,76.0,457.0,OOR
Mark Davis,SF,25.0,4.0,35.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,5.0,6.0,0.833,2.0,5.0,7.0,1.0,1.0,0.0,7.0,12.0,9.0,OOR
Ricky Davis,SG,19.0,46.0,557.0,81.0,200.0,0.405,2.0,12.0,0.167,79.0,188.0,0.42,0.41,45.0,59.0,0.763,40.0,44.0,84.0,58.0,30.0,7.0,54.0,46.0,209.0,OOR
Terry Davis,C,31.0,37.0,578.0,49.0,92.0,0.533,0.0,0.0,0.0,49.0,92.0,0.533,0.533,28.0,38.0,0.737,50.0,89.0,139.0,10.0,11.0,3.0,16.0,79.0,126.0,OOR
Andrew DeClercq,C,25.0,47.0,1102.0,138.0,276.0,0.5,0.0,0.0,0.0,138.0,276.0,0.5,0.5,95.0,141.0,0.674,104.0,151.0,255.0,31.0,50.0,29.0,54.0,161.0,371.0,OOR
Terry Dehere,SG-PG,27.0,26.0,291.0,31.0,85.0,0.365,16.0,39.0,0.41,15.0,46.0,0.326,0.459,5.0,7.0,0.714,7.0,17.0,24.0,27.0,7.0,3.0,16.0,30.0,83.0,OOR
Vinny Del Negro,PG,32.0,48.0,1093.0,114.0,270.0,0.422,13.0,30.0,0.433,101.0,240.0,0.421,0.446,40.0,50.0,0.8,14.0,88.0,102.0,174.0,33.0,3.0,55.0,62.0,281.0,OOR
Bison Dele,C,29.0,49.0,1177.0,216.0,431.0,0.501,0.0,1.0,0.0,216.0,430.0,0.502,0.501,81.0,118.0,0.686,92.0,180.0,272.0,71.0,38.0,40.0,111.0,181.0,513.0,OOR
Tony Delk,PG,25.0,36.0,630.0,92.0,253.0,0.364,16.0,66.0,0.242,76.0,187.0,0.406,0.395,46.0,71.0,0.648,11.0,43.0,54.0,95.0,16.0,6.0,45.0,47.0,246.0,OOR
Michael Dickerson,SG,23.0,50.0,1558.0,215.0,462.0,0.465,71.0,164.0,0.433,144.0,298.0,0.483,0.542,46.0,72.0,0.639,26.0,57.0,83.0,95.0,27.0,11.0,66.0,90.0,547.0,OOR
Vlade Divac,C,30.0,50.0,1761.0,262.0,557.0,0.47,11.0,43.0,0.256,251.0,514.0,0.488,0.48,179.0,255.0,0.702,140.0,361.0,501.0,215.0,44.0,51.0,131.0,166.0,714.0,OOR
Michael Doleac,C,21.0,49.0,780.0,125.0,267.0,0.468,0.0,0.0,0.0,125.0,267.0,0.468,0.468,54.0,80.0,0.675,66.0,82.0,148.0,20.0,19.0,17.0,26.0,117.0,304.0,OOR
Sherman Douglas,PG,32.0,30.0,842.0,96.0,219.0,0.438,0.0,11.0,0.0,96.0,208.0,0.462,0.438,55.0,87.0,0.632,16.0,42.0,58.0,124.0,27.0,3.0,61.0,54.0,247.0,OOR
Bryce Drew,PG,24.0,34.0,441.0,47.0,129.0,0.364,16.0,49.0,0.327,31.0,80.0,0.388,0.426,8.0,8.0,1.0,3.0,29.0,32.0,52.0,12.0,4.0,31.0,61.0,118.0,OOR
Chris Dudley,C,33.0,46.0,685.0,48.0,109.0,0.44,0.0,0.0,0.0,48.0,109.0,0.44,0.44,19.0,40.0,0.475,79.0,114.0,193.0,7.0,13.0,38.0,24.0,116.0,115.0,OOR
Joe Dumars,SG,35.0,38.0,1116.0,144.0,350.0,0.411,89.0,221.0,0.403,55.0,129.0,0.426,0.539,51.0,61.0,0.836,12.0,56.0,68.0,134.0,23.0,2.0,53.0,51.0,428.0,OOR
Tim Duncan,PF,22.0,50.0,1963.0,418.0,845.0,0.495,1.0,7.0,0.143,417.0,838.0,0.498,0.495,247.0,358.0,0.69,159.0,412.0,571.0,121.0,45.0,126.0,146.0,147.0,1084.0,Candidate
Blue Edwards,SF,33.0,24.0,283.0,32.0,72.0,0.444,4.0,10.0,0.4,28.0,62.0,0.452,0.472,9.0,13.0,0.692,7.0,26.0,33.0,30.0,17.0,5.0,21.0,23.0,77.0,OOR
Howard Eisley,PG,26.0,50.0,1038.0,140.0,314.0,0.446,21.0,50.0,0.42,119.0,264.0,0.451,0.479,67.0,80.0,0.838,12.0,82.0,94.0,185.0,30.0,2.0,109.0,122.0,368.0,OOR
Mario Elie,SG,35.0,47.0,1291.0,156.0,331.0,0.471,40.0,107.0,0.374,116.0,224.0,0.518,0.532,103.0,119.0,0.866,36.0,101.0,137.0,89.0,46.0,12.0,61.0,91.0,455.0,OOR
Sean Elliott,SF,30.0,50.0,1509.0,208.0,507.0,0.41,39.0,119.0,0.328,169.0,388.0,0.436,0.449,106.0,140.0,0.757,35.0,178.0,213.0,117.0,26.0,17.0,71.0,104.0,561.0,OOR
Dale Ellis,SF,38.0,48.0,1232.0,174.0,395.0,0.441,94.0,217.0,0.433,80.0,178.0,0.449,0.559,53.0,70.0,0.757,25.0,90.0,115.0,38.0,25.0,3.0,45.0,77.0,495.0,OOR
LaPhonso Ellis,PF,28.0,20.0,539.0,80.0,190.0,0.421,1.0,5.0,0.2,79.0,185.0,0.427,0.424,43.0,61.0,0.705,25.0,84.0,109.0,18.0,8.0,7.0,34.0,48.0,204.0,OOR
Brian Evans,SF,25.0,16.0,145.0,13.0,44.0,0.295,4.0,13.0,0.308,9.0,31.0,0.29,0.341,4.0,4.0,1.0,6.0,13.0,19.0,15.0,5.0,3.0,2.0,8.0,34.0,OOR
Patrick Ewing,C,36.0,38.0,1300.0,247.0,568.0,0.435,0.0,2.0,0.0,247.0,566.0,0.436,0.435,163.0,231.0,0.706,74.0,303.0,377.0,43.0,30.0,100.0,99.0,105.0,657.0,OOR
Jamie Feick,PF-C,24.0,28.0,852.0,67.0,134.0,0.5,0.0,0.0,0.0,67.0,134.0,0.5,0.5,43.0,60.0,0.717,112.0,176.0,288.0,24.0,25.0,18.0,34.0,73.0,177.0,OOR
Duane Ferrell,SF,33.0,8.0,46.0,1.0,14.0,0.071,0.0,0.0,0.0,1.0,14.0,0.071,0.071,3.0,4.0,0.75,5.0,1.0,6.0,0.0,1.0,1.0,1.0,4.0,5.0,OOR
Danny Ferry,PF,32.0,50.0,1058.0,141.0,296.0,0.476,38.0,97.0,0.392,103.0,199.0,0.518,0.541,29.0,33.0,0.879,16.0,86.0,102.0,53.0,23.0,10.0,39.0,113.0,349.0,OOR
Michael Finley,SF,25.0,50.0,2051.0,389.0,876.0,0.444,45.0,136.0,0.331,344.0,740.0,0.465,0.47,186.0,226.0,0.823,69.0,194.0,263.0,218.0,66.0,15.0,107.0,96.0,1009.0,OOR
Derek Fisher,PG,24.0,50.0,1131.0,99.0,263.0,0.376,38.0,97.0,0.392,61.0,166.0,0.367,0.449,60.0,79.0,0.759,21.0,70.0,91.0,197.0,61.0,1.0,77.0,95.0,296.0,OOR
Danny Fortson,PF,22.0,50.0,1417.0,191.0,386.0,0.495,0.0,3.0,0.0,191.0,383.0,0.499,0.495,168.0,231.0,0.727,210.0,371.0,581.0,32.0,31.0,22.0,77.0,212.0,550.0,OOR
Greg Foster,PF,30.0,42.0,458.0,52.0,138.0,0.377,1.0,4.0,0.25,51.0,134.0,0.381,0.38,13.0,21.0,0.619,28.0,55.0,83.0,25.0,6.0,8.0,24.0,63.0,118.0,OOR
Rick Fox,SF,29.0,44.0,944.0,148.0,330.0,0.448,32.0,95.0,0.337,116.0,235.0,0.494,0.497,66.0,89.0,0.742,26.0,63.0,89.0,89.0,28.0,10.0,56.0,114.0,394.0,OOR
Adonal Foyle,C,23.0,44.0,614.0,52.0,121.0,0.43,0.0,0.0,0.0,52.0,121.0,0.43,0.43,25.0,51.0,0.49,79.0,115.0,194.0,18.0,15.0,43.0,31.0,90.0,129.0,OOR
Todd Fuller,C,24.0,42.0,462.0,56.0,124.0,0.452,0.0,0.0,0.0,56.0,124.0,0.452,0.452,30.0,50.0,0.6,28.0,73.0,101.0,6.0,6.0,14.0,27.0,60.0,142.0,OOR
Lawrence Funderburke,PF,28.0,47.0,936.0,167.0,299.0,0.559,1.0,5.0,0.2,166.0,294.0,0.565,0.56,85.0,120.0,0.708,101.0,121.0,222.0,30.0,22.0,23.0,52.0,77.0,420.0,OOR
Kevin Garnett,PF,22.0,47.0,1780.0,414.0,900.0,0.46,4.0,14.0,0.286,410.0,886.0,0.463,0.462,145.0,206.0,0.704,166.0,323.0,489.0,202.0,78.0,83.0,135.0,152.0,977.0,OOR
Marlon Garnett,PG,23.0,24.0,205.0,15.0,51.0,0.294,6.0,23.0,0.261,9.0,28.0,0.321,0.353,15.0,20.0,0.75,3.0,18.0,21.0,18.0,5.0,1.0,12.0,18.0,51.0,OOR
Dean Garrett,C,32.0,49.0,1054.0,116.0,231.0,0.502,0.0,0.0,0.0,116.0,231.0,0.502,0.502,38.0,51.0,0.745,99.0,158.0,257.0,28.0,30.0,45.0,29.0,113.0,270.0,OOR
Pat Garrity,PF,22.0,39.0,538.0,85.0,170.0,0.5,7.0,18.0,0.389,78.0,152.0,0.513,0.521,40.0,56.0,0.714,26.0,49.0,75.0,18.0,8.0,3.0,20.0,62.0,217.0,OOR
Chris Gatling,C,31.0,48.0,775.0,117.0,265.0,0.442,1.0,8.0,0.125,116.0,257.0,0.451,0.443,37.0,93.0,0.398,52.0,127.0,179.0,32.0,32.0,10.0,62.0,118.0,272.0,OOR
Andrew Gaze,SG,33.0,19.0,58.0,8.0,25.0,0.32,5.0,16.0,0.313,3.0,9.0,0.333,0.42,0.0,0.0,0.0,2.0,3.0,5.0,6.0,2.0,1.0,4.0,7.0,21.0,OOR
Matt Geiger,C,29.0,50.0,1540.0,266.0,555.0,0.479,1.0,5.0,0.2,265.0,550.0,0.482,0.48,141.0,177.0,0.797,137.0,225.0,362.0,58.0,39.0,40.0,101.0,157.0,674.0,OOR
Kendall Gill,SF,30.0,50.0,1606.0,236.0,593.0,0.398,2.0,17.0,0.118,234.0,576.0,0.406,0.4,114.0,167.0,0.683,61.0,183.0,244.0,123.0,134.0,26.0,71.0,162.0,588.0,OOR
Armen Gilliam,PF,34.0,34.0,668.0,101.0,223.0,0.453,0.0,1.0,0.0,101.0,222.0,0.455,0.453,79.0,101.0,0.782,33.0,93.0,126.0,19.0,22.0,12.0,36.0,48.0,281.0,OOR
Brian Grant,PF,26.0,48.0,1525.0,183.0,382.0,0.479,0.0,0.0,0.0,183.0,382.0,0.479,0.479,184.0,226.0,0.814,173.0,297.0,470.0,67.0,21.0,34.0,96.0,136.0,550.0,OOR
Gary Grant,PG,33.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,OOR
Harvey Grant,PF,33.0,47.0,798.0,62.0,168.0,0.369,1.0,6.0,0.167,61.0,162.0,0.377,0.372,21.0,29.0,0.724,36.0,74.0,110.0,23.0,20.0,16.0,21.0,73.0,146.0,OOR
Horace Grant,PF,33.0,50.0,1660.0,198.0,456.0,0.434,0.0,2.0,0.0,198.0,454.0,0.436,0.434,47.0,70.0,0.671,117.0,234.0,351.0,90.0,46.0,60.0,44.0,99.0,443.0,OOR
Paul Grant,C,25.0,6.0,13.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,OOR
Ed Gray,SG,23.0,30.0,337.0,53.0,182.0,0.291,12.0,42.0,0.286,41.0,140.0,0.293,0.324,28.0,37.0,0.757,7.0,21.0,28.0,12.0,12.0,1.0,29.0,30.0,146.0,OOR
A.C. Green,PF,35.0,50.0,924.0,108.0,256.0,0.422,0.0,8.0,0.0,108.0,248.0,0.435,0.422,30.0,52.0,0.577,82.0,146.0,228.0,25.0,28.0,8.0,19.0,69.0,246.0,OOR
Litterial Green,PG,28.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOR
Tom Gugliotta,PF,29.0,43.0,1563.0,277.0,573.0,0.483,2.0,7.0,0.286,275.0,566.0,0.486,0.485,173.0,218.0,0.794,131.0,250.0,381.0,121.0,59.0,21.0,88.0,110.0,729.0,OOR
Tom Hammonds,PF,31.0,49.0,716.0,82.0,179.0,0.458,0.0,0.0,0.0,82.0,179.0,0.458,0.458,48.0,75.0,0.64,54.0,82.0,136.0,20.0,8.0,7.0,32.0,88.0,212.0,OOR
Anfernee Hardaway,SG,27.0,50.0,1944.0,301.0,717.0,0.42,40.0,140.0,0.286,261.0,577.0,0.452,0.448,149.0,211.0,0.706,74.0,210.0,284.0,266.0,111.0,23.0,150.0,111.0,791.0,OOR
Tim Hardaway,PG,32.0,48.0,1772.0,301.0,752.0,0.4,112.0,311.0,0.36,189.0,441.0,0.429,0.475,121.0,149.0,0.812,15.0,137.0,152.0,352.0,57.0,6.0,131.0,102.0,835.0,OOR
Derek Harper,PG,37.0,45.0,1120.0,120.0,291.0,0.412,43.0,117.0,0.368,77.0,174.0,0.443,0.486,26.0,32.0,0.813,13.0,54.0,67.0,187.0,44.0,4.0,52.0,66.0,309.0,OOR
Ron Harper,SG,35.0,35.0,1107.0,147.0,390.0,0.377,27.0,85.0,0.318,120.0,305.0,0.393,0.412,71.0,101.0,0.703,49.0,131.0,180.0,115.0,60.0,35.0,65.0,80.0,392.0,OOR
Matt Harpring,SF,22.0,50.0,1114.0,148.0,320.0,0.463,10.0,25.0,0.4,138.0,295.0,0.468,0.478,102.0,143.0,0.713,88.0,126.0,214.0,45.0,30.0,6.0,73.0,112.0,408.0,OOR
Al Harrington,PF,18.0,21.0,160.0,18.0,56.0,0.321,0.0,5.0,0.0,18.0,51.0,0.353,0.321,9.0,15.0,0.6,20.0,19.0,39.0,5.0,4.0,2.0,11.0,26.0,45.0,OOR
Othella Harrington,PF,25.0,41.0,903.0,156.0,304.0,0.513,0.0,0.0,0.0,156.0,304.0,0.513,0.513,88.0,122.0,0.721,72.0,174.0,246.0,15.0,6.0,25.0,61.0,103.0,400.0,OOR
Lucious Harris,SG,28.0,36.0,602.0,73.0,181.0,0.403,11.0,50.0,0.22,62.0,131.0,0.473,0.434,36.0,48.0,0.75,21.0,46.0,67.0,31.0,18.0,7.0,18.0,52.0,193.0,OOR
Hersey Hawkins,SG,32.0,50.0,1644.0,171.0,408.0,0.419,55.0,180.0,0.306,116.0,228.0,0.509,0.487,119.0,132.0,0.902,51.0,150.0,201.0,123.0,80.0,18.0,80.0,90.0,516.0,OOR
Michael Hawkins,PG,26.0,24.0,203.0,14.0,40.0,0.35,5.0,19.0,0.263,9.0,21.0,0.429,0.413,3.0,3.0,1.0,10.0,15.0,25.0,27.0,3.0,1.0,13.0,14.0,36.0,OOR
Alan Henderson,SF,26.0,38.0,1142.0,187.0,423.0,0.442,0.0,1.0,0.0,187.0,422.0,0.443,0.442,100.0,149.0,0.671,100.0,150.0,250.0,28.0,33.0,19.0,58.0,96.0,474.0,OOR
Cedric Henderson,SF,23.0,50.0,1517.0,189.0,453.0,0.417,2.0,12.0,0.167,187.0,441.0,0.424,0.419,74.0,91.0,0.813,45.0,152.0,197.0,113.0,58.0,24.0,97.0,136.0,454.0,OOR
J.R. Henderson,SF,22.0,30.0,331.0,35.0,96.0,0.365,2.0,5.0,0.4,33.0,91.0,0.363,0.375,25.0,45.0,0.556,20.0,27.0,47.0,22.0,9.0,4.0,18.0,29.0,97.0,OOR
Mark Hendrickson,PF,24.0,22.0,399.0,39.0,88.0,0.443,0.0,1.0,0.0,39.0,87.0,0.448,0.443,42.0,50.0,0.84,27.0,41.0,68.0,13.0,12.0,1.0,15.0,39.0,120.0,OOR
Steve Henson,PG,30.0,4.0,25.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,4.0,OOR
Carl Herrera,PF,32.0,28.0,307.0,30.0,76.0,0.395,0.0,1.0,0.0,30.0,75.0,0.4,0.395,5.0,11.0,0.455,25.0,37.0,62.0,4.0,12.0,7.0,16.0,41.0,65.0,OOR
Grant Hill,SF,26.0,50.0,1852.0,384.0,802.0,0.479,0.0,14.0,0.0,384.0,788.0,0.487,0.479,285.0,379.0,0.752,65.0,290.0,355.0,300.0,80.0,27.0,184.0,114.0,1053.0,OOR
Tyrone Hill,PF,30.0,38.0,1104.0,122.0,268.0,0.455,0.0,0.0,0.0,122.0,268.0,0.455,0.455,81.0,150.0,0.54,115.0,172.0,287.0,35.0,34.0,16.0,59.0,145.0,325.0,OOR
Fred Hoiberg,SG,26.0,12.0,87.0,6.0,21.0,0.286,1.0,9.0,0.111,5.0,12.0,0.417,0.31,6.0,6.0,1.0,2.0,9.0,11.0,4.0,0.0,0.0,3.0,11.0,19.0,OOR
Jerald Honeycutt,PF,24.0,16.0,102.0,9.0,32.0,0.281,5.0,17.0,0.294,4.0,15.0,0.267,0.359,7.0,10.0,0.7,3.0,9.0,12.0,3.0,5.0,2.0,9.0,16.0,30.0,OOR
Jeff Hornacek,SG,35.0,48.0,1435.0,214.0,449.0,0.477,34.0,81.0,0.42,180.0,368.0,0.489,0.514,125.0,140.0,0.893,33.0,127.0,160.0,192.0,52.0,14.0,82.0,95.0,587.0,OOR
Robert Horry,PF,28.0,38.0,744.0,67.0,146.0,0.459,20.0,45.0,0.444,47.0,101.0,0.465,0.527,34.0,46.0,0.739,56.0,96.0,152.0,56.0,36.0,39.0,49.0,103.0,188.0,OOR
Allan Houston,SG,27.0,50.0,1815.0,294.0,703.0,0.418,57.0,140.0,0.407,237.0,563.0,0.421,0.459,168.0,195.0,0.862,20.0,132.0,152.0,137.0,35.0,9.0,130.0,115.0,813.0,OOR
Juwan Howard,SF,25.0,36.0,1430.0,286.0,604.0,0.474,0.0,3.0,0.0,286.0,601.0,0.476,0.474,110.0,146.0,0.753,90.0,203.0,293.0,107.0,42.0,14.0,95.0,130.0,682.0,OOR
Troy Hudson,PG,22.0,25.0,524.0,60.0,150.0,0.4,15.0,47.0,0.319,45.0,103.0,0.437,0.45,34.0,38.0,0.895,15.0,40.0,55.0,92.0,11.0,2.0,38.0,28.0,169.0,OOR
Larry Hughes,PG,20.0,50.0,988.0,170.0,414.0,0.411,8.0,52.0,0.154,162.0,362.0,0.448,0.42,107.0,151.0,0.709,83.0,106.0,189.0,77.0,44.0,14.0,68.0,97.0,455.0,OOR
Lindsey Hunter,PG,28.0,49.0,1755.0,228.0,524.0,0.435,59.0,153.0,0.386,169.0,371.0,0.456,0.491,67.0,89.0,0.753,26.0,142.0,168.0,193.0,86.0,8.0,92.0,126.0,582.0,OOR
Zydrunas Ilgauskas,C,23.0,5.0,171.0,29.0,57.0,0.509,0.0,0.0,0.0,29.0,57.0,0.509,0.509,18.0,30.0,0.6,17.0,27.0,44.0,4.0,4.0,7.0,9.0,24.0,76.0,OOR
Allen Iverson,SG,23.0,48.0,1990.0,435.0,1056.0,0.412,58.0,199.0,0.291,377.0,857.0,0.44,0.439,356.0,474.0,0.751,66.0,170.0,236.0,223.0,110.0,7.0,167.0,98.0,1284.0,Candidate
Bobby Jackson,PG,25.0,50.0,941.0,141.0,348.0,0.405,10.0,27.0,0.37,131.0,321.0,0.408,0.42,61.0,79.0,0.772,43.0,92.0,135.0,167.0,39.0,3.0,75.0,75.0,353.0,OOR
Jaren Jackson,SG,31.0,47.0,861.0,108.0,284.0,0.38,53.0,147.0,0.361,55.0,137.0,0.401,0.474,32.0,39.0,0.821,21.0,78.0,99.0,49.0,41.0,9.0,37.0,63.0,301.0,OOR
Jim Jackson,SG,28.0,49.0,1175.0,152.0,370.0,0.411,25.0,90.0,0.278,127.0,280.0,0.454,0.445,85.0,101.0,0.842,36.0,123.0,159.0,128.0,43.0,6.0,82.0,80.0,414.0,OOR
Mark Jackson,PG,33.0,49.0,1382.0,138.0,329.0,0.419,32.0,103.0,0.311,106.0,226.0,0.469,0.468,65.0,79.0,0.823,33.0,151.0,184.0,386.0,42.0,3.0,99.0,58.0,373.0,OOR
Randell Jackson,PF,23.0,27.0,271.0,46.0,108.0,0.426,1.0,7.0,0.143,45.0,101.0,0.446,0.431,21.0,32.0,0.656,30.0,24.0,54.0,8.0,3.0,11.0,26.0,29.0,114.0,OOR
Sam Jacobson,PG,23.0,2.0,12.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,0.6,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,OOR
Jerome James,C,23.0,16.0,42.0,9.0,24.0,0.375,0.0,0.0,0.0,9.0,24.0,0.375,0.375,6.0,12.0,0.5,6.0,11.0,17.0,1.0,2.0,6.0,9.0,11.0,24.0,OOR
