Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Wilson Chandler,SF,20,NYK,35,685,106,242,0.438,9,30,0.3,97,212,0.458,0.457,34,54,0.63,38,89,127,33,15,16,27,83,255,11.7,0.48,0.124,0.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,0.2,0.4,0.5,0.038,-2.9,-1.1,-4.0,-0.3,0,0.0,OOR,2008
Josh Childress,SF,24,ATL,76,2274,327,573,0.571,22,60,0.367,305,513,0.595,0.59,222,275,0.807,174,199,373,117,71,43,98,129,898,17.8,0.647,0.105,0.48,9.0,10.2,9.6,8.5,1.6,1.4,12.4,15.8,6.0,1.5,7.6,0.16,2.3,-0.3,2.0,2.3,0,0.0,OOR,2008
Jarron Collins,C,29,UTA,70,702,36,82,0.439,0,1,0.0,36,81,0.444,0.439,46,74,0.622,40,76,116,37,10,6,22,106,118,6.1,0.515,0.012,0.902,7.0,13.1,10.1,6.8,0.7,0.7,16.1,8.7,0.5,0.5,1.0,0.07,-3.3,-0.1,-3.4,-0.3,0,0.0,OOR,2008
Jason Collins,C,29,TOT,74,1172,53,113,0.469,0,1,0.0,53,112,0.473,0.469,34,74,0.459,64,114,178,25,23,25,48,194,140,3.4,0.481,0.009,0.655,6.2,11.1,8.7,3.1,1.0,1.6,24.8,7.4,-0.5,0.6,0.1,0.005,-6.7,0.0,-6.7,-1.4,0,0.0,OOR,2008
Mardy Collins,SG,23,NYK,46,634,57,175,0.326,8,32,0.25,49,143,0.343,0.349,23,38,0.605,19,56,75,89,24,8,56,56,145,5.9,0.378,0.183,0.217,3.3,10.4,6.7,21.4,2.0,1.0,22.6,17.5,-1.4,0.3,-1.0,-0.079,-5.5,-0.9,-6.4,-0.7,0,0.0,OOR,2008
Nick Collison,PF,27,SEA,78,2223,322,641,0.502,0,2,0.0,322,639,0.504,0.502,123,167,0.737,254,476,730,113,47,60,118,250,767,15.0,0.537,0.003,0.261,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,2.2,2.3,4.5,0.098,-1.2,-0.2,-1.4,0.3,0,0.0,OOR,2008
Mike Conley,PG,20,MEM,53,1381,189,442,0.428,30,91,0.33,159,351,0.453,0.462,90,123,0.732,21,118,139,222,44,2,89,85,498,12.6,0.502,0.206,0.278,1.7,9.7,5.6,25.3,1.6,0.1,15.2,18.8,0.6,0.5,1.1,0.038,-1.6,-1.3,-3.0,-0.3,0,0.0,OOR,2008
Brian Cook,PF,27,TOT,51,629,88,234,0.376,43,115,0.374,45,119,0.378,0.468,19,21,0.905,28,81,109,27,13,12,39,93,238,8.6,0.489,0.491,0.09,5.3,14.2,10.0,6.8,1.1,1.4,13.8,20.5,-0.4,0.7,0.4,0.029,-3.1,-0.7,-3.8,-0.3,0,0.0,OOR,2008
Daequan Cook,SG,20,MIA,59,1441,196,514,0.381,79,238,0.332,117,276,0.424,0.458,47,57,0.825,20,157,177,75,23,9,63,157,518,7.9,0.48,0.463,0.111,1.6,13.3,7.4,9.1,0.8,0.5,10.5,19.8,-1.0,0.6,-0.4,-0.013,-3.4,-1.9,-5.2,-1.2,0,0.0,OOR,2008
Jamal Crawford,SG,27,NYK,80,3190,570,1391,0.41,176,494,0.356,394,897,0.439,0.473,329,381,0.864,37,170,207,398,81,17,192,144,1645,16.0,0.528,0.355,0.274,1.3,6.3,3.7,22.0,1.3,0.4,11.0,24.6,4.6,0.4,5.0,0.076,2.1,-1.8,0.3,1.9,0,0.0,OOR,2008
Javaris Crittenton,SG,20,TOT,50,679,98,233,0.421,10,37,0.27,88,196,0.449,0.442,72,104,0.692,27,83,110,51,19,2,55,47,278,11.0,0.499,0.159,0.446,4.5,13.7,9.1,11.7,1.4,0.2,16.5,21.8,-0.3,0.4,0.1,0.004,-2.7,-1.4,-4.1,-0.4,0,0.0,OOR,2008
Austin Croshere,PF,32,GSW,44,457,61,137,0.445,22,61,0.361,39,76,0.513,0.526,29,32,0.906,33,71,104,30,8,6,22,60,173,13.2,0.573,0.445,0.234,7.4,17.3,12.2,9.0,0.9,1.0,12.7,16.0,0.8,0.3,1.1,0.112,-0.2,-0.8,-1.1,0.1,0,0.0,OOR,2008
Eddy Curry,C,25,NYK,59,1530,297,544,0.546,0,0,0.0,297,544,0.546,0.546,187,300,0.623,111,164,275,32,14,29,126,157,781,15.0,0.578,0.0,0.551,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,1.3,0.4,1.7,0.053,-0.8,-2.0,-2.8,-0.3,0,0.0,OOR,2008
Samuel Dalembert,C,26,PHI,82,2724,339,661,0.513,0,1,0.0,339,660,0.514,0.513,186,263,0.707,304,545,849,45,40,192,155,269,864,15.6,0.556,0.002,0.398,13.1,24.0,18.5,2.5,0.8,5.6,16.6,15.4,2.6,4.3,6.9,0.121,-1.5,0.5,-1.0,0.7,0,0.0,OOR,2008
Erick Dampier,C,32,DAL,72,1755,178,277,0.643,0,0,0.0,178,277,0.643,0.643,84,146,0.575,207,332,539,63,24,106,80,226,440,15.3,0.645,0.0,0.527,14.1,21.2,17.8,5.4,0.7,4.4,19.0,11.2,3.3,2.8,6.0,0.165,-0.2,1.2,1.1,1.4,0,0.0,OOR,2008
Antonio Daniels,PG,32,WAS,71,2161,205,447,0.459,17,74,0.23,188,373,0.504,0.478,170,219,0.776,23,180,203,340,69,2,91,78,597,13.7,0.549,0.166,0.49,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,0.099,-0.4,-0.3,-0.8,0.7,0,0.0,OOR,2008
Marquis Daniels,SG,27,IND,74,1546,241,561,0.43,27,102,0.265,214,459,0.466,0.454,97,139,0.698,66,146,212,137,79,18,112,121,606,11.6,0.487,0.182,0.248,4.6,10.5,7.5,14.1,2.5,0.9,15.3,20.6,-0.7,1.6,0.9,0.028,-2.7,0.3,-2.4,-0.1,0,0.0,OOR,2008
Jermareo Davidson,SF,23,CHA,38,322,51,125,0.408,0,0,0.0,51,125,0.408,0.408,18,28,0.643,21,41,62,13,7,15,17,46,120,9.8,0.437,0.0,0.224,7.5,14.7,11.1,6.9,1.1,3.5,11.0,21.9,-0.4,0.3,-0.1,-0.012,-4.6,-0.6,-5.2,-0.3,0,0.0,OOR,2008
Baron Davis,PG,28,GSW,82,3196,650,1526,0.426,173,525,0.33,477,1001,0.477,0.483,318,424,0.75,96,289,385,623,191,43,232,247,1791,19.8,0.523,0.344,0.278,3.1,10.1,6.4,29.7,2.9,1.0,11.9,25.6,5.9,2.8,8.7,0.131,3.2,0.3,3.6,4.5,0,0.0,OOR,2008
Glen Davis,C,22,BOS,69,940,107,221,0.484,0,0,0.0,107,221,0.484,0.484,99,150,0.66,95,113,208,28,31,20,65,160,313,11.3,0.545,0.0,0.679,12.8,13.5,13.2,4.6,1.7,1.7,18.5,17.4,0.6,1.9,2.5,0.128,-3.6,0.7,-3.0,-0.2,0,0.0,OOR,2008
Paul Davis,PF,23,LAC,22,194,24,65,0.369,0,0,0.0,24,65,0.369,0.369,6,10,0.6,25,22,47,10,6,6,9,33,54,9.0,0.389,0.0,0.154,14.8,13.2,14.0,8.8,1.6,2.3,11.5,18.6,-0.2,0.2,0.0,-0.007,-5.0,-0.5,-5.5,-0.2,0,0.0,OOR,2008
Ricky Davis,SF,28,MIA,82,2963,420,971,0.433,135,333,0.405,285,638,0.447,0.502,155,197,0.787,55,298,353,276,87,14,191,187,1130,12.0,0.534,0.343,0.203,2.2,12.2,7.1,16.4,1.6,0.4,15.3,20.0,0.3,1.6,1.9,0.03,-1.0,-1.0,-2.0,0.0,0,0.0,OOR,2008
Carlos Delfino,SG,25,TOR,82,1928,251,632,0.397,120,314,0.382,131,318,0.412,0.492,116,156,0.744,66,293,359,145,69,11,75,177,738,13.6,0.527,0.497,0.247,4.0,18.1,11.0,11.3,1.9,0.5,9.7,19.0,1.7,2.3,4.0,0.1,0.0,0.3,0.4,1.2,0,0.0,OOR,2008
Luol Deng,SF,22,CHI,63,2128,429,896,0.479,8,22,0.364,421,874,0.482,0.483,204,265,0.77,136,258,394,155,57,29,120,117,1070,17.0,0.528,0.025,0.296,7.0,14.2,10.4,13.2,1.4,1.1,10.6,23.6,2.4,1.9,4.4,0.098,1.1,-1.0,0.1,1.1,0,0.0,OOR,2008
Boris Diaw,PF,25,PHO,82,2308,308,646,0.477,13,41,0.317,295,605,0.488,0.487,96,129,0.744,97,281,378,317,61,39,155,166,725,12.0,0.516,0.063,0.2,5.2,12.7,9.3,19.0,1.3,1.1,18.1,16.6,1.1,1.9,3.0,0.063,-1.0,0.2,-0.8,0.7,0,0.0,OOR,2008
Yakhouba Diawara,SG,25,DEN,54,542,55,134,0.41,21,66,0.318,34,68,0.5,0.489,22,31,0.71,23,39,62,37,8,3,16,61,153,8.1,0.518,0.493,0.231,4.7,7.6,6.2,9.3,0.7,0.4,9.8,12.8,0.5,0.3,0.7,0.065,-2.6,-1.1,-3.6,-0.2,0,0.0,OOR,2008
Guillermo Díaz,SG,22,LAC,6,18,1,4,0.25,0,1,0.0,1,3,0.333,0.25,3,5,0.6,2,0,2,1,0,0,0,0,5,9.9,0.403,0.25,1.25,12.7,0.0,6.4,8.5,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.033,-0.2,-2.7,-2.9,0.0,0,0.0,OOR,2008
Dan Dickau,PG,29,LAC,67,1040,124,296,0.419,36,108,0.333,88,188,0.468,0.48,68,82,0.829,13,84,97,172,32,3,55,108,352,12.5,0.53,0.365,0.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,0.9,0.6,1.5,0.071,-1.4,-0.4,-1.7,0.1,0,0.0,OOR,2008
Kaniel Dickens,PF,29,CLE,5,12,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,1,1,1,0,1,0,1,2,6.6,0.333,0.0,0.0,0.0,9.8,4.7,12.7,0.0,6.6,0.0,11.3,0.0,0.0,0.0,0.023,-4.5,1.7,-2.8,0.0,0,0.0,OOR,2008
Travis Diener,PG,25,IND,66,1356,159,430,0.37,74,233,0.318,85,197,0.431,0.456,64,71,0.901,26,89,115,251,35,4,55,107,456,12.2,0.494,0.542,0.165,2.0,7.3,4.6,27.7,1.3,0.2,10.7,16.5,1.7,0.8,2.5,0.088,-0.2,-1.1,-1.4,0.2,0,0.0,OOR,2008
Ike Diogu,PF,24,IND,30,305,64,134,0.478,0,0,0.0,64,134,0.478,0.478,40,47,0.851,38,47,85,10,7,3,20,43,168,17.2,0.543,0.0,0.351,13.3,17.1,15.2,5.7,1.1,0.7,11.4,24.8,0.4,0.3,0.7,0.115,-0.9,-2.3,-3.2,-0.1,0,0.0,OOR,2008
DeSagana Diop,C,26,TOT,79,1295,94,180,0.522,0,0,0.0,94,180,0.522,0.522,38,70,0.543,160,232,392,40,26,88,58,146,226,12.5,0.536,0.0,0.389,14.6,20.3,17.5,4.6,1.1,5.1,21.6,9.6,1.0,2.0,3.0,0.113,-1.7,1.1,-0.6,0.5,0,0.0,OOR,2008
Juan Dixon,PG,29,TOT,53,668,106,258,0.411,30,72,0.417,76,186,0.409,0.469,21,26,0.808,15,60,75,97,21,2,54,62,263,11.3,0.488,0.279,0.101,2.7,10.7,6.7,23.3,1.7,0.2,16.7,22.8,-0.3,0.7,0.4,0.026,-1.8,-0.5,-2.3,-0.1,0,0.0,OOR,2008
Michael Doleac,C,30,MIN,24,257,28,63,0.444,0,0,0.0,28,63,0.444,0.444,1,2,0.5,16,33,49,7,10,10,12,44,57,7.5,0.446,0.0,0.032,7.0,15.4,11.1,4.1,2.0,3.1,15.8,13.3,-0.2,0.2,0.0,0.005,-5.4,1.1,-4.4,-0.2,0,0.0,OOR,2008
Keyon Dooling,PG,27,ORL,72,1334,198,423,0.468,22,65,0.338,176,358,0.492,0.494,163,193,0.845,7,94,101,133,36,5,61,131,581,14.1,0.572,0.154,0.456,0.6,7.8,4.4,16.0,1.4,0.3,10.7,19.6,2.4,1.2,3.7,0.132,-0.9,0.3,-0.6,0.5,0,0.0,OOR,2008
Quincy Douby,PG,23,SAC,74,876,132,335,0.394,42,122,0.344,90,213,0.423,0.457,48,52,0.923,17,66,83,53,30,12,59,80,354,9.7,0.495,0.364,0.155,2.3,8.7,5.6,9.8,1.7,1.1,14.2,21.3,-0.5,0.5,0.0,0.0,-2.2,-1.2,-3.4,-0.3,0,0.0,OOR,2008
Jared Dudley,PF,22,CHA,73,1384,163,348,0.468,9,41,0.22,154,307,0.502,0.481,87,118,0.737,121,165,286,81,55,10,50,128,422,13.6,0.528,0.118,0.339,10.0,13.8,11.9,9.3,2.1,0.5,11.1,14.9,1.8,1.1,2.9,0.1,-0.7,0.0,-0.7,0.4,0,0.0,OOR,2008
Chris Duhon,PG,25,CHI,66,1490,133,344,0.387,54,155,0.348,79,189,0.418,0.465,65,80,0.813,19,97,116,263,48,2,71,92,385,11.1,0.508,0.451,0.233,1.4,7.6,4.4,26.5,1.7,0.1,15.8,13.4,1.3,1.0,2.3,0.075,-1.5,-0.2,-1.7,0.1,0,0.0,OOR,2008
Tim Duncan,C,31,SAS,78,2651,585,1178,0.497,0,4,0.0,585,1174,0.498,0.497,338,463,0.73,237,644,881,218,56,152,178,185,1508,24.4,0.546,0.003,0.393,10.7,28.3,19.6,15.7,1.1,4.3,11.4,28.2,4.9,6.2,11.1,0.201,3.0,2.2,5.2,4.8,0,0.02,Candidate,2008
Mike Dunleavy,SG,27,IND,82,2953,532,1117,0.476,165,389,0.424,367,728,0.504,0.55,336,403,0.834,59,365,424,288,86,31,190,208,1565,17.3,0.605,0.348,0.361,2.1,13.7,7.8,16.1,1.4,0.8,12.8,21.8,5.9,2.6,8.5,0.138,1.9,-0.2,1.7,2.8,0,0.0,OOR,2008
Ronald Dupree,SF,27,TOT,5,21,1,3,0.333,0,0,0.0,1,3,0.333,0.333,2,2,1.0,1,7,8,1,1,0,0,0,4,15.0,0.515,0.0,0.667,5.2,36.2,20.8,6.5,2.4,0.0,0.0,8.0,0.0,0.0,0.1,0.159,0.9,3.4,4.3,0.0,0,0.0,OOR,2008
Kevin Durant,SG,19,SEA,80,2768,587,1366,0.43,59,205,0.288,528,1161,0.455,0.451,391,448,0.873,70,278,348,192,78,75,232,122,1624,15.8,0.519,0.15,0.328,2.8,10.9,6.9,12.0,1.4,1.9,12.9,28.1,0.4,1.9,2.3,0.04,0.5,-0.7,-0.1,1.3,0,0.0,OOR,2008
Monta Ellis,SG,22,GSW,81,3071,652,1227,0.531,12,52,0.231,640,1175,0.545,0.536,320,417,0.767,133,271,404,315,124,27,173,195,1636,19.0,0.58,0.042,0.34,4.5,9.8,7.0,15.8,2.0,0.6,10.9,21.7,7.1,1.8,9.0,0.14,1.8,-0.3,1.6,2.8,0,0.0,OOR,2008
Francisco Elson,C,31,TOT,63,813,92,236,0.39,0,1,0.0,92,235,0.391,0.39,26,37,0.703,50,150,200,24,15,20,47,96,210,6.9,0.416,0.004,0.157,7.1,21.0,14.2,4.6,1.0,1.8,15.7,17.0,-1.3,1.2,0.0,-0.001,-6.3,0.0,-6.3,-0.9,0,0.0,OOR,2008
Melvin Ely,C,29,NOH,52,621,85,180,0.472,0,0,0.0,85,180,0.472,0.472,32,58,0.552,28,117,145,22,7,18,42,79,202,9.0,0.491,0.0,0.322,5.1,22.6,13.6,5.4,0.6,2.3,17.0,18.5,-0.5,0.8,0.3,0.022,-5.1,-0.2,-5.2,-0.5,0,0.0,OOR,2008
Maurice Evans,SG,29,TOT,75,1720,262,545,0.481,81,209,0.388,181,336,0.539,0.555,59,83,0.711,92,126,218,81,46,10,40,142,664,13.9,0.571,0.383,0.152,6.4,8.1,7.3,7.5,1.4,0.4,6.4,16.5,3.2,1.6,4.9,0.135,1.2,-0.2,1.0,1.3,0,0.0,OOR,2008
Reggie Evans,PF,27,PHI,81,1879,152,346,0.439,1,1,1.0,151,345,0.438,0.441,120,257,0.467,224,387,611,65,86,8,108,213,425,11.0,0.463,0.003,0.743,14.0,24.7,19.3,5.0,2.4,0.3,19.0,13.6,-0.3,3.0,2.7,0.068,-3.0,0.0,-3.0,-0.5,0,0.0,OOR,2008
Jordan Farmar,PG,21,LAL,82,1690,291,631,0.461,114,307,0.371,177,324,0.546,0.552,53,78,0.679,39,144,183,225,77,5,108,105,749,15.4,0.563,0.487,0.124,2.7,9.1,6.0,20.5,2.3,0.2,14.0,20.2,2.1,1.8,3.9,0.111,1.3,0.0,1.3,1.4,0,0.0,OOR,2008
Nick Fazekas,PF,22,TOT,26,269,46,82,0.561,0,2,0.0,46,80,0.575,0.561,15,22,0.682,34,55,89,11,8,11,13,25,107,19.6,0.584,0.024,0.268,14.5,23.7,19.1,7.5,1.6,3.1,12.4,18.0,0.5,0.4,0.8,0.148,0.9,-0.4,0.5,0.2,0,0.0,OOR,2008
Raymond Felton,PG,23,CHA,79,2972,412,997,0.413,56,200,0.28,356,797,0.447,0.441,260,325,0.8,37,199,236,583,96,12,213,184,1140,13.8,0.5,0.201,0.326,1.4,7.7,4.6,32.4,1.7,0.3,15.7,20.8,2.0,1.4,3.4,0.054,-0.6,-1.5,-2.1,-0.1,0,0.0,OOR,2008
Kyrylo Fesenko,C,21,UTA,9,70,6,16,0.375,0,0,0.0,6,16,0.375,0.375,2,4,0.5,14,11,25,2,0,3,8,19,14,4.0,0.394,0.0,0.25,24.6,19.0,21.8,3.8,0.0,3.5,31.1,16.5,-0.1,0.1,0.0,-0.031,-8.9,-2.9,-11.9,-0.2,0,0.0,OOR,2008
Michael Finley,SG,34,SAS,82,2204,315,761,0.414,132,357,0.37,183,404,0.453,0.501,64,80,0.8,27,227,254,114,29,10,56,93,826,11.4,0.519,0.469,0.105,1.5,12.0,6.8,8.6,0.7,0.3,6.6,18.5,1.3,2.9,4.2,0.091,-0.5,-0.1,-0.6,0.8,0,0.0,OOR,2008
Derek Fisher,PG,33,LAL,82,2249,339,777,0.436,112,276,0.406,227,501,0.453,0.508,166,188,0.883,24,146,170,239,86,3,90,188,956,13.8,0.556,0.355,0.242,1.2,6.9,4.2,15.9,1.9,0.1,9.5,18.6,3.7,2.0,5.7,0.121,-0.3,0.0,-0.4,0.9,0,0.0,OOR,2008
T.J. Ford,PG,24,TOR,51,1199,246,524,0.469,15,51,0.294,231,473,0.488,0.484,110,125,0.88,23,77,100,313,54,0,102,93,617,20.3,0.533,0.097,0.239,2.3,7.7,4.9,44.4,2.4,0.0,15.0,26.8,2.1,1.1,3.3,0.13,2.8,-0.3,2.5,1.4,0,0.0,OOR,2008
Jeff Foster,C,31,IND,77,1884,205,373,0.55,0,3,0.0,205,370,0.554,0.55,86,145,0.593,264,404,668,129,56,32,62,221,496,15.7,0.568,0.008,0.389,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,4.0,2.4,6.5,0.165,0.3,0.2,0.5,1.2,0,0.0,OOR,2008
Randy Foye,PG,24,MIN,39,1259,198,462,0.429,61,148,0.412,137,314,0.436,0.495,53,65,0.815,13,115,128,164,36,3,79,102,510,12.7,0.52,0.32,0.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,0.7,0.4,1.1,0.042,-0.6,-1.6,-2.2,-0.1,0,0.0,OOR,2008
Adonal Foyle,C,32,ORL,82,774,70,153,0.458,0,0,0.0,70,153,0.458,0.458,16,34,0.471,71,137,208,18,16,45,32,94,156,9.9,0.464,0.0,0.222,11.0,19.6,15.5,3.4,1.1,4.2,16.0,11.8,0.0,1.3,1.3,0.08,-3.1,1.2,-1.9,0.0,0,0.0,OOR,2008
Richie Frahm,SG,30,LAC,10,163,20,54,0.37,7,25,0.28,13,29,0.448,0.435,0,2,0.0,4,10,14,8,2,0,6,7,47,5.5,0.428,0.463,0.037,2.8,7.1,5.0,8.3,0.6,0.0,9.9,17.2,-0.2,0.0,-0.2,-0.054,-3.6,-1.5,-5.1,-0.1,0,0.0,OOR,2008
Steve Francis,PG,30,HOU,10,199,19,57,0.333,4,17,0.235,15,40,0.375,0.368,13,23,0.565,8,15,23,30,9,5,14,25,55,9.1,0.41,0.298,0.404,4.6,8.4,6.5,22.7,2.4,1.8,17.3,18.6,-0.2,0.3,0.2,0.039,-4.0,2.0,-2.0,0.0,0,0.0,OOR,2008
Channing Frye,C,24,POR,78,1342,221,453,0.488,3,10,0.3,218,443,0.492,0.491,85,109,0.78,107,247,354,57,29,27,55,208,530,14.8,0.529,0.022,0.241,9.4,21.6,15.5,7.4,1.2,1.6,9.9,19.6,1.6,1.6,3.2,0.114,-1.9,0.1,-1.8,0.1,0,0.0,OOR,2008
Dan Gadzuric,C,29,MIL,51,534,64,154,0.416,0,1,0.0,64,153,0.418,0.416,33,63,0.524,67,77,144,11,20,24,34,83,161,10.7,0.443,0.006,0.409,14.2,17.7,15.9,3.2,2.0,3.5,15.8,18.2,-0.4,0.4,0.1,0.006,-4.8,-1.3,-6.1,-0.6,0,0.0,OOR,2008
Jorge Garbajosa,PF,30,TOR,7,74,8,25,0.32,6,16,0.375,2,9,0.222,0.44,0,0,0.0,2,13,15,3,3,0,1,2,22,10.4,0.44,0.64,0.0,3.2,20.9,12.0,5.9,2.2,0.0,3.8,16.6,0.0,0.1,0.1,0.047,-0.3,-0.2,-0.5,0.0,0,0.0,OOR,2008
Francisco García,SF,26,SAC,79,2096,348,752,0.463,113,289,0.391,235,463,0.508,0.538,162,208,0.779,52,212,264,128,96,50,128,232,971,15.1,0.576,0.384,0.277,3.0,11.7,7.4,10.2,2.3,1.8,13.2,20.7,2.4,1.8,4.2,0.097,0.7,0.1,0.8,1.5,0,0.0,OOR,2008
Thomas Gardner,SG,22,CHI,4,45,9,23,0.391,3,12,0.25,6,11,0.545,0.457,0,2,0.0,3,1,4,1,0,0,4,4,21,4.4,0.44,0.522,0.087,7.3,2.6,5.0,4.0,0.0,0.0,14.3,27.4,-0.1,0.0,-0.1,-0.128,-3.5,-3.7,-7.2,-0.1,0,0.0,OOR,2008
Kevin Garnett,PF,31,BOS,71,2328,534,990,0.539,0,11,0.0,534,979,0.545,0.539,269,336,0.801,135,520,655,244,100,89,138,163,1337,25.3,0.588,0.011,0.339,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,6.6,6.2,12.9,0.265,4.7,3.5,8.2,6.0,15,0.532,Candidate,2008
Pat Garrity,PF,31,ORL,31,284,27,80,0.338,8,37,0.216,19,43,0.442,0.388,4,5,0.8,9,35,44,13,6,1,17,35,66,3.2,0.401,0.463,0.063,3.8,13.6,8.9,6.8,1.1,0.3,17.1,16.0,-0.5,0.3,-0.2,-0.038,-6.5,-0.2,-6.6,-0.3,0,0.0,OOR,2008
Pau Gasol,C,27,TOT,66,2351,475,890,0.534,4,16,0.25,471,874,0.539,0.536,292,362,0.807,155,398,553,211,30,98,124,139,1246,21.6,0.594,0.018,0.407,7.4,18.7,13.1,15.2,0.6,3.0,10.6,22.1,6.4,2.1,8.4,0.172,3.3,0.1,3.4,3.2,0,0.0,OOR,2008
Rudy Gay,SF,21,MEM,81,3000,625,1355,0.461,134,387,0.346,491,968,0.507,0.511,248,316,0.785,140,359,499,158,111,79,190,230,1632,17.4,0.546,0.286,0.233,5.2,13.5,9.3,9.3,1.9,1.9,11.3,25.0,2.9,2.1,5.0,0.08,1.5,-0.6,0.8,2.1,0,0.0,OOR,2008
Mickaël Gelabale,SG,24,SEA,39,465,69,157,0.439,16,37,0.432,53,120,0.442,0.49,14,18,0.778,16,42,58,33,10,9,27,31,168,10.5,0.509,0.236,0.115,3.8,9.8,6.8,11.1,1.1,1.4,14.1,17.9,0.0,0.2,0.2,0.021,-2.0,-1.0,-3.1,-0.1,0,0.0,OOR,2008
Devean George,SF,30,DAL,53,821,74,207,0.357,22,68,0.324,52,139,0.374,0.411,24,34,0.706,28,109,137,35,19,13,24,90,194,7.0,0.437,0.329,0.164,4.1,14.9,9.6,6.3,1.2,1.2,9.8,14.0,-0.3,1.0,0.7,0.039,-3.4,0.6,-2.8,-0.2,0,0.0,OOR,2008
Daniel Gibson,PG,21,CLE,58,1765,201,465,0.432,118,268,0.44,83,197,0.421,0.559,85,105,0.81,30,104,134,145,47,14,76,163,605,11.7,0.592,0.576,0.226,1.9,6.9,4.3,13.1,1.4,0.6,12.9,15.1,2.7,1.4,4.1,0.111,-0.4,0.0,-0.4,0.7,0,0.0,OOR,2008
Eddie Gill,PG,29,TOT,14,154,12,31,0.387,5,15,0.333,7,16,0.438,0.468,9,9,1.0,1,21,22,22,7,2,9,18,38,10.9,0.543,0.484,0.29,0.8,15.8,8.3,22.1,2.4,1.0,20.5,13.0,0.1,0.2,0.2,0.077,-2.8,2.1,-0.6,0.1,0,0.0,OOR,2008
Manu Ginóbili,SG,30,SAS,74,2299,453,984,0.46,156,389,0.401,297,595,0.499,0.54,380,442,0.86,63,291,354,332,109,33,200,173,1442,24.3,0.612,0.395,0.449,3.3,14.7,9.1,26.4,2.6,1.1,14.5,28.7,6.6,4.5,11.1,0.232,5.6,2.7,8.3,6.0,0,0.007,Candidate,2008
Gordan Giriček,SG,30,TOT,56,831,133,302,0.44,36,99,0.364,97,203,0.478,0.5,23,26,0.885,16,80,96,62,24,4,52,82,325,9.8,0.518,0.328,0.086,2.4,10.8,6.7,11.0,1.5,0.4,14.2,19.7,-0.1,0.6,0.5,0.029,-2.4,-0.8,-3.2,-0.3,0,0.0,OOR,2008
Ryan Gomes,PF,25,MIN,82,2434,392,857,0.457,59,179,0.33,333,678,0.491,0.492,190,229,0.83,133,342,475,145,65,10,96,154,1033,15.7,0.539,0.209,0.267,6.1,16.8,11.3,9.6,1.4,0.3,9.1,19.5,3.6,1.2,4.8,0.096,1.0,-1.1,-0.1,1.1,0,0.0,OOR,2008
Drew Gooden,PF,26,TOT,69,2122,332,740,0.449,0,6,0.0,332,734,0.452,0.449,162,215,0.753,175,415,590,81,48,53,122,203,826,13.8,0.495,0.008,0.291,9.1,23.0,15.8,6.5,1.2,2.0,12.8,20.3,0.5,2.8,3.3,0.074,-2.1,-0.7,-2.8,-0.4,0,0.0,OOR,2008
Ben Gordon,SG,24,CHI,72,2291,464,1069,0.434,142,346,0.41,322,723,0.445,0.5,266,293,0.908,40,181,221,213,55,8,150,171,1336,16.4,0.558,0.324,0.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,0.106,2.1,-1.2,0.9,1.7,0,0.0,OOR,2008
Marcin Gortat,C,23,ORL,6,41,8,17,0.471,0,0,0.0,8,17,0.471,0.471,2,3,0.667,8,8,16,2,1,1,2,4,18,19.8,0.491,0.0,0.176,23.5,21.6,22.5,8.4,1.3,1.8,9.8,22.7,0.1,0.1,0.1,0.158,-1.3,-2.2,-3.4,0.0,0,0.0,OOR,2008
Joey Graham,SF,25,TOR,38,331,49,113,0.434,2,3,0.667,47,110,0.427,0.442,38,45,0.844,18,49,67,15,3,0,23,47,138,10.3,0.52,0.027,0.398,6.4,17.7,12.0,7.0,0.5,0.0,14.8,22.2,0.0,0.3,0.3,0.04,-4.3,-2.2,-6.5,-0.4,0,0.0,OOR,2008
Stephen Graham,SF,25,IND,22,128,34,58,0.586,7,14,0.5,27,44,0.614,0.647,12,16,0.75,4,18,22,9,4,1,10,14,87,21.9,0.669,0.241,0.276,3.3,15.6,9.3,13.5,1.5,0.6,13.3,25.4,0.3,0.1,0.4,0.167,4.2,0.0,4.2,0.2,0,0.0,OOR,2008
