Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
John Lucas,PG,27,66,1919,222,506,0.439,4,24,0.167,218,482,0.452,0.443,107,145,0.738,34,120,154,464,83,2,185,140,555,OOR,1981
Maurice Lucas,PF,28,68,2162,404,835,0.484,0,2,0.0,404,833,0.485,0.484,191,254,0.752,153,422,575,173,57,59,176,260,999,OOR,1981
Ollie Mack,SG,23,65,1682,279,606,0.46,0,9,0.0,279,597,0.467,0.46,80,125,0.64,92,138,230,163,56,7,70,117,638,OOR,1981
Kyle Macy,PG,23,82,1469,272,532,0.511,12,51,0.235,260,481,0.541,0.523,107,119,0.899,44,88,132,160,76,5,95,120,663,OOR,1981
Rick Mahorn,PF,22,52,696,111,219,0.507,0,0,0.0,111,219,0.507,0.507,27,40,0.675,67,148,215,25,21,44,38,134,249,OOR,1981
Moses Malone,C,25,80,3245,806,1545,0.522,1,3,0.333,805,1542,0.522,0.522,609,804,0.757,474,706,1180,141,83,150,308,223,2222,Candidate,1981
Wes Matthews,PG,21,79,2266,385,779,0.494,5,21,0.238,380,758,0.501,0.497,202,252,0.802,46,93,139,411,107,17,261,242,977,OOR,1981
Cedric Maxwell,SF,25,81,2730,441,750,0.588,0,1,0.0,441,749,0.589,0.588,352,450,0.782,222,303,525,219,79,68,180,256,1234,OOR,1981
Scott May,SF,26,63,815,165,338,0.488,0,0,0.0,165,338,0.488,0.488,113,149,0.758,62,93,155,63,35,7,71,83,443,OOR,1981
Bill Mayfield,SF,23,7,54,8,18,0.444,0,0,0.0,8,18,0.444,0.444,1,2,0.5,7,2,9,1,0,1,3,8,17,OOR,1981
Bob McAdoo,PF,29,16,321,68,157,0.433,0,1,0.0,68,156,0.436,0.433,29,41,0.707,17,50,67,30,17,13,32,38,165,OOR,1981
Andre McCarter,PG,27,43,448,51,135,0.378,2,8,0.25,49,127,0.386,0.385,18,24,0.75,16,23,39,73,14,0,24,36,122,OOR,1981
Keith McCord,SG,23,2,9,2,4,0.5,0,0,0.0,2,4,0.5,0.5,0,0,0.0,1,1,2,1,0,0,2,0,4,OOR,1981
Jim McElroy,PG,27,54,680,78,202,0.386,1,8,0.125,77,194,0.397,0.389,48,59,0.814,10,38,48,84,20,9,79,62,205,OOR,1981
George McGinnis,PF,30,69,1845,348,768,0.453,0,7,0.0,348,761,0.457,0.453,207,385,0.538,164,364,528,210,99,28,221,242,903,OOR,1981
Kevin McHale,PF,23,82,1645,355,666,0.533,0,2,0.0,355,664,0.535,0.533,108,159,0.679,155,204,359,55,27,151,110,260,818,OOR,1981
Billy McKinney,PG,25,84,2166,327,645,0.507,2,12,0.167,325,633,0.513,0.509,162,188,0.862,36,148,184,360,99,11,158,231,818,OOR,1981
Tom McMillen,C,28,79,1564,253,519,0.487,1,6,0.167,252,513,0.491,0.488,80,108,0.741,96,199,295,72,23,25,81,165,587,OOR,1981
John Mengelt,SG,31,2,11,0,4,0.0,0,0,0.0,0,4,0.0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,OOR,1981
Joe Meriweather,C,27,74,1514,206,415,0.496,0,0,0.0,206,415,0.496,0.496,148,213,0.695,126,267,393,77,27,80,125,219,560,OOR,1981
Dick Miller,SF,22,8,53,4,9,0.444,0,1,0.0,4,8,0.5,0.444,0,0,0.0,2,5,7,5,4,0,8,5,8,OOR,1981
Mike Mitchell,SF,25,82,3194,853,1791,0.476,4,9,0.444,849,1782,0.476,0.477,302,385,0.784,215,287,502,139,63,52,175,199,2012,OOR,1981
Steve Mix,SF,33,72,1327,288,575,0.501,0,3,0.0,288,572,0.503,0.501,200,240,0.833,105,159,264,114,59,18,88,107,776,OOR,1981
Paul Mokeski,C,24,80,1815,224,458,0.489,0,1,0.0,224,457,0.49,0.489,120,200,0.6,141,277,418,135,38,73,160,267,568,OOR,1981
Sidney Moncrief,SG,23,80,2417,400,739,0.541,2,9,0.222,398,730,0.545,0.543,320,398,0.804,186,220,406,264,90,37,145,156,1122,OOR,1981
Johnny Moore,PG,22,82,1578,249,520,0.479,1,19,0.053,248,501,0.495,0.48,105,172,0.61,58,138,196,373,120,22,154,178,604,OOR,1981
Lowes Moore,PG,23,71,1406,212,478,0.444,4,27,0.148,208,451,0.461,0.448,69,92,0.75,43,125,168,228,61,17,108,179,497,OOR,1981
Calvin Murphy,PG,32,76,2014,528,1074,0.492,4,17,0.235,524,1057,0.496,0.493,206,215,0.958,33,54,87,222,111,6,129,209,1266,OOR,1981
Swen Nater,C,31,82,2809,517,935,0.553,0,0,0.0,517,935,0.553,0.553,244,307,0.795,295,722,1017,199,49,46,211,295,1278,OOR,1981
Calvin Natt,SF,24,74,2111,395,794,0.497,4,8,0.5,391,786,0.497,0.5,200,283,0.707,149,282,431,159,73,18,163,188,994,OOR,1981
Kenny Natt,SG,22,19,149,25,77,0.325,2,8,0.25,23,69,0.333,0.338,7,11,0.636,9,6,15,10,5,1,10,18,59,OOR,1981
Mike Newlin,SG,32,79,2911,632,1272,0.497,10,30,0.333,622,1242,0.501,0.501,414,466,0.888,78,141,219,299,87,9,248,237,1688,OOR,1981
Carl Nicks,PG,22,67,1109,172,359,0.479,0,4,0.0,172,355,0.485,0.479,71,126,0.563,37,73,110,149,60,3,116,141,415,OOR,1981
Mike Niles,SF,25,44,231,48,138,0.348,2,4,0.5,46,134,0.343,0.355,17,37,0.459,26,32,58,15,8,1,25,41,115,OOR,1981
Norm Nixon,PG,25,79,2962,576,1210,0.476,2,12,0.167,574,1198,0.479,0.477,196,252,0.778,64,168,232,696,146,11,285,226,1350,OOR,1981
Mike O'Koren,SF,22,79,2473,365,751,0.486,5,18,0.278,360,733,0.491,0.489,135,212,0.637,179,299,478,252,86,27,146,243,870,OOR,1981
Mark Olberding,SF,24,82,2408,348,685,0.508,1,7,0.143,347,678,0.512,0.509,315,380,0.829,146,325,471,277,75,31,202,307,1012,OOR,1981
Jawann Oldham,C,23,4,21,2,6,0.333,0,0,0.0,2,6,0.333,0.333,0,0,0.0,3,2,5,0,0,2,2,3,4,OOR,1981
Louis Orr,SF,22,82,1787,348,709,0.491,0,6,0.0,348,703,0.495,0.491,163,202,0.807,172,189,361,132,55,25,123,153,859,OOR,1981
Tom Owens,PF,31,79,1843,322,630,0.511,0,4,0.0,322,626,0.514,0.511,191,250,0.764,165,291,456,140,36,47,130,273,835,OOR,1981
Robert Parish,C,27,82,2298,635,1166,0.545,0,1,0.0,635,1165,0.545,0.545,282,397,0.71,245,532,777,144,81,214,191,310,1552,OOR,1981
Sonny Parker,SG,25,73,1317,191,388,0.492,0,0,0.0,191,388,0.492,0.492,94,128,0.734,101,93,194,106,67,13,84,112,476,OOR,1981
Myles Patrick,SF,26,3,9,2,5,0.4,0,0,0.0,2,5,0.4,0.4,1,2,0.5,1,1,2,1,0,0,1,3,5,OOR,1981
Billy Paultz,PF,32,81,1659,262,517,0.507,0,3,0.0,262,514,0.51,0.507,75,153,0.49,111,280,391,105,28,72,89,182,599,OOR,1981
Jim Paxson,SG,23,79,2701,585,1092,0.536,2,30,0.067,583,1062,0.549,0.537,182,248,0.734,74,137,211,299,140,9,131,172,1354,OOR,1981
Sam Pellom,PF,29,77,1472,186,380,0.489,0,1,0.0,186,379,0.491,0.489,81,116,0.698,122,234,356,48,50,92,99,228,453,OOR,1981
Roger Phegley,SG,24,82,2269,474,965,0.491,8,28,0.286,466,937,0.497,0.495,224,267,0.839,90,156,246,184,65,15,165,262,1180,OOR,1981
Stan Pietkiewicz,SG,24,42,461,57,138,0.413,19,48,0.396,38,90,0.422,0.482,11,14,0.786,13,29,42,77,15,2,22,28,144,OOR,1981
Ben Poquette,PF,25,82,2808,324,614,0.528,3,6,0.5,321,608,0.528,0.53,126,162,0.778,160,469,629,161,67,174,122,342,777,OOR,1981
Kevin Porter,PG,30,81,2577,446,859,0.519,3,12,0.25,443,847,0.523,0.521,191,247,0.773,35,89,124,734,110,10,251,257,1086,OOR,1981
Tony Price,SG,24,5,29,2,7,0.286,0,0,0.0,2,7,0.286,0.286,0,0,0.0,0,0,0,3,2,1,2,3,4,OOR,1981
Wally Rank,SF,22,25,153,21,57,0.368,0,0,0.0,21,57,0.368,0.368,13,28,0.464,17,13,30,17,7,1,26,33,55,OOR,1981
Kelvin Ransey,PG,22,80,2431,525,1162,0.452,3,31,0.097,522,1131,0.462,0.453,164,219,0.749,42,153,195,555,88,9,232,201,1217,OOR,1981
Clifford Ray,C,32,66,838,64,152,0.421,0,0,0.0,64,152,0.421,0.421,29,62,0.468,73,144,217,52,24,13,74,194,157,OOR,1981
James Ray,PF,23,18,148,15,49,0.306,0,1,0.0,15,48,0.313,0.306,7,10,0.7,13,24,37,11,4,4,13,31,37,OOR,1981
Billy Reid,SG,23,59,597,84,185,0.454,0,5,0.0,84,180,0.467,0.454,22,39,0.564,27,33,60,71,33,5,78,111,190,OOR,1981
Robert Reid,SF,25,82,2963,536,1113,0.482,0,4,0.0,536,1109,0.483,0.482,229,303,0.756,164,419,583,344,163,66,198,325,1301,OOR,1981
Kevin Restani,SF,29,64,999,192,369,0.52,3,8,0.375,189,361,0.524,0.524,62,88,0.705,71,103,174,81,16,14,68,103,449,OOR,1981
Clint Richardson,SG,24,77,1313,227,464,0.489,0,1,0.0,227,463,0.49,0.489,84,108,0.778,83,93,176,152,36,10,110,102,538,OOR,1981
Micheal Ray Richardson,SG,25,79,3175,523,1116,0.469,23,102,0.225,500,1014,0.493,0.479,224,338,0.663,173,372,545,627,232,35,302,258,1293,OOR,1981
Anthony Roberts,SF,25,26,350,54,144,0.375,0,0,0.0,54,144,0.375,0.375,19,29,0.655,18,50,68,20,11,0,28,52,127,OOR,1981
Rick Robey,C,25,82,1569,298,547,0.545,0,1,0.0,298,546,0.546,0.545,144,251,0.574,132,258,390,126,38,19,141,204,740,OOR,1981
Cliff Robinson,PF,20,63,1822,525,1070,0.491,1,1,1.0,524,1069,0.49,0.491,178,248,0.718,120,361,481,105,58,52,182,216,1229,OOR,1981
Truck Robinson,PF,29,82,3088,647,1280,0.505,0,0,0.0,647,1280,0.505,0.505,249,396,0.629,216,573,789,206,68,38,250,220,1543,OOR,1981
Wayne Robinson,PF,22,81,1592,234,509,0.46,0,6,0.0,234,503,0.465,0.46,175,240,0.729,117,177,294,112,46,24,149,186,643,OOR,1981
Bill Robinzine,PF,28,78,2016,392,826,0.475,1,6,0.167,391,820,0.477,0.475,218,281,0.776,168,365,533,118,75,9,187,275,1003,OOR,1981
Dave Robisch,C,31,84,2116,330,740,0.446,0,0,0.0,330,740,0.446,0.446,200,247,0.81,157,342,499,173,37,34,83,173,860,OOR,1981
John Roche,PG,31,26,611,82,179,0.458,9,27,0.333,73,152,0.48,0.483,58,77,0.753,5,32,37,140,17,8,52,44,231,OOR,1981
Tree Rollins,C,25,40,1044,116,210,0.552,0,1,0.0,116,209,0.555,0.552,46,57,0.807,102,184,286,35,29,117,57,151,278,OOR,1981
Lorenzo Romar,PG,22,53,726,87,211,0.412,2,6,0.333,85,205,0.415,0.417,43,63,0.683,10,46,56,136,27,3,52,64,219,OOR,1981
Dan Roundfield,PF,27,63,2128,426,808,0.527,0,1,0.0,426,807,0.528,0.527,256,355,0.721,231,403,634,161,76,119,178,258,1108,OOR,1981
Campy Russell,SF,29,79,2865,508,1095,0.464,8,26,0.308,500,1069,0.468,0.468,268,343,0.781,109,244,353,257,99,8,212,248,1292,OOR,1981
Frankie Sanders,SF,24,23,186,34,77,0.442,0,0,0.0,34,77,0.442,0.442,20,22,0.909,6,15,21,17,16,1,21,20,88,OOR,1981
DeWayne Scales,PF,22,44,484,94,225,0.418,1,6,0.167,93,219,0.425,0.42,26,39,0.667,47,85,132,10,12,4,30,54,215,OOR,1981
Alvin Scott,SF,25,82,1423,173,348,0.497,1,6,0.167,172,342,0.503,0.499,97,127,0.764,101,167,268,114,60,70,77,124,444,OOR,1981
Craig Shelton,SF,23,55,586,100,219,0.457,0,1,0.0,100,218,0.459,0.457,35,58,0.603,59,79,138,27,18,5,61,128,235,OOR,1981
Lonnie Shelton,PF,25,14,440,73,174,0.42,0,0,0.0,73,174,0.42,0.42,36,55,0.655,31,47,78,35,22,3,41,48,182,OOR,1981
Purvis Short,SF,23,79,2309,549,1157,0.475,3,17,0.176,546,1140,0.479,0.476,168,205,0.82,151,240,391,249,78,19,143,244,1269,OOR,1981
John Shumate,PF,28,24,527,56,131,0.427,0,0,0.0,56,131,0.427,0.427,55,76,0.724,34,54,88,24,21,9,42,49,167,OOR,1981
Jerry Sichting,PG,24,47,450,34,95,0.358,0,5,0.0,34,90,0.378,0.358,25,32,0.781,11,32,43,70,23,1,28,38,93,OOR,1981
Jack Sikma,C,25,82,2920,595,1311,0.454,0,5,0.0,595,1306,0.456,0.454,340,413,0.823,184,668,852,248,78,93,201,282,1530,OOR,1981
James Silas,PG,31,75,2055,476,997,0.477,0,2,0.0,476,995,0.478,0.477,374,440,0.85,44,187,231,285,51,12,159,129,1326,OOR,1981
Larry Smith,PF,23,82,2578,304,594,0.512,0,0,0.0,304,594,0.512,0.512,177,301,0.588,433,561,994,93,70,63,146,316,785,OOR,1981
Phil Smith,SG,28,76,2378,519,1057,0.491,4,18,0.222,515,1039,0.496,0.493,237,313,0.757,49,107,156,372,84,18,176,231,1279,OOR,1981
Randy Smith,SG,32,82,2199,486,1043,0.466,1,28,0.036,485,1015,0.478,0.466,221,271,0.815,46,147,193,357,113,14,195,132,1194,OOR,1981
Robert Smith,PG,25,1,20,2,5,0.4,0,0,0.0,2,5,0.4,0.4,4,4,1.0,1,2,3,3,0,0,3,6,8,OOR,1981
Ricky Sobers,PG,28,71,1803,355,769,0.462,17,66,0.258,338,703,0.481,0.473,231,247,0.935,46,98,144,284,98,17,206,225,958,OOR,1981
Jim Spanarkel,SF,23,82,2317,404,866,0.467,1,10,0.1,403,856,0.471,0.467,375,423,0.887,142,155,297,232,117,20,172,230,1184,OOR,1981
Rory Sparrow,PG,22,15,212,22,63,0.349,0,0,0.0,22,63,0.349,0.349,12,16,0.75,7,11,18,32,13,3,18,15,56,OOR,1981
John Stroud,SF,23,9,88,11,34,0.324,0,0,0.0,11,34,0.324,0.324,3,4,0.75,7,6,13,9,1,0,4,7,25,OOR,1981
Brian Taylor,PG,29,80,2312,310,591,0.525,44,115,0.383,266,476,0.559,0.562,146,185,0.789,58,93,151,440,118,23,111,212,810,OOR,1981
Carlos Terry,SG,24,26,504,80,160,0.5,0,6,0.0,80,154,0.519,0.5,28,42,0.667,43,73,116,70,27,13,57,68,188,OOR,1981
Reggie Theus,SG,23,82,2820,543,1097,0.495,18,90,0.2,525,1007,0.521,0.503,445,550,0.809,124,163,287,426,122,20,259,258,1549,OOR,1981
David Thompson,SG,26,77,2620,734,1451,0.506,10,39,0.256,724,1412,0.513,0.509,489,615,0.795,107,180,287,231,53,60,250,231,1967,OOR,1981
Mychal Thompson,C,26,79,2790,569,1151,0.494,0,1,0.0,569,1150,0.495,0.494,207,323,0.641,223,463,686,284,62,170,241,260,1345,OOR,1981
Rudy Tomjanovich,PF,32,52,1264,263,563,0.467,12,51,0.235,251,512,0.49,0.478,65,82,0.793,78,130,208,81,19,6,58,121,603,OOR,1981
Andrew Toney,SG,23,75,1768,399,806,0.495,9,29,0.31,390,777,0.502,0.501,161,226,0.712,32,111,143,273,59,10,219,234,968,OOR,1981
Terry Tyler,SF,24,82,2549,476,895,0.532,0,8,0.0,476,887,0.537,0.532,148,250,0.592,198,369,567,136,112,180,163,215,1100,OOR,1981
Wes Unseld,C,34,63,2032,225,429,0.524,2,4,0.5,223,425,0.525,0.527,55,86,0.64,207,466,673,170,52,36,97,171,507,OOR,1981
Ronnie Valentine,SF,23,24,123,37,98,0.378,1,2,0.5,36,96,0.375,0.383,9,19,0.474,10,20,30,7,7,4,16,23,84,OOR,1981
Jan van Breda Kolff,SF,29,78,1426,100,245,0.408,2,8,0.25,98,237,0.414,0.412,98,117,0.838,48,154,202,129,38,50,108,214,300,OOR,1981
Kiki Vandeweghe,SF,22,51,1376,229,537,0.426,0,7,0.0,229,530,0.432,0.426,130,159,0.818,86,184,270,94,29,24,86,116,588,OOR,1981
Brett Vroman,C,25,11,93,10,27,0.37,0,1,0.0,10,26,0.385,0.37,14,19,0.737,7,18,25,9,5,5,9,26,34,OOR,1981
Foots Walker,PG,29,41,1172,72,169,0.426,2,9,0.222,70,160,0.438,0.432,88,111,0.793,22,80,102,253,52,1,85,105,234,OOR,1981
Wally Walker,SF,26,82,1796,290,626,0.463,0,3,0.0,290,623,0.465,0.463,109,169,0.645,105,210,315,122,53,15,115,168,689,OOR,1981
Lloyd Walton,PG,27,61,821,90,218,0.413,0,1,0.0,90,217,0.415,0.413,26,33,0.788,13,35,48,208,32,2,80,45,206,OOR,1981
Kermit Washington,PF,29,73,2120,325,571,0.569,0,1,0.0,325,570,0.57,0.569,181,288,0.628,236,450,686,149,85,86,144,258,831,OOR,1981
Richard Washington,PF,25,80,1812,340,747,0.455,1,2,0.5,339,745,0.455,0.456,119,159,0.748,158,295,453,129,46,61,129,283,800,OOR,1981
Marvin Webster,C,28,82,1708,159,341,0.466,1,4,0.25,158,337,0.469,0.468,104,163,0.638,162,303,465,72,27,97,103,187,423,OOR,1981
Scott Wedman,SF,28,81,2902,685,1437,0.477,25,77,0.325,660,1360,0.485,0.485,140,204,0.686,128,305,433,226,97,46,161,294,1535,OOR,1981
Paul Westphal,SG,30,36,1078,221,500,0.442,6,25,0.24,215,475,0.453,0.448,153,184,0.832,11,57,68,148,46,14,78,70,601,OOR,1981
Jo Jo White,PG,34,13,236,36,82,0.439,0,0,0.0,36,82,0.439,0.439,11,18,0.611,3,18,21,37,11,1,18,21,83,OOR,1981
Rudy White,SG,27,16,208,23,65,0.354,0,1,0.0,23,64,0.359,0.354,15,16,0.938,1,10,11,20,9,1,12,23,61,OOR,1981
Jerome Whitehead,C,24,48,688,83,180,0.461,0,1,0.0,83,179,0.464,0.461,28,56,0.5,58,156,214,26,20,9,56,122,194,OOR,1981
Hawkeye Whitney,SG,23,47,782,149,306,0.487,2,6,0.333,147,300,0.49,0.49,50,65,0.769,29,77,106,68,47,6,48,98,350,OOR,1981
Sidney Wicks,PF,31,49,1083,125,286,0.437,0,1,0.0,125,285,0.439,0.437,76,150,0.507,79,144,223,111,40,40,94,168,326,OOR,1981
Michael Wiley,PF,23,33,271,76,138,0.551,0,2,0.0,76,136,0.559,0.551,36,48,0.75,22,42,64,11,8,6,28,38,188,OOR,1981
Bob Wilkerson,SG,26,80,2238,330,715,0.462,1,10,0.1,329,705,0.467,0.462,137,163,0.84,86,196,282,272,102,23,175,170,798,OOR,1981
Jamaal Wilkes,SF,27,81,3028,786,1495,0.526,1,13,0.077,785,1482,0.53,0.526,254,335,0.758,146,289,435,235,121,29,207,223,1827,OOR,1981
James Wilkes,SF,22,48,540,85,184,0.462,0,1,0.0,85,183,0.464,0.462,29,42,0.69,36,60,96,30,25,12,34,86,199,OOR,1981
Jeff Wilkins,C,25,56,1058,117,260,0.45,0,0,0.0,117,260,0.45,0.45,27,40,0.675,62,212,274,40,32,46,59,169,261,OOR,1981
Freeman Williams,SG,24,82,1976,642,1381,0.465,48,141,0.34,594,1240,0.479,0.482,253,297,0.852,75,54,129,164,91,5,166,157,1585,OOR,1981
Ray Williams,PG,26,79,2742,616,1335,0.461,16,68,0.235,600,1267,0.474,0.467,312,382,0.817,122,199,321,432,185,37,235,270,1560,OOR,1981
Sly Williams,PF,23,67,1976,349,708,0.493,2,8,0.25,347,700,0.496,0.494,185,268,0.69,159,257,416,180,116,18,141,199,885,OOR,1981
John Williamson,SG,29,9,112,18,56,0.321,1,6,0.167,17,50,0.34,0.33,5,6,0.833,0,7,7,17,4,1,12,13,42,OOR,1981
Bill Willoughby,SF,23,55,1145,150,287,0.523,0,0,0.0,150,287,0.523,0.523,49,64,0.766,74,153,227,64,18,31,74,102,349,OOR,1981
Brian Winters,SG,28,69,1771,331,697,0.475,18,51,0.353,313,646,0.485,0.488,119,137,0.869,32,108,140,229,70,10,136,185,799,OOR,1981
Mike Woodson,SG,22,81,949,165,373,0.442,1,5,0.2,164,368,0.446,0.444,49,64,0.766,33,64,97,75,36,12,54,95,380,OOR,1981
Sam Worthen,PG,23,64,945,95,192,0.495,0,4,0.0,95,188,0.505,0.495,45,60,0.75,22,93,115,115,57,6,91,115,235,OOR,1981
Larry Wright,PG,26,45,997,140,303,0.462,2,7,0.286,138,296,0.466,0.465,53,66,0.803,26,62,88,153,42,7,74,114,335,OOR,1981
