Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Stephen Howard,SF,27,13,53,8,21,0.381,0,0,0.0,8,21,0.381,0.381,9,18,0.5,6,6,12,3,3,1,6,13,25,OOR
Troy Hudson,PG,21,8,23,6,14,0.429,0,3,0.0,6,11,0.545,0.429,0,0,0.0,1,1,2,4,2,0,1,1,12,OOR
Lindsey Hunter,PG,27,71,2505,316,826,0.383,85,265,0.321,231,561,0.412,0.434,145,196,0.74,61,186,247,224,123,10,110,174,862,OOR
Bobby Hurley,PG,26,61,875,93,238,0.391,5,22,0.227,88,216,0.407,0.401,59,76,0.776,12,54,66,177,23,0,86,79,250,OOR
Zydrunas Ilgauskas,C,22,82,2379,454,876,0.518,1,4,0.25,453,872,0.519,0.519,230,302,0.762,279,444,723,71,52,135,146,288,1139,OOR
Allen Iverson,PG,22,80,3150,649,1407,0.461,70,235,0.298,579,1172,0.494,0.486,390,535,0.729,86,210,296,494,176,25,244,200,1758,OOR
Bobby Jackson,PG,24,68,2042,310,791,0.392,21,81,0.259,289,710,0.407,0.405,149,183,0.814,78,224,302,317,105,11,184,160,790,OOR
Jaren Jackson,SG,30,82,2226,258,654,0.394,112,297,0.377,146,357,0.409,0.48,94,118,0.797,55,155,210,156,60,8,104,222,722,OOR
Jim Jackson,SG,27,79,3046,476,1107,0.43,61,191,0.319,415,916,0.453,0.458,229,282,0.812,130,270,400,381,79,8,263,186,1242,OOR
Mark Jackson,PG,32,82,2413,249,598,0.416,43,137,0.314,206,461,0.447,0.452,137,180,0.761,67,255,322,713,84,2,174,132,678,OOR
Henry James,PF,32,28,166,24,59,0.407,11,25,0.44,13,34,0.382,0.5,21,22,0.955,2,13,15,5,1,1,12,24,80,OOR
Anthony Johnson,PG,23,77,2266,226,609,0.371,42,128,0.328,184,481,0.383,0.406,80,110,0.727,51,120,171,329,64,6,120,188,574,OOR
Avery Johnson,PG,32,75,2674,321,671,0.478,2,13,0.154,319,658,0.485,0.48,122,168,0.726,30,120,150,591,84,18,165,140,766,OOR
Eddie Johnson,SF,38,75,1490,227,544,0.417,66,198,0.333,161,346,0.465,0.478,113,136,0.831,50,103,153,88,32,3,62,89,633,OOR
Ervin Johnson,C,30,81,2261,253,471,0.537,0,0,0.0,253,471,0.537,0.537,143,238,0.601,242,443,685,59,79,158,117,321,649,OOR
Kevin Johnson,PG,31,50,1290,155,347,0.447,4,26,0.154,151,321,0.47,0.452,162,186,0.871,35,129,164,245,27,8,101,57,476,OOR
Larry Johnson,SF,28,70,2412,429,884,0.485,15,63,0.238,414,821,0.504,0.494,214,283,0.756,175,226,401,150,40,13,127,193,1087,OOR
Charles Jones,PF,40,24,127,7,10,0.7,0,0,0.0,7,10,0.7,0.7,1,2,0.5,12,12,24,5,1,6,4,22,15,OOR
Dontae' Jones,SF,22,15,91,19,57,0.333,6,23,0.261,13,34,0.382,0.386,0,0,0.0,3,6,9,5,2,3,11,12,44,OOR
Eddie Jones,SG,26,80,2910,486,1005,0.484,143,368,0.389,343,637,0.538,0.555,234,306,0.765,85,217,302,246,160,55,146,164,1349,OOR
Popeye Jones,PF,27,14,352,52,127,0.409,2,3,0.667,50,124,0.403,0.417,14,19,0.737,50,52,102,18,10,3,16,39,120,OOR
Michael Jordan,SG,34,82,3181,881,1893,0.465,30,126,0.238,851,1767,0.482,0.473,565,721,0.784,130,345,475,283,141,45,185,151,2357,MVP
Reggie Jordan,SG,30,57,487,54,113,0.478,0,1,0.0,54,112,0.482,0.478,41,72,0.569,57,40,97,50,35,9,30,63,149,OOR
Adam Keefe,C,27,80,2047,229,424,0.54,0,0,0.0,229,424,0.54,0.54,162,200,0.81,179,259,438,89,52,24,71,172,620,OOR
Shawn Kemp,PF,28,80,2769,518,1164,0.445,2,8,0.25,516,1156,0.446,0.446,404,556,0.727,219,526,745,197,108,90,271,310,1442,OOR
Tim Kempton,PF,34,8,47,2,9,0.222,0,0,0.0,2,9,0.222,0.222,0,0,0.0,4,2,6,3,1,2,4,10,4,OOR
Steve Kerr,PG,32,50,1119,137,302,0.454,57,130,0.438,80,172,0.465,0.548,45,49,0.918,14,63,77,96,26,5,27,71,376,OOR
Jerome Kersey,SF,35,37,717,97,233,0.416,1,10,0.1,96,223,0.43,0.418,39,65,0.6,56,79,135,44,52,14,36,104,234,OOR
Jason Kidd,PG,24,82,3118,357,859,0.416,73,233,0.313,284,626,0.454,0.458,167,209,0.799,108,402,510,745,162,26,261,142,954,OOR
Kerry Kittles,SG,23,77,2814,508,1154,0.44,110,263,0.418,398,891,0.447,0.488,202,250,0.808,132,230,362,176,132,37,106,152,1328,OOR
Joe Kleine,C,36,46,397,39,106,0.368,0,0,0.0,39,106,0.368,0.368,15,18,0.833,27,50,77,30,4,5,28,63,93,OOR
Brevin Knight,PG,22,80,2483,261,592,0.441,0,7,0.0,261,585,0.446,0.441,201,251,0.801,67,186,253,656,196,18,194,271,723,OOR
Travis Knight,C,23,74,1503,193,438,0.441,15,55,0.273,178,383,0.465,0.458,81,103,0.786,146,219,365,104,54,82,87,253,482,OOR
Toni Kukoč,SF,29,74,2235,383,841,0.455,63,174,0.362,320,667,0.48,0.493,155,219,0.708,121,206,327,314,76,37,154,149,984,OOR
Christian Laettner,PF,28,74,2282,354,730,0.485,6,27,0.222,348,703,0.495,0.489,306,354,0.864,142,345,487,190,71,73,183,246,1020,OOR
Andrew Lang,C,31,57,692,54,143,0.378,0,1,0.0,54,142,0.38,0.378,44,57,0.772,56,97,153,16,18,27,33,101,152,OOR
Antonio Lang,SF,25,6,29,3,5,0.6,0,0,0.0,3,5,0.6,0.6,6,8,0.75,2,3,5,1,2,0,4,3,12,OOR
Rusty LaRue,PG,24,14,140,20,49,0.408,4,16,0.25,16,33,0.485,0.449,5,8,0.625,1,7,8,5,3,1,6,12,49,OOR
Priest Lauderdale,C,24,39,345,53,127,0.417,0,0,0.0,53,127,0.417,0.417,38,69,0.551,27,73,100,21,7,17,46,63,144,OOR
Jason Lawson,C,23,17,80,9,15,0.6,0,0,0.0,9,15,0.6,0.6,8,10,0.8,8,19,27,5,4,4,2,14,26,OOR
Tim Legler,SG,31,8,76,3,19,0.158,0,6,0.0,3,13,0.231,0.158,3,4,0.75,2,2,4,3,1,0,4,11,9,OOR
Voshon Lenard,SG,24,81,2621,363,854,0.425,153,378,0.405,210,476,0.441,0.515,141,179,0.788,72,220,292,180,58,16,99,219,1020,OOR
Alton Lister,C,39,7,44,3,8,0.375,0,0,0.0,3,8,0.375,0.375,0,0,0.0,2,9,11,1,1,1,2,12,6,OOR
Randy Livingston,PG,22,12,82,3,12,0.25,0,0,0.0,3,12,0.25,0.25,4,5,0.8,1,5,6,5,7,2,6,6,10,OOR
Horacio Llamas,C,24,8,42,8,21,0.381,1,3,0.333,7,18,0.389,0.405,7,10,0.7,4,14,18,1,1,3,9,14,24,OOR
Brad Lohaus,PF,33,9,102,7,21,0.333,4,14,0.286,3,7,0.429,0.429,1,3,0.333,3,9,12,5,1,2,3,10,19,OOR
Grant Long,PF,31,40,739,50,117,0.427,0,4,0.0,50,113,0.442,0.427,41,57,0.719,57,93,150,25,29,12,22,91,141,OOR
Luc Longley,C,29,58,1703,277,609,0.455,0,0,0.0,277,609,0.455,0.455,109,148,0.736,113,228,341,161,34,62,130,206,663,OOR
George Lynch,SF,27,82,1493,248,516,0.481,9,30,0.3,239,486,0.492,0.489,111,158,0.703,147,215,362,122,65,41,104,161,616,OOR
Sam Mack,SF,27,57,1414,222,559,0.397,110,269,0.409,112,290,0.386,0.496,62,77,0.805,30,103,133,101,41,11,69,117,616,OOR
Don MacLean,SF,28,9,42,1,10,0.1,1,2,0.5,0,8,0.0,0.15,0,0,0.0,3,2,5,0,0,0,2,7,3,OOR
Gerald Madkins,SG,28,19,243,13,34,0.382,6,15,0.4,7,19,0.368,0.471,5,7,0.714,2,13,15,45,13,1,13,18,37,OOR
Rick Mahorn,C,39,59,707,59,129,0.457,0,0,0.0,59,129,0.457,0.457,23,34,0.676,65,130,195,15,14,7,37,123,141,OOR
Dan Majerle,SG,32,72,1928,184,439,0.419,111,295,0.376,73,144,0.507,0.546,40,51,0.784,48,220,268,157,68,15,65,139,519,OOR
Karl Malone,PF,34,81,3030,780,1472,0.53,2,6,0.333,778,1466,0.531,0.531,628,825,0.761,189,645,834,316,96,70,247,237,2190,Candidate
Matt Maloney,PG,26,78,2217,239,586,0.408,126,346,0.364,113,240,0.471,0.515,65,78,0.833,16,126,142,219,62,5,107,99,669,OOR
Danny Manning,PF,31,70,1794,390,756,0.516,0,7,0.0,390,749,0.521,0.516,167,226,0.739,110,282,392,139,71,46,100,201,947,OOR
Stephon Marbury,PG,20,82,3112,513,1237,0.415,95,304,0.313,418,933,0.448,0.453,329,450,0.731,58,172,230,704,104,7,256,222,1450,OOR
Donyell Marshall,SF,24,73,2611,451,1090,0.414,63,201,0.313,388,889,0.436,0.443,158,216,0.731,210,418,628,159,95,73,147,226,1123,OOR
Darrick Martin,PG,26,82,2299,275,730,0.377,107,293,0.365,168,437,0.384,0.45,184,217,0.848,19,145,164,331,82,10,154,198,841,OOR
Jamal Mashburn,SF,25,48,1729,251,577,0.435,37,122,0.303,214,455,0.47,0.467,184,231,0.797,72,164,236,132,43,14,108,137,723,OOR
Anthony Mason,PF,31,81,3148,389,764,0.509,0,4,0.0,389,760,0.512,0.509,261,402,0.649,177,649,826,342,68,18,146,182,1039,OOR
Tony Massenburg,C,30,61,894,148,309,0.479,0,0,0.0,148,309,0.479,0.479,100,137,0.73,80,152,232,21,25,24,60,123,396,OOR
Vernon Maxwell,SG,32,42,636,103,258,0.399,37,112,0.33,66,146,0.452,0.471,48,60,0.8,14,43,57,52,16,4,40,71,291,OOR
Lee Mayberry,PG,27,79,1835,131,349,0.375,63,180,0.35,68,169,0.402,0.466,38,51,0.745,19,95,114,349,65,10,113,164,363,OOR
Bob McCann,SF,33,1,5,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,OOR
Walter McCarty,SF,23,82,2340,295,730,0.404,54,175,0.309,241,555,0.434,0.441,144,194,0.742,141,223,364,177,110,44,141,274,788,OOR
George McCloud,SF,30,63,1213,173,427,0.405,71,208,0.341,102,219,0.466,0.488,39,51,0.765,45,173,218,84,54,13,63,132,456,OOR
Xavier McDaniel,SF,34,20,180,10,30,0.333,0,0,0.0,10,30,0.333,0.333,5,8,0.625,12,19,31,9,3,2,8,23,25,OOR
Michael McDonald,C,28,1,4,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,0,1,0,0,0,2,1,0,OOR
Antonio McDyess,PF,23,81,2441,497,927,0.536,0,2,0.0,497,925,0.537,0.536,231,329,0.702,206,407,613,106,100,135,142,292,1225,OOR
Tracy McGrady,SF,18,64,1179,179,398,0.45,14,41,0.341,165,357,0.462,0.467,79,111,0.712,105,164,269,98,49,61,66,86,451,OOR
Jim McIlvaine,C,25,78,1211,101,223,0.453,0,3,0.0,101,220,0.459,0.453,45,81,0.556,96,163,259,19,24,137,54,240,247,OOR
Derrick McKey,SF,31,57,1316,150,327,0.459,4,17,0.235,146,310,0.471,0.465,55,77,0.714,74,137,211,88,57,30,79,156,359,OOR
Aaron McKie,SG-SF,25,81,1813,139,381,0.365,12,63,0.19,127,318,0.399,0.381,42,55,0.764,58,173,231,175,101,13,76,164,332,OOR
Nate McMillan,SG,33,18,279,23,67,0.343,15,34,0.441,8,33,0.242,0.455,1,1,1.0,13,27,40,55,14,4,12,41,62,OOR
Ron Mercer,SG,21,80,2662,515,1145,0.45,3,28,0.107,512,1117,0.458,0.451,188,224,0.839,109,171,280,176,125,17,132,213,1221,OOR
Marko Milič,SF,20,33,163,39,64,0.609,3,6,0.5,36,58,0.621,0.633,11,17,0.647,10,15,25,12,10,0,21,17,92,OOR
Anthony Miller,PF,26,37,228,29,52,0.558,0,0,0.0,29,52,0.558,0.558,21,39,0.538,30,40,70,3,15,3,14,41,79,OOR
Oliver Miller,C,27,64,1628,170,369,0.461,0,4,0.0,170,365,0.466,0.461,61,101,0.604,146,254,400,196,58,72,131,184,401,OOR
Reggie Miller,SG,32,81,2795,516,1081,0.477,164,382,0.429,352,699,0.504,0.553,382,440,0.868,46,186,232,171,78,11,128,148,1578,OOR
Chris Mills,SF,28,80,2183,292,675,0.433,40,137,0.292,252,538,0.468,0.462,152,189,0.804,120,288,408,133,45,30,107,218,776,OOR
Terry Mills,PF,30,50,782,81,206,0.393,25,81,0.309,56,125,0.448,0.454,25,33,0.758,34,118,152,39,19,9,45,129,212,OOR
Greg Minor,SG,26,69,1126,140,321,0.436,6,31,0.194,134,290,0.462,0.445,59,86,0.686,55,95,150,88,53,11,43,100,345,OOR
Sam Mitchell,SF,34,81,2239,371,800,0.464,15,43,0.349,356,757,0.47,0.473,243,292,0.832,118,267,385,107,64,22,66,200,1000,OOR
Eric Montross,C,26,48,691,61,144,0.424,0,0,0.0,61,144,0.424,0.424,16,40,0.4,69,130,199,11,13,27,29,127,138,OOR
Chris Morris,SF,32,54,538,85,207,0.411,19,62,0.306,66,145,0.455,0.457,44,61,0.721,35,79,114,24,25,17,33,61,233,OOR
Lawrence Moten,SG,25,8,27,3,13,0.231,0,1,0.0,3,12,0.25,0.231,3,4,0.75,1,0,1,3,0,0,1,6,9,OOR
Alonzo Mourning,C,27,58,1939,403,732,0.551,0,0,0.0,403,732,0.551,0.551,309,465,0.665,193,365,558,52,40,130,179,208,1115,OOR
Chris Mullin,SF,34,82,2177,333,692,0.481,107,243,0.44,226,449,0.503,0.559,154,164,0.939,38,211,249,186,95,39,117,186,927,OOR
Eric Murdock,PG,29,82,1395,177,419,0.422,28,91,0.308,149,328,0.454,0.456,125,156,0.801,39,117,156,219,103,13,104,173,507,OOR
Lamond Murray,SF,24,79,2579,473,984,0.481,54,153,0.353,419,831,0.504,0.508,220,294,0.748,172,312,484,142,118,54,171,193,1220,OOR
Tracy Murray,SF,26,82,2227,449,1007,0.446,158,403,0.392,291,604,0.482,0.524,182,209,0.871,75,202,277,84,67,25,102,167,1238,OOR
Dikembe Mutombo,C,31,82,2917,399,743,0.537,0,0,0.0,399,743,0.537,0.537,303,452,0.67,276,656,932,82,34,277,168,254,1101,OOR
Martin Müürsepp,PF,23,41,603,83,191,0.435,16,38,0.421,67,153,0.438,0.476,51,67,0.761,46,68,114,30,29,14,29,96,233,OOR
Pete Myers,SG,34,9,40,5,10,0.5,0,0,0.0,5,10,0.5,0.5,4,6,0.667,5,5,10,3,4,0,4,7,14,OOR
Steve Nash,PG,23,76,1664,268,584,0.459,81,195,0.415,187,389,0.481,0.528,74,86,0.86,32,128,160,262,63,4,98,145,691,OOR
Ivano Newbill,PF,27,28,249,20,57,0.351,1,1,1.0,19,56,0.339,0.36,17,30,0.567,24,45,69,9,10,3,17,38,58,OOR
Johnny Newman,SF,34,74,2176,344,799,0.431,36,105,0.343,308,694,0.444,0.453,365,445,0.82,50,91,141,138,77,24,147,208,1089,OOR
Jeff Nordgaard,PF,24,13,48,5,18,0.278,0,0,0.0,5,18,0.278,0.278,8,9,0.889,4,10,14,3,2,0,3,7,18,OOR
Charles O'Bannon,SG,22,30,234,26,69,0.377,0,3,0.0,26,66,0.394,0.377,12,15,0.8,14,19,33,17,9,1,9,15,64,OOR
Jermaine O'Neal,PF,19,60,808,112,231,0.485,0,2,0.0,112,229,0.489,0.485,45,89,0.506,80,121,201,17,15,58,55,101,269,OOR
Shaquille O'Neal,C,25,60,2175,670,1147,0.584,0,0,0.0,670,1147,0.584,0.584,359,681,0.527,208,473,681,142,39,144,175,193,1699,Candidate
Charles Oakley,PF,34,79,2734,307,698,0.44,0,6,0.0,307,692,0.444,0.44,97,114,0.851,218,506,724,201,123,22,126,280,711,OOR
Hakeem Olajuwon,C,35,47,1633,306,633,0.483,0,3,0.0,306,630,0.486,0.483,160,212,0.755,116,344,460,143,84,96,126,152,772,OOR
Brian Oliver,SG,29,5,61,7,19,0.368,0,0,0.0,7,19,0.368,0.368,1,4,0.25,3,6,9,2,1,0,1,4,15,OOR
Jimmy Oliver,SG,28,1,10,2,4,0.5,1,2,0.5,1,2,0.5,0.625,0,0,0.0,0,2,2,1,0,0,0,1,5,OOR
Kevin Ollie,PG,25,35,430,37,98,0.378,0,1,0.0,37,97,0.381,0.378,49,70,0.7,9,30,39,65,13,0,44,31,123,OOR
Greg Ostertag,C,24,63,1288,115,239,0.481,0,0,0.0,115,239,0.481,0.481,67,140,0.479,134,240,374,25,28,132,74,166,297,OOR
Bo Outlaw,PF,26,82,2953,301,543,0.554,1,4,0.25,300,539,0.557,0.555,180,313,0.575,255,382,637,216,107,181,175,260,783,OOR
Doug Overton,PG,28,23,277,24,63,0.381,0,3,0.0,24,60,0.4,0.381,14,16,0.875,2,12,14,37,8,1,23,34,62,OOR
Billy Owens,SF,28,78,2348,338,728,0.464,26,70,0.371,312,658,0.474,0.482,116,197,0.589,170,412,582,219,93,38,153,231,818,OOR
Robert Pack,PG,28,12,292,33,98,0.337,3,6,0.5,30,92,0.326,0.352,25,36,0.694,8,26,34,42,20,1,38,17,94,OOR
Anthony Parker,SG,22,37,196,25,63,0.397,9,28,0.321,16,35,0.457,0.468,13,20,0.65,8,18,26,19,11,3,11,17,72,OOR
Cherokee Parks,C,25,79,1703,224,449,0.499,0,1,0.0,224,448,0.5,0.499,110,169,0.651,140,297,437,53,36,86,66,237,558,OOR
Gary Payton,PG,29,82,3145,579,1278,0.453,134,397,0.338,445,881,0.505,0.505,279,375,0.744,77,299,376,679,185,18,229,195,1571,Candidate
Anthony Peeler,SG,28,38,1193,190,420,0.452,53,125,0.424,137,295,0.464,0.515,36,47,0.766,37,86,123,137,61,6,51,97,469,OOR
Will Perdue,C,32,79,1491,162,295,0.549,0,1,0.0,162,294,0.551,0.549,70,133,0.526,177,358,535,57,22,50,81,137,394,OOR
Sam Perkins,PF,36,81,1675,196,471,0.416,87,222,0.392,109,249,0.438,0.508,101,128,0.789,53,202,255,113,62,29,62,158,580,OOR
Elliot Perry,PG,28,81,1752,241,561,0.43,17,50,0.34,224,511,0.438,0.445,92,109,0.844,21,87,108,230,90,2,128,129,591,OOR
Chuck Person,PF,33,61,1455,143,398,0.359,95,276,0.344,48,122,0.393,0.479,28,37,0.757,17,187,204,86,29,10,67,121,409,OOR
Wesley Person,SG,26,82,3198,440,957,0.46,192,447,0.43,248,510,0.486,0.56,132,170,0.776,65,298,363,188,129,49,110,108,1204,OOR
Bobby Phills,SG,28,62,1887,246,552,0.446,44,114,0.386,202,438,0.461,0.486,106,140,0.757,59,157,216,187,81,18,108,181,642,OOR
Eric Piatkowski,SG,27,67,1740,257,568,0.452,106,259,0.409,151,309,0.489,0.546,140,170,0.824,70,166,236,85,51,12,80,137,760,OOR
Ricky Pierce,SG,38,39,442,52,143,0.364,4,13,0.308,48,130,0.369,0.378,43,52,0.827,19,26,45,34,9,0,21,35,151,OOR
Scottie Pippen,SF,32,44,1652,315,704,0.447,61,192,0.318,254,512,0.496,0.491,150,193,0.777,53,174,227,254,79,43,109,116,841,OOR
Scot Pollard,C,22,33,317,35,70,0.5,0,0,0.0,35,70,0.5,0.5,19,23,0.826,34,40,74,9,8,10,12,48,89,OOR
Olden Polynice,C,33,70,1458,249,542,0.459,0,1,0.0,249,541,0.46,0.459,52,115,0.452,173,266,439,107,37,45,98,158,550,OOR
Mark Pope,SF,25,28,193,14,41,0.341,1,3,0.333,13,38,0.342,0.354,10,17,0.588,9,17,26,7,3,6,10,36,39,OOR
Terry Porter,PG,34,82,1786,259,577,0.449,92,233,0.395,167,344,0.485,0.529,167,195,0.856,37,131,168,271,63,16,104,103,777,OOR
Vitaly Potapenko,C,22,80,1412,234,488,0.48,0,1,0.0,234,487,0.48,0.48,102,144,0.708,110,203,313,57,27,28,132,198,570,OOR
Brent Price,PG,29,72,1332,128,310,0.413,73,187,0.39,55,123,0.447,0.531,77,98,0.786,37,70,107,192,52,4,111,163,406,OOR
Mark Price,PG,33,63,1430,229,531,0.431,52,155,0.335,177,376,0.471,0.48,87,103,0.845,24,105,129,297,53,5,162,92,597,OOR
Theo Ratliff,C,24,82,2447,306,597,0.513,0,0,0.0,306,597,0.513,0.513,197,281,0.701,221,326,547,57,50,258,116,292,809,OOR
Eldridge Recasner,SG,30,59,1454,206,452,0.456,62,148,0.419,144,304,0.474,0.524,74,79,0.937,32,110,142,117,41,1,91,94,548,OOR
Bryant Reeves,C,24,74,2527,492,941,0.523,0,4,0.0,492,937,0.525,0.523,223,316,0.706,196,389,585,155,39,80,156,278,1207,OOR
Khalid Reeves,PG,25,82,1950,248,593,0.418,56,152,0.368,192,441,0.435,0.465,165,213,0.775,54,131,185,230,80,10,130,195,717,OOR
Don Reid,PF,24,68,994,94,176,0.534,0,0,0.0,94,176,0.534,0.534,50,71,0.704,77,98,175,26,25,55,28,183,238,OOR
J.R. Reid,PF,29,79,1109,146,318,0.459,3,8,0.375,143,310,0.461,0.464,89,122,0.73,72,138,210,51,35,19,65,172,384,OOR
Shawn Respert,SG,25,57,911,130,293,0.444,31,93,0.333,99,200,0.495,0.497,48,61,0.787,37,63,100,61,34,1,48,75,339,OOR
Rodrick Rhodes,SF,24,58,1070,112,305,0.367,2,8,0.25,110,297,0.37,0.37,111,180,0.617,28,42,70,110,62,10,97,125,337,OOR
Glen Rice,SF,30,82,3295,634,1386,0.457,130,300,0.433,504,1086,0.464,0.504,428,504,0.849,89,264,353,182,77,22,182,200,1826,OOR
Pooh Richardson,PG,31,69,1252,124,333,0.372,11,57,0.193,113,276,0.409,0.389,30,43,0.698,17,79,96,226,44,3,54,71,289,OOR
Mitch Richmond,SG,32,70,2569,543,1220,0.445,130,334,0.389,413,886,0.466,0.498,407,471,0.864,50,179,229,279,88,15,181,154,1623,OOR
Isaiah Rider,SG,26,74,2786,551,1302,0.423,135,420,0.321,416,882,0.472,0.475,221,267,0.828,99,247,346,231,55,19,187,188,1458,OOR
Eric Riley,C,27,39,544,56,135,0.415,0,1,0.0,56,134,0.418,0.415,27,36,0.75,43,90,133,22,15,46,37,80,139,OOR
Stanley Roberts,C,27,74,1328,191,386,0.495,0,0,0.0,191,386,0.495,0.495,75,156,0.481,109,254,363,27,24,72,70,226,457,OOR
Chris Robinson,SG,23,35,414,65,174,0.374,24,66,0.364,41,108,0.38,0.443,8,16,0.5,9,37,46,39,19,4,33,50,162,OOR
Clifford Robinson,SF,31,80,2359,429,895,0.479,27,84,0.321,402,811,0.496,0.494,248,360,0.689,152,258,410,170,92,90,140,249,1133,OOR
David Robinson,C,32,73,2457,544,1065,0.511,1,4,0.25,543,1061,0.512,0.511,485,660,0.735,239,536,775,199,64,192,202,204,1574,OOR
Glenn Robinson,SF,25,56,2294,534,1136,0.47,25,65,0.385,509,1071,0.475,0.481,215,266,0.808,82,225,307,158,69,34,200,164,1308,OOR
James Robinson,PG,27,70,1231,195,501,0.389,74,225,0.329,121,276,0.438,0.463,77,107,0.72,37,74,111,135,37,10,97,101,541,OOR
Larry Robinson,SF,30,6,41,6,19,0.316,3,6,0.5,3,13,0.231,0.395,2,2,1.0,2,10,12,1,4,0,2,0,17,OOR
Dennis Rodman,PF,36,80,2856,155,360,0.431,4,23,0.174,151,337,0.448,0.436,61,111,0.55,421,780,1201,230,47,18,147,238,375,OOR
Carlos Rogers,PF,26,21,376,47,91,0.516,0,2,0.0,47,89,0.528,0.516,18,32,0.563,35,32,67,18,10,8,14,35,112,OOR
Rodney Rogers,SF,26,76,2499,426,935,0.456,72,212,0.34,354,723,0.49,0.494,225,328,0.686,155,269,424,202,93,38,193,242,1149,OOR
Roy Rogers,PF,24,15,106,9,25,0.36,0,0,0.0,9,25,0.36,0.36,2,6,0.333,8,9,17,2,3,8,5,18,20,OOR
Sean Rooks,C,28,41,425,46,101,0.455,0,0,0.0,46,101,0.455,0.455,47,79,0.595,46,72,118,24,2,23,19,68,139,OOR
Jalen Rose,SF,25,82,1706,290,607,0.478,25,73,0.342,265,534,0.496,0.498,166,228,0.728,28,167,195,155,56,14,132,171,771,OOR
Malik Rose,PF,23,53,429,59,136,0.434,1,3,0.333,58,133,0.436,0.438,39,61,0.639,40,50,90,19,21,7,44,79,158,OOR
Donald Royal,SF,31,31,323,25,69,0.362,0,0,0.0,25,69,0.362,0.362,29,33,0.879,18,23,41,17,7,1,10,35,79,OOR
Clifford Rozier,C,25,6,30,3,6,0.5,0,0,0.0,3,6,0.5,0.5,0,1,0.0,3,3,6,0,0,0,4,7,6,OOR
Bryon Russell,SF,27,82,2219,226,525,0.43,73,214,0.341,153,311,0.492,0.5,213,278,0.766,78,248,326,101,90,31,81,229,738,OOR
Arvydas Sabonis,C,33,73,2333,407,826,0.493,30,115,0.261,377,711,0.53,0.511,323,405,0.798,149,580,729,218,65,80,190,267,1167,OOR
Kevin Salvadori,C,27,16,87,1,13,0.077,0,0,0.0,1,13,0.077,0.077,3,6,0.5,5,15,20,3,0,11,5,12,5,OOR
Danny Schayes,C,38,74,1272,155,371,0.418,0,0,0.0,155,371,0.418,0.418,96,119,0.807,97,145,242,44,34,33,61,182,406,OOR
Detlef Schrempf,SF,35,78,2742,437,898,0.487,61,147,0.415,376,751,0.501,0.521,297,352,0.844,135,419,554,341,60,19,168,205,1232,OOR
Dennis Scott,SF,29,81,2290,329,828,0.397,125,342,0.365,204,486,0.42,0.473,105,130,0.808,47,200,247,153,53,39,104,152,888,OOR
Shawnelle Scott,C,25,41,188,16,36,0.444,0,0,0.0,16,36,0.444,0.444,12,18,0.667,20,39,59,8,6,8,10,45,44,OOR
Shea Seals,SG,22,4,9,1,8,0.125,0,3,0.0,1,5,0.2,0.125,2,4,0.5,3,1,4,0,1,0,0,1,4,OOR
Malik Sealy,SF,27,77,1641,216,505,0.428,9,41,0.22,207,464,0.446,0.437,150,182,0.824,48,171,219,100,65,20,79,156,591,OOR
Rony Seikaly,C,32,56,1636,250,579,0.432,0,2,0.0,250,577,0.433,0.432,246,332,0.741,146,247,393,77,28,43,146,164,746,OOR
God Shammgod,PG,21,20,146,19,58,0.328,0,2,0.0,19,56,0.339,0.328,23,30,0.767,2,5,7,36,7,1,21,27,61,OOR
Brian Shaw,PG,31,59,1530,154,446,0.345,28,95,0.295,126,351,0.359,0.377,36,52,0.692,37,178,215,261,49,17,99,148,372,OOR
Dickey Simpkins,PF,25,40,433,48,89,0.539,0,2,0.0,48,87,0.552,0.539,36,70,0.514,27,50,77,33,9,5,32,54,132,OOR
Reggie Slater,PF,27,78,1662,211,459,0.46,0,0,0.0,211,459,0.46,0.46,203,322,0.63,134,171,305,74,45,30,102,201,625,OOR
Charles Smith,SG,22,34,292,49,125,0.392,15,47,0.319,34,78,0.436,0.452,6,11,0.545,13,14,27,21,12,6,27,24,119,OOR
Joe Smith,PF,22,79,2344,464,1070,0.434,0,8,0.0,464,1062,0.437,0.434,227,293,0.775,199,272,471,94,62,51,158,263,1155,OOR
Michael Smith,PF,25,48,1053,93,194,0.479,0,1,0.0,93,193,0.482,0.479,65,103,0.631,120,186,306,88,41,15,51,95,251,OOR
Steve Smith,SG,28,73,2857,489,1101,0.444,97,276,0.351,392,825,0.475,0.488,389,455,0.855,133,176,309,292,75,29,176,219,1464,OOR
Tony Smith,PG,29,7,80,8,24,0.333,0,4,0.0,8,20,0.4,0.333,3,4,0.75,4,3,7,10,5,2,9,7,19,OOR
Rik Smits,C,31,73,2085,514,1038,0.495,0,3,0.0,514,1035,0.497,0.495,188,240,0.783,127,378,505,101,40,88,134,243,1216,OOR
