Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Tyrone Corbin,SF,31,UTA,82,2149,268,588,0.456,6,29,0.207,262,559,0.469,0.461,117,144,0.813,150,239,389,122,99,24,92,212,659,11.8,0.506,0.049,0.245,8.2,12.7,10.4,8.3,2.4,0.8,12.4,15.3,1.6,2.8,4.4,0.099,-1.3,0.7,-0.5,0.8,0,0.0,OOR,1994,0.646
Chris Corchiani,PG,25,BOS,51,467,40,94,0.426,11,38,0.289,29,56,0.518,0.484,26,38,0.684,8,36,44,86,22,2,38,47,117,10.4,0.528,0.404,0.404,1.9,8.7,5.3,24.5,2.4,0.3,25.6,13.8,0.1,0.3,0.4,0.038,-2.4,0.0,-2.4,0.0,0,0.0,OOR,1994,0.39
Joe Courtney,PF,24,PHO,52,345,67,148,0.453,2,3,0.667,65,145,0.448,0.459,32,47,0.681,28,28,56,15,10,12,21,44,168,13.4,0.498,0.02,0.318,9.0,9.5,9.2,6.9,1.5,2.3,11.1,23.4,0.2,0.2,0.4,0.054,-2.3,-2.0,-4.3,-0.2,0,0.0,OOR,1994,0.683
John Crotty,PG,24,UTA,45,313,45,99,0.455,11,24,0.458,34,75,0.453,0.51,31,36,0.861,11,20,31,77,15,1,27,36,132,17.5,0.575,0.242,0.364,4.1,7.3,5.7,37.0,2.5,0.2,19.0,20.0,0.7,0.3,1.0,0.16,2.2,0.3,2.5,0.4,0,0.0,OOR,1994,0.646
Terry Cummings,PF,32,SAS,59,1133,183,428,0.428,0,2,0.0,183,426,0.43,0.428,63,107,0.589,132,165,297,50,31,13,59,137,429,12.7,0.452,0.005,0.25,13.8,15.6,14.8,6.9,1.5,0.8,11.0,21.1,0.4,1.4,1.8,0.076,-2.4,-1.3,-3.7,-0.5,0,0.0,OOR,1994,0.671
Earl Cureton,PF,36,HOU,2,30,2,8,0.25,0,0,0.0,2,8,0.25,0.25,0,2,0.0,4,8,12,0,0,0,1,4,4,2.2,0.225,0.0,0.25,15.7,28.1,22.2,0.0,0.0,0.0,10.1,14.6,-0.1,0.0,0.0,-0.06,-7.6,-5.8,-13.4,-0.1,0,0.0,OOR,1994,0.707
Dell Curry,SG,29,CHH,82,2173,533,1171,0.455,152,378,0.402,381,793,0.48,0.52,117,134,0.873,71,191,262,221,98,27,120,161,1335,18.5,0.543,0.323,0.114,3.7,9.4,6.7,16.7,2.2,0.8,8.9,26.5,3.6,1.4,5.0,0.11,3.5,-0.8,2.8,2.6,0,0.0,OOR,1994,0.5
Michael Curry,SG,25,PHI,10,43,3,14,0.214,0,2,0.0,3,12,0.25,0.214,3,4,0.75,0,1,1,1,1,0,3,6,9,-3.9,0.286,0.143,0.286,0.0,2.6,1.3,3.3,1.2,0.0,16.0,19.0,-0.2,0.0,-0.2,-0.217,-10.7,-2.8,-13.5,-0.1,0,0.0,OOR,1994,0.305
Lloyd Daniels,SG,26,SAS,65,980,140,372,0.376,44,125,0.352,96,247,0.389,0.435,46,64,0.719,45,66,111,94,29,16,60,69,370,11.2,0.462,0.336,0.172,5.4,7.2,6.4,14.5,1.6,1.1,13.0,21.0,0.2,0.9,1.1,0.054,-0.3,-0.5,-0.7,0.3,0,0.0,OOR,1994,0.671
Brad Daugherty,C,28,CLE,50,1838,296,606,0.488,0,0,0.0,296,606,0.488,0.488,256,326,0.785,128,380,508,149,41,36,110,145,848,18.4,0.566,0.0,0.538,8.1,24.1,16.1,12.9,1.2,1.3,12.8,21.0,3.9,2.6,6.4,0.168,1.7,0.3,1.9,1.8,0,0.0,OOR,1994,0.573
Antonio Davis,PF,25,IND,81,1732,216,425,0.508,0,1,0.0,216,424,0.509,0.508,194,302,0.642,190,315,505,55,45,84,107,189,626,15.2,0.561,0.002,0.711,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,2.3,2.8,5.0,0.139,-0.2,0.3,0.1,0.9,0,0.0,OOR,1994,0.573
Brian Davis,SF,23,MIN,68,374,40,126,0.317,1,3,0.333,39,123,0.317,0.321,50,68,0.735,21,34,55,22,16,4,19,34,131,9.2,0.42,0.024,0.54,6.7,10.4,8.6,9.1,2.2,0.7,10.9,20.4,-0.2,0.2,0.0,0.0,-3.5,-1.3,-4.7,-0.3,0,0.0,OOR,1994,0.244
Dale Davis,PF,24,IND,66,2292,308,582,0.529,0,1,0.0,308,581,0.53,0.529,155,294,0.527,280,438,718,100,48,106,102,214,771,15.9,0.542,0.002,0.505,14.7,21.3,18.1,6.5,1.1,3.2,12.5,15.6,3.5,3.6,7.0,0.147,1.0,0.3,1.2,1.9,0,0.0,OOR,1994,0.573
Hubert Davis,SG,23,NYK,56,1333,238,505,0.471,53,132,0.402,185,373,0.496,0.524,85,103,0.825,23,44,67,165,40,4,76,118,614,14.0,0.558,0.261,0.204,2.0,3.7,2.8,20.4,1.6,0.2,12.1,20.6,2.3,1.9,4.2,0.152,1.0,0.5,1.5,1.2,0,0.0,OOR,1994,0.695
Terry Davis,PF,26,DAL,15,286,24,59,0.407,0,0,0.0,24,59,0.407,0.407,8,12,0.667,30,44,74,6,9,1,5,27,56,9.6,0.436,0.0,0.203,11.0,18.7,14.5,3.0,1.6,0.2,7.2,10.3,0.2,0.2,0.4,0.059,-2.2,-1.1,-3.3,-0.1,0,0.0,OOR,1994,0.159
Johnny Dawkins,PG,30,PHI,72,1343,177,423,0.418,37,105,0.352,140,318,0.44,0.462,84,100,0.84,28,95,123,263,63,5,111,74,475,13.5,0.509,0.248,0.236,2.3,7.8,5.0,30.1,2.4,0.2,19.2,18.7,0.6,0.6,1.1,0.041,-0.6,-1.2,-1.8,0.1,0,0.0,OOR,1994,0.305
Todd Day,SG,24,MIL,76,2127,351,845,0.415,33,148,0.223,318,697,0.456,0.435,231,331,0.698,115,195,310,138,103,52,129,221,966,13.5,0.488,0.175,0.392,5.9,11.2,8.4,10.7,2.5,1.7,11.5,22.8,0.6,1.5,2.1,0.047,-1.2,-0.7,-1.9,0.1,0,0.0,OOR,1994,0.244
Terry Dehere,PG,22,LAC,64,759,129,342,0.377,23,57,0.404,106,285,0.372,0.411,61,81,0.753,25,43,68,78,28,3,61,69,342,9.5,0.453,0.167,0.237,3.5,6.0,4.8,15.2,1.8,0.2,13.9,23.9,-0.7,0.2,-0.4,-0.028,-3.5,-2.3,-5.8,-0.7,0,0.0,OOR,1994,0.329
Vinny Del Negro,SG,27,SAS,77,1949,309,634,0.487,15,43,0.349,294,591,0.497,0.499,140,170,0.824,27,134,161,320,64,1,102,168,773,15.3,0.545,0.068,0.268,1.6,7.4,4.6,25.5,1.7,0.0,12.6,18.6,4.0,1.7,5.7,0.14,-0.1,0.0,-0.1,0.9,0,0.0,OOR,1994,0.671
Bison Dele,C,24,DEN,80,1507,251,464,0.541,0,3,0.0,251,461,0.544,0.541,137,211,0.649,138,308,446,50,49,87,104,221,639,16.5,0.574,0.006,0.455,10.5,22.0,16.4,5.2,1.6,3.6,15.7,18.7,1.8,2.9,4.7,0.151,-0.9,1.3,0.4,0.9,0,0.0,OOR,1994,0.512
Dell Demps,PG,23,GSW,2,11,2,6,0.333,0,0,0.0,2,6,0.333,0.333,0,2,0.0,0,0,0,1,2,0,1,1,4,4.5,0.291,0.0,0.333,0.0,0.0,0.0,12.9,8.8,0.0,12.7,29.5,-0.1,0.0,0.0,-0.207,-10.5,2.4,-8.0,0.0,0,0.0,OOR,1994,0.61
Vlade Divac,C,25,LAL,79,2685,453,895,0.506,9,47,0.191,444,848,0.524,0.511,208,303,0.686,282,569,851,307,92,112,191,288,1123,18.8,0.546,0.053,0.339,10.9,24.0,17.2,17.2,1.7,2.6,15.7,19.1,4.2,3.2,7.4,0.132,1.5,0.8,2.3,2.9,0,0.0,OOR,1994,0.402
Sherman Douglas,PG,27,BOS,78,2789,425,919,0.462,13,56,0.232,412,863,0.477,0.47,177,276,0.641,70,123,193,683,89,11,233,171,1040,14.3,0.5,0.061,0.3,2.8,5.0,3.9,35.8,1.6,0.2,18.3,19.8,1.9,0.8,2.7,0.046,0.8,-2.2,-1.4,0.4,0,0.0,OOR,1994,0.39
Greg Dreiling,C,31,DAL,54,685,52,104,0.5,1,1,1.0,51,103,0.495,0.505,27,38,0.711,47,123,170,31,16,24,43,159,132,7.2,0.547,0.01,0.365,7.2,21.8,13.9,6.5,1.2,2.4,26.3,10.1,0.0,0.6,0.6,0.04,-6.4,0.7,-5.7,-0.6,0,0.0,OOR,1994,0.159
Clyde Drexler,SG,31,POR,68,2334,473,1105,0.428,71,219,0.324,402,886,0.454,0.46,286,368,0.777,154,291,445,333,98,34,167,202,1303,18.4,0.514,0.198,0.333,6.9,14.2,10.4,21.9,2.0,0.9,11.6,25.0,4.2,2.7,6.8,0.14,2.6,0.4,3.0,3.0,0,0.0,OOR,1994,0.573
Kevin Duckworth,C,29,WSB,69,1485,184,441,0.417,0,0,0.0,184,441,0.417,0.417,88,132,0.667,103,222,325,56,37,35,101,223,456,8.2,0.457,0.0,0.299,8.0,17.8,12.8,5.5,1.2,1.5,16.8,17.3,-1.1,0.6,-0.5,-0.017,-5.1,-1.5,-6.6,-1.7,0,0.0,OOR,1994,0.293
Chris Dudley,C,28,POR,6,86,6,25,0.24,0,0,0.0,6,25,0.24,0.24,2,4,0.5,16,8,24,5,4,3,2,18,14,6.8,0.262,0.0,0.16,19.4,10.6,15.2,7.4,2.3,2.2,7.0,13.6,-0.1,0.1,0.0,0.022,-5.6,-1.2,-6.8,-0.1,0,0.0,OOR,1994,0.573
Joe Dumars,SG,30,DET,69,2591,505,1118,0.452,124,320,0.388,381,798,0.477,0.507,276,330,0.836,35,116,151,261,63,4,159,118,1410,16.2,0.558,0.286,0.295,1.5,5.0,3.2,16.6,1.2,0.1,11.2,24.0,4.6,-0.1,4.4,0.082,2.3,-2.0,0.3,1.5,0,0.0,OOR,1994,0.244
Acie Earl,C,23,BOS,74,1149,151,372,0.406,0,1,0.0,151,371,0.407,0.406,108,160,0.675,85,162,247,12,24,53,72,178,410,9.2,0.463,0.003,0.43,8.3,16.0,12.1,1.5,1.0,2.9,14.0,19.4,-0.7,0.9,0.2,0.008,-5.2,-1.4,-6.5,-1.3,0,0.0,OOR,1994,0.39
Bill Edwards,PF,22,PHI,3,44,2,18,0.111,0,5,0.0,2,13,0.154,0.111,2,5,0.4,5,9,14,4,3,1,4,6,6,-0.4,0.149,0.278,0.278,12.4,22.5,17.5,12.3,3.4,1.4,16.5,23.9,-0.3,0.1,-0.3,-0.282,-11.2,-2.4,-13.6,-0.1,0,0.0,OOR,1994,0.305
Blue Edwards,SF,28,MIL,82,2322,382,800,0.478,38,106,0.358,344,694,0.496,0.501,151,189,0.799,104,225,329,171,83,27,146,235,953,12.9,0.54,0.133,0.236,4.9,11.8,8.1,12.1,1.8,0.8,14.2,19.2,1.7,1.2,2.9,0.06,-1.2,-1.0,-2.2,-0.1,0,0.0,OOR,1994,0.244
Doug Edwards,PF,23,ATL,16,107,17,49,0.347,0,1,0.0,17,48,0.354,0.347,9,16,0.563,7,11,18,8,2,5,6,9,43,9.4,0.384,0.02,0.327,7.2,11.3,9.2,11.3,1.0,3.0,9.7,24.9,-0.2,0.1,0.0,-0.009,-5.7,-2.4,-8.1,-0.2,0,0.0,OOR,1994,0.695
James Edwards,C,38,LAL,45,469,78,168,0.464,0,0,0.0,78,168,0.464,0.464,54,79,0.684,11,54,65,22,4,3,30,90,210,9.1,0.518,0.0,0.47,2.4,13.0,7.5,7.0,0.4,0.4,12.9,20.9,0.1,0.1,0.3,0.028,-4.8,-1.9,-6.7,-0.6,0,0.0,OOR,1994,0.402
Kevin Edwards,SG,28,NJN,82,2727,471,1028,0.458,35,99,0.354,436,929,0.469,0.475,167,217,0.77,94,187,281,232,120,34,135,150,1144,13.8,0.509,0.096,0.211,3.6,7.4,5.4,13.6,2.2,0.8,10.7,19.5,2.5,2.6,5.1,0.089,-0.6,0.6,0.0,1.3,0,0.0,OOR,1994,0.549
Craig Ehlo,SG,32,ATL,82,2147,316,708,0.446,77,221,0.348,239,487,0.491,0.501,112,154,0.727,71,208,279,273,136,26,130,161,821,15.0,0.529,0.312,0.218,3.6,10.7,7.1,18.8,3.2,0.8,14.4,18.1,2.4,3.5,5.9,0.132,0.0,2.1,2.2,2.3,0,0.0,OOR,1994,0.695
Mario Elie,SF,30,HOU,67,1606,208,466,0.446,56,167,0.335,152,299,0.508,0.506,154,179,0.86,28,153,181,208,50,8,109,124,626,13.4,0.575,0.358,0.384,2.1,10.0,6.3,19.1,1.6,0.3,16.7,18.0,2.1,2.0,4.2,0.125,-0.1,0.8,0.6,1.0,0,0.0,OOR,1994,0.707
Sean Elliott,SF,25,DET,73,2409,360,791,0.455,26,87,0.299,334,704,0.474,0.472,139,173,0.803,68,195,263,197,54,27,129,174,885,11.3,0.51,0.11,0.219,3.1,9.1,6.0,12.5,1.1,0.7,13.0,18.1,1.0,0.4,1.4,0.028,-1.4,-1.0,-2.4,-0.2,0,0.0,OOR,1994,0.244
Dale Ellis,SF,33,SAS,77,2590,478,967,0.494,131,332,0.395,347,635,0.546,0.562,83,107,0.776,70,185,255,80,66,11,75,141,1170,14.7,0.577,0.343,0.111,3.2,7.7,5.5,5.0,1.4,0.3,6.9,18.8,5.5,2.1,7.6,0.14,1.4,-0.7,0.7,1.8,0,0.0,OOR,1994,0.671
Harold Ellis,SF,23,LAC,49,923,159,292,0.545,0,4,0.0,159,288,0.552,0.545,106,149,0.711,94,59,153,31,73,2,43,97,424,17.2,0.593,0.014,0.51,10.9,6.7,8.8,5.0,3.8,0.1,10.7,17.9,2.0,0.8,2.8,0.146,0.4,0.5,0.9,0.7,0,0.0,OOR,1994,0.329
LaPhonso Ellis,PF,23,DEN,79,2699,483,963,0.502,7,23,0.304,476,940,0.506,0.505,242,359,0.674,220,462,682,167,63,80,172,304,1215,15.9,0.542,0.024,0.373,9.4,18.4,14.0,10.0,1.2,1.9,13.3,20.4,3.5,4.1,7.6,0.135,0.2,0.4,0.6,1.8,0,0.0,OOR,1994,0.512
LeRon Ellis,C,24,CHH,50,680,88,182,0.484,0,0,0.0,88,182,0.484,0.484,45,68,0.662,70,118,188,24,17,25,21,83,221,13.5,0.521,0.0,0.374,11.7,18.6,15.3,4.9,1.2,2.3,9.0,14.6,1.0,0.6,1.6,0.111,-1.2,-0.9,-2.1,0.0,0,0.0,OOR,1994,0.5
Pervis Ellison,C,26,WSB,47,1178,137,292,0.469,0,3,0.0,137,289,0.474,0.469,70,97,0.722,77,165,242,70,25,50,73,140,344,10.7,0.514,0.01,0.332,7.5,16.7,12.0,8.6,1.1,2.7,17.9,14.9,0.3,0.5,0.7,0.03,-2.8,-0.2,-3.0,-0.3,0,0.0,OOR,1994,0.293
Jo Jo English,SG,23,CHI,36,419,56,129,0.434,8,17,0.471,48,112,0.429,0.465,10,21,0.476,9,36,45,38,8,10,36,61,130,6.3,0.47,0.132,0.163,2.5,10.1,6.3,13.2,1.0,1.6,20.7,18.4,-0.5,0.5,0.0,-0.005,-5.0,-0.5,-5.5,-0.4,0,0.0,OOR,1994,0.671
Patrick Ewing,C,31,NYK,79,2972,745,1503,0.496,4,14,0.286,741,1489,0.498,0.497,445,582,0.765,219,666,885,179,90,217,260,275,1939,22.9,0.551,0.009,0.387,8.5,24.9,16.9,11.3,1.6,5.1,12.9,29.8,5.1,8.0,13.1,0.211,2.5,2.7,5.2,5.5,1,0.252,Candidate,1994,0.695
Jim Farmer,SG,29,DEN,4,29,2,6,0.333,0,2,0.0,2,4,0.5,0.333,0,0,0.0,0,2,2,4,0,0,5,3,4,-3.7,0.333,0.333,0.0,0.0,7.4,3.8,18.9,0.0,0.0,45.5,16.2,-0.1,0.0,-0.1,-0.21,-10.1,-4.4,-14.5,-0.1,0,0.0,OOR,1994,0.512
Duane Ferrell,SF,28,ATL,72,1155,184,379,0.485,1,9,0.111,183,370,0.495,0.487,144,184,0.783,62,67,129,65,44,16,64,85,513,14.5,0.558,0.024,0.485,5.9,6.4,6.1,8.5,1.9,0.9,12.2,19.5,1.9,1.3,3.2,0.134,-0.7,-0.2,-0.9,0.3,0,0.0,OOR,1994,0.695
Danny Ferry,PF,27,CLE,70,965,149,334,0.446,14,51,0.275,135,283,0.477,0.467,38,43,0.884,47,94,141,74,28,22,41,113,350,12.0,0.496,0.153,0.129,5.6,11.3,8.5,12.1,1.5,1.5,10.4,18.3,0.7,1.0,1.7,0.084,-1.3,0.0,-1.4,0.2,0,0.0,OOR,1994,0.573
Vern Fleming,PG,31,IND,55,1053,147,318,0.462,0,4,0.0,147,314,0.468,0.462,64,87,0.736,27,96,123,173,40,6,87,98,358,11.8,0.502,0.013,0.274,3.1,10.2,6.8,24.8,2.0,0.4,19.6,18.5,0.3,1.1,1.4,0.064,-1.6,0.4,-1.2,0.2,0,0.0,OOR,1994,0.573
Sleepy Floyd,PG,33,SAS,53,737,70,209,0.335,8,36,0.222,62,173,0.358,0.354,52,78,0.667,10,60,70,101,12,8,61,71,200,6.0,0.411,0.172,0.373,1.6,8.7,5.3,19.3,0.9,0.7,20.0,18.5,-1.0,0.6,-0.4,-0.025,-5.0,-1.2,-6.3,-0.8,0,0.0,OOR,1994,0.671
Alphonso Ford,PG,22,SEA,6,16,7,13,0.538,1,1,1.0,6,12,0.5,0.577,1,2,0.5,0,0,0,1,2,0,1,2,16,28.9,0.576,0.077,0.154,0.0,0.0,0.0,15.3,6.3,0.0,6.7,39.9,0.0,0.0,0.1,0.193,3.8,3.4,7.3,0.0,0,0.0,OOR,1994,0.768
Greg Foster,PF,25,MIL,3,19,4,7,0.571,0,0,0.0,4,7,0.571,0.571,2,2,1.0,0,3,3,0,0,1,1,3,10,14.7,0.635,0.0,0.286,0.0,19.2,9.1,0.0,0.0,3.6,11.3,20.2,0.0,0.0,0.0,0.106,-2.9,1.2,-1.8,0.0,0,0.0,OOR,1994,0.244
Rick Fox,SF,24,BOS,82,2096,340,728,0.467,33,100,0.33,307,628,0.489,0.49,174,230,0.757,105,250,355,217,81,52,158,244,887,14.4,0.535,0.137,0.316,5.6,13.5,9.6,15.3,1.9,1.6,16.0,20.4,1.5,1.7,3.2,0.073,-0.4,0.2,-0.2,0.9,0,0.0,OOR,1994,0.39
Tellis Frank,PF,28,MIN,67,959,67,160,0.419,0,2,0.0,67,158,0.424,0.419,54,76,0.711,83,137,220,57,35,35,49,163,188,8.9,0.486,0.013,0.475,10.4,16.4,13.4,8.7,1.9,2.3,20.2,11.1,0.2,0.9,1.1,0.055,-3.9,1.2,-2.7,-0.2,0,0.0,OOR,1994,0.244
Corey Gaines,SG,28,NYK,18,78,9,20,0.45,2,5,0.4,7,15,0.467,0.5,13,15,0.867,3,10,13,30,2,0,5,12,33,23.7,0.62,0.25,0.75,4.4,14.2,9.4,57.5,1.3,0.0,15.8,17.8,0.4,0.1,0.6,0.339,4.7,2.4,7.1,0.2,0,0.0,OOR,1994,0.695
Chad Gallagher,C,24,UTA,2,3,3,3,1.0,0,0,0.0,3,3,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,2,6,66.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.1,0.0,0.1,1.442,20.4,9.6,30.1,0.0,0,0.0,OOR,1994,0.646
Kevin Gamble,SF,28,BOS,75,1880,368,804,0.458,25,103,0.243,343,701,0.489,0.473,103,126,0.817,41,118,159,149,57,22,77,134,864,13.4,0.503,0.128,0.157,2.4,7.1,4.8,12.4,1.5,0.7,8.2,21.6,1.4,0.7,2.1,0.054,-0.7,-1.0,-1.7,0.2,0,0.0,OOR,1994,0.39
Chris Gatling,C,26,GSW,82,1296,271,461,0.588,0,1,0.0,271,460,0.589,0.588,129,208,0.62,143,254,397,41,40,63,84,223,671,18.7,0.607,0.002,0.451,12.2,20.8,16.6,4.7,1.5,3.0,13.2,20.3,2.8,1.7,4.5,0.168,-0.1,-0.2,-0.4,0.6,0,0.0,OOR,1994,0.61
Kenny Gattison,PF,29,CHH,77,1644,233,445,0.524,0,0,0.0,233,445,0.524,0.524,126,195,0.646,105,253,358,95,59,46,79,229,592,13.3,0.558,0.0,0.438,7.3,16.5,12.0,8.1,1.8,1.7,13.0,15.8,2.0,1.5,3.5,0.102,-1.6,0.3,-1.3,0.3,0,0.0,OOR,1994,0.5
Andrew Gaze,SG,28,WSB,7,70,8,17,0.471,4,8,0.5,4,9,0.444,0.588,2,2,1.0,1,6,7,5,2,1,3,9,22,10.5,0.615,0.471,0.118,1.6,10.2,5.8,10.3,1.4,0.9,14.4,12.8,0.1,0.0,0.1,0.074,-1.7,-1.1,-2.8,0.0,0,0.0,OOR,1994,0.293
Matt Geiger,C,24,MIA,72,1199,202,352,0.574,1,5,0.2,201,347,0.579,0.575,116,149,0.779,119,184,303,32,36,29,61,201,521,16.7,0.624,0.014,0.423,11.2,17.5,14.3,4.2,1.5,1.7,12.7,17.2,3.1,1.4,4.5,0.179,0.3,-0.3,0.0,0.6,0,0.0,OOR,1994,0.512
Kendall Gill,SG,25,SEA,79,2435,429,969,0.443,38,120,0.317,391,849,0.461,0.462,215,275,0.782,91,177,268,275,151,32,143,194,1111,15.6,0.51,0.124,0.284,4.4,8.6,6.5,16.9,3.1,0.9,11.6,21.7,3.1,3.6,6.7,0.132,0.5,0.9,1.3,2.1,0,0.0,OOR,1994,0.768
Armen Gilliam,PF,29,NJN,82,1969,348,682,0.51,0,1,0.0,348,681,0.511,0.51,274,361,0.759,197,303,500,69,38,61,106,129,970,18.5,0.577,0.001,0.529,10.4,16.5,13.4,5.6,1.0,1.9,11.2,20.3,4.6,2.2,6.8,0.166,1.7,-0.6,1.0,1.5,0,0.0,OOR,1994,0.549
Mike Gminski,C,34,CHH,29,309,36,103,0.35,0,0,0.0,36,103,0.35,0.35,14,18,0.778,22,52,74,11,13,16,13,23,86,9.9,0.388,0.0,0.175,8.1,18.6,13.3,4.9,2.1,3.2,10.5,17.1,-0.3,0.4,0.0,0.002,-3.5,-0.9,-4.5,-0.2,0,0.0,OOR,1994,0.5
Ricky Grace,PG,26,ATL,3,8,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,2,0.0,0,1,1,1,0,0,0,3,4,10.8,0.515,0.0,0.667,0.0,13.8,6.9,21.9,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.103,-5.4,1.5,-3.9,0.0,0,0.0,OOR,1994,0.695
Greg Graham,SG,23,PHI,70,889,122,305,0.4,2,25,0.08,120,280,0.429,0.403,92,110,0.836,21,65,86,66,61,4,65,54,338,11.4,0.478,0.082,0.361,2.6,8.1,5.3,11.5,3.4,0.3,15.5,20.4,-0.5,0.6,0.1,0.005,-3.9,0.1,-3.9,-0.4,0,0.0,OOR,1994,0.305
Paul Graham,SG,26,ATL,21,128,21,57,0.368,3,13,0.231,18,44,0.409,0.395,13,17,0.765,4,8,12,13,4,5,5,11,58,13.1,0.45,0.228,0.298,3.4,6.9,5.2,15.4,1.6,2.5,7.2,23.3,0.1,0.2,0.2,0.09,-1.6,-0.6,-2.1,0.0,0,0.0,OOR,1994,0.695
Gary Grant,PG,28,LAC,78,1533,253,563,0.449,17,62,0.274,236,501,0.471,0.464,65,76,0.855,42,100,142,291,119,12,136,139,588,13.8,0.493,0.11,0.135,2.9,6.9,4.9,27.9,3.7,0.5,18.6,19.7,0.0,1.3,1.3,0.041,-1.7,0.9,-0.8,0.5,0,0.0,OOR,1994,0.329
Harvey Grant,SF,28,POR,77,2112,356,774,0.46,2,7,0.286,354,767,0.462,0.461,84,131,0.641,109,242,351,107,70,49,56,179,798,12.3,0.48,0.009,0.169,5.4,13.0,9.0,7.4,1.6,1.5,6.3,17.1,1.7,2.2,3.9,0.089,-1.5,0.3,-1.2,0.4,0,0.0,OOR,1994,0.573
Horace Grant,PF,28,CHI,70,2570,460,878,0.524,0,6,0.0,460,872,0.528,0.524,137,230,0.596,306,463,769,236,74,84,109,164,1057,19.8,0.54,0.007,0.262,13.9,21.1,17.5,14.3,1.5,2.2,10.0,18.7,5.7,4.3,10.0,0.188,3.2,0.9,4.0,3.9,0,0.0,OOR,1994,0.671
Josh Grant,PF,26,GSW,53,382,59,146,0.404,17,61,0.279,42,85,0.494,0.462,22,29,0.759,27,62,89,24,18,8,30,62,157,11.7,0.494,0.418,0.199,7.8,17.3,12.6,8.6,2.3,1.3,15.9,20.4,0.0,0.5,0.5,0.06,-2.5,0.1,-2.3,0.0,0,0.0,OOR,1994,0.61
Jeff Grayer,SG,28,GSW,67,1096,191,363,0.526,2,12,0.167,189,351,0.538,0.529,71,118,0.602,76,115,191,62,33,13,63,103,455,13.2,0.548,0.033,0.325,7.6,11.2,9.4,7.9,1.5,0.7,13.2,18.0,1.2,0.8,1.9,0.085,-1.0,-1.2,-2.3,-0.1,0,0.0,OOR,1994,0.61
A.C. Green,PF,30,PHO,82,2825,465,926,0.502,8,35,0.229,457,891,0.513,0.506,266,362,0.735,275,478,753,137,70,38,100,142,1204,17.0,0.555,0.038,0.391,11.1,18.8,15.0,6.9,1.2,0.8,8.4,17.6,6.7,2.6,9.3,0.157,1.8,-1.2,0.6,1.8,0,0.0,OOR,1994,0.683
Litterial Green,PG,23,ORL,29,126,22,57,0.386,1,4,0.25,21,53,0.396,0.395,28,37,0.757,6,6,12,9,6,1,13,16,73,13.0,0.498,0.07,0.649,5.4,5.3,5.3,10.6,2.4,0.5,15.1,29.2,0.0,0.1,0.1,0.044,-3.4,-1.1,-4.5,-0.1,0,0.0,OOR,1994,0.61
Sean Green,SG,23,PHI,36,334,63,183,0.344,10,41,0.244,53,142,0.373,0.372,13,18,0.722,10,24,34,16,18,6,27,21,149,7.6,0.39,0.224,0.098,3.3,7.9,5.6,8.1,2.7,1.1,12.4,28.4,-1.1,0.2,-0.9,-0.13,-5.7,-1.8,-7.4,-0.5,0,0.0,OOR,1994,0.305
Tom Gugliotta,PF,24,WSB,78,2795,540,1159,0.466,40,148,0.27,500,1011,0.495,0.483,213,311,0.685,189,539,728,276,172,51,247,174,1333,17.9,0.514,0.128,0.268,7.8,23.0,15.2,16.0,3.1,1.1,16.0,23.7,1.1,2.7,3.8,0.066,1.1,0.3,1.4,2.4,0,0.0,OOR,1994,0.293
Andrés Guibert,C,25,MIN,5,33,6,20,0.3,0,0,0.0,6,20,0.3,0.3,3,6,0.5,10,6,16,2,0,1,6,6,15,6.1,0.331,0.0,0.3,36.4,20.8,28.4,10.5,0.0,1.9,20.9,37.9,-0.2,0.0,-0.2,-0.243,-9.6,-8.9,-18.5,-0.1,0,0.0,OOR,1994,0.244
Jay Guidinger,C,24,CLE,32,131,16,32,0.5,0,0,0.0,16,32,0.5,0.5,15,21,0.714,15,18,33,3,4,5,16,23,47,10.4,0.57,0.0,0.656,13.3,16.0,14.6,3.4,1.6,2.5,28.0,19.6,-0.1,0.2,0.1,0.042,-5.5,-0.6,-6.2,-0.1,0,0.0,OOR,1994,0.573
Jack Haley,PF,30,SAS,28,94,21,48,0.438,0,0,0.0,21,48,0.438,0.438,17,21,0.81,6,18,24,1,0,0,10,18,59,12.8,0.515,0.0,0.438,7.6,20.6,14.4,1.8,0.0,0.0,14.9,32.0,0.0,0.1,0.1,0.054,-6.7,-4.0,-10.7,-0.2,0,0.0,OOR,1994,0.671
