Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Ken Bannister,PF,28,9,130,22,36,0.611,0,1,0.0,22,35,0.629,0.611,30,53,0.566,6,27,33,3,7,2,8,17,74,OOR
Charles Barkley,PF,25,79,3088,700,1208,0.579,35,162,0.216,665,1046,0.636,0.594,602,799,0.753,403,583,986,325,126,67,254,262,2037,OOR
John Battle,SG,26,82,1672,287,628,0.457,11,34,0.324,276,594,0.465,0.466,194,238,0.815,30,110,140,197,42,9,104,125,779,OOR
Benoit Benjamin,C,24,79,2585,491,907,0.541,0,2,0.0,491,905,0.543,0.541,317,426,0.744,164,532,696,157,57,221,237,221,1299,OOR
Ricky Berry,SG,24,64,1406,255,567,0.45,65,160,0.406,190,407,0.467,0.507,131,166,0.789,57,140,197,80,37,22,82,197,706,OOR
Walter Berry,PF,24,69,1355,254,501,0.507,1,2,0.5,253,499,0.507,0.508,100,143,0.699,86,181,267,77,29,48,89,183,609,OOR
Larry Bird,SF,32,6,189,49,104,0.471,0,0,0.0,49,104,0.471,0.471,18,19,0.947,1,36,37,29,6,5,11,18,116,OOR
Otis Birdsong,SG,33,13,108,18,36,0.5,1,3,0.333,17,33,0.515,0.514,0,2,0.0,4,9,13,9,3,1,12,10,37,OOR
Uwe Blab,C,26,37,208,24,52,0.462,0,0,0.0,24,52,0.462,0.462,20,25,0.8,11,33,44,12,3,13,14,36,68,OOR
Rolando Blackman,SG,29,78,2946,594,1249,0.476,30,85,0.353,564,1164,0.485,0.488,316,370,0.854,70,203,273,288,65,20,165,137,1534,OOR
Muggsy Bogues,PG,24,79,1755,178,418,0.426,1,13,0.077,177,405,0.437,0.427,66,88,0.75,53,112,165,620,111,7,124,141,423,OOR
Manute Bol,C,26,80,1769,127,344,0.369,20,91,0.22,107,253,0.423,0.398,40,66,0.606,116,346,462,27,11,345,79,226,314,OOR
Anthony Bowie,SG,25,18,438,72,144,0.5,1,5,0.2,71,139,0.511,0.503,10,15,0.667,25,31,56,29,18,4,22,43,155,OOR
Sam Bowie,C,27,20,412,69,153,0.451,5,7,0.714,64,146,0.438,0.467,28,49,0.571,36,70,106,36,7,33,33,43,171,OOR
Dudley Bradley,SG,31,38,267,28,86,0.326,8,31,0.258,20,55,0.364,0.372,8,16,0.5,7,25,32,24,16,2,14,41,72,OOR
Adrian Branch,SF,25,67,811,202,436,0.463,7,31,0.226,195,405,0.481,0.471,87,120,0.725,63,69,132,60,45,3,64,99,498,OOR
Randy Breuer,C,28,48,513,86,179,0.48,0,0,0.0,86,179,0.48,0.48,28,51,0.549,51,84,135,22,9,37,29,59,200,OOR
Frank Brickowski,C,29,64,1822,337,654,0.515,0,2,0.0,337,652,0.517,0.515,201,281,0.715,148,258,406,131,102,35,165,252,875,OOR
Scott Brooks,PG,23,82,1372,156,371,0.42,55,153,0.359,101,218,0.463,0.495,61,69,0.884,19,75,94,306,69,3,65,116,428,OOR
Mike Brown,C,25,66,1051,104,248,0.419,0,0,0.0,104,248,0.419,0.419,92,130,0.708,92,166,258,41,25,17,77,133,300,OOR
Tony Brown,SF-SG,28,43,365,50,118,0.424,4,16,0.25,46,102,0.451,0.441,24,31,0.774,22,22,44,26,15,4,17,42,128,OOR
Mark Bryant,PF,23,56,803,120,247,0.486,0,0,0.0,120,247,0.486,0.486,40,69,0.58,65,114,179,33,20,7,41,144,280,OOR
Greg Butler,C,22,33,140,20,48,0.417,0,3,0.0,20,45,0.444,0.417,16,20,0.8,9,19,28,2,1,2,17,28,56,OOR
Michael Cage,PF,27,80,2536,314,630,0.498,0,4,0.0,314,626,0.502,0.498,197,265,0.743,276,489,765,126,92,52,124,184,825,OOR
Tony Campbell,SF,26,63,787,158,345,0.458,2,21,0.095,156,324,0.481,0.461,70,83,0.843,53,77,130,47,37,6,62,108,388,OOR
Antoine Carr,PF,27,78,1488,226,471,0.48,0,1,0.0,226,470,0.481,0.48,130,152,0.855,106,168,274,91,31,62,82,221,582,OOR
Joe Barry Carroll,C,30,64,1996,363,810,0.448,0,0,0.0,363,810,0.448,0.448,176,220,0.8,118,355,473,105,71,81,143,193,902,OOR
Bill Cartwright,C,31,78,2333,365,768,0.475,0,0,0.0,365,768,0.475,0.475,236,308,0.766,152,369,521,90,21,41,190,234,966,OOR
Terry Catledge,PF,25,79,2077,334,681,0.49,1,5,0.2,333,676,0.493,0.491,153,254,0.602,230,342,572,75,46,25,120,250,822,OOR
Ron Cavenall,C,29,5,16,2,3,0.667,0,0,0.0,2,3,0.667,0.667,2,5,0.4,0,2,2,0,0,2,2,2,6,OOR
Tom Chambers,PF,29,81,3002,774,1643,0.471,28,86,0.326,746,1557,0.479,0.48,509,598,0.851,143,541,684,231,87,55,231,271,2085,OOR
Mike Champion,SF,24,2,4,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,OOR
Rex Chapman,SG,21,75,2219,526,1271,0.414,60,191,0.314,466,1080,0.431,0.437,155,195,0.795,74,113,187,176,70,25,113,167,1267,OOR
Maurice Cheeks,PG,32,71,2298,336,696,0.483,1,13,0.077,335,683,0.49,0.483,151,195,0.774,39,144,183,554,105,17,116,114,824,OOR
Derrick Chievous,SF,21,81,1539,277,634,0.437,5,24,0.208,272,610,0.446,0.441,191,244,0.783,114,142,256,77,48,11,136,161,750,OOR
Ben Coleman,PF,27,58,703,117,241,0.485,0,0,0.0,117,241,0.485,0.485,61,77,0.792,49,128,177,17,10,18,48,120,295,OOR
Steve Colter,PG,26,80,1425,203,457,0.444,3,25,0.12,200,432,0.463,0.447,125,167,0.749,62,120,182,225,69,14,64,158,534,OOR
Dallas Comegys,PF,24,67,1119,166,341,0.487,0,2,0.0,166,339,0.49,0.487,106,161,0.658,112,122,234,30,42,63,85,160,438,OOR
Lester Conner,PG,29,82,2532,309,676,0.457,13,37,0.351,296,639,0.463,0.467,212,269,0.788,100,255,355,604,181,5,181,132,843,OOR
Darwin Cook,SG,30,66,1143,218,478,0.456,8,41,0.195,210,437,0.481,0.464,63,78,0.808,34,73,107,127,71,10,88,121,507,OOR
Michael Cooper,SG,32,80,1943,213,494,0.431,80,210,0.381,133,284,0.468,0.512,81,93,0.871,33,158,191,314,72,32,94,186,587,OOR
Wayne Cooper,C,32,79,1864,220,444,0.495,1,4,0.25,219,440,0.498,0.497,79,106,0.745,212,407,619,78,36,211,73,302,520,OOR
Tyrone Corbin,SF,26,77,1655,245,454,0.54,0,2,0.0,245,452,0.542,0.54,141,179,0.788,176,222,398,118,82,13,92,222,631,OOR
Dave Corzine,C,32,81,1483,203,440,0.461,2,8,0.25,201,432,0.465,0.464,71,96,0.74,92,223,315,103,29,45,93,134,479,OOR
Winston Crite,SF,23,2,6,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,0,OOR
Pat Cummings,PF,32,53,1096,197,394,0.5,0,2,0.0,197,392,0.503,0.5,72,97,0.742,84,197,281,47,29,18,111,160,466,OOR
Terry Cummings,SF,27,80,2824,730,1563,0.467,7,15,0.467,723,1548,0.467,0.469,362,460,0.787,281,369,650,198,106,72,201,265,1829,OOR
Earl Cureton,C,31,82,2047,233,465,0.501,0,1,0.0,233,464,0.502,0.501,66,123,0.537,188,300,488,130,50,61,114,230,532,OOR
Dell Curry,SG,24,48,813,256,521,0.491,19,55,0.345,237,466,0.509,0.51,40,46,0.87,26,78,104,50,42,4,44,68,571,OOR
Quintin Dailey,SG,28,69,1722,448,964,0.465,1,9,0.111,447,955,0.468,0.465,217,286,0.759,69,135,204,154,90,6,122,152,1114,OOR
Adrian Dantley,SF,33,73,2422,470,954,0.493,0,1,0.0,470,953,0.493,0.493,460,568,0.81,117,200,317,171,43,13,163,186,1400,OOR
Brad Daugherty,C,23,78,2821,544,1012,0.538,1,3,0.333,543,1009,0.538,0.538,386,524,0.737,167,551,718,285,63,40,230,175,1475,OOR
Brad Davis,PG,33,78,1395,183,379,0.483,32,102,0.314,151,277,0.545,0.525,99,123,0.805,14,94,108,242,48,18,92,151,497,OOR
Charles Davis,SF,30,49,545,81,190,0.426,4,15,0.267,77,175,0.44,0.437,19,26,0.731,47,67,114,31,11,5,22,58,185,OOR
Mark Davis,SF,25,33,258,49,102,0.48,1,10,0.1,48,92,0.522,0.485,28,34,0.824,16,21,37,14,13,5,12,39,127,OOR
Walter Davis,SG,34,81,1857,536,1076,0.498,20,69,0.29,516,1007,0.512,0.507,175,199,0.879,41,110,151,190,72,5,132,187,1267,OOR
Darryl Dawkins,C,32,14,48,9,19,0.474,0,0,0.0,9,19,0.474,0.474,9,18,0.5,3,4,7,1,0,1,4,13,27,OOR
Johnny Dawkins,PG,25,32,1083,177,400,0.443,0,4,0.0,177,396,0.447,0.443,100,112,0.893,32,69,101,224,55,0,111,64,454,OOR
Vinny Del Negro,SG,22,80,1556,239,503,0.475,6,20,0.3,233,483,0.482,0.481,85,100,0.85,48,123,171,206,65,14,77,160,569,OOR
Fennis Dembo,SF,23,31,74,14,42,0.333,0,4,0.0,14,38,0.368,0.333,8,10,0.8,8,15,23,5,1,0,7,15,36,OOR
James Donaldson,C,31,53,1746,193,337,0.573,0,0,0.0,193,337,0.573,0.573,95,124,0.766,158,412,570,38,24,81,83,111,481,OOR
Greg Dreiling,C,26,53,396,43,77,0.558,0,0,0.0,43,77,0.558,0.558,43,64,0.672,39,53,92,18,5,11,39,100,129,OOR
Clyde Drexler,SG,26,78,3064,829,1672,0.496,27,104,0.26,802,1568,0.511,0.504,438,548,0.799,289,326,615,450,213,54,250,269,2123,OOR
Kevin Duckworth,C,24,79,2662,554,1161,0.477,0,2,0.0,554,1159,0.478,0.477,324,428,0.757,246,389,635,60,56,49,200,300,1432,OOR
Chris Dudley,C,23,61,544,73,168,0.435,0,1,0.0,73,167,0.437,0.435,39,107,0.364,72,85,157,21,9,23,44,82,185,OOR
Joe Dumars,SG,25,69,2408,456,903,0.505,14,29,0.483,442,874,0.506,0.513,260,306,0.85,57,115,172,390,63,5,178,103,1186,OOR
Mike Dunleavy,PG,34,2,5,1,2,0.5,1,2,0.5,0,0,0.0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,3,OOR
T.R. Dunn,SG,33,34,321,12,35,0.343,0,0,0.0,12,35,0.343,0.343,9,12,0.75,30,30,60,25,12,1,6,35,33,OOR
Ledell Eackles,SG,22,80,1459,318,732,0.434,9,40,0.225,309,692,0.447,0.441,272,346,0.786,100,80,180,123,41,5,128,156,917,OOR
Mark Eaton,C,32,82,2914,188,407,0.462,0,0,0.0,188,407,0.462,0.462,132,200,0.66,227,616,843,83,40,315,142,290,508,OOR
James Edwards,C,33,76,1254,211,422,0.5,0,2,0.0,211,420,0.502,0.5,133,194,0.686,68,163,231,49,11,31,72,226,555,OOR
Kevin Edwards,SG,23,79,2349,470,1105,0.425,10,37,0.27,460,1068,0.431,0.43,144,193,0.746,85,177,262,349,139,27,246,154,1094,OOR
Craig Ehlo,SG,27,82,1867,249,524,0.475,39,100,0.39,210,424,0.495,0.512,71,117,0.607,100,195,295,266,110,19,116,161,608,OOR
Dale Ellis,SG,28,82,3190,857,1710,0.501,162,339,0.478,695,1371,0.507,0.549,377,462,0.816,156,186,342,164,108,22,218,197,2253,OOR
Wayne Englestad,PF,22,11,50,11,29,0.379,0,0,0.0,11,29,0.379,0.379,6,10,0.6,5,11,16,7,1,0,3,12,28,OOR
Alex English,SF,35,82,2990,924,1881,0.491,2,8,0.25,922,1873,0.492,0.492,325,379,0.858,148,178,326,383,66,12,198,174,2175,OOR
Patrick Ewing,C,26,80,2896,727,1282,0.567,0,6,0.0,727,1276,0.57,0.567,361,484,0.746,213,527,740,188,117,281,266,311,1815,Candidate
Jim Farmer,SG,24,37,412,57,142,0.401,9,20,0.45,48,122,0.393,0.433,29,41,0.707,22,33,55,28,9,0,26,41,152,OOR
Dave Feitl,C,26,57,828,116,266,0.436,0,1,0.0,116,265,0.438,0.436,54,65,0.831,69,133,202,36,17,18,65,136,286,OOR
Rolando Ferreira,C,24,12,34,1,18,0.056,0,0,0.0,1,18,0.056,0.056,7,8,0.875,4,9,13,1,0,1,6,7,9,OOR
Duane Ferrell,SF,23,41,231,35,83,0.422,0,0,0.0,35,83,0.422,0.422,30,44,0.682,19,22,41,10,7,6,12,33,100,OOR
Vern Fleming,PG,26,76,2552,419,814,0.515,3,23,0.13,416,791,0.526,0.517,243,304,0.799,85,225,310,494,77,12,192,212,1084,OOR
Sleepy Floyd,PG,28,82,2788,396,893,0.443,109,292,0.373,287,601,0.478,0.504,261,309,0.845,48,258,306,709,124,11,253,196,1162,OOR
Tellis Frank,PF,23,32,245,34,91,0.374,0,1,0.0,34,90,0.378,0.374,39,51,0.765,26,35,61,15,14,6,29,59,107,OOR
Anthony Frederick,SF,24,46,313,63,125,0.504,2,5,0.4,61,120,0.508,0.512,24,34,0.706,26,26,52,20,14,6,34,59,152,OOR
Corey Gaines,SG,23,32,337,27,64,0.422,1,5,0.2,26,59,0.441,0.43,12,16,0.75,3,16,19,67,15,1,20,27,67,OOR
Kevin Gamble,SF,23,44,375,75,136,0.551,2,11,0.182,73,125,0.584,0.559,35,55,0.636,11,31,42,34,14,3,19,40,187,OOR
Winston Garland,PG,24,79,2661,466,1074,0.434,10,43,0.233,456,1031,0.442,0.439,203,251,0.809,101,227,328,505,175,14,187,216,1145,OOR
Tom Garrick,SG,22,71,1499,176,359,0.49,0,13,0.0,176,346,0.509,0.49,102,127,0.803,37,119,156,243,78,9,116,141,454,OOR
Kenny Gattison,PF,24,2,9,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1,2,0.5,0,1,1,0,0,0,0,2,1,OOR
Ben Gillery,C,23,24,84,6,19,0.316,0,0,0.0,6,19,0.316,0.316,13,23,0.565,7,16,23,2,2,4,5,29,25,OOR
Armen Gilliam,PF,24,74,2120,468,930,0.503,0,0,0.0,468,930,0.503,0.503,240,323,0.743,165,376,541,52,54,27,140,176,1176,OOR
Mike Gminski,C,29,82,2739,556,1166,0.477,0,6,0.0,556,1160,0.479,0.477,297,341,0.871,213,556,769,138,46,106,129,142,1409,OOR
Grant Gondrezick,SG,26,27,244,38,95,0.4,3,11,0.273,35,84,0.417,0.416,26,40,0.65,15,21,36,34,13,1,17,36,105,OOR
Orlando Graham,PF,23,7,22,3,10,0.3,0,0,0.0,3,10,0.3,0.3,2,4,0.5,8,3,11,0,0,0,2,6,8,OOR
Ron Grandison,PF,24,72,528,59,142,0.415,0,10,0.0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177,OOR
Gary Grant,PG,23,71,1924,361,830,0.435,5,22,0.227,356,808,0.441,0.438,119,162,0.735,80,158,238,506,144,9,258,170,846,OOR
Harvey Grant,PF,23,71,1193,181,390,0.464,0,1,0.0,181,389,0.465,0.464,34,57,0.596,75,88,163,79,35,29,28,147,396,OOR
Horace Grant,PF,23,79,2809,405,781,0.519,0,5,0.0,405,776,0.522,0.519,140,199,0.704,240,441,681,168,86,62,128,251,950,OOR
Stuart Gray,C,25,72,783,72,153,0.471,0,1,0.0,72,152,0.474,0.471,44,64,0.688,84,161,245,29,11,21,48,128,188,OOR
Sylvester Gray,SF,21,55,1220,167,398,0.42,1,4,0.25,166,394,0.421,0.421,105,156,0.673,117,169,286,117,36,25,102,144,440,OOR
Jeff Grayer,SG,23,11,200,32,73,0.438,0,2,0.0,32,71,0.451,0.438,17,20,0.85,14,21,35,22,10,1,19,15,81,OOR
A.C. Green,PF,25,82,2510,401,758,0.529,4,17,0.235,397,741,0.536,0.532,282,359,0.786,258,481,739,103,94,55,119,172,1088,OOR
Rickey Green,PG,34,63,871,129,264,0.489,3,11,0.273,126,253,0.498,0.494,30,33,0.909,11,58,69,187,40,2,61,35,291,OOR
Sidney Green,PF,28,82,1277,194,422,0.46,0,3,0.0,194,419,0.463,0.46,129,170,0.759,157,237,394,76,47,18,125,172,517,OOR
Dave Greenwood,PF,31,67,1403,167,395,0.423,0,0,0.0,167,395,0.423,0.423,132,176,0.75,140,262,402,96,47,52,91,201,466,OOR
Darrell Griffith,SG,30,82,2382,466,1045,0.446,61,196,0.311,405,849,0.477,0.475,142,182,0.78,77,253,330,130,86,22,141,175,1135,OOR
Pétur Guðmundsson,C,30,5,70,9,25,0.36,0,0,0.0,9,25,0.36,0.36,3,4,0.75,5,11,16,5,1,1,8,15,21,OOR
Jack Haley,PF,25,51,289,37,78,0.474,0,0,0.0,37,78,0.474,0.474,36,46,0.783,21,50,71,10,11,0,26,56,110,OOR
Bob Hansen,SG,28,46,964,140,300,0.467,19,54,0.352,121,246,0.492,0.498,42,75,0.56,29,99,128,50,37,6,43,105,341,OOR
Bill Hanzlik,PF,31,41,701,66,151,0.437,1,5,0.2,65,146,0.445,0.44,68,87,0.782,18,75,93,86,25,5,53,82,201,OOR
Derek Harper,PG,27,81,2968,538,1127,0.477,99,278,0.356,439,849,0.517,0.521,229,284,0.806,46,182,228,570,172,41,205,219,1404,OOR
Ron Harper,SG,25,82,2851,587,1149,0.511,29,116,0.25,558,1033,0.54,0.523,323,430,0.751,122,287,409,434,185,74,230,224,1526,OOR
Steve Harris,SG,25,3,7,1,4,0.25,0,0,0.0,1,4,0.25,0.25,2,2,1.0,0,2,2,0,1,0,0,1,4,OOR
Scott Hastings,C,28,75,1206,143,328,0.436,9,28,0.321,134,300,0.447,0.45,91,107,0.85,72,159,231,59,32,42,68,203,386,OOR
Hersey Hawkins,SG,22,79,2577,442,971,0.455,71,166,0.428,371,805,0.461,0.492,241,290,0.831,51,174,225,239,120,37,158,184,1196,OOR
Gerald Henderson,PG,33,65,986,144,348,0.414,33,107,0.308,111,241,0.461,0.461,104,127,0.819,17,51,68,140,42,3,73,121,425,OOR
Rod Higgins,PF,29,81,1887,301,633,0.476,66,168,0.393,235,465,0.505,0.528,188,229,0.821,111,265,376,160,39,42,76,172,856,OOR
Roy Hinson,SF,27,82,2542,495,1027,0.482,0,2,0.0,495,1025,0.483,0.482,318,420,0.757,152,370,522,71,34,121,165,298,1308,OOR
Craig Hodges,SG,28,59,1204,203,430,0.472,75,180,0.417,128,250,0.512,0.559,48,57,0.842,23,66,89,146,43,4,57,90,529,OOR
Michael Holton,PG,27,67,1696,215,504,0.427,3,14,0.214,212,490,0.433,0.43,120,143,0.839,30,75,105,424,66,12,119,165,553,OOR
Dave Hoppen,C,24,77,1419,199,353,0.564,1,2,0.5,198,351,0.564,0.565,101,139,0.727,123,261,384,57,25,21,77,239,500,OOR
Dennis Hopson,SG,23,62,1551,299,714,0.419,4,27,0.148,295,687,0.429,0.422,186,219,0.849,91,111,202,103,70,30,102,150,788,OOR
Tito Horford,C,23,25,112,15,46,0.326,0,0,0.0,15,46,0.326,0.326,12,19,0.632,9,13,22,3,1,7,15,14,42,OOR
Jeff Hornacek,SG,25,78,2487,440,889,0.495,27,81,0.333,413,808,0.511,0.51,147,178,0.826,75,191,266,465,129,8,111,188,1054,OOR
Phil Hubbard,SF,32,31,191,28,63,0.444,0,0,0.0,28,63,0.444,0.444,17,25,0.68,14,26,40,11,6,0,9,20,73,OOR
Eddie Hughes,PG,28,26,224,28,64,0.438,7,22,0.318,21,42,0.5,0.492,7,12,0.583,6,13,19,35,17,2,11,30,70,OOR
Jay Humphries,PG,26,73,2220,345,714,0.483,25,94,0.266,320,620,0.516,0.501,129,158,0.816,70,119,189,405,142,5,160,187,844,OOR
Marc Iavaroni,PF,32,77,796,72,163,0.442,0,1,0.0,72,162,0.444,0.442,36,44,0.818,41,91,132,32,11,13,52,99,180,OOR
Mark Jackson,PG,23,72,2477,479,1025,0.467,81,240,0.338,398,785,0.507,0.507,180,258,0.698,106,235,341,619,139,7,226,163,1219,OOR
Michael Jackson,PG,24,14,70,9,24,0.375,2,6,0.333,7,18,0.389,0.417,1,2,0.5,1,3,4,11,3,0,4,12,21,OOR
Avery Johnson,PG,23,43,291,29,83,0.349,1,9,0.111,28,74,0.378,0.355,9,16,0.563,11,13,24,73,21,3,18,34,68,OOR
Buck Johnson,SF,25,67,1850,270,515,0.524,1,9,0.111,269,506,0.532,0.525,101,134,0.754,114,172,286,126,64,35,110,213,642,OOR
Dennis Johnson,PG,34,72,2309,277,638,0.434,7,50,0.14,270,588,0.459,0.44,160,195,0.821,31,159,190,472,94,21,175,211,721,OOR
Eddie Johnson,SF,29,70,2043,608,1224,0.497,71,172,0.413,537,1052,0.51,0.526,217,250,0.868,91,215,306,162,47,7,122,198,1504,OOR
Frank Johnson,PG,30,67,879,109,246,0.443,1,6,0.167,108,240,0.45,0.445,75,93,0.806,22,57,79,181,42,0,102,91,294,OOR
Kevin Johnson,PG,22,81,3179,570,1128,0.505,2,22,0.091,568,1106,0.514,0.506,508,576,0.882,46,294,340,991,135,24,322,226,1650,OOR
Magic Johnson,PG,29,77,2886,579,1137,0.509,59,188,0.314,520,949,0.548,0.535,513,563,0.911,111,496,607,988,138,22,312,172,1730,MVP
Steve Johnson,C,31,72,1477,296,565,0.524,0,0,0.0,296,565,0.524,0.524,129,245,0.527,135,223,358,105,20,44,140,254,721,OOR
Vinnie Johnson,SG,32,82,2073,462,996,0.464,13,44,0.295,449,952,0.472,0.47,193,263,0.734,109,146,255,242,74,17,105,155,1130,OOR
Anthony Jones,SG,26,33,196,29,79,0.367,4,16,0.25,25,63,0.397,0.392,14,16,0.875,14,14,28,17,11,3,5,20,76,OOR
Bill Jones,PF,22,37,307,50,102,0.49,0,1,0.0,50,101,0.495,0.49,29,43,0.674,20,27,47,20,17,6,18,38,129,OOR
Caldwell Jones,PF,38,72,1279,77,183,0.421,0,1,0.0,77,182,0.423,0.421,48,61,0.787,88,212,300,59,24,85,83,166,202,OOR
Charles Jones,C,31,53,1154,60,125,0.48,0,1,0.0,60,124,0.484,0.48,16,25,0.64,77,180,257,42,39,76,39,187,136,OOR
Charles Jones,PF,27,43,516,38,82,0.463,1,3,0.333,37,79,0.468,0.47,33,53,0.623,54,86,140,18,18,16,22,49,110,OOR
Shelton Jones,SF,22,51,682,93,209,0.445,0,1,0.0,93,208,0.447,0.445,58,80,0.725,32,81,113,42,21,15,47,58,244,OOR
Michael Jordan,SG,25,81,3255,966,1795,0.538,27,98,0.276,939,1697,0.553,0.546,674,793,0.85,149,503,652,650,234,65,290,247,2633,Candidate
Tim Kempton,PF,25,79,1341,171,335,0.51,0,1,0.0,171,334,0.512,0.51,142,207,0.686,91,213,304,102,41,14,121,215,484,OOR
Steve Kerr,PG,23,26,157,20,46,0.435,8,17,0.471,12,29,0.414,0.522,6,9,0.667,3,14,17,24,7,0,6,12,54,OOR
Jerome Kersey,SF,26,76,2716,533,1137,0.469,6,21,0.286,527,1116,0.472,0.471,258,372,0.694,246,383,629,243,137,84,167,277,1330,OOR
Randolph Keys,SF,22,42,331,74,172,0.43,1,10,0.1,73,162,0.451,0.433,20,29,0.69,23,33,56,19,12,6,21,51,169,OOR
Albert King,SF,29,46,791,141,327,0.431,8,32,0.25,133,295,0.451,0.443,37,48,0.771,33,107,140,79,27,7,74,97,327,OOR
Bernard King,SF,32,81,2559,654,1371,0.477,5,30,0.167,649,1341,0.484,0.479,361,441,0.819,133,251,384,294,64,13,227,219,1674,OOR
Greg Kite,C,27,70,942,65,151,0.43,0,0,0.0,65,151,0.43,0.43,20,41,0.488,81,162,243,36,27,54,58,161,150,OOR
Joe Kleine,C,27,75,1411,175,432,0.405,0,2,0.0,175,430,0.407,0.405,134,152,0.882,124,254,378,67,33,23,104,192,484,OOR
Bart Kofoed,SG,24,19,176,12,33,0.364,0,1,0.0,12,32,0.375,0.364,6,11,0.545,4,7,11,20,9,0,13,22,30,OOR
Jon Koncak,C,25,74,1531,141,269,0.524,0,3,0.0,141,266,0.53,0.524,63,114,0.553,147,306,453,56,54,98,60,238,345,OOR
Larry Krystkowiak,PF,24,80,2472,362,766,0.473,4,12,0.333,358,754,0.475,0.475,289,351,0.823,198,412,610,107,93,9,147,219,1017,OOR
Bill Laimbeer,C,31,81,2640,449,900,0.499,30,86,0.349,419,814,0.515,0.516,178,212,0.84,138,638,776,177,51,100,129,259,1106,OOR
Jeff Lamp,SF,29,37,176,27,69,0.391,2,4,0.5,25,65,0.385,0.406,4,5,0.8,6,28,34,15,8,2,16,27,60,OOR
Jerome Lane,PF,22,54,550,109,256,0.426,0,7,0.0,109,249,0.438,0.426,43,112,0.384,87,113,200,60,20,4,50,105,261,OOR
Andrew Lang,C,22,62,526,60,117,0.513,0,0,0.0,60,117,0.513,0.513,39,60,0.65,54,93,147,9,17,48,28,112,159,OOR
Allen Leavell,SG,31,55,627,65,188,0.346,5,41,0.122,60,147,0.408,0.359,44,60,0.733,13,40,53,127,25,5,62,61,179,OOR
Eric Leckner,C,22,75,779,120,220,0.545,0,0,0.0,120,220,0.545,0.545,79,113,0.699,48,151,199,16,8,22,69,174,319,OOR
Keith Lee,PF,26,57,840,109,258,0.422,0,2,0.0,109,256,0.426,0.422,53,71,0.746,73,186,259,42,20,33,53,138,271,OOR
