Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
James Donaldson,C,32,DAL,73,2265,258,479,0.539,0,0,0.0,258,479,0.539,0.539,149,213,0.7,155,475,630,57,22,47,119,129,665,12.2,0.581,0.0,0.445,7.9,23.4,15.8,3.6,0.5,1.3,17.2,13.4,1.7,2.8,4.5,0.094,-1.0,-0.4,-1.5,0.3,0,0.0,OOR,1990
Sherman Douglas,PG,23,MIA,81,2470,463,938,0.494,5,31,0.161,458,907,0.505,0.496,224,326,0.687,70,136,206,619,145,10,246,187,1155,17.0,0.534,0.033,0.348,3.0,6.3,4.6,37.4,2.8,0.2,18.5,21.7,2.3,2.1,4.4,0.086,1.4,0.0,1.4,2.1,0,0.0,OOR,1990
Terry Dozier,SF,23,CHH,9,92,9,27,0.333,0,1,0.0,9,26,0.346,0.333,4,8,0.5,7,8,15,3,6,2,7,10,22,5.1,0.36,0.037,0.296,8.2,10.5,9.3,4.5,3.2,1.3,18.7,17.4,-0.3,0.1,-0.2,-0.084,-6.4,-0.1,-6.5,-0.1,0,0.0,OOR,1990
Greg Dreiling,C,27,IND,49,307,20,53,0.377,0,0,0.0,20,53,0.377,0.377,25,34,0.735,21,66,87,8,4,14,19,69,65,6.0,0.478,0.0,0.642,8.4,24.0,16.6,3.3,0.6,2.7,21.8,12.3,-0.1,0.3,0.2,0.028,-6.0,0.1,-5.9,-0.3,0,0.0,OOR,1990
Larry Drew,PG,31,LAL,80,1333,170,383,0.444,32,81,0.395,138,302,0.457,0.486,46,60,0.767,12,86,98,217,47,4,95,92,418,10.2,0.511,0.211,0.157,1.1,7.1,4.2,22.1,1.8,0.2,18.8,16.2,0.3,1.1,1.4,0.05,-1.6,-0.2,-1.8,0.1,0,0.0,OOR,1990
Clyde Drexler,SG,27,POR,73,2683,670,1357,0.494,30,106,0.283,640,1251,0.512,0.505,333,430,0.774,208,299,507,432,145,51,191,222,1703,22.2,0.551,0.078,0.317,8.3,12.3,10.3,24.8,2.5,1.2,11.0,25.5,7.3,4.3,11.6,0.208,5.2,2.1,7.3,6.3,0,0.003,Candidate,1990
Kevin Duckworth,C,25,POR,82,2462,548,1146,0.478,0,0,0.0,548,1146,0.478,0.478,231,312,0.74,184,325,509,91,36,34,171,271,1327,13.3,0.517,0.0,0.272,8.0,14.6,11.2,5.5,0.7,0.8,11.8,23.2,1.8,2.9,4.8,0.093,-1.3,-1.0,-2.3,-0.2,0,0.0,OOR,1990
Chris Dudley,PF,24,TOT,64,1356,146,355,0.411,0,0,0.0,146,355,0.411,0.411,58,182,0.319,174,249,423,39,41,72,84,164,350,9.5,0.402,0.0,0.513,13.5,20.8,17.0,4.1,1.5,3.2,16.2,16.0,-1.8,1.9,0.2,0.005,-4.7,-0.3,-5.0,-1.0,0,0.0,OOR,1990
Joe Dumars,SG,26,DET,75,2578,508,1058,0.48,22,55,0.4,486,1003,0.485,0.491,297,330,0.9,60,152,212,368,63,2,145,129,1335,17.2,0.555,0.052,0.312,2.7,6.7,4.7,22.2,1.2,0.0,10.8,22.5,5.8,3.0,8.7,0.162,1.9,0.3,2.2,2.7,0,0.001,Candidate,1990
Mike Dunleavy,PG,35,MIL,5,43,4,14,0.286,2,9,0.222,2,5,0.4,0.357,7,8,0.875,0,2,2,10,1,0,8,7,17,5.1,0.485,0.643,0.571,0.0,5.4,2.7,30.6,1.1,0.0,31.3,24.9,-0.1,0.0,-0.1,-0.09,-4.9,-4.2,-9.1,-0.1,0,0.0,OOR,1990
T.R. Dunn,SF,34,DEN,65,657,44,97,0.454,0,2,0.0,44,95,0.463,0.454,26,39,0.667,56,82,138,43,41,4,19,67,114,9.8,0.499,0.021,0.402,8.4,13.9,11.0,7.5,2.8,0.4,14.3,7.9,0.5,0.9,1.4,0.101,-2.3,1.6,-0.7,0.2,0,0.0,OOR,1990
Ledell Eackles,SG,23,WSB,78,1696,413,940,0.439,19,59,0.322,394,881,0.447,0.449,210,280,0.75,74,101,175,182,50,4,143,157,1055,14.3,0.496,0.063,0.298,4.7,6.5,5.6,16.2,1.4,0.1,11.9,29.1,0.2,0.8,1.0,0.029,-0.8,-2.4,-3.2,-0.5,0,0.0,OOR,1990
Mark Eaton,C,33,UTA,82,2281,158,300,0.527,0,0,0.0,158,300,0.527,0.527,79,118,0.669,171,430,601,39,33,201,75,238,395,10.6,0.561,0.0,0.393,9.4,20.8,15.4,2.2,0.7,5.5,17.6,8.2,1.4,3.9,5.3,0.112,-1.7,2.1,0.4,1.4,0,0.0,OOR,1990
Blue Edwards,SF,24,UTA,82,1889,286,564,0.507,9,30,0.3,277,534,0.519,0.515,146,203,0.719,69,182,251,145,76,36,152,280,727,10.7,0.556,0.053,0.36,4.6,10.6,7.8,11.2,2.0,1.2,18.9,18.6,0.2,2.4,2.7,0.068,-3.0,0.7,-2.3,-0.1,0,0.0,OOR,1990
James Edwards,C,34,DET,82,2283,462,928,0.498,0,3,0.0,462,925,0.499,0.498,265,354,0.749,112,233,345,63,23,37,133,295,1189,13.3,0.549,0.003,0.381,5.6,11.6,8.6,4.3,0.5,1.0,10.9,22.9,2.7,2.9,5.6,0.117,-1.6,-0.2,-1.7,0.1,0,0.0,OOR,1990
Jay Edwards,SG,21,LAC,4,26,3,7,0.429,0,2,0.0,3,5,0.6,0.429,1,3,0.333,1,1,2,4,1,0,1,4,7,7.8,0.421,0.286,0.429,4.5,4.3,4.4,21.3,1.9,0.0,10.7,15.0,0.0,0.0,0.0,0.022,-3.3,-0.8,-4.0,0.0,0,0.0,OOR,1990
Kevin Edwards,SG,24,MIA,78,2211,395,959,0.412,9,30,0.3,386,929,0.416,0.417,139,183,0.76,77,205,282,252,125,33,180,149,938,11.6,0.451,0.031,0.191,3.7,10.6,7.0,16.8,2.7,0.9,14.8,22.2,-2.0,2.3,0.3,0.005,-2.5,0.5,-2.1,0.0,0,0.0,OOR,1990
Craig Ehlo,SG,28,CLE,81,2894,436,940,0.464,104,248,0.419,332,692,0.48,0.519,126,185,0.681,147,292,439,371,126,23,161,226,1102,14.5,0.539,0.264,0.197,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,3.3,3.2,6.5,0.108,0.3,0.8,1.1,2.3,0,0.0,OOR,1990
Sean Elliott,SF,21,SAS,81,2032,311,647,0.481,1,9,0.111,310,638,0.486,0.481,187,216,0.866,127,170,297,154,45,14,112,172,810,12.5,0.546,0.014,0.334,7.2,9.2,8.2,10.7,1.1,0.4,13.1,17.4,2.6,2.0,4.6,0.108,-0.4,-0.7,-1.1,0.4,0,0.0,OOR,1990
Dale Ellis,SG,29,SEA,55,2033,502,1011,0.497,96,256,0.375,406,755,0.538,0.544,193,236,0.818,90,148,238,110,59,7,119,124,1293,19.0,0.58,0.253,0.233,5.0,8.9,6.9,8.7,1.5,0.2,9.6,25.3,5.4,1.0,6.4,0.15,4.0,-1.5,2.5,2.3,0,0.0,OOR,1990
Pervis Ellison,C,22,SAC,34,866,111,251,0.442,0,2,0.0,111,249,0.446,0.442,49,78,0.628,64,132,196,65,16,57,62,132,271,10.3,0.475,0.008,0.311,8.4,17.2,12.8,10.6,0.9,3.9,17.9,17.3,-0.5,0.9,0.4,0.021,-4.0,0.6,-3.4,-0.3,0,0.0,OOR,1990
Alex English,SF,36,DEN,80,2211,635,1293,0.491,2,5,0.4,633,1288,0.491,0.492,161,183,0.88,119,167,286,225,51,23,93,130,1433,17.9,0.522,0.004,0.142,5.3,8.4,6.8,15.6,1.1,0.6,6.3,26.0,3.3,1.7,5.1,0.11,2.5,-1.2,1.2,1.8,0,0.0,OOR,1990
Patrick Ewing,C,27,NYK,82,3165,922,1673,0.551,1,4,0.25,921,1669,0.552,0.551,502,648,0.775,235,658,893,182,78,327,278,325,2347,25.8,0.599,0.002,0.387,8.5,22.4,15.7,10.0,1.2,5.9,12.4,29.4,8.3,5.3,13.5,0.205,3.7,1.8,5.5,6.0,1,0.176,Candidate,1990
Jim Farmer,SG,25,SEA,38,400,89,203,0.438,8,27,0.296,81,176,0.46,0.458,57,80,0.713,17,26,43,25,17,1,27,44,243,15.5,0.51,0.133,0.394,4.8,7.9,6.3,9.6,2.1,0.2,10.2,27.7,0.5,0.3,0.7,0.087,-0.2,-0.9,-1.1,0.1,0,0.0,OOR,1990
Duane Ferrell,SF,24,ATL,14,29,5,14,0.357,0,1,0.0,5,13,0.385,0.357,2,6,0.333,3,4,7,2,1,0,2,3,12,8.1,0.361,0.071,0.429,11.6,16.3,13.9,9.9,1.7,0.0,10.7,27.0,-0.1,0.0,-0.1,-0.092,-5.6,-3.9,-9.5,-0.1,0,0.0,OOR,1990
Vern Fleming,PG,27,IND,82,2876,467,919,0.508,12,34,0.353,455,885,0.514,0.515,230,294,0.782,118,204,322,610,92,10,206,213,1176,16.3,0.561,0.037,0.32,5.0,7.9,6.5,30.8,1.6,0.2,16.4,18.9,5.6,1.2,6.7,0.112,1.9,-1.1,0.8,2.0,0,0.0,OOR,1990
Sleepy Floyd,PG,29,HOU,82,2630,362,803,0.451,89,234,0.38,273,569,0.48,0.506,187,232,0.806,46,152,198,600,94,11,204,159,1000,14.2,0.552,0.291,0.289,1.9,6.0,4.0,30.8,1.7,0.2,18.4,17.1,3.4,2.9,6.3,0.115,0.8,-0.2,0.6,1.7,0,0.0,OOR,1990
Tellis Frank,PF,24,MIA,77,1762,278,607,0.458,0,0,0.0,278,607,0.458,0.458,179,234,0.765,151,234,385,85,51,27,134,282,735,11.1,0.518,0.0,0.386,9.1,15.2,12.1,6.9,1.4,0.9,15.9,19.3,0.4,1.6,2.0,0.054,-3.2,-0.6,-3.9,-0.8,0,0.0,OOR,1990
Corey Gaines,SG,24,PHI,9,81,4,12,0.333,1,2,0.5,3,10,0.3,0.375,1,4,0.25,1,4,5,26,4,0,10,11,10,6.2,0.363,0.167,0.333,1.4,5.6,3.5,39.2,2.5,0.0,42.1,12.4,-0.1,0.1,-0.1,-0.044,-3.2,-0.4,-3.6,0.0,0,0.0,OOR,1990
Kevin Gamble,SF,24,BOS,71,990,137,301,0.455,3,18,0.167,134,283,0.473,0.46,85,107,0.794,42,70,112,119,28,8,44,77,362,12.3,0.52,0.06,0.355,4.9,7.4,6.2,15.7,1.4,0.5,11.2,16.7,1.2,0.7,1.9,0.092,-0.6,0.0,-0.5,0.4,0,0.0,OOR,1990
Winston Garland,PG,25,TOT,79,1762,230,573,0.401,12,36,0.333,218,537,0.406,0.412,102,122,0.836,51,163,214,303,78,10,158,152,574,9.8,0.458,0.063,0.213,3.3,9.9,6.7,23.5,2.1,0.3,20.1,18.2,-1.4,1.1,-0.3,-0.008,-2.7,-0.7,-3.4,-0.6,0,0.0,OOR,1990
Tom Garrick,SG,23,LAC,73,1721,208,421,0.494,4,21,0.19,204,400,0.51,0.499,88,114,0.772,34,128,162,289,90,7,117,151,508,11.8,0.539,0.05,0.271,2.3,8.4,5.4,23.4,2.5,0.2,19.9,14.3,0.9,1.6,2.5,0.07,-2.0,0.7,-1.3,0.3,0,0.0,OOR,1990
Kenny Gattison,PF,25,CHH,63,941,148,269,0.55,1,1,1.0,147,268,0.549,0.552,75,110,0.682,75,122,197,39,35,31,67,150,372,12.9,0.586,0.004,0.409,8.5,15.6,11.9,6.2,1.8,2.0,17.4,17.4,0.6,0.9,1.5,0.075,-2.7,0.1,-2.6,-0.1,0,0.0,OOR,1990
Derrick Gervin,PF,26,NJN,21,339,93,197,0.472,0,3,0.0,93,194,0.479,0.472,65,89,0.73,29,36,65,8,20,7,12,47,251,22.9,0.531,0.015,0.452,8.5,12.1,10.2,4.5,2.9,1.2,4.8,29.4,0.9,0.4,1.3,0.184,2.8,-0.2,2.7,0.4,0,0.0,OOR,1990
Armen Gilliam,PF,25,TOT,76,2426,484,940,0.515,0,2,0.0,484,938,0.516,0.515,303,419,0.723,211,388,599,99,69,51,183,212,1271,16.6,0.565,0.002,0.446,9.4,19.0,14.0,6.4,1.4,1.3,14.0,22.9,2.3,2.3,4.5,0.09,0.0,-1.0,-0.9,0.6,0,0.0,OOR,1990
Mike Gminski,C,30,PHI,81,2659,458,1002,0.457,3,17,0.176,455,985,0.462,0.459,193,235,0.821,196,491,687,128,43,102,98,136,1112,15.7,0.503,0.017,0.235,8.4,20.8,14.6,6.9,0.8,2.3,8.1,19.2,3.1,2.9,6.0,0.108,0.7,-0.6,0.0,1.4,0,0.0,OOR,1990
Gary Grant,PG,24,LAC,44,1529,241,517,0.466,5,21,0.238,236,496,0.476,0.471,88,113,0.779,59,136,195,442,108,5,206,120,575,15.3,0.507,0.041,0.219,4.5,10.0,7.3,42.5,3.4,0.2,26.7,21.1,-0.6,1.9,1.3,0.039,0.3,0.5,0.8,1.1,0,0.0,OOR,1990
Greg Grant,PG,23,PHO,67,678,83,216,0.384,3,16,0.188,80,200,0.4,0.391,39,59,0.661,16,43,59,168,36,1,77,58,208,9.7,0.43,0.074,0.273,2.8,6.5,4.8,32.2,2.5,0.1,24.1,19.4,-0.8,0.7,-0.1,-0.007,-2.7,-0.4,-3.1,-0.2,0,0.0,OOR,1990
Harvey Grant,PF,24,WSB,81,1846,284,601,0.473,0,8,0.0,284,593,0.479,0.473,96,137,0.701,138,204,342,131,52,43,85,194,664,12.0,0.502,0.013,0.228,8.0,12.0,10.0,9.4,1.4,1.3,11.4,16.5,1.1,1.4,2.6,0.067,-1.6,-0.5,-2.2,-0.1,0,0.0,OOR,1990
Horace Grant,PF,24,CHI,80,2753,446,853,0.523,0,0,0.0,446,853,0.523,0.523,179,256,0.699,236,393,629,227,92,84,110,230,1071,16.6,0.555,0.0,0.3,10.1,16.9,13.5,11.3,1.7,1.9,10.2,16.7,5.3,2.8,8.0,0.14,1.3,-0.2,1.1,2.1,0,0.0,OOR,1990
Stuart Gray,C,26,TOT,58,560,42,99,0.424,0,5,0.0,42,94,0.447,0.424,32,47,0.681,40,105,145,19,15,26,24,90,116,8.5,0.485,0.051,0.475,7.7,22.4,14.7,4.5,1.3,2.8,16.7,10.9,0.0,0.7,0.6,0.054,-5.0,0.6,-4.4,-0.3,0,0.0,OOR,1990
Jeff Grayer,SF,24,MIL,71,1427,224,487,0.46,1,8,0.125,223,479,0.466,0.461,99,152,0.651,94,123,217,107,48,10,82,125,548,11.4,0.495,0.016,0.312,7.4,10.0,8.7,10.8,1.6,0.4,12.9,18.7,0.4,1.1,1.5,0.05,-1.6,-1.1,-2.7,-0.3,0,0.0,OOR,1990
A.C. Green,PF,26,LAL,82,2709,385,806,0.478,13,46,0.283,372,760,0.489,0.486,278,370,0.751,262,450,712,90,66,50,116,207,1061,14.7,0.548,0.057,0.459,11.5,18.4,15.1,4.6,1.2,1.1,10.7,17.1,4.4,3.3,7.7,0.137,0.3,-0.9,-0.6,1.0,0,0.0,OOR,1990
Rickey Green,PG,35,IND,69,927,100,231,0.433,1,11,0.091,99,220,0.45,0.435,43,51,0.843,9,45,54,182,51,1,62,60,244,10.9,0.481,0.048,0.221,1.2,5.4,3.4,26.4,2.7,0.1,19.7,14.7,0.2,0.5,0.7,0.037,-1.6,-0.2,-1.8,0.0,0,0.0,OOR,1990
Sidney Green,C,29,ORL,73,1860,312,667,0.468,1,3,0.333,311,664,0.468,0.469,136,209,0.651,166,422,588,99,50,26,119,231,761,12.7,0.501,0.004,0.313,9.1,24.7,16.7,7.5,1.2,0.8,13.6,18.5,0.5,1.2,1.7,0.044,-2.2,-1.2,-3.4,-0.6,0,0.0,OOR,1990
Dave Greenwood,PF,32,DET,37,205,22,52,0.423,0,0,0.0,22,52,0.423,0.423,16,29,0.552,24,54,78,12,4,9,16,40,60,10.9,0.463,0.0,0.558,13.4,29.8,21.6,8.0,1.0,2.8,19.8,17.0,-0.1,0.5,0.4,0.085,-4.6,1.6,-3.0,0.0,0,0.0,OOR,1990
Darrell Griffith,SG,31,UTA,82,1444,301,649,0.464,80,215,0.372,221,434,0.509,0.525,51,78,0.654,43,123,166,63,68,19,75,149,733,13.6,0.536,0.331,0.12,3.7,9.4,6.7,6.9,2.4,0.8,9.9,22.9,0.6,1.8,2.5,0.083,-0.4,0.3,-0.1,0.7,0,0.0,OOR,1990
Scott Haffner,PG,23,MIA,43,559,88,217,0.406,3,21,0.143,85,196,0.434,0.412,17,25,0.68,7,44,51,80,13,2,33,53,196,8.3,0.43,0.097,0.115,1.3,9.0,5.0,20.4,1.1,0.2,12.6,18.8,-0.4,0.3,-0.1,-0.008,-3.9,-1.2,-5.1,-0.4,0,0.0,OOR,1990
Jack Haley,PF,26,TOT,67,1084,138,347,0.398,0,1,0.0,138,346,0.399,0.398,85,125,0.68,115,185,300,26,18,12,72,170,361,8.5,0.449,0.003,0.36,10.7,19.4,14.8,3.5,0.8,0.7,15.2,17.6,-0.6,0.9,0.3,0.013,-5.1,-2.0,-7.1,-1.4,0,0.0,OOR,1990
Tom Hammonds,PF,22,WSB,61,805,129,295,0.437,0,1,0.0,129,294,0.439,0.437,63,98,0.643,61,107,168,51,11,14,46,98,321,10.5,0.475,0.003,0.332,8.1,14.5,11.3,8.5,0.7,1.0,12.0,19.5,0.0,0.5,0.5,0.031,-3.0,-1.9,-4.9,-0.6,0,0.0,OOR,1990
Bob Hansen,SG,29,UTA,81,2174,265,568,0.467,54,154,0.351,211,414,0.51,0.514,33,64,0.516,66,163,229,149,52,11,79,194,617,8.5,0.517,0.271,0.113,3.8,8.3,6.2,9.5,1.2,0.3,11.7,13.5,0.9,2.0,2.8,0.062,-2.1,-0.1,-2.1,-0.1,0,0.0,OOR,1990
Bill Hanzlik,PF,32,DEN,81,1605,179,396,0.452,6,31,0.194,173,365,0.474,0.46,136,183,0.743,67,140,207,186,78,29,87,249,500,10.3,0.525,0.078,0.462,4.1,9.7,6.8,14.0,2.2,1.0,15.4,13.7,1.0,1.9,2.9,0.086,-2.6,1.5,-1.1,0.3,0,0.0,OOR,1990
Tim Hardaway,PG,23,GSW,79,2663,464,985,0.471,23,84,0.274,441,901,0.489,0.483,211,276,0.764,57,253,310,689,165,12,260,232,1162,16.0,0.525,0.085,0.28,2.4,9.6,6.2,36.4,2.8,0.2,19.0,20.5,1.9,1.4,3.3,0.06,0.6,-0.8,-0.2,1.2,0,0.0,OOR,1990
Derek Harper,PG,28,DAL,82,3007,567,1161,0.488,89,240,0.371,478,921,0.519,0.527,250,315,0.794,54,190,244,609,187,26,207,224,1473,19.8,0.567,0.207,0.271,2.1,7.0,4.6,32.2,3.2,0.5,13.7,22.0,6.3,3.6,9.9,0.158,3.3,1.4,4.7,5.0,0,0.0,OOR,1990
Ron Harper,SG,26,TOT,35,1367,301,637,0.473,14,51,0.275,287,586,0.49,0.484,182,231,0.788,74,132,206,182,81,41,100,105,798,20.2,0.54,0.08,0.363,6.2,10.9,8.6,21.9,2.9,1.8,11.9,25.8,2.2,1.7,3.9,0.138,2.8,1.9,4.6,2.3,0,0.0,OOR,1990
Steve Harris,SG,26,LAC,15,93,14,40,0.35,0,0,0.0,14,40,0.35,0.35,3,4,0.75,5,5,10,1,7,1,5,9,31,6.0,0.371,0.0,0.1,6.2,6.1,6.1,1.6,3.6,0.6,10.7,21.0,-0.2,0.1,-0.1,-0.061,-6.9,-0.9,-7.8,-0.1,0,0.0,OOR,1990
Scott Hastings,PF,29,DET,40,166,10,33,0.303,3,12,0.25,7,21,0.333,0.348,19,22,0.864,7,25,32,8,3,3,7,31,42,7.0,0.492,0.364,0.667,4.8,17.1,11.0,6.2,0.9,1.1,14.1,12.9,0.1,0.3,0.3,0.101,-4.6,1.4,-3.1,0.0,0,0.0,OOR,1990
Hersey Hawkins,SG,23,PHI,82,2856,522,1136,0.46,84,200,0.42,438,936,0.468,0.496,387,436,0.888,85,219,304,261,130,28,185,217,1515,17.0,0.57,0.176,0.384,3.4,8.6,6.0,13.3,2.3,0.6,12.2,22.5,5.5,2.5,8.0,0.135,1.6,0.1,1.7,2.7,0,0.0,OOR,1990
Gerald Henderson,PG,34,TOT,57,464,53,109,0.486,17,38,0.447,36,71,0.507,0.564,12,15,0.8,11,32,43,74,16,2,24,50,135,11.9,0.584,0.349,0.138,2.7,7.9,5.3,22.0,1.7,0.3,17.2,12.9,0.7,0.5,1.2,0.128,-0.3,1.6,1.3,0.4,0,0.0,OOR,1990
Mike Higgins,SF,22,TOT,11,50,3,8,0.375,0,0,0.0,3,8,0.375,0.375,8,10,0.8,2,2,4,3,2,2,1,5,14,10.9,0.565,0.0,1.25,4.4,4.5,4.3,7.0,1.9,2.4,7.5,10.6,0.1,0.1,0.1,0.132,-1.5,1.3,-0.3,0.0,0,0.0,OOR,1990
Rod Higgins,PF,30,GSW,82,1993,304,632,0.481,67,193,0.347,237,439,0.54,0.534,234,285,0.821,120,302,422,129,47,53,93,184,909,15.5,0.6,0.305,0.451,6.8,15.4,11.3,8.8,1.1,1.5,10.9,17.0,4.1,0.9,5.0,0.121,1.9,-0.9,1.0,1.5,0,0.0,OOR,1990
Roy Hinson,PF,28,NJN,25,793,145,286,0.507,0,0,0.0,145,286,0.507,0.507,86,99,0.869,61,111,172,22,14,27,52,87,376,15.2,0.57,0.0,0.346,7.7,15.9,11.5,4.5,0.9,2.0,13.6,19.3,1.1,0.7,1.8,0.107,-0.3,-0.2,-0.4,0.3,0,0.0,OOR,1990
Craig Hodges,SG,29,CHI,63,1055,145,331,0.438,87,181,0.481,58,150,0.387,0.569,30,33,0.909,11,42,53,110,30,2,30,87,407,12.5,0.589,0.547,0.1,1.2,4.7,3.0,13.8,1.4,0.1,8.0,15.2,2.2,0.4,2.6,0.117,1.2,-1.2,0.0,0.5,0,0.0,OOR,1990
Michael Holton,PG,28,CHH,16,109,14,26,0.538,0,0,0.0,14,26,0.538,0.538,1,2,0.5,1,1,2,16,1,0,13,19,29,2.9,0.539,0.0,0.077,1.0,1.1,1.0,21.0,0.4,0.0,32.6,15.6,-0.2,0.0,-0.2,-0.081,-7.2,-3.2,-10.4,-0.2,0,0.0,OOR,1990
Dave Hoppen,C,25,CHH,10,135,16,41,0.39,0,0,0.0,16,41,0.39,0.39,8,10,0.8,19,17,36,6,2,1,8,26,40,7.7,0.441,0.0,0.244,15.1,15.2,15.1,6.3,0.7,0.5,15.0,16.9,-0.1,0.1,0.0,0.008,-5.0,-1.8,-6.8,-0.2,0,0.0,OOR,1990
Dennis Hopson,SG,24,NJN,79,2551,474,1093,0.434,32,101,0.317,442,992,0.446,0.448,271,342,0.792,113,166,279,151,100,51,168,183,1251,13.6,0.503,0.092,0.313,4.4,7.4,5.8,9.6,1.9,1.2,11.9,22.2,1.3,1.9,3.1,0.059,-0.6,-0.4,-1.0,0.6,0,0.0,OOR,1990
Tito Horford,C,24,MIL,35,236,18,62,0.29,0,0,0.0,18,62,0.29,0.29,15,24,0.625,19,40,59,2,5,16,14,33,51,5.1,0.351,0.0,0.387,9.1,19.7,14.3,1.1,1.0,4.3,16.2,15.4,-0.5,0.3,-0.2,-0.037,-7.2,-1.5,-8.7,-0.4,0,0.0,OOR,1990
Jeff Hornacek,SG,26,PHO,67,2278,483,901,0.536,40,98,0.408,443,803,0.552,0.558,173,202,0.856,86,227,313,337,117,14,125,144,1179,19.6,0.596,0.109,0.224,4.4,10.3,7.5,21.7,2.4,0.3,11.2,20.2,5.8,2.8,8.7,0.182,3.1,1.5,4.6,3.8,0,0.0,OOR,1990
Ed Horton,PF,22,WSB,45,374,80,162,0.494,0,4,0.0,80,158,0.506,0.494,42,69,0.609,59,49,108,19,9,5,39,63,202,14.5,0.525,0.025,0.426,16.9,14.2,15.6,7.3,1.2,0.8,16.9,25.3,0.1,0.3,0.4,0.05,-2.0,-2.9,-4.9,-0.3,0,0.0,OOR,1990
Eddie Hughes,PG,29,DEN,60,892,83,202,0.411,20,49,0.408,63,153,0.412,0.46,23,34,0.676,15,55,70,116,48,1,39,87,209,8.3,0.482,0.243,0.168,1.7,6.9,4.1,15.4,2.5,0.1,15.2,11.2,0.1,0.9,1.0,0.055,-3.7,1.1,-2.6,-0.1,0,0.0,OOR,1990
Jay Humphries,PG,27,MIL,81,2818,496,1005,0.494,21,70,0.3,475,935,0.508,0.504,224,285,0.786,80,189,269,472,156,11,151,253,1237,16.4,0.547,0.07,0.284,3.2,7.8,5.5,24.8,2.7,0.2,11.8,19.1,5.0,2.6,7.6,0.13,0.6,0.7,1.4,2.4,0,0.0,OOR,1990
Byron Irvin,SG,23,POR,50,488,96,203,0.473,5,14,0.357,91,189,0.481,0.485,61,91,0.67,30,44,74,47,28,1,39,40,258,15.6,0.531,0.069,0.448,6.6,9.9,8.2,13.7,2.7,0.1,13.8,22.7,0.5,0.7,1.2,0.12,0.1,0.9,1.0,0.4,0,0.0,OOR,1990
Jaren Jackson,SG,22,NJN,28,160,25,69,0.362,0,3,0.0,25,66,0.379,0.362,17,21,0.81,16,8,24,13,13,1,18,16,67,10.8,0.428,0.043,0.304,10.0,5.7,8.0,12.6,3.9,0.4,18.7,24.2,-0.3,0.2,-0.1,-0.031,-3.8,0.5,-3.3,0.0,0,0.0,OOR,1990
Mark Jackson,PG,24,NYK,82,2428,327,749,0.437,35,131,0.267,292,618,0.472,0.46,120,165,0.727,106,212,318,604,109,4,211,121,809,14.3,0.492,0.175,0.22,5.0,9.4,7.3,34.0,2.2,0.1,20.4,17.7,1.6,2.1,3.7,0.074,0.9,-0.5,0.4,1.5,0,0.0,OOR,1990
Michael Jackson,PG,25,SAC,17,58,3,11,0.273,1,2,0.5,2,9,0.222,0.318,3,6,0.5,2,5,7,8,5,0,4,3,10,8.1,0.367,0.182,0.545,3.9,9.7,6.8,17.6,4.3,0.0,22.7,13.1,-0.1,0.1,0.0,-0.016,-4.5,2.1,-2.3,0.0,0,0.0,OOR,1990
Avery Johnson,PG,24,SEA,53,575,55,142,0.387,1,4,0.25,54,138,0.391,0.391,29,40,0.725,21,22,43,162,26,1,48,55,140,11.6,0.439,0.028,0.282,4.1,4.7,4.4,36.4,2.3,0.1,23.1,15.1,0.2,0.3,0.5,0.043,-0.1,-0.8,-0.8,0.2,0,0.0,OOR,1990
Buck Johnson,SF,26,HOU,82,2832,504,1019,0.495,2,17,0.118,502,1002,0.501,0.496,205,270,0.759,113,268,381,252,104,62,167,321,1215,12.9,0.534,0.017,0.265,4.3,9.8,7.1,12.7,1.7,1.3,12.8,18.7,2.2,3.9,6.2,0.104,-1.6,1.0,-0.6,1.0,0,0.0,OOR,1990
Dennis Johnson,PG,35,BOS,75,2036,206,475,0.434,1,24,0.042,205,451,0.455,0.435,118,140,0.843,48,153,201,485,81,14,117,179,531,12.4,0.495,0.051,0.295,2.7,7.9,5.5,29.7,1.9,0.4,17.9,13.5,2.0,1.8,3.8,0.089,-0.9,0.5,-0.3,0.9,0,0.0,OOR,1990
Eddie Johnson,SF,30,PHO,64,1811,411,907,0.453,70,184,0.38,341,723,0.472,0.492,188,205,0.917,69,177,246,107,32,10,108,174,1080,14.9,0.542,0.203,0.226,4.5,10.1,7.4,8.9,0.8,0.3,9.8,25.2,2.4,1.5,3.9,0.104,0.7,-1.6,-0.9,0.5,0,0.0,OOR,1990
Eric Johnson,PG,23,UTA,48,272,20,84,0.238,1,6,0.167,19,78,0.244,0.244,13,17,0.765,8,20,28,64,17,2,26,49,54,4.6,0.295,0.071,0.202,3.7,8.1,6.0,30.7,3.1,0.5,22.1,18.8,-0.8,0.4,-0.4,-0.065,-7.3,0.4,-6.9,-0.3,0,0.0,OOR,1990
