Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Chris Engler,C,24,GSW,46,360,33,83,0.398,0,0,0.0,33,83,0.398,0.398,14,23,0.609,27,70,97,11,9,3,24,68,80,5.3,0.43,0.0,0.277,7.6,22.8,14.7,3.8,1.2,0.5,20.5,12.7,-0.4,0.4,0.0,0.0,-5.8,-0.5,-6.4,-0.4,0,0.0,OOR,1984,
Alex English,SF,30,DEN,82,2870,907,1714,0.529,1,7,0.143,906,1707,0.531,0.529,352,427,0.824,216,248,464,406,83,95,222,252,2167,22.2,0.57,0.004,0.249,7.7,9.3,8.5,20.9,1.3,1.7,10.5,27.9,7.2,1.0,8.2,0.136,4.7,-1.4,3.4,3.9,0,0.0,OOR,1984,38.0
Julius Erving,SF,33,PHI,77,2683,678,1324,0.512,7,21,0.333,671,1303,0.515,0.515,364,483,0.754,190,342,532,309,141,139,230,217,1727,22.9,0.562,0.016,0.365,8.3,14.1,11.2,19.3,2.5,3.0,13.0,27.2,5.6,4.5,10.1,0.18,4.3,1.6,5.9,5.3,1,0.129,Candidate,1984,52.0
Mike Evans,PG,28,DEN,78,1687,243,564,0.431,32,89,0.36,211,475,0.444,0.459,111,131,0.847,23,115,138,288,61,4,117,175,629,10.4,0.506,0.158,0.232,1.4,7.4,4.3,20.1,1.6,0.1,15.8,16.5,0.5,0.4,0.9,0.024,-2.1,-1.5,-3.6,-0.7,0,0.0,OOR,1984,38.0
Eric Fernsten,PF,30,NYK,32,402,29,52,0.558,0,0,0.0,29,52,0.558,0.558,25,34,0.735,29,57,86,11,16,8,19,49,83,9.6,0.62,0.0,0.654,8.8,17.2,13.0,3.5,1.9,1.2,22.1,8.9,0.3,0.7,1.0,0.118,-1.5,1.6,0.1,0.2,0,0.0,OOR,1984,47.0
Sleepy Floyd,PG,23,GSW,77,2555,484,1045,0.463,8,45,0.178,476,1000,0.476,0.467,315,386,0.816,87,184,271,269,103,31,196,216,1291,14.6,0.531,0.043,0.369,3.5,8.4,5.8,15.1,1.9,0.7,13.9,21.5,2.7,1.8,4.4,0.084,-0.1,-0.4,-0.5,1.0,0,0.0,OOR,1984,
Phil Ford,PG,27,HOU,81,2020,236,470,0.502,2,15,0.133,234,455,0.514,0.504,98,117,0.838,28,109,137,410,59,8,135,243,572,10.4,0.548,0.032,0.249,1.5,5.8,3.7,24.5,1.3,0.2,20.6,12.8,1.7,1.1,2.9,0.068,-2.1,-0.5,-2.6,-0.3,0,0.0,OOR,1984,54.0
Rod Foster,PG,23,PHO,80,1424,260,580,0.448,22,84,0.262,238,496,0.48,0.467,122,155,0.787,39,81,120,172,54,9,108,193,664,11.9,0.512,0.145,0.267,3.2,6.7,4.9,16.2,1.8,0.4,14.3,21.8,0.6,1.0,1.6,0.054,-2.1,-0.9,-2.9,-0.3,0,0.0,OOR,1984,30.0
World B. Free,SG,30,CLE,75,2375,626,1407,0.445,22,69,0.319,604,1338,0.451,0.453,395,504,0.784,89,128,217,226,94,8,154,214,1669,18.8,0.512,0.049,0.358,4.1,6.3,5.2,16.3,2.0,0.2,8.6,31.3,3.7,1.6,5.3,0.107,2.3,-0.9,1.4,2.0,0,0.001,Candidate,1984,28.0
Bill Garnett,PF,23,DAL,80,1529,141,299,0.472,0,2,0.0,141,297,0.475,0.472,129,176,0.733,123,208,331,128,44,66,68,217,411,12.3,0.546,0.007,0.589,9.3,15.8,12.6,10.3,1.4,2.4,15.3,12.1,1.9,1.5,3.5,0.109,-1.1,1.2,0.1,0.8,0,0.0,OOR,1984,38.0
Calvin Garrett,SF,27,LAL,41,478,78,152,0.513,2,6,0.333,76,146,0.521,0.52,30,39,0.769,24,47,71,31,12,2,34,62,188,10.2,0.556,0.039,0.257,6.1,10.4,8.4,8.0,1.2,0.2,16.7,17.1,0.3,0.4,0.6,0.064,-2.3,-1.1,-3.4,-0.2,0,0.0,OOR,1984,42.0
John Garris,PF,24,CLE,33,267,52,102,0.51,0,0,0.0,52,102,0.51,0.51,27,34,0.794,35,42,77,10,8,6,11,40,131,18.5,0.56,0.0,0.333,14.4,18.5,16.4,5.7,1.5,1.3,8.6,20.0,0.6,0.3,0.9,0.166,0.5,-0.6,-0.1,0.2,0,0.0,OOR,1984,28.0
George Gervin,SG,31,SAS,76,2584,765,1561,0.49,10,24,0.417,755,1537,0.491,0.493,427,507,0.842,106,207,313,220,79,47,224,219,1967,19.3,0.551,0.015,0.325,4.4,8.4,6.4,12.5,1.4,0.9,11.2,30.1,4.6,0.9,5.5,0.102,1.9,-1.8,0.1,1.3,0,0.0,OOR,1984,29.0
Mike Gibson,PF,23,WSB,32,229,21,55,0.382,0,0,0.0,21,55,0.382,0.382,11,17,0.647,29,37,66,9,5,7,14,30,53,8.6,0.424,0.0,0.309,14.8,18.8,16.8,5.3,1.1,1.8,18.3,14.3,-0.1,0.3,0.1,0.031,-3.7,-0.5,-4.2,-0.1,0,0.0,OOR,1984,35.0
Artis Gilmore,C,34,SAS,64,2034,351,556,0.631,0,3,0.0,351,553,0.635,0.631,280,390,0.718,213,449,662,70,36,132,149,229,982,18.8,0.675,0.005,0.701,11.4,23.1,17.3,4.3,0.8,3.4,17.0,16.7,4.8,1.9,6.7,0.159,1.5,-0.1,1.4,1.7,0,0.0,OOR,1984,29.0
Mike Glenn,SG,28,ATL,81,1503,312,554,0.563,1,2,0.5,311,552,0.563,0.564,56,70,0.8,17,87,104,171,46,5,63,146,681,15.5,0.582,0.004,0.126,1.3,6.7,4.0,18.8,1.5,0.2,9.7,18.6,2.8,1.1,3.9,0.124,0.6,0.0,0.6,1.0,0,0.0,OOR,1984,40.0
Mike Gminski,C,24,NJN,82,1655,237,462,0.513,0,3,0.0,237,459,0.516,0.513,147,184,0.799,161,272,433,92,37,70,120,162,621,14.1,0.572,0.006,0.398,10.9,19.1,14.9,7.2,1.0,2.5,18.1,15.9,1.7,2.3,4.0,0.116,-0.2,0.3,0.1,0.9,0,0.0,OOR,1984,45.0
Stewart Granger,PG,22,CLE,56,738,97,226,0.429,4,13,0.308,93,213,0.437,0.438,53,70,0.757,8,47,55,134,24,0,57,97,251,10.1,0.489,0.058,0.31,1.2,7.5,4.2,25.4,1.6,0.0,18.2,17.7,0.0,0.5,0.5,0.032,-3.1,-0.9,-4.0,-0.4,0,0.0,OOR,1984,28.0
Rickey Green,PG,29,UTA,81,2768,439,904,0.486,2,17,0.118,437,887,0.493,0.487,192,234,0.821,56,174,230,748,215,13,172,155,1072,18.0,0.532,0.019,0.259,2.3,6.2,4.4,35.9,3.6,0.2,14.6,16.9,5.0,3.0,7.9,0.138,1.8,1.2,3.0,3.5,0,0.011,Candidate,1984,43.0
Sidney Green,PF,23,CHI,49,667,100,228,0.439,0,0,0.0,100,228,0.439,0.439,55,77,0.714,58,116,174,25,18,17,60,128,255,9.2,0.487,0.0,0.338,9.8,20.3,15.0,5.5,1.3,1.5,18.6,20.0,-0.6,0.8,0.3,0.02,-5.2,-0.5,-5.7,-0.6,0,0.0,OOR,1984,27.0
Dave Greenwood,PF,26,CHI,78,2718,369,753,0.49,0,1,0.0,369,752,0.491,0.49,213,289,0.737,214,572,786,139,67,72,149,265,951,13.5,0.54,0.001,0.384,8.9,24.6,16.6,7.4,1.2,1.5,14.5,15.7,2.1,3.6,5.7,0.101,-0.8,0.2,-0.6,0.9,0,0.0,OOR,1984,27.0
Kevin Grevey,SG,30,MIL,64,923,178,395,0.451,15,53,0.283,163,342,0.477,0.47,75,84,0.893,30,51,81,75,27,4,45,95,446,13.1,0.516,0.134,0.213,3.8,6.0,5.0,12.1,1.4,0.3,9.4,21.8,1.0,1.0,2.0,0.105,-0.7,-0.5,-1.2,0.2,0,0.0,OOR,1984,50.0
Darrell Griffith,SG,25,UTA,82,2650,697,1423,0.49,91,252,0.361,606,1171,0.518,0.522,151,217,0.696,95,243,338,283,114,23,243,202,1636,16.1,0.539,0.177,0.152,4.0,9.1,6.7,16.5,2.0,0.4,13.8,26.4,1.3,2.2,3.5,0.063,0.4,-1.2,-0.7,0.9,0,0.0,OOR,1984,43.0
Ernie Grunfeld,SG,28,NYK,76,1119,166,362,0.459,2,9,0.222,164,353,0.465,0.461,64,83,0.771,24,97,121,108,43,7,71,151,398,9.6,0.499,0.025,0.229,2.6,10.5,6.6,13.7,1.9,0.4,15.1,17.5,0.0,1.6,1.6,0.069,-2.9,0.9,-2.1,0.0,0,0.0,OOR,1984,47.0
Bob Hansen,SG,23,UTA,55,419,65,145,0.448,0,8,0.0,65,137,0.474,0.448,18,28,0.643,13,35,48,44,15,4,35,62,148,7.6,0.47,0.055,0.193,3.5,8.3,6.0,13.9,1.6,0.5,18.2,18.3,-0.4,0.3,-0.1,-0.008,-4.9,-0.7,-5.6,-0.4,0,0.0,OOR,1984,43.0
Bill Hanzlik,SF,26,DEN,80,1469,132,306,0.431,3,12,0.25,129,294,0.439,0.436,167,207,0.807,66,139,205,252,68,19,109,255,434,10.6,0.546,0.039,0.676,4.6,10.2,7.3,19.0,2.0,0.7,21.5,13.0,1.2,0.7,1.9,0.062,-2.3,0.2,-2.1,0.0,0,0.0,OOR,1984,38.0
Derek Harper,PG,22,DAL,82,1712,200,451,0.443,3,26,0.115,197,425,0.464,0.447,66,98,0.673,53,119,172,239,95,21,111,143,469,10.5,0.475,0.058,0.217,3.6,8.1,5.8,17.7,2.7,0.7,18.3,14.7,-0.3,1.5,1.3,0.035,-2.3,1.0,-1.3,0.3,0,0.0,OOR,1984,38.0
Scott Hastings,PF,23,ATL,68,1135,111,237,0.468,1,4,0.25,110,233,0.472,0.47,82,104,0.788,96,174,270,46,40,36,66,220,305,10.3,0.539,0.017,0.439,9.5,17.8,13.6,5.7,1.8,1.9,18.9,13.3,0.5,1.6,2.1,0.09,-3.3,1.0,-2.3,-0.1,0,0.0,OOR,1984,40.0
Steve Hawes,PF,33,SEA,79,1153,114,237,0.481,1,4,0.25,113,233,0.485,0.483,61,78,0.782,50,170,220,99,24,16,52,144,290,9.5,0.534,0.017,0.329,4.9,16.7,10.8,11.1,1.0,0.8,16.1,11.6,0.7,1.1,1.8,0.074,-2.5,0.6,-1.9,0.0,0,0.0,OOR,1984,37.0
Elvin Hayes,PF,38,HOU,81,994,158,389,0.406,0,2,0.0,158,387,0.408,0.406,86,132,0.652,87,173,260,71,16,28,82,123,402,10.3,0.45,0.005,0.339,9.5,18.7,14.1,9.1,0.7,1.5,15.5,21.0,-0.8,1.0,0.2,0.01,-3.3,-1.0,-4.4,-0.6,0,0.0,OOR,1984,54.0
Steve Hayes,C,28,SEA,43,253,26,50,0.52,0,0,0.0,26,50,0.52,0.52,5,14,0.357,19,43,62,13,5,18,13,52,57,8.9,0.507,0.0,0.28,8.6,19.2,13.9,6.7,1.0,4.0,18.8,11.4,0.0,0.3,0.3,0.061,-4.4,1.4,-3.1,-0.1,0,0.0,OOR,1984,37.0
Gerald Henderson,PG,28,BOS,78,2088,376,718,0.524,20,57,0.351,356,661,0.539,0.538,136,177,0.768,68,79,147,300,117,14,161,209,908,14.7,0.57,0.079,0.247,3.8,4.1,4.0,19.8,2.7,0.4,16.8,18.8,2.7,2.6,5.3,0.121,0.2,0.9,1.1,1.6,0,0.0,OOR,1984,62.0
Rod Higgins,SF,24,CHI,78,1577,193,432,0.447,1,22,0.045,192,410,0.468,0.448,113,156,0.724,87,119,206,116,49,29,76,161,500,10.1,0.499,0.051,0.361,6.2,8.8,7.5,10.4,1.5,1.1,13.2,15.1,0.6,1.3,2.0,0.06,-1.9,0.2,-1.7,0.1,0,0.0,OOR,1984,27.0
Johnny High,PG,26,PHO,29,512,18,52,0.346,0,2,0.0,18,50,0.36,0.346,10,29,0.345,16,50,66,51,40,11,38,84,46,4.5,0.355,0.038,0.558,3.6,11.5,7.5,11.1,3.7,1.2,37.0,8.2,-0.8,0.7,-0.1,-0.008,-5.5,3.4,-2.0,0.0,0,0.0,OOR,1984,30.0
Armond Hill,PG,30,ATL,15,181,14,46,0.304,0,0,0.0,14,46,0.304,0.304,17,21,0.81,2,8,10,35,7,0,14,30,45,6.5,0.407,0.0,0.457,1.2,5.1,3.2,26.3,1.9,0.0,20.2,16.5,-0.2,0.1,0.0,-0.012,-4.5,-0.4,-5.0,-0.2,0,0.0,OOR,1984,40.0
Roy Hinson,SF,22,CLE,80,1858,184,371,0.496,0,0,0.0,184,371,0.496,0.496,69,117,0.59,175,324,499,69,31,145,109,306,437,10.4,0.517,0.0,0.315,10.3,20.5,15.3,5.0,0.8,4.6,20.5,11.9,0.1,2.4,2.5,0.064,-3.5,1.3,-2.2,-0.1,0,0.0,OOR,1984,28.0
Craig Hodges,SG,23,SDC,76,1571,258,573,0.45,10,46,0.217,248,527,0.471,0.459,66,88,0.75,22,64,86,116,58,1,85,166,592,8.7,0.484,0.08,0.154,1.6,4.6,3.1,9.8,1.8,0.0,12.2,17.7,0.2,0.3,0.5,0.015,-3.7,-0.9,-4.5,-1.0,0,0.0,OOR,1984,
Lionel Hollins,PG,30,DET,32,216,24,63,0.381,0,2,0.0,24,61,0.393,0.381,11,13,0.846,4,18,22,62,13,1,24,26,59,10.5,0.429,0.032,0.206,1.9,9.2,5.4,34.1,2.8,0.3,25.9,16.5,-0.2,0.2,0.1,0.013,-2.7,0.1,-2.6,0.0,0,0.0,OOR,1984,49.0
Phil Hubbard,SF,27,CLE,80,1799,321,628,0.511,0,1,0.0,321,627,0.512,0.511,221,299,0.739,172,208,380,86,71,6,115,244,863,15.9,0.568,0.002,0.476,10.5,13.6,12.0,7.2,1.9,0.2,13.1,20.3,3.0,1.7,4.6,0.124,0.2,-0.5,-0.2,0.8,0,0.0,OOR,1984,28.0
Geoff Huston,PG,26,CLE,77,2041,348,699,0.498,2,11,0.182,346,688,0.503,0.499,110,154,0.714,32,64,96,413,38,1,145,126,808,13.3,0.527,0.016,0.22,1.7,3.7,2.7,29.9,0.9,0.0,15.9,18.6,1.9,0.7,2.6,0.061,0.4,-2.2,-1.8,0.1,0,0.0,OOR,1984,28.0
Marc Iavaroni,PF,27,PHI,78,1532,149,322,0.463,0,2,0.0,149,320,0.466,0.463,97,131,0.74,91,219,310,95,36,55,124,222,395,8.1,0.52,0.006,0.407,6.9,15.8,11.5,8.3,1.1,2.1,24.6,13.6,-0.6,2.1,1.4,0.045,-3.8,0.7,-3.1,-0.4,0,0.0,OOR,1984,52.0
Dan Issel,C,35,DEN,76,2076,569,1153,0.493,4,19,0.211,565,1134,0.498,0.495,364,428,0.85,112,401,513,173,60,44,122,182,1506,21.1,0.561,0.016,0.371,5.5,20.8,13.0,11.6,1.3,1.1,8.3,26.6,4.8,1.3,6.1,0.141,2.6,-1.4,1.2,1.7,0,0.0,OOR,1984,38.0
Tracy Jackson,SG,24,IND,2,10,1,4,0.25,0,0,0.0,1,4,0.25,0.25,4,4,1.0,1,0,1,0,0,0,1,3,6,7.7,0.521,0.0,1.0,11.1,0.0,5.5,0.0,0.0,0.0,14.8,27.9,0.0,0.0,0.0,0.057,-4.6,-0.3,-4.9,0.0,0,0.0,OOR,1984,26.0
Clay Johnson,SG,27,SEA,25,176,20,50,0.4,1,1,1.0,19,49,0.388,0.41,14,22,0.636,6,6,12,14,8,2,12,24,55,6.8,0.461,0.02,0.44,3.9,3.9,3.9,10.5,2.2,0.6,16.7,16.9,-0.1,0.1,0.0,-0.002,-4.5,0.0,-4.5,-0.1,0,0.0,OOR,1984,37.0
Clemon Johnson,C,27,PHI,80,1721,193,412,0.468,0,0,0.0,193,412,0.468,0.468,69,113,0.611,131,267,398,55,35,65,95,205,455,9.1,0.493,0.0,0.274,8.9,17.1,13.1,4.3,1.0,2.2,17.1,13.4,-0.2,2.3,2.2,0.06,-3.0,0.0,-3.0,-0.4,0,0.0,OOR,1984,52.0
Dennis Johnson,SG,29,BOS,80,2665,384,878,0.437,4,32,0.125,380,846,0.449,0.44,281,330,0.852,87,193,280,338,93,57,172,251,1053,12.8,0.515,0.036,0.376,3.8,7.9,6.0,16.6,1.7,1.2,14.4,18.4,2.5,3.2,5.7,0.102,-0.5,0.6,0.1,1.4,0,0.0,OOR,1984,62.0
Eddie Johnson,SG,28,ATL,67,1893,353,798,0.442,16,43,0.372,337,755,0.446,0.452,164,213,0.77,31,115,146,374,58,7,173,155,886,14.2,0.497,0.054,0.267,1.8,7.0,4.4,31.5,1.5,0.2,16.2,24.3,0.3,1.4,1.7,0.044,0.3,-1.7,-1.4,0.3,0,0.0,OOR,1984,40.0
Eddie Johnson,SF,24,KCK,82,2920,753,1552,0.485,20,64,0.313,733,1488,0.493,0.492,268,331,0.81,165,290,455,296,76,21,213,266,1794,16.6,0.528,0.041,0.213,6.3,11.5,8.9,16.0,1.2,0.4,11.1,26.3,3.4,2.2,5.6,0.093,1.3,-1.3,0.0,1.5,0,0.0,OOR,1984,37.0
Frank Johnson,PG,25,WSB,82,2686,392,840,0.467,11,43,0.256,381,797,0.478,0.473,187,252,0.742,58,126,184,567,96,6,191,174,982,13.6,0.516,0.051,0.3,2.5,5.5,4.0,30.4,1.8,0.1,16.7,18.2,2.1,2.2,4.3,0.076,0.0,-0.6,-0.6,1.0,0,0.0,OOR,1984,35.0
George Johnson,SF,27,IND,81,2073,411,884,0.465,11,47,0.234,400,837,0.478,0.471,223,270,0.826,139,321,460,195,82,49,186,256,1056,15.3,0.527,0.053,0.305,7.4,17.1,12.3,14.0,1.9,1.3,15.6,23.7,0.5,2.7,3.2,0.075,-0.7,0.0,-0.7,0.7,0,0.0,OOR,1984,26.0
Magic Johnson,PG,24,LAL,67,2567,441,780,0.565,6,29,0.207,435,751,0.579,0.569,290,358,0.81,99,392,491,875,150,49,306,169,1178,22.6,0.628,0.037,0.459,4.7,16.1,10.8,42.5,2.7,1.0,24.6,19.5,6.7,3.6,10.2,0.191,4.8,1.8,6.6,5.6,5,0.401,Candidate,1984,42.0
Marques Johnson,SF,27,MIL,74,2715,646,1288,0.502,2,13,0.154,644,1275,0.505,0.502,241,340,0.709,173,307,480,315,115,45,180,194,1535,19.4,0.534,0.01,0.264,7.5,12.4,10.0,18.6,2.1,1.0,11.1,25.2,4.4,4.2,8.6,0.152,2.9,0.7,3.6,3.8,0,0.001,Candidate,1984,50.0
Mickey Johnson,PF,31,GSW,78,2122,359,852,0.421,5,29,0.172,354,823,0.43,0.424,339,432,0.785,198,320,518,219,101,30,216,290,1062,15.3,0.51,0.034,0.507,9.5,17.7,13.3,14.4,2.2,0.8,17.2,23.1,1.1,2.4,3.5,0.079,-0.6,0.0,-0.6,0.7,0,0.0,OOR,1984,
Reggie Johnson,PF,26,NJN,72,818,127,256,0.496,0,1,0.0,127,255,0.498,0.496,92,126,0.73,53,85,138,40,24,18,59,141,346,11.3,0.555,0.004,0.492,7.3,12.1,9.6,6.5,1.4,1.3,15.9,18.0,0.7,1.0,1.6,0.094,-2.3,0.0,-2.4,-0.1,0,0.0,OOR,1984,45.0
Steve Johnson,C,26,KCK,81,1487,302,540,0.559,0,0,0.0,302,540,0.559,0.559,165,287,0.575,162,256,418,81,37,69,164,307,769,14.8,0.577,0.0,0.531,12.3,20.0,16.1,8.1,1.2,2.6,19.8,22.7,0.5,1.9,2.4,0.079,-2.6,0.1,-2.5,-0.2,0,0.0,OOR,1984,37.0
Vinnie Johnson,SG,27,DET,82,1909,426,901,0.473,4,19,0.211,422,882,0.478,0.475,207,275,0.753,130,107,237,271,44,19,135,196,1063,15.9,0.52,0.021,0.305,7.0,6.2,6.6,19.4,1.1,0.6,11.7,23.3,3.1,1.0,4.1,0.103,1.6,-1.4,0.3,1.1,0,0.0,OOR,1984,49.0
Bobby Jones,PF,32,PHI,75,1761,226,432,0.523,0,1,0.0,226,431,0.524,0.523,167,213,0.784,92,231,323,187,107,103,101,199,619,16.7,0.589,0.002,0.493,6.1,14.5,10.4,14.8,2.9,3.4,16.1,14.7,2.8,3.2,6.0,0.163,1.2,3.4,4.6,2.9,0,0.0,OOR,1984,52.0
Caldwell Jones,C,33,HOU,81,2506,318,633,0.502,1,3,0.333,317,630,0.503,0.503,164,196,0.837,168,414,582,156,46,80,158,335,801,10.9,0.557,0.005,0.31,7.2,17.7,12.5,7.6,0.8,1.7,18.0,13.8,1.6,2.5,4.1,0.078,-2.0,0.4,-1.7,0.2,0,0.0,OOR,1984,54.0
Charles Jones,PF,26,PHI,1,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1,4,0.25,0,0,0,0,0,0,0,1,1,-19.5,0.181,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,-0.552,-5.0,-0.2,-5.2,0.0,0,0.0,OOR,1984,52.0
Edgar Jones,PF,27,SAS,81,1770,322,644,0.5,6,19,0.316,316,625,0.506,0.505,176,242,0.727,143,306,449,85,64,107,125,298,826,14.9,0.55,0.03,0.376,8.8,18.1,13.5,6.0,1.6,3.1,14.3,19.2,1.7,1.7,3.4,0.093,-1.4,0.4,-1.1,0.4,0,0.0,OOR,1984,29.0
Hutch Jones,SF,24,SDC,4,18,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,4,0.25,0,0,0,0,1,0,2,0,1,-8.4,0.105,0.0,1.333,0.0,0.0,0.0,0.0,2.6,0.0,29.6,15.0,-0.1,0.0,-0.1,-0.321,-5.1,-0.4,-5.5,-0.1,0,0.0,OOR,1984,
Major Jones,PF,30,HOU,57,473,70,130,0.538,0,0,0.0,70,130,0.538,0.538,30,49,0.612,33,82,115,28,14,14,30,63,170,12.4,0.561,0.0,0.377,7.5,18.6,13.1,7.4,1.4,1.6,16.5,15.1,0.3,0.5,0.9,0.088,-1.5,0.6,-0.9,0.1,0,0.0,OOR,1984,54.0
Mark Jones,PG,22,NJN,6,16,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,2,0,2,5,0,0,2,2,7,14.7,0.509,0.167,0.333,14.0,0.0,7.1,43.1,0.0,0.0,22.5,22.1,0.0,0.0,0.0,0.07,-3.8,-0.3,-4.0,0.0,0,0.0,OOR,1984,45.0
Eddie Jordan,PG,29,POR,16,210,17,49,0.347,0,3,0.0,17,46,0.37,0.347,8,12,0.667,3,14,17,44,25,0,26,37,42,7.3,0.387,0.061,0.245,1.6,7.8,4.7,24.8,5.6,0.0,32.4,15.4,-0.5,0.4,-0.1,-0.024,-4.6,2.0,-2.6,0.0,0,0.0,OOR,1984,41.0
Rich Kelley,C,30,UTA,75,1674,132,264,0.5,0,0,0.0,132,264,0.5,0.5,124,162,0.765,140,350,490,157,55,29,148,273,388,9.7,0.579,0.0,0.614,9.3,20.8,15.4,11.3,1.5,0.9,30.6,11.5,0.3,2.2,2.4,0.07,-3.2,0.9,-2.2,-0.1,0,0.0,OOR,1984,43.0
Clark Kellogg,PF,22,IND,79,2676,619,1193,0.519,7,21,0.333,612,1172,0.522,0.522,261,340,0.768,230,489,719,234,121,28,218,242,1506,19.1,0.561,0.018,0.285,9.5,20.1,14.8,13.7,2.1,0.6,14.0,24.1,3.2,3.8,7.0,0.125,1.7,-0.1,1.6,2.5,0,0.0,OOR,1984,26.0
Greg Kelser,SF,26,SDC,80,1783,313,603,0.519,2,6,0.333,311,597,0.521,0.521,250,356,0.702,188,203,391,91,68,31,195,249,878,14.6,0.578,0.01,0.59,12.0,12.9,12.4,6.8,1.8,1.0,20.4,21.3,1.6,1.0,2.5,0.068,-0.5,-1.0,-1.5,0.2,0,0.0,OOR,1984,
Albert King,SF,24,NJN,79,2103,465,946,0.492,3,22,0.136,462,924,0.5,0.493,232,295,0.786,125,263,388,203,91,33,208,258,1165,15.6,0.541,0.023,0.312,6.7,14.5,10.5,14.0,2.0,0.9,16.2,24.3,1.5,2.8,4.3,0.099,0.1,0.1,0.2,1.2,0,0.0,OOR,1984,45.0
Bernard King,SF,27,NYK,77,2667,795,1391,0.572,0,4,0.0,795,1387,0.573,0.572,437,561,0.779,123,271,394,164,75,17,197,273,2027,22.7,0.619,0.003,0.403,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,8.6,3.5,12.1,0.218,4.6,-0.2,4.5,4.3,11,0.491,Candidate,1984,47.0
Reggie King,SF,26,SEA,77,2086,233,448,0.52,0,2,0.0,233,446,0.522,0.52,136,206,0.66,134,336,470,179,54,24,127,159,602,11.7,0.559,0.004,0.46,7.3,18.2,12.8,11.2,1.2,0.6,19.1,13.3,1.3,2.1,3.4,0.079,-1.0,0.3,-0.6,0.7,0,0.0,OOR,1984,37.0
Greg Kite,C,22,BOS,35,197,30,66,0.455,0,0,0.0,30,66,0.455,0.455,5,16,0.313,27,35,62,7,1,5,20,42,65,6.8,0.445,0.0,0.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,-0.3,0.3,0.0,-0.008,-5.6,-1.4,-6.9,-0.3,0,0.0,OOR,1984,62.0
Billy Knight,SF,31,KCK,75,1885,358,729,0.491,4,14,0.286,354,715,0.495,0.494,243,283,0.859,89,166,255,160,54,6,155,122,963,14.3,0.564,0.019,0.388,5.3,10.2,7.7,12.1,1.3,0.2,15.4,21.5,2.0,1.4,3.4,0.086,0.2,-1.0,-0.8,0.6,0,0.0,OOR,1984,37.0
Joe Kopicki,PF,23,WSB,59,678,64,132,0.485,1,7,0.143,63,125,0.504,0.489,91,112,0.813,64,102,166,46,15,5,39,71,220,13.4,0.607,0.053,0.848,11.0,17.5,14.3,9.1,1.1,0.4,17.7,13.9,1.2,0.7,1.9,0.136,-0.2,0.0,-0.1,0.3,0,0.0,OOR,1984,35.0
Bruce Kuczenski,PF,22,NJN,15,119,10,37,0.27,0,0,0.0,10,37,0.27,0.27,8,12,0.667,7,16,23,8,1,1,15,18,28,-0.5,0.331,0.0,0.324,6.6,15.1,10.9,8.6,0.4,0.5,26.2,19.7,-0.5,0.1,-0.4,-0.152,-5.3,-0.7,-6.0,-0.3,0,0.0,OOR,1984,45.0
Mitch Kupchak,PF,29,LAL,34,324,41,108,0.38,0,1,0.0,41,107,0.383,0.38,22,34,0.647,35,52,87,7,4,6,22,46,104,7.0,0.423,0.009,0.315,13.2,16.9,15.2,2.5,0.6,1.0,15.2,18.0,-0.3,0.3,0.0,0.003,-4.9,-2.5,-7.4,-0.5,0,0.0,OOR,1984,42.0
Bill Laimbeer,C,26,DET,82,2864,553,1044,0.53,0,11,0.0,553,1033,0.535,0.53,316,365,0.866,329,674,1003,149,49,84,151,273,1422,19.2,0.59,0.011,0.35,11.8,26.0,18.6,6.8,0.8,1.6,11.1,18.2,7.3,3.5,10.8,0.181,2.5,-0.7,1.8,2.7,0,0.012,Candidate,1984,49.0
Jeff Lamp,SF,24,POR,64,660,128,261,0.49,2,13,0.154,126,248,0.508,0.494,60,67,0.896,23,40,63,51,22,4,52,67,318,12.7,0.547,0.05,0.257,4.0,7.4,5.7,10.7,1.6,0.4,15.2,20.9,0.6,0.5,1.0,0.074,-1.1,-1.1,-2.2,0.0,0,0.0,OOR,1984,41.0
Mark Landsberger,PF,28,ATL,35,335,19,51,0.373,0,0,0.0,19,51,0.373,0.373,15,26,0.577,42,77,119,10,6,3,21,32,53,8.1,0.424,0.0,0.51,14.1,26.7,20.3,3.9,0.9,0.5,25.2,10.8,-0.2,0.5,0.3,0.036,-2.7,-1.1,-3.8,-0.2,0,0.0,OOR,1984,40.0
