Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Tyrone Corbin,SF,33,SAC,71,1284,155,351,0.442,3,18,0.167,152,333,0.456,0.446,100,120,0.833,81,163,244,84,63,20,67,147,413,12.6,0.511,0.051,0.342,7.4,14.7,11.0,10.4,2.5,1.2,14.2,16.2,0.9,1.6,2.5,0.093,-1.7,1.0,-0.7,0.4,0,0.0,OOR,1996,29.0
Joe Courtney,PF,26,CLE,23,200,15,35,0.429,0,0,0.0,15,35,0.429,0.429,8,18,0.444,24,25,49,9,5,6,17,35,38,7.0,0.443,0.0,0.514,15.7,16.9,16.3,7.2,1.5,2.7,28.4,15.1,-0.2,0.2,0.0,0.0,-7.1,-0.9,-8.0,-0.3,0,0.0,OOR,1996,47.0
John Crotty,PG,26,CLE,58,617,51,114,0.447,8,27,0.296,43,87,0.494,0.482,62,72,0.861,20,34,54,102,22,6,51,60,172,13.0,0.59,0.237,0.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,0.8,0.5,1.3,0.101,-1.5,0.2,-1.3,0.1,0,0.0,OOR,1996,47.0
Terry Cummings,PF,34,MIL,81,1777,270,584,0.462,1,7,0.143,269,577,0.466,0.463,104,160,0.65,162,283,445,89,56,30,69,263,645,13.9,0.493,0.012,0.274,11.0,19.9,15.3,8.1,1.7,1.3,9.5,18.6,1.5,1.5,3.0,0.08,-1.6,-0.6,-2.3,-0.1,0,0.0,OOR,1996,25.0
Dell Curry,SG,31,CHH,82,2371,441,974,0.453,164,406,0.404,277,568,0.488,0.537,146,171,0.854,68,196,264,176,108,25,130,173,1192,16.8,0.568,0.417,0.176,3.4,10.2,6.8,12.5,2.4,0.8,11.0,22.5,3.8,1.4,5.1,0.104,2.1,-0.3,1.8,2.3,0,0.0,OOR,1996,41.0
Michael Curry,SG-SF,27,DET,46,783,73,161,0.453,20,53,0.377,53,108,0.491,0.516,45,62,0.726,27,58,85,27,24,2,24,92,211,9.4,0.56,0.329,0.385,4.3,8.6,6.6,5.6,1.7,0.2,11.3,12.9,0.8,0.8,1.6,0.1,-2.4,0.9,-1.5,0.1,0,0.0,OOR,1996,46.0
Rastko Cvetković,C,25,DEN,14,48,5,16,0.313,0,1,0.0,5,15,0.333,0.313,0,4,0.0,4,7,11,3,2,1,3,11,10,2.1,0.282,0.063,0.25,9.6,16.9,13.2,9.6,2.2,1.5,14.5,19.3,-0.2,0.1,-0.1,-0.118,-9.8,-1.3,-11.0,-0.1,0,0.0,OOR,1996,26.0
Sasha Danilović,SG,25,MIA,19,542,83,184,0.451,34,78,0.436,49,106,0.462,0.543,55,72,0.764,12,34,46,47,15,3,37,49,255,14.4,0.591,0.424,0.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,0.9,0.6,1.5,0.129,1.0,-0.6,0.4,0.3,0,0.0,OOR,1996,42.0
Yinka Dare,C,23,NJN,58,626,63,144,0.438,0,0,0.0,63,144,0.438,0.438,38,62,0.613,56,125,181,0,8,40,72,117,164,6.1,0.479,0.0,0.431,9.6,22.5,15.9,0.0,0.7,4.9,29.6,17.0,-1.4,1.0,-0.5,-0.037,-9.0,0.3,-8.7,-1.0,0,0.0,OOR,1996,30.0
Antonio Davis,PF,27,IND,82,2092,236,482,0.49,1,2,0.5,235,480,0.49,0.491,246,345,0.713,188,313,501,43,33,66,87,248,719,13.9,0.567,0.004,0.716,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,3.6,2.4,6.0,0.137,-0.6,-0.4,-1.1,0.5,0,0.0,OOR,1996,52.0
Dale Davis,PF,26,IND,78,2617,334,599,0.558,0,0,0.0,334,599,0.558,0.558,135,289,0.467,252,457,709,76,56,112,119,238,803,14.3,0.553,0.0,0.482,12.4,21.1,16.9,4.6,1.2,3.4,14.1,14.8,2.6,3.7,6.2,0.115,0.1,0.3,0.4,1.5,0,0.0,OOR,1996,52.0
Hubert Davis,SG,25,NYK,74,1773,275,566,0.486,127,267,0.476,148,299,0.495,0.598,112,129,0.868,35,88,123,103,31,8,63,120,789,14.8,0.633,0.472,0.228,2.4,5.7,4.1,9.6,0.9,0.3,9.2,18.0,4.0,1.6,5.6,0.151,2.3,-0.6,1.7,1.7,0,0.0,OOR,1996,47.0
Mark Davis,SF,22,MIN,57,571,55,149,0.369,4,13,0.308,51,136,0.375,0.383,74,116,0.638,56,69,125,47,40,22,68,92,188,10.9,0.47,0.087,0.779,11.7,14.5,13.1,12.6,3.6,2.9,25.4,20.8,-0.8,0.8,-0.1,-0.005,-4.2,1.0,-3.2,-0.2,0,0.0,OOR,1996,26.0
Terry Davis,PF,28,DAL,28,501,55,108,0.509,0,0,0.0,55,108,0.509,0.509,27,47,0.574,43,74,117,21,10,4,25,66,137,10.0,0.532,0.0,0.435,8.3,17.0,12.2,6.2,1.0,0.6,16.3,12.8,0.3,0.3,0.5,0.052,-3.7,-1.0,-4.7,-0.3,0,0.0,OOR,1996,15.0
Todd Day,SG,26,BOS,79,1807,299,817,0.366,100,302,0.331,199,515,0.386,0.427,224,287,0.78,70,154,224,107,81,51,109,225,922,13.5,0.489,0.37,0.351,4.3,9.9,7.0,9.5,2.2,2.0,10.4,25.2,0.4,1.5,1.9,0.049,-0.8,-0.5,-1.3,0.3,0,0.0,OOR,1996,33.0
Andrew DeClercq,C,22,GSW,22,203,24,50,0.48,0,1,0.0,24,49,0.49,0.48,11,19,0.579,18,21,39,9,7,5,4,30,59,12.1,0.505,0.02,0.38,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,0.3,0.1,0.4,0.102,-2.0,0.2,-1.7,0.0,0,0.0,OOR,1996,
Terry Dehere,PG,24,LAC,82,2018,315,686,0.459,139,316,0.44,176,370,0.476,0.56,247,327,0.755,41,102,143,350,54,16,191,239,1016,16.7,0.612,0.461,0.477,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,4.5,0.5,5.0,0.119,2.7,-1.9,0.8,1.4,0,0.0,OOR,1996,
Vinny Del Negro,SG,29,SAS,82,2766,478,962,0.497,57,150,0.38,421,812,0.518,0.527,178,214,0.832,36,236,272,315,85,6,100,166,1191,15.6,0.564,0.156,0.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,5.2,3.2,8.3,0.144,0.4,0.7,1.1,2.2,0,0.0,OOR,1996,55.0
Bison Dele,C,26,LAC,65,2157,416,766,0.543,1,6,0.167,415,760,0.546,0.544,196,267,0.734,149,343,492,122,70,55,190,226,1029,17.0,0.582,0.008,0.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,2.1,1.9,4.0,0.09,-0.2,-0.4,-0.6,0.8,0,0.0,OOR,1996,
Dell Demps,SG,25,SAS,16,87,19,33,0.576,1,2,0.5,18,31,0.581,0.591,14,17,0.824,2,7,9,8,3,1,12,10,53,17.1,0.655,0.061,0.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,0.1,0.1,0.2,0.105,-2.0,0.2,-1.8,0.0,0,0.0,OOR,1996,55.0
Vlade Divac,C,27,LAL,79,2470,414,807,0.513,3,18,0.167,411,789,0.521,0.515,189,295,0.641,198,481,679,261,76,131,199,274,1020,17.4,0.544,0.022,0.366,9.5,22.2,16.0,16.3,1.6,3.7,17.5,20.6,2.2,4.0,6.1,0.119,-0.2,1.6,1.4,2.1,0,0.0,OOR,1996,41.0
Sherman Douglas,PG,29,MIL,79,2335,345,685,0.504,40,110,0.364,305,575,0.53,0.533,160,219,0.731,55,125,180,436,63,5,194,163,890,14.6,0.57,0.161,0.32,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,2.9,0.4,3.3,0.068,0.8,-1.9,-1.1,0.5,0,0.0,OOR,1996,25.0
Clyde Drexler,SG,33,HOU,52,1997,331,764,0.433,78,235,0.332,253,529,0.478,0.484,265,338,0.784,97,276,373,302,105,24,134,153,1005,20.0,0.551,0.308,0.442,5.6,15.3,10.6,24.7,2.7,0.9,12.8,23.6,4.1,2.6,6.7,0.161,2.8,1.2,4.0,3.0,0,0.0,OOR,1996,35.0
Kevin Duckworth,C,31,MIL,8,58,3,14,0.214,0,0,0.0,3,14,0.214,0.214,3,6,0.5,2,5,7,2,2,0,2,19,9,-2.7,0.27,0.0,0.429,4.2,10.8,7.4,4.8,1.8,0.0,10.7,14.7,-0.2,0.0,-0.1,-0.11,-13.2,-2.1,-15.3,-0.2,0,0.0,OOR,1996,25.0
Chris Dudley,C,30,POR,80,1924,162,358,0.453,0,1,0.0,162,357,0.454,0.453,80,157,0.51,239,481,720,37,41,100,79,251,404,12.2,0.473,0.003,0.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,0.6,4.0,4.7,0.117,-2.7,1.5,-1.3,0.4,0,0.0,OOR,1996,39.0
Joe Dumars,PG,32,DET,67,2193,255,598,0.426,121,298,0.406,134,300,0.447,0.528,162,197,0.822,28,110,138,265,43,3,97,106,793,13.7,0.579,0.498,0.329,1.6,5.8,3.8,20.4,1.1,0.1,12.4,17.0,4.3,1.7,6.0,0.131,1.7,-0.5,1.1,1.7,0,0.0,OOR,1996,46.0
Richard Dumas,PF,26,PHI,39,739,95,203,0.468,2,9,0.222,93,194,0.479,0.473,49,70,0.7,42,57,99,44,42,6,49,79,241,11.3,0.515,0.044,0.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,0.0,0.4,0.3,0.021,-3.1,0.2,-2.9,-0.2,0,0.0,OOR,1996,18.0
Tony Dumas,SG,23,DAL,67,1284,274,655,0.418,74,207,0.357,200,448,0.446,0.475,154,257,0.599,58,57,115,99,42,13,77,128,776,15.2,0.505,0.316,0.392,4.4,5.1,4.7,13.5,1.6,0.7,9.1,27.4,1.2,0.4,1.6,0.06,0.3,-1.9,-1.6,0.1,0,0.0,OOR,1996,15.0
Ledell Eackles,SG,29,WSB,55,1238,161,377,0.427,54,128,0.422,107,249,0.43,0.499,98,118,0.831,44,104,148,86,28,3,57,84,474,12.5,0.553,0.34,0.313,4.3,9.7,7.0,10.2,1.2,0.2,11.7,17.6,1.6,0.8,2.4,0.094,0.3,-1.0,-0.7,0.4,0,0.0,OOR,1996,39.0
Acie Earl,C,25,TOR,42,655,117,276,0.424,0,3,0.0,117,273,0.429,0.424,82,114,0.719,51,78,129,27,18,37,49,73,316,14.1,0.484,0.011,0.413,9.2,14.3,11.7,6.9,1.4,4.3,13.1,25.2,-0.1,0.4,0.3,0.02,-3.1,-2.0,-5.1,-0.5,0,0.0,OOR,1996,21.0
Tyus Edney,PG,22,SAC,80,2481,305,740,0.412,53,144,0.368,252,596,0.423,0.448,197,252,0.782,63,138,201,491,89,3,192,203,860,12.7,0.505,0.195,0.341,2.9,6.5,4.7,31.5,1.8,0.1,18.4,18.5,2.0,1.2,3.3,0.064,-0.5,-1.3,-1.8,0.1,0,0.0,OOR,1996,29.0
Blue Edwards,SF,30,VAN,82,2773,401,956,0.419,84,245,0.343,317,711,0.446,0.463,157,208,0.755,98,248,346,212,118,46,170,243,1043,11.9,0.498,0.256,0.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,-0.7,2.5,1.9,0.032,-2.0,0.0,-1.9,0.1,0,0.0,OOR,1996,64.0
Doug Edwards,PF,25,VAN,31,519,32,91,0.352,0,4,0.0,32,87,0.368,0.352,29,38,0.763,35,52,87,39,10,18,29,51,93,7.5,0.432,0.044,0.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,-0.3,0.4,0.1,0.005,-4.3,0.2,-4.0,-0.3,0,0.0,OOR,1996,64.0
James Edwards,C,40,CHI,28,274,41,110,0.373,0,0,0.0,41,110,0.373,0.373,16,26,0.615,15,25,40,11,1,8,21,61,98,3.5,0.403,0.0,0.236,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,-0.5,0.4,-0.2,-0.028,-10.2,-2.0,-12.2,-0.7,0,0.0,OOR,1996,72.0
Kevin Edwards,SG,30,NJN,34,1007,142,390,0.364,42,104,0.404,100,286,0.35,0.418,68,84,0.81,14,61,75,71,54,7,68,67,394,9.8,0.461,0.267,0.215,1.5,6.8,4.1,12.1,2.8,0.5,13.7,21.5,-0.6,1.1,0.5,0.022,-2.8,0.7,-2.1,0.0,0,0.0,OOR,1996,30.0
Craig Ehlo,SG,34,ATL,79,1758,253,591,0.428,82,221,0.371,171,370,0.462,0.497,81,103,0.786,65,191,256,138,85,9,104,138,669,13.7,0.526,0.374,0.174,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,1.5,1.8,3.3,0.09,-0.3,0.4,0.1,1.0,0,0.0,OOR,1996,46.0
Howard Eisley,PG,23,UTA,65,961,104,242,0.43,14,62,0.226,90,180,0.5,0.459,65,77,0.844,22,56,78,146,29,3,77,130,287,9.3,0.52,0.256,0.318,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,0.2,0.7,1.0,0.048,-3.0,-0.4,-3.4,-0.3,0,0.0,OOR,1996,48.0
Mario Elie,SF,32,HOU,45,1385,180,357,0.504,41,127,0.323,139,230,0.604,0.562,98,115,0.852,47,108,155,138,45,11,59,93,499,14.6,0.612,0.356,0.322,3.9,8.6,6.3,15.4,1.7,0.6,12.6,15.1,2.8,1.0,3.8,0.133,0.9,0.4,1.3,1.2,0,0.0,OOR,1996,35.0
Sean Elliott,SF,27,SAS,77,2901,525,1127,0.466,161,392,0.411,364,735,0.495,0.537,326,423,0.771,69,327,396,211,69,33,198,178,1537,16.3,0.585,0.348,0.375,2.8,12.1,7.6,11.8,1.2,0.8,13.1,23.4,4.1,3.6,7.7,0.128,1.9,-0.2,1.7,2.7,0,0.0,OOR,1996,55.0
Dale Ellis,SF,35,DEN,81,2626,459,959,0.479,150,364,0.412,309,595,0.519,0.557,136,179,0.76,88,227,315,139,57,7,98,191,1204,14.7,0.58,0.38,0.187,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,4.7,1.5,6.2,0.114,1.5,-0.9,0.6,1.7,0,0.0,OOR,1996,26.0
LaPhonso Ellis,SF,25,DEN,45,1269,189,432,0.438,4,22,0.182,185,410,0.451,0.442,89,148,0.601,93,229,322,74,36,33,83,163,471,12.1,0.474,0.051,0.343,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,-0.5,1.5,1.0,0.039,-3.2,0.1,-3.1,-0.3,0,0.0,OOR,1996,26.0
LeRon Ellis,C,26,MIA,12,74,5,22,0.227,0,0,0.0,5,22,0.227,0.227,3,6,0.5,5,3,8,4,2,3,3,11,13,1.6,0.264,0.0,0.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,-0.2,0.1,-0.1,-0.081,-7.5,-1.3,-8.8,-0.1,0,0.0,OOR,1996,42.0
Pervis Ellison,C,28,BOS,69,1431,145,295,0.492,0,0,0.0,145,295,0.492,0.492,75,117,0.641,151,300,451,62,39,99,84,207,365,13.1,0.527,0.0,0.397,11.5,24.1,17.7,6.3,1.4,4.8,19.5,12.9,0.6,1.9,2.6,0.086,-2.5,1.2,-1.3,0.3,0,0.0,OOR,1996,33.0
Vincenzo Esposito,PG,26,TOR,30,282,36,100,0.36,13,56,0.232,23,44,0.523,0.425,31,39,0.795,4,12,16,23,7,0,39,27,116,5.2,0.495,0.56,0.39,1.7,5.1,3.4,12.5,1.3,0.0,25.0,24.4,-0.6,0.0,-0.6,-0.106,-5.0,-4.4,-9.5,-0.5,0,0.0,OOR,1996,21.0
Patrick Ewing,C,33,NYK,76,2783,678,1456,0.466,4,28,0.143,674,1428,0.472,0.467,351,461,0.761,157,649,806,160,68,184,221,247,1711,20.9,0.516,0.019,0.317,6.9,26.9,17.1,11.2,1.3,5.1,11.8,31.5,0.6,6.1,6.8,0.116,0.3,1.3,1.6,2.5,0,0.0,OOR,1996,47.0
Duane Ferrell,SF,30,IND,54,591,80,166,0.482,0,8,0.0,80,158,0.506,0.482,42,57,0.737,32,61,93,30,23,3,34,83,202,10.9,0.529,0.048,0.343,7.0,12.5,9.8,8.2,2.1,0.4,15.1,17.5,0.3,0.6,1.0,0.077,-2.4,0.3,-2.1,0.0,0,0.0,OOR,1996,52.0
Danny Ferry,PF,29,CLE,82,2680,422,919,0.459,143,363,0.394,279,556,0.502,0.537,103,134,0.769,71,238,309,191,57,37,122,233,1090,14.2,0.557,0.395,0.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,3.2,2.3,5.5,0.098,0.6,-0.7,-0.1,1.3,0,0.0,OOR,1996,47.0
Michael Finley,SF,22,PHO,82,3212,465,976,0.476,61,186,0.328,404,790,0.511,0.508,242,323,0.749,139,235,374,289,85,31,133,199,1233,14.0,0.551,0.191,0.331,5.1,8.3,6.7,13.9,1.4,0.7,10.6,17.3,5.0,1.3,6.3,0.095,0.6,-0.8,-0.2,1.5,0,0.0,OOR,1996,36.0
Matt Fish,C,26,DEN,18,134,21,36,0.583,0,0,0.0,21,36,0.583,0.583,10,19,0.526,10,11,21,8,3,7,3,19,52,16.5,0.586,0.0,0.528,8.7,9.5,9.1,10.2,1.2,3.8,6.3,15.9,0.3,0.1,0.4,0.154,-0.1,1.1,1.0,0.1,0,0.0,OOR,1996,26.0
Vern Fleming,PG,33,NJN,77,1747,227,524,0.433,3,28,0.107,224,496,0.452,0.436,133,177,0.751,49,121,170,255,41,5,122,115,590,11.3,0.49,0.053,0.338,3.0,7.8,5.4,24.6,1.2,0.2,16.9,18.1,0.5,1.1,1.6,0.044,-2.1,-0.9,-2.9,-0.4,0,0.0,OOR,1996,30.0
Sherell Ford,SF,23,SEA,28,139,30,80,0.375,4,25,0.16,26,55,0.473,0.4,26,34,0.765,12,12,24,5,8,1,6,27,90,16.4,0.474,0.313,0.425,10.7,9.7,10.2,6.5,2.9,0.6,5.9,32.4,0.1,0.2,0.4,0.124,-3.8,-1.5,-5.2,-0.1,0,0.0,OOR,1996,44.0
Greg Foster,C,27,UTA,73,803,107,244,0.439,1,8,0.125,106,236,0.449,0.441,61,72,0.847,53,125,178,25,7,22,58,120,276,9.0,0.501,0.033,0.295,8.3,18.6,13.6,4.7,0.5,2.3,17.4,19.0,-0.3,0.9,0.6,0.035,-4.6,-1.2,-5.8,-0.8,0,0.0,OOR,1996,48.0
Rick Fox,SF,26,BOS,81,2588,421,928,0.454,99,272,0.364,322,656,0.491,0.507,196,254,0.772,158,292,450,369,113,41,216,290,1137,16.1,0.547,0.293,0.274,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,3.0,2.2,5.1,0.095,1.2,0.2,1.3,2.2,0,0.0,OOR,1996,33.0
Kevin Gamble,SF,30,MIA,65,1325,152,379,0.401,44,114,0.386,108,265,0.408,0.459,38,48,0.792,21,92,113,100,35,8,43,147,386,8.4,0.482,0.301,0.127,1.9,7.9,5.0,12.1,1.4,0.5,9.7,15.1,0.5,1.3,1.8,0.064,-2.9,0.4,-2.5,-0.2,0,0.0,OOR,1996,42.0
Kevin Garnett,SF,19,MIN,80,2293,361,735,0.491,8,28,0.286,353,707,0.499,0.497,105,149,0.705,175,326,501,145,86,131,110,189,835,15.8,0.522,0.038,0.203,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,1.8,2.6,4.4,0.092,0.1,0.9,1.0,1.7,0,0.0,OOR,1996,26.0
Chris Gatling,PF,28,GSW,71,1427,326,567,0.575,0,1,0.0,326,566,0.576,0.575,139,207,0.671,129,288,417,43,36,40,95,217,791,19.9,0.601,0.002,0.365,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,2.7,2.0,4.6,0.156,0.5,-0.4,0.1,0.7,0,0.0,OOR,1996,
Kenny Gattison,PF,31,VAN,25,570,91,190,0.479,0,0,0.0,91,190,0.479,0.479,47,78,0.603,35,79,114,14,10,11,40,75,229,10.7,0.51,0.0,0.411,7.0,16.8,11.7,4.6,0.9,1.5,15.1,21.2,-0.3,0.5,0.1,0.012,-4.1,-1.4,-5.5,-0.5,0,0.0,OOR,1996,64.0
Matt Geiger,C,26,CHH,77,2349,357,666,0.536,3,8,0.375,354,658,0.538,0.538,149,205,0.727,201,448,649,60,46,63,137,290,866,14.2,0.573,0.012,0.308,10.2,23.6,16.8,4.1,1.0,2.0,15.3,17.2,2.4,1.9,4.3,0.088,-1.8,-1.1,-2.9,-0.5,0,0.0,OOR,1996,41.0
Kendall Gill,SG,27,CHH,47,1683,246,524,0.469,26,79,0.329,220,445,0.494,0.494,138,176,0.784,72,160,232,260,64,24,131,131,656,15.5,0.545,0.151,0.336,5.0,11.6,8.2,24.6,2.0,1.1,17.9,19.5,2.1,1.1,3.2,0.091,0.9,0.5,1.4,1.4,0,0.0,OOR,1996,41.0
Armen Gilliam,SF,31,NJN,78,2856,576,1216,0.474,0,1,0.0,576,1215,0.474,0.474,277,350,0.791,241,472,713,140,73,53,177,180,1429,17.6,0.522,0.001,0.288,9.1,18.6,13.7,9.4,1.3,1.4,11.4,23.7,3.3,3.4,6.7,0.113,1.2,-0.4,0.8,1.9,0,0.0,OOR,1996,30.0
Gerald Glass,SF,28,NJN,15,71,12,33,0.364,1,6,0.167,11,27,0.407,0.379,1,1,1.0,6,2,8,4,3,1,0,10,26,10.4,0.389,0.182,0.03,9.2,3.3,6.4,10.3,2.2,1.1,0.0,20.7,0.0,0.1,0.1,0.047,-1.6,-0.2,-1.9,0.0,0,0.0,OOR,1996,30.0
Anthony Goldwire,PG,24,CHH,42,621,76,189,0.402,33,83,0.398,43,106,0.406,0.489,46,60,0.767,8,35,43,112,16,0,63,79,231,10.4,0.536,0.439,0.317,1.5,7.0,4.2,27.4,1.4,0.0,22.6,20.3,0.2,0.1,0.3,0.021,-1.8,-2.5,-4.3,-0.3,0,0.0,OOR,1996,41.0
Greg Graham,SG,25,NJN,53,613,78,193,0.404,32,82,0.39,46,111,0.414,0.487,52,68,0.765,17,40,57,52,25,1,46,64,240,11.1,0.538,0.425,0.352,3.0,7.5,5.2,14.3,2.1,0.1,17.1,19.3,0.3,0.4,0.8,0.06,-1.9,-0.4,-2.4,-0.1,0,0.0,OOR,1996,30.0
Ron Grandison,PF,31,MIA,28,311,22,58,0.379,4,14,0.286,18,44,0.409,0.414,17,25,0.68,20,35,55,13,12,2,12,31,65,8.5,0.471,0.241,0.431,7.7,13.0,10.4,6.2,2.0,0.5,14.8,11.9,0.0,0.4,0.5,0.076,-2.8,0.8,-2.0,0.0,0,0.0,OOR,1996,42.0
Brian Grant,PF,23,SAC,78,2398,427,842,0.507,4,17,0.235,423,825,0.513,0.51,262,358,0.732,175,370,545,127,40,103,185,269,1120,15.8,0.56,0.02,0.425,8.4,17.9,13.2,9.2,0.9,3.2,15.6,21.7,2.4,2.3,4.7,0.094,-0.6,-0.3,-0.9,0.6,0,0.0,OOR,1996,29.0
Gary Grant,PG,30,NYK,47,596,88,181,0.486,8,24,0.333,80,157,0.51,0.508,48,58,0.828,12,40,52,69,39,3,45,91,232,13.5,0.562,0.133,0.32,2.5,7.7,5.2,19.0,3.5,0.4,17.9,19.7,0.4,1.0,1.4,0.11,-2.6,2.3,-0.4,0.2,0,0.0,OOR,1996,47.0
Greg Grant,PG,29,PHI,31,527,35,99,0.354,8,34,0.235,27,65,0.415,0.394,5,6,0.833,7,27,34,97,22,2,30,43,83,7.7,0.408,0.343,0.061,1.5,6.0,3.7,27.4,2.2,0.3,22.8,11.2,-0.2,0.2,0.0,0.003,-4.0,0.0,-4.0,-0.3,0,0.0,OOR,1996,18.0
Harvey Grant,PF,30,POR,76,2394,314,679,0.462,21,67,0.313,293,612,0.479,0.478,60,110,0.545,117,244,361,111,60,43,82,173,709,10.4,0.487,0.099,0.162,5.6,11.6,8.6,7.3,1.3,1.3,10.1,14.8,0.9,3.1,4.0,0.081,-1.9,1.0,-0.9,0.6,0,0.0,OOR,1996,39.0
Horace Grant,PF,30,ORL,63,2286,347,677,0.513,1,6,0.167,346,671,0.516,0.513,152,207,0.734,178,402,580,170,62,74,64,144,847,17.9,0.551,0.009,0.306,9.3,20.0,14.8,11.4,1.4,2.4,7.7,16.5,5.0,3.1,8.0,0.169,1.7,0.7,2.4,2.5,0,0.0,OOR,1996,60.0
A.C. Green,SF,32,PHO,82,2113,215,444,0.484,14,52,0.269,201,392,0.513,0.5,168,237,0.709,166,388,554,72,45,23,79,141,612,12.9,0.558,0.117,0.534,9.2,20.9,15.2,4.9,1.1,0.8,12.6,13.2,2.7,1.7,4.4,0.1,-0.4,-0.9,-1.3,0.4,0,0.0,OOR,1996,36.0
Tom Gugliotta,PF,26,MIN,78,2835,473,1004,0.471,26,86,0.302,447,918,0.487,0.484,289,374,0.773,176,514,690,238,139,96,234,265,1261,16.9,0.54,0.086,0.373,7.4,21.7,14.6,14.4,2.5,2.6,16.7,21.9,1.5,3.7,5.3,0.089,0.0,1.0,1.0,2.1,0,0.0,OOR,1996,26.0
Jack Haley,C,32,CHI,1,7,2,6,0.333,0,0,0.0,2,6,0.333,0.333,1,2,0.5,1,1,2,0,0,0,1,2,5,1.8,0.363,0.0,0.333,16.7,16.6,16.6,0.0,0.0,0.0,12.7,49.6,0.0,0.0,0.0,-0.228,-14.2,-8.2,-22.4,0.0,0,0.0,OOR,1996,72.0
Thomas Hamilton,C,20,BOS,11,70,9,31,0.29,0,0,0.0,9,31,0.29,0.29,7,18,0.389,10,12,22,1,0,9,9,12,25,4.3,0.321,0.0,0.581,15.6,19.7,17.6,2.1,0.0,9.0,18.8,29.5,-0.4,0.1,-0.3,-0.213,-11.3,-3.4,-14.7,-0.2,0,0.0,OOR,1996,33.0
Geert Hammink,C,26,ORL,6,17,2,4,0.5,0,0,0.0,2,4,0.5,0.5,4,7,0.571,2,2,4,0,0,0,2,2,8,10.5,0.565,0.0,1.75,14.0,13.5,13.7,0.0,0.0,0.0,22.0,23.8,0.0,0.0,0.0,0.017,-2.5,-3.8,-6.4,0.0,0,0.0,OOR,1996,60.0
Tom Hammonds,PF,28,DEN,71,1045,127,268,0.474,0,0,0.0,127,268,0.474,0.474,88,115,0.765,85,138,223,23,23,13,48,137,342,11.2,0.537,0.0,0.429,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,0.9,0.9,1.8,0.081,-2.8,-0.9,-3.8,-0.5,0,0.0,OOR,1996,26.0
Darrin Hancock,SF,24,CHH,63,838,112,214,0.523,1,3,0.333,111,211,0.526,0.526,47,73,0.644,40,58,98,47,28,5,56,94,272,10.0,0.553,0.014,0.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,0.2,0.3,0.5,0.028,-2.9,-0.9,-3.8,-0.4,0,0.0,OOR,1996,41.0
Anfernee Hardaway,PG,24,ORL,82,3015,623,1215,0.513,89,283,0.314,534,932,0.573,0.549,445,580,0.767,129,225,354,582,166,41,229,160,1780,24.6,0.605,0.233,0.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,11.0,3.4,14.4,0.229,6.2,1.0,7.2,6.9,2,0.319,Candidate,1996,60.0
Tim Hardaway,PG,29,GSW,80,2534,419,992,0.422,138,379,0.364,281,613,0.458,0.492,241,305,0.79,35,194,229,640,132,17,235,201,1217,18.7,0.54,0.382,0.307,1.6,8.8,5.2,42.8,2.7,0.5,17.3,23.8,4.7,2.6,7.3,0.139,3.3,-0.1,3.1,3.3,0,0.0,OOR,1996,
