Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Brent Barry,SG,28,80,2726,327,707,0.463,164,399,0.411,163,308,0.529,0.579,127,157,0.809,50,322,372,291,103,31,142,228,945,OOR
Drew Barry,PG,26,16,159,15,33,0.455,7,18,0.389,8,15,0.533,0.561,4,5,0.8,0,12,12,33,2,0,13,23,41,OOR
Jon Barry,SG,30,62,1281,161,346,0.465,66,154,0.429,95,192,0.495,0.561,107,116,0.922,38,121,159,150,75,7,85,104,495,OOR
Tony Battie,C,23,82,1505,219,459,0.477,1,8,0.125,218,451,0.483,0.478,102,151,0.675,152,258,410,63,47,70,67,249,541,OOR
Jonathan Bender,SF,19,24,130,23,70,0.329,2,12,0.167,21,58,0.362,0.343,16,24,0.667,4,17,21,3,1,5,7,18,64,OOR
Benoit Benjamin,C,35,3,8,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,1,1,0,0,1,0,1,2,OOR
Corey Benjamin,SG,21,48,862,145,350,0.414,31,89,0.348,114,261,0.437,0.459,49,82,0.598,21,67,88,54,31,22,74,122,370,OOR
Mario Bennett,PF,26,1,3,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,OOR
Travis Best,PG,27,82,1691,271,561,0.483,35,93,0.376,236,468,0.504,0.514,156,190,0.821,16,126,142,272,76,5,107,204,733,OOR
Mike Bibby,PG,21,82,3155,459,1031,0.445,77,212,0.363,382,819,0.466,0.483,195,250,0.78,73,233,306,665,132,15,247,171,1190,OOR
Chauncey Billups,SG,23,13,305,34,101,0.337,7,41,0.171,27,60,0.45,0.371,37,44,0.841,8,26,34,39,10,2,24,27,112,OOR
Mookie Blaylock,PG,32,73,2459,327,837,0.391,101,301,0.336,226,536,0.422,0.451,67,95,0.705,55,215,270,489,146,22,143,122,822,OOR
Corie Blount,PF,31,38,446,44,89,0.494,0,2,0.0,44,87,0.506,0.494,19,33,0.576,52,61,113,10,15,7,28,78,107,OOR
Muggsy Bogues,PG,35,80,1731,157,358,0.439,17,51,0.333,140,307,0.456,0.462,79,87,0.908,25,110,135,299,65,4,59,119,410,OOR
Etdrick Bohannon,PF,26,13,118,7,13,0.538,0,0,0.0,7,13,0.538,0.538,15,24,0.625,13,18,31,5,2,6,10,25,29,OOR
Calvin Booth,C,23,11,143,16,46,0.348,0,0,0.0,16,46,0.348,0.348,10,14,0.714,15,17,32,7,3,14,6,23,42,OOR
Lazaro Borrell,SF,27,17,167,28,63,0.444,0,3,0.0,28,60,0.467,0.444,6,11,0.545,14,26,40,10,6,3,6,9,62,OOR
Cal Bowdler,SF,22,46,423,49,115,0.426,0,1,0.0,49,114,0.43,0.426,24,38,0.632,22,63,85,14,14,9,21,46,122,OOR
Bruce Bowen,SF,28,69,878,72,194,0.371,27,58,0.466,45,136,0.331,0.441,25,43,0.581,27,69,96,34,23,15,19,118,196,OOR
Ryan Bowen,SF,24,52,589,46,117,0.393,1,9,0.111,45,108,0.417,0.397,38,53,0.717,75,39,114,20,39,13,14,95,131,OOR
Ira Bowman,SG,26,11,20,2,2,1.0,0,0,0.0,2,2,1.0,1.0,1,2,0.5,0,2,2,1,1,0,1,0,5,OOR
Earl Boykins,PG,23,26,261,56,116,0.483,8,20,0.4,48,96,0.5,0.517,18,23,0.783,12,14,26,48,12,1,17,23,138,OOR
Shawn Bradley,C,27,77,1901,266,555,0.479,1,5,0.2,265,550,0.482,0.48,114,149,0.765,160,337,497,60,71,190,74,260,647,OOR
A.J. Bramlett,C,23,8,61,4,21,0.19,0,0,0.0,4,21,0.19,0.19,0,0,0.0,12,10,22,0,1,0,3,13,8,OOR
Elton Brand,PF,20,81,2999,630,1306,0.482,0,2,0.0,630,1304,0.483,0.482,367,536,0.685,348,462,810,155,66,132,228,259,1627,OOR
Terrell Brandon,PG,29,71,2587,486,1042,0.466,53,132,0.402,433,910,0.476,0.492,187,208,0.899,44,194,238,629,134,30,184,158,1212,OOR
Chucky Brown,PF,31,63,1096,148,328,0.451,2,10,0.2,146,318,0.459,0.454,36,52,0.692,35,132,167,66,20,18,45,114,334,OOR
Dee Brown,PG,31,38,673,93,258,0.36,67,187,0.358,26,71,0.366,0.49,11,16,0.688,9,45,54,86,24,5,39,62,264,OOR
Marcus Brown,SG,25,6,45,4,14,0.286,0,7,0.0,4,7,0.571,0.286,2,2,1.0,3,4,7,3,0,0,3,8,10,OOR
P.J. Brown,PF,30,80,2302,322,671,0.48,0,1,0.0,322,670,0.481,0.48,120,159,0.755,216,384,600,145,65,61,100,264,764,OOR
Randy Brown,PG,31,59,1625,157,435,0.361,3,6,0.5,154,429,0.359,0.364,62,84,0.738,23,121,144,202,61,15,105,120,379,OOR
Rick Brunson,PG,27,37,289,29,70,0.414,2,13,0.154,27,57,0.474,0.429,11,18,0.611,3,24,27,49,9,1,31,35,71,OOR
Kobe Bryant,SG,21,66,2524,554,1183,0.468,46,144,0.319,508,1039,0.489,0.488,331,403,0.821,108,308,416,323,106,62,182,220,1485,OOR
Mark Bryant,PF,34,75,1712,174,346,0.503,0,0,0.0,174,346,0.503,0.503,76,94,0.809,126,226,352,61,31,31,87,250,424,OOR
Greg Buckner,SG,23,48,923,111,233,0.476,10,26,0.385,101,207,0.488,0.498,43,63,0.683,56,118,174,55,38,20,36,148,275,OOR
Jud Buechler,SF,31,58,657,55,156,0.353,18,83,0.217,37,73,0.507,0.41,2,7,0.286,30,61,91,33,25,16,13,50,130,OOR
Rodney Buford,SG,22,34,386,62,151,0.411,7,29,0.241,55,122,0.451,0.434,16,22,0.727,10,38,48,21,10,8,9,44,147,OOR
Matt Bullard,PF,32,56,1024,139,340,0.409,79,177,0.446,60,163,0.368,0.525,25,30,0.833,13,125,138,63,19,13,36,85,382,OOR
Scott Burrell,SF,29,74,1336,165,419,0.394,82,232,0.353,83,187,0.444,0.492,39,50,0.78,65,191,256,72,67,44,38,173,451,OOR
Jason Caffey,PF,26,71,2159,323,675,0.479,0,2,0.0,323,673,0.48,0.479,206,345,0.597,189,293,482,119,62,20,170,269,852,OOR
Michael Cage,C,38,20,242,12,24,0.5,0,0,0.0,12,24,0.5,0.5,3,3,1.0,33,48,81,9,8,8,4,30,27,OOR
Marcus Camby,C,25,59,1548,226,471,0.48,1,2,0.5,225,469,0.48,0.481,148,221,0.67,174,287,461,49,43,116,72,204,601,OOR
Elden Campbell,C,31,78,2538,370,829,0.446,0,6,0.0,370,823,0.45,0.446,247,358,0.69,168,422,590,129,56,150,127,269,987,OOR
Antoine Carr,SF,38,21,221,28,64,0.438,0,0,0.0,28,64,0.438,0.438,11,14,0.786,8,24,32,7,3,6,9,42,67,OOR
Chris Carr,SF-SG,25,57,1166,196,496,0.395,32,101,0.317,164,395,0.415,0.427,107,125,0.856,41,132,173,84,30,15,117,113,531,OOR
Anthony Carter,PG,24,79,1859,201,509,0.395,3,23,0.13,198,486,0.407,0.398,93,124,0.75,48,151,199,378,93,5,173,167,498,OOR
Vince Carter,SF,23,82,3126,788,1696,0.465,95,236,0.403,693,1460,0.475,0.493,436,551,0.791,150,326,476,322,110,92,178,263,2107,OOR
Sam Cassell,PG,30,81,2899,545,1170,0.466,26,90,0.289,519,1080,0.481,0.477,390,445,0.876,69,232,301,729,102,8,267,255,1506,OOR
Kelvin Cato,C,25,65,1581,216,402,0.537,0,4,0.0,216,398,0.543,0.537,135,208,0.649,102,287,389,26,33,124,71,175,567,OOR
Duane Causwell,C,31,25,185,20,37,0.541,0,0,0.0,20,37,0.541,0.541,26,38,0.684,11,36,47,2,2,16,10,42,66,OOR
Cedric Ceballos,SF,30,69,2064,447,1002,0.446,44,134,0.328,403,868,0.464,0.468,209,248,0.843,172,290,462,90,56,24,125,165,1147,OOR
John Celestand,PG,22,16,185,15,45,0.333,2,9,0.222,13,36,0.361,0.356,5,6,0.833,1,10,11,20,7,0,16,22,37,OOR
Rex Chapman,SG,32,53,957,124,320,0.388,41,123,0.333,83,197,0.421,0.452,59,78,0.756,10,70,80,62,22,1,38,70,348,OOR
Calbert Cheaney,SG,28,67,1309,120,273,0.44,18,54,0.333,102,219,0.466,0.473,9,21,0.429,23,115,138,80,44,14,46,158,267,OOR
Pete Chilcutt,PF,31,56,601,53,127,0.417,6,26,0.231,47,101,0.465,0.441,8,8,1.0,46,85,131,27,15,10,20,73,120,OOR
Chris Childs,PG,32,71,1675,146,357,0.409,37,104,0.356,109,253,0.431,0.461,47,59,0.797,17,130,147,285,36,4,105,240,376,OOR
Doug Christie,SG,29,73,2264,311,764,0.407,99,275,0.36,212,489,0.434,0.472,182,216,0.843,63,222,285,321,102,43,144,167,903,OOR
Keon Clark,C,24,81,1850,286,528,0.542,1,8,0.125,285,520,0.548,0.543,121,176,0.688,162,343,505,71,45,114,125,231,694,OOR
Keith Closs,C,23,57,820,96,197,0.487,0,3,0.0,96,194,0.495,0.487,46,78,0.59,65,114,179,25,13,73,34,80,238,OOR
Derrick Coleman,PF,32,74,2347,446,979,0.456,51,141,0.362,395,838,0.471,0.482,296,377,0.785,124,508,632,175,34,130,173,195,1239,OOR
Bimbo Coles,PG,31,80,1924,276,607,0.455,8,39,0.205,268,568,0.472,0.461,85,104,0.817,30,142,172,290,58,11,103,178,645,OOR
Marty Conlon,C,32,3,9,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,1,1,2,0,0,0,0,1,2,OOR
Tyrone Corbin,SF,37,54,941,88,247,0.356,10,44,0.227,78,203,0.384,0.377,33,39,0.846,40,125,165,60,36,5,29,99,219,OOR
Chris Crawford,PF,24,55,668,91,229,0.397,7,27,0.259,84,202,0.416,0.413,63,81,0.778,51,48,99,33,17,16,37,83,252,OOR
Austin Croshere,PF,24,81,1885,288,653,0.441,63,174,0.362,225,479,0.47,0.489,196,231,0.848,135,381,516,89,44,60,121,203,835,OOR
John Crotty,PG,30,69,937,106,251,0.422,33,80,0.413,73,171,0.427,0.488,80,93,0.86,17,58,75,128,27,5,54,104,325,OOR
Terry Cummings,PF,38,22,398,76,177,0.429,0,0,0.0,76,177,0.429,0.429,32,39,0.821,45,62,107,21,13,8,27,74,184,OOR
Vonteego Cummings,PG,23,75,1793,265,655,0.405,49,151,0.325,216,504,0.429,0.442,127,169,0.751,57,127,184,247,91,13,132,174,706,OOR
Bill Curley,SF-PF,27,28,309,29,68,0.426,0,1,0.0,29,67,0.433,0.426,18,25,0.72,18,32,50,14,13,4,21,61,76,OOR
Dell Curry,SG,35,67,1095,194,454,0.427,95,242,0.393,99,212,0.467,0.532,24,32,0.75,11,89,100,89,32,9,40,66,507,OOR
Michael Curry,SG,31,82,1611,182,379,0.48,1,5,0.2,181,374,0.484,0.482,141,168,0.839,21,83,104,87,33,5,73,209,506,OOR
Erick Dampier,C,24,21,495,70,173,0.405,0,0,0.0,70,173,0.405,0.405,27,51,0.529,48,86,134,19,8,15,29,75,167,OOR
Antonio Daniels,SG,24,68,1195,163,344,0.474,22,66,0.333,141,278,0.507,0.506,72,101,0.713,16,70,86,177,55,5,58,73,420,OOR
Kornél Dávid,SF,28,32,474,67,157,0.427,0,3,0.0,67,154,0.435,0.427,45,56,0.804,26,55,81,17,17,3,33,56,179,OOR
Antonio Davis,C,31,79,2479,313,712,0.44,0,0,0.0,313,712,0.44,0.44,284,371,0.765,235,461,696,105,38,100,121,267,910,OOR
Baron Davis,PG,20,82,1523,182,433,0.42,25,111,0.225,157,322,0.488,0.449,97,153,0.634,48,117,165,309,97,19,140,201,486,OOR
Ben Davis,PF,27,5,22,2,6,0.333,0,0,0.0,2,6,0.333,0.333,0,0,0.0,3,6,9,2,1,1,3,2,4,OOR
Dale Davis,C,30,74,2127,302,602,0.502,0,0,0.0,302,602,0.502,0.502,139,203,0.685,256,473,729,64,52,94,91,203,743,OOR
Emanual Davis,PG,31,54,701,80,220,0.364,31,103,0.301,49,117,0.419,0.434,26,38,0.684,15,85,100,70,38,5,44,72,217,OOR
Hubert Davis,PG,29,79,1817,217,464,0.468,82,167,0.491,135,297,0.455,0.556,67,77,0.87,17,117,134,141,24,3,70,109,583,OOR
Mark Davis,SF,26,23,464,56,137,0.409,0,2,0.0,56,135,0.415,0.409,31,47,0.66,31,53,84,38,25,4,40,52,143,OOR
Ricky Davis,SG,20,48,570,94,187,0.503,0,4,0.0,94,183,0.514,0.503,39,51,0.765,29,54,83,62,30,8,46,39,227,OOR
Todd Day,SG,30,58,941,130,330,0.394,64,165,0.388,66,165,0.4,0.491,72,108,0.667,31,98,129,65,44,22,50,127,396,OOR
Andrew DeClercq,C,26,82,1831,225,443,0.508,0,0,0.0,225,443,0.508,0.508,94,160,0.588,156,283,439,58,63,66,108,275,544,OOR
Vinny Del Negro,PG,33,67,1211,153,325,0.471,8,24,0.333,145,301,0.482,0.483,35,39,0.897,9,98,107,160,36,0,48,81,349,OOR
Tony Delk,PG,26,46,682,120,279,0.43,9,40,0.225,111,239,0.464,0.446,47,59,0.797,36,52,88,55,35,5,32,58,296,OOR
Derrick Dial,SG,24,8,95,17,46,0.37,3,12,0.25,14,34,0.412,0.402,3,5,0.6,14,12,26,5,1,1,6,10,40,OOR
Michael Dickerson,SG,24,82,3103,554,1270,0.436,119,291,0.409,435,979,0.444,0.483,269,324,0.83,78,201,279,208,116,45,165,226,1496,OOR
Vlade Divac,C,31,82,2374,384,764,0.503,7,26,0.269,377,738,0.511,0.507,230,333,0.691,174,482,656,244,103,103,190,251,1005,OOR
Michael Doleac,C,22,81,1335,242,535,0.452,1,2,0.5,241,533,0.452,0.453,80,95,0.842,89,245,334,63,29,34,65,224,565,OOR
Sherman Douglas,PG,33,20,309,45,90,0.5,5,16,0.313,40,74,0.541,0.528,25,28,0.893,13,16,29,34,17,0,24,26,120,OOR
Bryce Drew,PG,25,72,1293,158,413,0.383,59,163,0.362,99,250,0.396,0.454,45,53,0.849,23,80,103,162,41,1,66,79,420,OOR
Chris Dudley,C,34,47,459,23,67,0.343,0,0,0.0,23,67,0.343,0.343,9,27,0.333,63,73,136,5,7,21,18,95,55,OOR
Tim Duncan,PF,23,74,2875,628,1281,0.49,1,11,0.091,627,1270,0.494,0.491,459,603,0.761,262,656,918,234,66,165,242,210,1716,Candidate
Howard Eisley,PG,27,82,2096,282,675,0.418,60,163,0.368,222,512,0.434,0.462,84,102,0.824,23,147,170,347,59,9,132,223,708,OOR
Obinna Ekezie,PF,24,39,351,41,88,0.466,0,0,0.0,41,88,0.466,0.466,43,64,0.672,34,58,92,8,9,4,26,61,125,OOR
Mario Elie,SF,36,79,2217,195,457,0.427,74,186,0.398,121,271,0.446,0.508,126,149,0.846,48,201,249,193,73,9,130,156,590,OOR
Sean Elliott,SF,31,19,391,38,106,0.358,13,37,0.351,25,69,0.362,0.42,25,32,0.781,6,41,47,28,12,2,19,34,114,OOR
Dale Ellis,SG,39,42,564,66,159,0.415,37,100,0.37,29,59,0.492,0.531,9,13,0.692,13,43,56,14,13,0,20,45,178,OOR
LaPhonso Ellis,PF,29,58,1309,209,464,0.45,3,21,0.143,206,443,0.465,0.454,66,95,0.695,98,192,290,59,32,25,52,133,487,OOR
Pervis Ellison,C,32,30,269,19,43,0.442,0,0,0.0,19,43,0.442,0.442,15,21,0.714,29,38,67,13,10,8,13,67,53,OOR
Evan Eschmeyer,C,24,31,373,38,72,0.528,0,0,0.0,38,72,0.528,0.528,15,30,0.5,40,68,108,21,8,21,21,84,91,OOR
Patrick Ewing,C,37,62,2035,361,775,0.466,0,2,0.0,361,773,0.467,0.466,207,283,0.731,140,464,604,58,36,84,142,196,929,OOR
Tony Farmer,PF,30,74,1199,127,312,0.407,8,44,0.182,119,268,0.444,0.42,203,265,0.766,118,177,295,74,66,16,82,167,465,OOR
Jamie Feick,C,25,81,2241,181,423,0.428,3,3,1.0,178,420,0.424,0.431,94,133,0.707,264,491,755,68,43,38,59,206,459,OOR
Danny Ferry,PF,33,63,1326,189,380,0.497,33,75,0.44,156,305,0.511,0.541,52,57,0.912,55,183,238,67,22,24,55,181,463,OOR
Michael Finley,SF,26,82,3464,748,1636,0.457,99,247,0.401,649,1389,0.467,0.487,260,317,0.82,122,396,518,438,109,32,196,171,1855,OOR
Derek Fisher,PG,25,78,1803,167,483,0.346,52,166,0.313,115,317,0.363,0.4,105,145,0.724,22,121,143,216,80,3,75,150,491,OOR
Danny Fortson,PF,23,55,856,140,265,0.528,0,0,0.0,140,265,0.528,0.528,139,189,0.735,141,225,366,29,20,5,67,180,419,OOR
Greg Foster,PF,31,60,718,91,224,0.406,3,15,0.2,88,209,0.421,0.413,18,28,0.643,16,91,107,41,10,18,28,105,203,OOR
Jeff Foster,C,23,19,86,13,23,0.565,0,1,0.0,13,22,0.591,0.565,17,25,0.68,12,20,32,5,5,1,2,18,43,OOR
Rick Fox,SF,30,82,1473,206,498,0.414,59,181,0.326,147,317,0.464,0.473,63,78,0.808,63,135,198,138,52,26,87,203,534,OOR
Adonal Foyle,C,24,76,1654,193,380,0.508,0,0,0.0,193,380,0.508,0.508,34,90,0.378,174,250,424,42,26,136,71,218,420,OOR
Steve Francis,PG,22,77,2776,497,1117,0.445,107,310,0.345,390,807,0.483,0.493,287,365,0.786,152,257,409,507,118,29,306,231,1388,OOR
Todd Fuller,C,25,41,399,51,122,0.418,0,0,0.0,51,122,0.418,0.418,32,53,0.604,36,74,110,5,9,8,27,46,134,OOR
Lawrence Funderburke,PF,29,75,1026,184,352,0.523,0,2,0.0,184,350,0.526,0.523,115,163,0.706,98,136,234,33,32,20,40,91,483,OOR
Kevin Garnett,PF,23,81,3243,759,1526,0.497,30,81,0.37,729,1445,0.504,0.507,309,404,0.765,223,733,956,401,120,126,268,205,1857,Candidate
Dean Garrett,C,33,56,604,48,108,0.444,0,0,0.0,48,108,0.444,0.444,18,26,0.692,41,99,140,19,8,40,21,94,114,OOR
Kiwane Lemorris Garris,SG,25,3,23,2,10,0.2,0,1,0.0,2,9,0.222,0.2,0,0,0.0,0,1,1,2,0,0,1,0,4,OOR
Pat Garrity,SF,23,82,1479,258,585,0.441,79,197,0.401,179,388,0.461,0.509,80,111,0.721,44,166,210,58,31,19,85,197,675,OOR
Chris Gatling,PF,32,85,1811,365,802,0.455,18,70,0.257,347,732,0.474,0.466,266,373,0.713,154,348,502,71,82,23,169,246,1014,OOR
Matt Geiger,C,30,65,1406,260,589,0.441,0,4,0.0,260,585,0.444,0.441,109,140,0.779,154,233,387,39,29,22,91,194,629,OOR
Devean George,SF,22,49,345,56,144,0.389,16,47,0.34,40,97,0.412,0.444,27,41,0.659,29,46,75,12,10,4,21,54,155,OOR
Kendall Gill,SF,31,76,2355,396,956,0.414,20,78,0.256,376,878,0.428,0.425,181,255,0.71,82,201,283,210,139,41,89,211,993,OOR
Armen Gilliam,PF,35,50,782,133,305,0.436,0,1,0.0,133,304,0.438,0.436,67,86,0.779,72,137,209,42,12,16,55,83,333,OOR
Dion Glover,SG,21,30,446,66,171,0.386,12,45,0.267,54,126,0.429,0.421,51,70,0.729,15,23,38,27,15,4,28,28,195,OOR
Brian Grant,PF,27,63,1322,173,352,0.491,1,2,0.5,172,350,0.491,0.493,112,166,0.675,121,223,344,64,32,28,84,166,459,OOR
Gary Grant,PG,34,3,24,6,14,0.429,0,0,0.0,6,14,0.429,0.429,0,0,0.0,0,3,3,1,1,0,2,3,12,OOR
Horace Grant,PF,34,76,2688,266,599,0.444,0,4,0.0,266,595,0.447,0.444,80,111,0.721,167,424,591,188,55,60,61,192,612,OOR
Devin Gray,SF,27,21,124,15,37,0.405,0,0,0.0,15,37,0.405,0.405,19,29,0.655,11,14,25,5,5,3,4,22,49,OOR
A.C. Green,PF,36,82,1929,173,387,0.447,1,4,0.25,172,383,0.449,0.448,66,95,0.695,160,326,486,80,53,18,53,127,413,OOR
Adrian Griffin,SG,25,72,1927,175,413,0.424,16,57,0.281,159,356,0.447,0.443,119,158,0.753,128,244,372,177,116,15,93,222,485,OOR
Tom Gugliotta,PF,30,54,1767,310,645,0.481,1,8,0.125,309,637,0.485,0.481,117,151,0.775,141,284,425,124,80,31,106,152,738,OOR
Darvin Ham,SF,26,35,792,71,128,0.555,0,1,0.0,71,127,0.559,0.555,35,78,0.449,85,87,172,42,29,29,29,102,177,OOR
Richard Hamilton,SG,21,71,1373,254,605,0.42,28,77,0.364,226,528,0.428,0.443,103,133,0.774,38,91,129,108,28,6,84,142,639,OOR
Thomas Hamilton,C,24,22,273,35,79,0.443,0,0,0.0,35,79,0.443,0.443,12,23,0.522,31,59,90,15,4,14,28,25,82,OOR
Tom Hammonds,PF,32,56,372,42,97,0.433,0,0,0.0,42,97,0.433,0.433,33,56,0.589,34,67,101,10,8,3,21,55,117,OOR
Anfernee Hardaway,SG,28,60,2253,378,798,0.474,33,102,0.324,345,696,0.496,0.494,226,286,0.79,91,256,347,315,94,38,153,164,1015,OOR
Tim Hardaway,PG,33,52,1672,246,638,0.386,94,256,0.367,152,382,0.398,0.459,110,133,0.827,25,125,150,385,49,4,119,112,696,OOR
Ron Harper,PG,36,80,2042,212,531,0.399,33,106,0.311,179,425,0.421,0.43,100,147,0.68,96,241,337,270,85,39,132,164,557,OOR
Matt Harpring,SF,23,4,63,4,17,0.235,2,2,1.0,2,15,0.133,0.294,6,7,0.857,5,7,12,8,5,1,1,7,16,OOR
Al Harrington,PF,19,50,854,121,264,0.458,8,34,0.235,113,230,0.491,0.473,78,111,0.703,47,112,159,38,25,9,65,130,328,OOR
Othella Harrington,PF,26,82,2677,420,830,0.506,0,2,0.0,420,828,0.507,0.506,236,298,0.792,196,367,563,97,36,58,217,287,1076,OOR
Lucious Harris,SG,29,77,1510,198,463,0.428,38,115,0.33,160,348,0.46,0.469,79,99,0.798,53,134,187,100,65,6,42,98,513,OOR
Antonio Harvey,PF,29,19,137,17,30,0.567,0,0,0.0,17,30,0.567,0.567,7,12,0.583,8,25,33,5,1,6,12,20,41,OOR
Hersey Hawkins,SG,33,61,1622,159,375,0.424,55,141,0.39,104,234,0.444,0.497,107,119,0.899,31,144,175,134,74,15,100,146,480,OOR
Michael Hawkins,PG,27,12,36,3,13,0.231,1,5,0.2,2,8,0.25,0.269,1,2,0.5,0,7,7,13,0,0,3,2,8,OOR
Alan Henderson,PF,27,82,2775,429,930,0.461,1,10,0.1,428,920,0.465,0.462,224,334,0.671,265,306,571,77,81,54,139,233,1083,OOR
Cedric Henderson,SF,24,61,1107,129,326,0.396,1,15,0.067,128,311,0.412,0.397,69,104,0.663,34,106,140,55,39,17,68,99,328,OOR
Mark Hendrickson,PF,25,15,71,5,8,0.625,0,0,0.0,5,8,0.625,0.625,3,4,0.75,3,10,13,6,2,1,3,8,13,OOR
Chris Herren,PG,24,45,597,45,124,0.363,24,67,0.358,21,57,0.368,0.46,27,40,0.675,12,40,52,111,15,2,42,74,141,OOR
Grant Hill,SF,27,74,2776,696,1422,0.489,34,98,0.347,662,1324,0.5,0.501,480,604,0.795,97,393,490,385,103,43,240,190,1906,OOR
Tyrone Hill,PF,31,68,2155,318,656,0.485,0,1,0.0,318,655,0.485,0.485,179,259,0.691,220,405,625,52,64,27,124,243,815,OOR
Fred Hoiberg,SG,27,31,845,89,230,0.387,32,94,0.34,57,136,0.419,0.457,69,76,0.908,7,103,110,85,40,2,43,66,279,OOR
Derek Hood,PF,23,2,4,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,OOR
Jeff Hornacek,SG,36,77,2133,358,728,0.492,66,138,0.478,292,590,0.495,0.537,171,180,0.95,49,133,182,202,66,16,113,149,953,OOR
Robert Horry,PF,29,76,1685,159,363,0.438,29,94,0.309,130,269,0.483,0.478,89,113,0.788,133,228,361,118,84,80,73,189,436,OOR
Allan Houston,SG,28,82,3169,614,1271,0.483,106,243,0.436,508,1028,0.494,0.525,280,334,0.838,38,233,271,224,65,14,186,219,1614,OOR
