Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Antonio Davis,PF,26,IND,44,1030,109,245,0.445,0,0,0.0,109,245,0.445,0.445,117,174,0.672,105,175,280,25,19,29,64,134,335,11.9,0.521,0.0,0.71,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,0.5,1.5,2.0,0.095,-2.5,-0.3,-2.8,-0.2,0,0.0,OOR,1995
Dale Davis,PF,25,IND,74,2346,324,576,0.563,0,1,0.0,324,575,0.563,0.563,138,259,0.533,259,437,696,58,72,116,124,222,786,16.1,0.57,0.002,0.45,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,2.6,4.3,6.8,0.14,0.1,0.8,0.9,1.7,0,0.0,OOR,1995
Hubert Davis,SG,24,NYK,82,1697,296,617,0.48,131,288,0.455,165,329,0.502,0.586,97,120,0.808,30,80,110,150,35,11,87,146,820,14.7,0.612,0.467,0.194,2.2,5.3,3.8,15.2,1.1,0.5,11.5,20.4,3.1,1.7,4.8,0.136,2.3,-0.2,2.1,1.8,0,0.0,OOR,1995
Terry Davis,PF,27,DAL,46,580,49,113,0.434,0,2,0.0,49,111,0.441,0.434,42,66,0.636,63,93,156,10,6,3,30,76,140,8.1,0.493,0.018,0.584,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,0.1,0.4,0.5,0.039,-4.2,-1.6,-5.8,-0.6,0,0.0,OOR,1995
Johnny Dawkins,PG,31,DET,50,1170,125,270,0.463,25,73,0.342,100,197,0.508,0.509,50,55,0.909,28,85,113,205,52,1,86,74,325,12.2,0.552,0.27,0.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,0.8,0.3,1.1,0.046,-1.0,-1.0,-1.9,0.0,0,0.0,OOR,1995
Tony Dawson,SF,27,BOS,2,13,3,8,0.375,1,3,0.333,2,5,0.4,0.438,1,1,1.0,0,3,3,1,0,0,2,4,8,5.9,0.474,0.375,0.125,0.0,27.0,13.3,13.5,0.0,0.0,19.2,34.8,0.0,0.0,0.0,-0.099,-11.7,-3.9,-15.6,0.0,0,0.0,OOR,1995
Todd Day,SG,25,MIL,82,2717,445,1049,0.424,163,418,0.39,282,631,0.447,0.502,257,341,0.754,95,227,322,134,104,63,157,283,1310,14.4,0.546,0.398,0.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,2.9,1.9,4.8,0.085,0.4,-0.5,-0.1,1.3,0,0.0,OOR,1995
Terry Dehere,PG,23,LAC,80,1774,279,685,0.407,48,163,0.294,231,522,0.443,0.442,229,292,0.784,35,117,152,225,45,7,157,200,835,11.8,0.513,0.238,0.426,2.2,8.3,5.0,20.7,1.3,0.3,16.2,23.8,0.0,0.4,0.5,0.013,-1.9,-2.1,-4.0,-0.9,0,0.0,OOR,1995
Vinny Del Negro,SG,28,SAS,75,2360,372,766,0.486,66,162,0.407,306,604,0.507,0.529,128,162,0.79,28,164,192,226,61,14,56,179,938,13.8,0.56,0.211,0.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,4.6,2.2,6.8,0.138,0.2,0.5,0.7,1.6,0,0.0,OOR,1995
Bison Dele,C,25,DEN,63,1261,196,333,0.589,0,0,0.0,196,333,0.589,0.589,106,162,0.654,98,200,298,53,38,43,114,210,498,13.9,0.616,0.0,0.486,9.6,18.5,14.2,6.8,1.6,2.5,22.0,18.5,0.8,1.5,2.3,0.089,-2.5,0.4,-2.1,0.0,0,0.0,OOR,1995
Vlade Divac,C,26,LAL,80,2807,485,957,0.507,10,53,0.189,475,904,0.525,0.512,297,382,0.777,261,568,829,329,109,174,205,305,1277,20.5,0.568,0.055,0.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,5.3,4.2,9.5,0.162,1.9,2.1,3.9,4.1,0,0.0,OOR,1995
James Donaldson,C,37,UTA,43,613,44,74,0.595,0,0,0.0,44,74,0.595,0.595,22,31,0.71,19,88,107,14,6,28,22,66,110,7.9,0.628,0.0,0.419,4.1,17.1,10.9,3.1,0.5,3.7,20.1,8.1,0.3,0.7,1.0,0.08,-2.4,0.9,-1.5,0.1,0,0.0,OOR,1995
Sherman Douglas,PG,28,BOS,65,2048,365,769,0.475,20,82,0.244,345,687,0.502,0.488,204,296,0.689,48,122,170,446,80,2,162,152,954,17.0,0.53,0.107,0.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,3.2,1.0,4.2,0.099,2.2,-1.1,1.2,1.7,0,0.0,OOR,1995
Greg Dreiling,C,32,CLE,58,483,42,102,0.412,0,0,0.0,42,102,0.412,0.412,26,41,0.634,32,84,116,22,6,22,25,108,110,7.8,0.458,0.0,0.402,8.0,22.4,15.0,7.5,0.7,3.6,17.2,14.4,-0.2,0.8,0.6,0.059,-7.5,1.4,-6.0,-0.5,0,0.0,OOR,1995
Clyde Drexler,SG,32,TOT,76,2728,571,1238,0.461,147,408,0.36,424,830,0.511,0.521,364,442,0.824,152,328,480,362,136,45,186,206,1653,22.4,0.577,0.33,0.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,8.0,3.7,11.7,0.206,5.3,1.2,6.5,5.9,0,0.003,Candidate,1995
Kevin Duckworth,C,30,WSB,40,818,118,267,0.442,2,10,0.2,116,257,0.451,0.446,45,70,0.643,65,130,195,20,21,24,59,110,283,9.9,0.475,0.037,0.262,8.9,19.0,13.7,3.7,1.3,2.1,16.5,19.1,-0.7,0.7,0.0,-0.002,-4.4,-1.0,-5.4,-0.7,0,0.0,OOR,1995
Chris Dudley,C,29,POR,82,2245,181,446,0.406,0,1,0.0,181,445,0.407,0.406,85,183,0.464,325,439,764,34,43,126,81,286,447,10.9,0.424,0.002,0.41,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0.4,3.7,4.1,0.087,-3.0,0.1,-3.0,-0.6,0,0.0,OOR,1995
Joe Dumars,SG,31,DET,67,2544,417,970,0.43,103,338,0.305,314,632,0.497,0.483,277,344,0.805,47,111,158,368,72,7,219,153,1214,13.9,0.541,0.348,0.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,1.8,-0.1,1.7,0.032,0.5,-2.9,-2.4,-0.3,0,0.0,OOR,1995
Richard Dumas,SF,25,PHO,15,167,37,73,0.507,0,1,0.0,37,72,0.514,0.507,8,16,0.5,18,11,29,7,10,2,9,22,82,15.4,0.512,0.014,0.219,12.4,7.6,10.0,6.7,3.0,0.9,10.1,23.1,0.1,0.1,0.3,0.072,-0.9,-0.7,-1.6,0.0,0,0.0,OOR,1995
Tony Dumas,SG,22,DAL,58,613,96,250,0.384,22,73,0.301,74,177,0.418,0.428,50,77,0.649,32,30,62,57,13,4,50,78,264,8.8,0.465,0.292,0.308,5.3,5.6,5.5,14.2,1.1,0.4,15.0,22.5,-0.2,0.2,0.0,0.0,-3.2,-1.5,-4.8,-0.4,0,0.0,OOR,1995
Pat Durham,SF,27,MIN,59,852,117,237,0.494,5,26,0.192,112,211,0.531,0.504,63,96,0.656,37,57,94,53,36,32,45,114,302,12.2,0.541,0.11,0.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,0.4,0.5,0.9,0.051,-1.6,0.5,-1.2,0.2,0,0.0,OOR,1995
Ledell Eackles,SG,28,MIA,54,898,143,326,0.439,18,41,0.439,125,285,0.439,0.466,91,126,0.722,33,62,95,72,19,2,53,88,395,12.1,0.518,0.126,0.387,4.2,8.3,6.2,12.6,1.1,0.2,12.2,21.4,0.7,0.4,1.0,0.055,-1.3,-1.6,-2.9,-0.2,0,0.0,OOR,1995
Acie Earl,C,24,BOS,30,208,26,68,0.382,0,0,0.0,26,68,0.382,0.382,14,29,0.483,19,26,45,2,6,8,14,39,66,6.6,0.409,0.0,0.426,10.4,14.6,12.5,1.4,1.5,2.6,14.8,19.7,-0.4,0.2,-0.2,-0.038,-6.9,-2.0,-8.9,-0.4,0,0.0,OOR,1995
Blue Edwards,SF,29,TOT,67,1112,181,393,0.461,22,75,0.293,159,318,0.5,0.489,75,90,0.833,50,80,130,77,43,16,81,143,459,11.6,0.531,0.191,0.229,5.5,8.5,7.0,10.7,2.0,1.1,15.8,20.5,0.2,1.0,1.2,0.053,-2.0,-0.5,-2.5,-0.1,0,0.0,OOR,1995
Doug Edwards,PF,24,ATL,38,212,22,48,0.458,0,1,0.0,22,47,0.468,0.458,23,32,0.719,19,29,48,13,5,4,22,30,67,10.1,0.54,0.021,0.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,-0.1,0.3,0.2,0.043,-4.8,-0.1,-4.8,-0.2,0,0.0,OOR,1995
James Edwards,C,39,POR,28,266,32,83,0.386,0,0,0.0,32,83,0.386,0.386,11,17,0.647,10,33,43,8,5,8,14,44,75,5.4,0.414,0.0,0.205,4.1,14.7,9.1,4.3,1.0,2.2,13.4,16.6,-0.3,0.3,0.0,0.002,-7.1,0.1,-7.0,-0.3,0,0.0,OOR,1995
Kevin Edwards,SG,29,NJN,14,466,69,154,0.448,18,45,0.4,51,109,0.468,0.506,40,42,0.952,10,27,37,27,19,5,35,42,196,11.7,0.568,0.292,0.273,2.3,6.4,4.3,9.8,2.1,0.7,16.9,19.6,0.2,0.4,0.6,0.061,-1.9,-0.1,-2.0,0.0,0,0.0,OOR,1995
Craig Ehlo,SG,33,ATL,49,1166,191,422,0.453,51,134,0.381,140,288,0.486,0.513,44,71,0.62,55,92,147,113,46,6,73,86,477,13.9,0.526,0.318,0.168,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,0.8,1.4,2.1,0.088,0.1,0.2,0.3,0.7,0,0.0,OOR,1995
Howard Eisley,PG,22,TOT,49,552,40,122,0.328,9,37,0.243,31,85,0.365,0.365,31,40,0.775,12,36,48,95,18,6,50,81,120,6.1,0.43,0.303,0.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,-0.7,0.2,-0.5,-0.044,-5.3,-1.4,-6.8,-0.7,0,0.0,OOR,1995
Mario Elie,SF,31,HOU,81,1896,243,487,0.499,80,201,0.398,163,286,0.57,0.581,144,171,0.842,50,146,196,189,65,12,104,158,710,13.7,0.631,0.413,0.351,3.2,8.4,5.9,14.8,1.7,0.4,15.6,15.8,3.4,1.4,4.8,0.122,0.1,0.0,0.1,1.0,0,0.0,OOR,1995
Sean Elliott,SF,26,SAS,81,2858,502,1072,0.468,136,333,0.408,366,739,0.495,0.532,326,404,0.807,63,224,287,206,78,38,151,216,1466,16.0,0.587,0.311,0.377,2.6,8.5,5.7,11.3,1.4,0.9,10.8,21.6,5.8,2.9,8.7,0.147,1.8,0.1,1.9,2.8,0,0.0,OOR,1995
Dale Ellis,SF,34,DEN,81,1996,351,774,0.453,106,263,0.403,245,511,0.479,0.522,110,127,0.866,56,166,222,57,37,9,81,142,918,12.9,0.553,0.34,0.164,3.5,9.7,6.7,4.8,1.0,0.3,8.9,20.6,2.4,1.0,3.4,0.083,0.5,-2.0,-1.5,0.2,0,0.0,OOR,1995
Harold Ellis,SF,24,LAC,69,656,91,189,0.481,1,13,0.077,90,176,0.511,0.484,69,117,0.59,56,32,88,40,67,12,49,102,252,14.4,0.524,0.069,0.619,9.4,6.1,7.9,9.7,5.2,1.3,16.9,19.2,0.1,0.8,0.9,0.066,-2.1,2.5,0.4,0.4,0,0.0,OOR,1995
LaPhonso Ellis,PF,24,DEN,6,58,9,25,0.36,0,0,0.0,9,25,0.36,0.36,6,6,1.0,7,10,17,4,1,5,5,12,24,13.1,0.434,0.0,0.24,14.9,20.1,17.6,11.1,0.9,6.3,15.3,25.4,0.0,0.1,0.0,0.032,-4.9,0.5,-4.4,0.0,0,0.0,OOR,1995
Pervis Ellison,C,27,BOS,55,1083,152,300,0.507,0,2,0.0,152,298,0.51,0.507,71,99,0.717,124,185,309,34,22,54,76,179,375,13.3,0.546,0.007,0.33,13.0,20.0,16.4,4.7,1.0,3.4,18.1,16.8,0.7,1.1,1.8,0.08,-2.6,-0.3,-2.9,-0.2,0,0.0,OOR,1995
Jo Jo English,SG,24,CHI,8,127,15,39,0.385,3,12,0.25,12,27,0.444,0.423,10,13,0.769,1,2,3,7,7,1,6,19,43,7.7,0.481,0.308,0.333,0.9,1.9,1.4,8.0,2.9,0.6,11.8,17.8,0.0,0.2,0.1,0.053,-4.3,1.3,-3.0,0.0,0,0.0,OOR,1995
Patrick Ewing,C,32,NYK,79,2920,730,1452,0.503,6,21,0.286,724,1431,0.506,0.505,420,560,0.75,157,710,867,212,68,159,256,272,1886,21.9,0.555,0.014,0.386,6.6,27.5,17.4,14.4,1.2,4.1,13.1,30.7,3.1,6.5,9.6,0.157,1.8,1.8,3.5,4.1,2,0.219,Candidate,1995
Duane Ferrell,SF,29,IND,56,607,83,173,0.48,1,6,0.167,82,167,0.491,0.483,64,85,0.753,50,38,88,31,26,6,43,79,231,12.5,0.549,0.035,0.491,10.2,7.4,8.8,8.3,2.3,0.8,17.0,19.1,0.5,0.7,1.2,0.095,-1.5,0.1,-1.5,0.1,0,0.0,OOR,1995
Danny Ferry,PF,28,CLE,82,1290,223,500,0.446,94,233,0.403,129,267,0.483,0.54,74,84,0.881,30,113,143,96,27,22,59,131,614,16.0,0.572,0.466,0.168,2.8,11.3,6.9,14.4,1.2,1.4,9.9,22.2,2.3,1.5,3.9,0.144,2.2,0.4,2.6,1.5,0,0.0,OOR,1995
Matt Fish,C,25,LAC,26,370,49,103,0.476,0,1,0.0,49,102,0.48,0.476,25,37,0.676,32,52,84,17,16,7,28,70,123,10.6,0.516,0.01,0.359,9.6,17.7,13.4,7.2,2.2,1.4,19.0,17.3,-0.1,0.3,0.2,0.03,-4.5,0.2,-4.3,-0.2,0,0.0,OOR,1995
Vern Fleming,PG,32,IND,55,686,93,188,0.495,0,7,0.0,93,181,0.514,0.495,65,90,0.722,20,68,88,109,27,1,43,80,251,14.6,0.551,0.037,0.479,3.6,11.7,7.8,25.7,2.1,0.1,15.9,18.1,1.0,0.9,1.9,0.132,-0.8,1.0,0.2,0.4,0,0.0,OOR,1995
Sleepy Floyd,SG,34,NJN,48,831,71,212,0.335,25,88,0.284,46,124,0.371,0.394,30,43,0.698,8,46,54,126,13,6,51,73,197,6.3,0.427,0.415,0.203,1.0,6.1,3.6,23.2,0.8,0.5,18.1,14.9,-0.5,0.4,-0.2,-0.01,-4.6,-1.6,-6.2,-0.9,0,0.0,OOR,1995
Alphonso Ford,SG,23,PHI,5,98,9,39,0.231,0,9,0.0,9,30,0.3,0.231,1,2,0.5,8,12,20,9,1,0,8,5,19,0.4,0.238,0.231,0.051,9.4,14.4,11.9,14.1,0.5,0.0,16.7,21.8,-0.5,0.0,-0.4,-0.21,-8.1,-2.9,-11.0,-0.2,0,0.0,OOR,1995
Greg Foster,PF,26,TOT,78,1144,150,318,0.472,7,23,0.304,143,295,0.485,0.483,78,111,0.703,85,174,259,39,15,28,71,183,385,10.1,0.525,0.072,0.349,9.1,18.4,13.8,5.6,0.7,1.8,16.2,17.4,0.1,0.9,1.0,0.042,-3.8,-1.4,-5.2,-0.9,0,0.0,OOR,1995
Rick Fox,SF,25,BOS,53,1039,169,351,0.481,31,75,0.413,138,276,0.5,0.526,95,123,0.772,61,94,155,139,52,19,78,154,464,16.8,0.573,0.214,0.35,6.7,10.6,8.6,20.9,2.6,1.3,16.1,20.1,1.8,0.9,2.8,0.128,1.1,0.8,1.9,1.0,0,0.0,OOR,1995
Corey Gaines,SG,29,PHI,11,280,24,51,0.471,2,15,0.133,22,36,0.611,0.49,5,11,0.455,1,17,18,33,8,1,14,23,55,7.2,0.492,0.294,0.216,0.4,7.1,3.7,17.9,1.5,0.3,20.0,11.1,0.0,0.1,0.1,0.013,-4.2,0.0,-4.2,-0.1,0,0.0,OOR,1995
Kevin Gamble,SF,29,MIA,77,1223,220,450,0.489,39,98,0.398,181,352,0.514,0.532,87,111,0.784,29,93,122,119,52,10,49,130,566,16.3,0.567,0.218,0.247,2.7,9.1,5.8,15.9,2.2,0.6,8.9,19.8,2.5,0.9,3.4,0.134,1.0,0.5,1.5,1.1,0,0.0,OOR,1995
Winston Garland,PG,30,MIN,73,1931,170,410,0.415,19,75,0.253,151,335,0.451,0.438,89,112,0.795,48,120,168,318,71,13,105,184,448,10.1,0.488,0.183,0.273,3.1,7.5,5.3,26.7,1.9,0.5,18.6,13.4,0.6,0.6,1.2,0.03,-2.2,-0.3,-2.6,-0.3,0,0.0,OOR,1995
Chris Gatling,PF,27,GSW,58,1470,324,512,0.633,0,1,0.0,324,511,0.634,0.633,148,250,0.592,144,299,443,51,39,52,117,184,796,19.5,0.64,0.002,0.488,10.7,22.7,16.7,5.9,1.3,2.4,15.8,21.2,2.6,1.4,3.9,0.129,0.6,-0.5,0.1,0.8,0,0.0,OOR,1995
Kenny Gattison,PF,30,CHH,21,409,47,100,0.47,0,1,0.0,47,99,0.475,0.47,31,51,0.608,21,54,75,17,7,15,22,64,125,9.2,0.51,0.01,0.51,6.4,15.0,10.9,6.3,0.9,2.6,15.2,16.3,0.0,0.5,0.5,0.055,-4.8,0.5,-4.3,-0.3,0,0.0,OOR,1995
Matt Geiger,C,25,MIA,74,1712,260,485,0.536,4,10,0.4,256,475,0.539,0.54,93,143,0.65,146,267,413,55,41,51,113,245,617,12.9,0.563,0.021,0.295,9.8,18.7,14.1,5.0,1.2,2.3,17.1,17.1,1.1,1.7,2.7,0.077,-2.3,-0.5,-2.8,-0.3,0,0.0,OOR,1995
Tate George,SG,26,MIL,3,8,1,3,0.333,0,1,0.0,1,2,0.5,0.333,2,2,1.0,1,0,1,0,0,0,2,1,4,2.0,0.515,0.333,0.667,14.6,0.0,7.5,0.0,0.0,0.0,34.0,32.5,0.0,0.0,0.0,-0.214,-7.8,-5.8,-13.6,0.0,0,0.0,OOR,1995
Kendall Gill,SG,26,SEA,73,2125,392,858,0.457,63,171,0.368,329,687,0.479,0.494,155,209,0.742,99,191,290,192,117,28,138,186,1002,15.2,0.527,0.199,0.244,5.6,10.5,8.1,13.9,2.8,1.0,12.7,22.2,2.0,2.6,4.6,0.103,0.5,0.0,0.5,1.4,0,0.0,OOR,1995
Armen Gilliam,PF,30,NJN,82,2472,455,905,0.503,0,2,0.0,455,903,0.504,0.503,302,392,0.77,192,421,613,99,67,89,152,171,1212,18.1,0.562,0.002,0.433,8.5,18.7,13.6,7.2,1.4,2.5,12.4,21.8,3.6,3.0,6.6,0.128,0.7,0.0,0.7,1.7,0,0.0,OOR,1995
Greg Graham,SG,24,PHI,50,775,95,223,0.426,6,28,0.214,89,195,0.456,0.439,55,73,0.753,19,43,62,66,29,6,48,76,251,9.5,0.492,0.126,0.327,2.8,6.5,4.7,13.7,2.0,0.6,15.8,17.5,-0.1,0.4,0.3,0.02,-3.7,-0.6,-4.3,-0.4,0,0.0,OOR,1995
Ron Grandison,PF,30,NYK,2,8,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,3,2,5,2,0,0,0,2,2,18.3,0.25,0.0,0.0,45.7,28.3,36.7,39.7,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.151,-0.2,-1.0,-1.3,0.0,0,0.0,OOR,1995
Brian Grant,PF,22,SAC,80,2289,413,809,0.511,1,4,0.25,412,805,0.512,0.511,231,363,0.636,207,391,598,99,49,116,163,276,1058,16.5,0.546,0.005,0.449,10.7,19.5,15.2,7.4,1.1,3.8,14.4,22.0,1.9,3.4,5.3,0.112,-0.8,0.6,-0.2,1.0,0,0.0,OOR,1995
Gary Grant,PG,29,LAC,33,470,78,166,0.47,4,16,0.25,74,150,0.493,0.482,45,55,0.818,8,27,35,93,29,3,44,66,205,15.1,0.539,0.096,0.331,1.9,7.2,4.4,32.8,3.1,0.5,18.8,21.7,0.3,0.3,0.6,0.065,-1.5,-0.2,-1.7,0.0,0,0.0,OOR,1995
Greg Grant,PG,28,DEN,14,151,10,33,0.303,2,7,0.286,8,26,0.308,0.333,9,12,0.75,2,7,9,43,6,2,14,20,31,9.1,0.405,0.212,0.364,1.6,5.4,3.6,40.2,2.1,1.0,26.8,15.6,-0.1,0.1,0.0,0.011,-3.1,-1.4,-4.5,-0.1,0,0.0,OOR,1995
Harvey Grant,PF,29,POR,75,1771,286,621,0.461,8,26,0.308,278,595,0.467,0.467,103,146,0.705,103,181,284,82,56,53,62,163,683,13.2,0.498,0.042,0.235,6.3,12.1,9.1,7.1,1.6,2.2,8.3,17.8,1.7,2.2,4.0,0.108,-1.1,0.9,-0.2,0.8,0,0.0,OOR,1995
Horace Grant,PF,29,ORL,74,2693,401,707,0.567,0,8,0.0,401,699,0.574,0.567,146,211,0.692,223,492,715,173,76,88,85,203,948,16.9,0.593,0.011,0.298,9.8,20.3,15.2,8.9,1.4,2.2,9.6,14.1,6.0,3.5,9.5,0.169,1.4,0.6,2.0,2.7,0,0.0,OOR,1995
Jeff Grayer,SG,29,PHI,47,1098,163,381,0.428,5,15,0.333,158,366,0.432,0.434,58,83,0.699,58,91,149,74,27,4,56,80,389,10.6,0.466,0.039,0.218,6.1,9.7,7.9,11.3,1.3,0.3,11.8,19.3,-0.1,0.5,0.4,0.017,-2.4,-1.5,-3.9,-0.5,0,0.0,OOR,1995
A.C. Green,SF,31,PHO,82,2687,311,617,0.504,43,127,0.339,268,490,0.547,0.539,251,343,0.732,194,475,669,127,55,31,114,146,916,14.2,0.596,0.206,0.556,8.3,20.4,14.3,6.5,1.0,0.8,12.9,14.2,4.6,2.1,6.7,0.12,0.8,-0.9,-0.1,1.3,0,0.0,OOR,1995
Tom Gugliotta,SF-PF,25,TOT,77,2568,371,837,0.443,60,186,0.323,311,651,0.478,0.479,174,252,0.69,165,407,572,279,132,62,189,203,976,15.2,0.515,0.222,0.301,7.3,18.5,12.9,18.0,2.6,1.7,16.6,19.4,0.8,2.7,3.5,0.065,0.5,1.0,1.5,2.2,0,0.0,OOR,1995
Andrés Guibert,PF,26,MIN,17,167,16,47,0.34,0,4,0.0,16,43,0.372,0.34,13,19,0.684,16,29,45,10,8,1,12,29,45,8.3,0.406,0.085,0.404,11.9,21.1,16.5,9.8,2.5,0.4,17.8,18.4,-0.2,0.2,-0.1,-0.02,-5.2,-1.6,-6.8,-0.2,0,0.0,OOR,1995
Jack Haley,PF,31,SAS,31,117,26,61,0.426,0,1,0.0,26,60,0.433,0.426,21,32,0.656,8,19,27,2,3,5,13,31,73,11.9,0.486,0.016,0.525,8.1,17.5,13.1,2.9,1.3,3.0,14.8,33.1,-0.2,0.2,0.0,0.01,-9.0,-1.3,-10.3,-0.2,0,0.0,OOR,1995
Geert Hammink,C,25,ORL,1,7,1,3,0.333,0,0,0.0,1,3,0.333,0.333,2,2,1.0,0,2,2,1,0,0,0,1,4,20.1,0.515,0.0,0.667,0.0,31.7,16.3,19.7,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.258,0.9,1.5,2.5,0.0,0,0.0,OOR,1995
Tom Hammonds,PF,27,DEN,70,956,139,260,0.535,0,1,0.0,139,259,0.537,0.535,132,177,0.746,55,167,222,36,11,14,56,132,410,14.7,0.607,0.004,0.681,7.1,20.4,13.9,6.0,0.6,1.1,14.2,18.6,1.7,0.9,2.6,0.129,-1.2,-0.9,-2.1,0.0,0,0.0,OOR,1995
Darrin Hancock,SF,23,CHH,46,424,68,121,0.562,1,3,0.333,67,118,0.568,0.566,16,39,0.41,14,39,53,30,19,4,30,48,153,11.2,0.554,0.025,0.322,4.1,10.4,7.4,11.6,2.4,0.7,17.8,18.4,-0.1,0.5,0.4,0.049,-3.0,0.7,-2.3,0.0,0,0.0,OOR,1995
Anfernee Hardaway,PG,23,ORL,77,2901,585,1142,0.512,87,249,0.349,498,893,0.558,0.55,356,463,0.769,139,197,336,551,130,26,258,158,1613,20.8,0.599,0.218,0.405,5.7,7.5,6.6,28.5,2.3,0.6,16.1,23.7,8.2,2.5,10.7,0.177,4.4,-0.3,4.1,4.5,0,0.022,Candidate,1995
Tim Hardaway,PG,28,GSW,62,2321,430,1007,0.427,168,444,0.378,262,563,0.465,0.51,219,288,0.76,46,144,190,578,88,12,214,155,1247,18.3,0.55,0.441,0.286,2.2,6.9,4.5,40.0,1.9,0.4,15.9,24.5,4.4,0.7,5.1,0.105,4.1,-1.5,2.6,2.7,0,0.0,OOR,1995
Jerome Harmon,SG,25,PHI,10,158,21,53,0.396,1,1,1.0,20,52,0.385,0.406,3,6,0.5,9,14,23,12,9,0,7,12,46,10.1,0.413,0.019,0.113,6.6,10.4,8.5,12.4,3.0,0.0,11.2,17.7,-0.1,0.1,0.0,0.009,-3.7,0.5,-3.2,0.0,0,0.0,OOR,1995
Derek Harper,PG,33,NYK,80,2716,337,756,0.446,106,292,0.363,231,464,0.498,0.516,139,192,0.724,31,163,194,458,79,10,151,219,919,12.6,0.547,0.386,0.254,1.4,6.8,4.2,26.7,1.5,0.3,15.2,16.7,3.2,3.1,6.4,0.113,-0.1,0.3,0.2,1.5,0,0.0,OOR,1995
Ron Harper,SG,31,CHI,77,1536,209,491,0.426,31,110,0.282,178,381,0.467,0.457,81,131,0.618,51,129,180,157,97,27,100,132,530,12.2,0.483,0.224,0.267,3.9,9.9,6.9,15.3,3.3,1.3,15.4,18.8,-0.2,2.6,2.4,0.073,-2.1,1.6,-0.5,0.6,0,0.0,OOR,1995
Lucious Harris,SG,24,DAL,79,1695,280,610,0.459,55,142,0.387,225,468,0.481,0.504,136,170,0.8,85,135,220,132,58,14,77,105,751,15.1,0.548,0.233,0.279,5.1,9.1,7.0,12.1,1.7,0.6,10.1,18.5,3.1,1.0,4.1,0.117,0.8,0.1,0.9,1.2,0,0.0,OOR,1995
Tony Harris,SG,27,BOS,3,18,3,8,0.375,0,1,0.0,3,7,0.429,0.375,8,9,0.889,0,0,0,0,0,0,1,2,14,17.6,0.585,0.125,1.125,0.0,0.0,0.0,0.0,0.0,0.0,7.7,31.2,0.1,0.0,0.1,0.172,-1.0,-3.5,-4.5,0.0,0,0.0,OOR,1995
Antonio Harvey,PF,24,LAL,59,572,77,176,0.438,1,1,1.0,76,175,0.434,0.44,24,45,0.533,39,63,102,23,15,41,25,87,179,10.3,0.457,0.006,0.256,7.5,12.2,9.9,5.8,1.3,5.0,11.3,16.6,-0.2,0.6,0.4,0.032,-4.3,0.1,-4.2,-0.3,0,0.0,OOR,1995
Hersey Hawkins,SG,28,CHH,82,2731,390,809,0.482,131,298,0.44,259,511,0.507,0.563,261,301,0.867,60,254,314,262,122,18,150,178,1172,16.3,0.622,0.368,0.372,2.7,10.5,6.8,15.3,2.4,0.5,13.7,18.5,5.3,3.4,8.7,0.153,1.4,1.1,2.5,3.1,0,0.0,OOR,1995
Steve Henson,PG,26,POR,37,380,37,86,0.43,23,52,0.442,14,34,0.412,0.564,22,25,0.88,3,23,26,85,9,0,30,52,119,12.1,0.613,0.605,0.291,0.9,7.2,3.9,31.1,1.2,0.0,23.6,14.1,0.7,0.3,1.0,0.13,-0.7,-0.2,-0.9,0.1,0,0.0,OOR,1995
Carl Herrera,PF,28,HOU,61,1331,171,327,0.523,0,2,0.0,171,325,0.526,0.523,73,117,0.624,98,180,278,44,40,38,71,136,415,11.7,0.548,0.006,0.358,8.9,14.8,12.0,4.9,1.5,2.0,15.8,15.1,0.6,1.5,2.1,0.076,-2.6,-0.1,-2.8,-0.3,0,0.0,OOR,1995
