Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Richard Hamilton,SG,31,46,1552,293,717,0.409,41,138,0.297,252,579,0.435,0.437,204,241,0.846,30,92,122,202,30,3,115,115,831,OOR,2010
Tyler Hansbrough,PF,24,29,511,81,225,0.36,0,4,0.0,81,221,0.367,0.36,84,113,0.743,60,78,138,28,17,8,21,70,246,OOR,2010
James Harden,SG,20,76,1738,233,578,0.403,93,248,0.375,140,330,0.424,0.484,194,240,0.808,47,197,244,137,80,20,106,200,753,OOR,2010
Al Harrington,PF,29,72,2195,448,1030,0.435,140,409,0.342,308,621,0.496,0.503,240,317,0.757,88,317,405,110,62,26,132,209,1276,OOR,2010
Devin Harris,PG,26,64,2221,356,884,0.403,60,217,0.276,296,667,0.444,0.437,308,386,0.798,24,179,203,423,79,18,181,178,1080,OOR,2010
Mike Harris,PF,26,13,96,11,30,0.367,0,1,0.0,11,29,0.379,0.367,7,11,0.636,10,14,24,3,5,1,9,14,29,OOR,2010
Jason Hart,PG,31,5,22,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,2,2,6,2,1,3,4,2,OOR,2010
Udonis Haslem,PF,29,78,2177,312,632,0.494,0,0,0.0,312,632,0.494,0.494,147,193,0.762,167,462,629,52,30,23,75,174,771,OOR,2010
Trenton Hassell,SF,30,52,1106,90,219,0.411,0,5,0.0,90,214,0.421,0.411,52,69,0.754,56,96,152,50,17,9,47,91,232,OOR,2010
Spencer Hawes,C,21,72,1904,312,666,0.468,26,87,0.299,286,579,0.494,0.488,73,106,0.689,145,291,436,158,32,83,131,200,723,OOR,2010
Chuck Hayes,C,26,82,1773,161,329,0.489,0,0,0.0,161,329,0.489,0.489,36,66,0.545,151,314,465,139,73,43,74,219,358,OOR,2010
Jarvis Hayes,SF,28,45,1033,138,328,0.421,60,179,0.335,78,149,0.523,0.512,14,18,0.778,9,99,108,40,29,9,28,91,350,OOR,2010
Brendan Haywood,C,30,77,2355,276,491,0.562,0,1,0.0,276,490,0.563,0.562,152,245,0.62,278,437,715,43,26,158,99,209,704,OOR,2010
Luther Head,SG,27,47,813,136,311,0.437,37,105,0.352,99,206,0.481,0.497,48,58,0.828,6,74,80,72,18,9,54,53,357,OOR,2010
Gerald Henderson,SG,22,43,355,37,104,0.356,4,19,0.211,33,85,0.388,0.375,35,47,0.745,15,40,55,13,10,9,14,25,113,OOR,2010
Roy Hibbert,C,23,81,2035,387,782,0.495,3,6,0.5,384,776,0.495,0.497,169,224,0.754,177,287,464,158,30,131,145,285,946,OOR,2010
J.J. Hickson,PF,21,81,1691,289,522,0.554,0,1,0.0,289,521,0.555,0.554,111,163,0.681,110,290,400,40,36,39,92,132,689,OOR,2010
Nenê,C,27,82,2755,421,717,0.587,0,2,0.0,421,715,0.589,0.587,293,416,0.704,166,461,627,203,115,82,125,281,1135,OOR,2010
George Hill,PG,23,78,2276,353,738,0.478,75,188,0.399,278,550,0.505,0.529,183,237,0.772,42,163,205,226,69,26,101,222,964,OOR,2010
Grant Hill,SF,37,81,2430,336,703,0.478,35,80,0.438,301,623,0.483,0.503,205,251,0.817,74,371,445,193,60,36,108,165,912,OOR,2010
Jordan Hill,PF,22,47,624,99,201,0.493,0,2,0.0,99,199,0.497,0.493,46,68,0.676,76,99,175,20,14,21,30,92,244,OOR,2010
Kirk Hinrich,SG,29,74,2481,308,753,0.409,104,280,0.371,204,473,0.431,0.478,85,113,0.752,24,236,260,330,85,24,113,204,805,OOR,2010
Jrue Holiday,PG,19,73,1767,230,520,0.442,62,159,0.39,168,361,0.465,0.502,65,86,0.756,56,135,191,280,79,18,156,153,587,OOR,2010
Ryan Hollins,C,25,73,1223,169,303,0.558,0,1,0.0,169,302,0.56,0.558,109,158,0.69,79,128,207,51,19,38,95,199,447,OOR,2010
Al Horford,C,23,81,2845,467,847,0.551,1,1,1.0,466,846,0.551,0.552,213,270,0.789,236,563,799,189,59,91,122,225,1148,OOR,2010
Eddie House,PG-SG,31,68,1217,173,455,0.38,79,227,0.348,94,228,0.412,0.467,48,52,0.923,13,96,109,85,40,7,47,81,473,OOR,2010
Dwight Howard,C,24,82,2843,510,834,0.612,0,7,0.0,510,827,0.617,0.612,483,816,0.592,284,798,1082,144,75,228,274,287,1503,Candidate,2010
Josh Howard,SF,29,35,918,157,388,0.405,23,86,0.267,134,302,0.444,0.434,109,139,0.784,30,95,125,48,26,11,46,91,446,OOR,2010
Juwan Howard,C,36,73,1632,191,375,0.509,0,1,0.0,191,374,0.511,0.509,55,70,0.786,108,227,335,61,27,10,72,191,437,OOR,2010
Lester Hudson,PG,25,25,131,21,53,0.396,5,16,0.313,16,37,0.432,0.443,11,13,0.846,7,11,18,13,8,3,14,12,58,OOR,2010
Larry Hughes,SG,31,45,1115,137,386,0.355,43,139,0.309,94,247,0.381,0.411,94,113,0.832,23,119,142,137,52,15,75,70,411,OOR,2010
Kris Humphries,PF,24,69,1221,180,408,0.441,0,1,0.0,180,407,0.442,0.441,127,190,0.668,120,258,378,32,36,48,66,145,487,OOR,2010
Chris Hunter,C,25,60,783,109,217,0.502,0,4,0.0,109,213,0.512,0.502,52,69,0.754,56,111,167,37,13,35,30,132,270,OOR,2010
Lindsey Hunter,PG,39,13,122,5,30,0.167,1,13,0.077,4,17,0.235,0.183,2,2,1.0,1,13,14,9,1,0,4,12,13,OOR,2010
Othello Hunter,SF,23,7,33,4,12,0.333,0,0,0.0,4,12,0.333,0.333,3,4,0.75,6,6,12,0,0,1,3,5,11,OOR,2010
Steven Hunter,C,28,21,158,17,43,0.395,0,0,0.0,17,43,0.395,0.395,19,36,0.528,18,24,42,0,1,10,9,10,53,OOR,2010
Serge Ibaka,PF,20,73,1323,201,370,0.543,1,2,0.5,200,368,0.543,0.545,58,92,0.63,138,259,397,10,25,97,68,194,461,OOR,2010
Andre Iguodala,SF,26,82,3193,496,1120,0.443,94,303,0.31,402,817,0.492,0.485,315,430,0.733,82,447,529,472,141,55,218,145,1401,OOR,2010
Zydrunas Ilgauskas,C,34,64,1339,194,438,0.443,11,23,0.478,183,415,0.441,0.455,75,101,0.743,114,231,345,48,14,50,63,183,474,OOR,2010
D.J. Mbenga,C,29,49,355,48,103,0.466,0,0,0.0,48,103,0.466,0.466,9,19,0.474,32,55,87,8,5,29,15,54,105,OOR,2010
Ersan İlyasova,PF,22,81,1898,323,729,0.443,81,241,0.336,242,488,0.496,0.499,113,158,0.715,157,360,517,84,53,23,71,251,840,OOR,2010
Allen Iverson,SG-PG,34,28,865,136,316,0.43,9,25,0.36,127,291,0.436,0.445,104,131,0.794,16,63,79,113,19,2,64,48,385,OOR,2010
Royal Ivey,SG,28,44,326,35,83,0.422,14,35,0.4,21,48,0.438,0.506,9,12,0.75,6,28,34,27,19,2,11,39,93,OOR,2010
Jarrett Jack,PG,26,82,2243,323,671,0.481,82,199,0.412,241,472,0.511,0.542,203,241,0.842,30,192,222,413,60,6,163,151,931,OOR,2010
Cedric Jackson,PG,23,12,74,6,20,0.3,1,6,0.167,5,14,0.357,0.325,7,12,0.583,2,6,8,14,3,2,11,7,20,OOR,2010
Darnell Jackson,PF,24,28,123,9,30,0.3,1,4,0.25,8,26,0.308,0.317,4,6,0.667,9,13,22,4,2,4,13,21,23,OOR,2010
Stephen Jackson,SG-PF,31,81,3129,600,1418,0.423,129,393,0.328,471,1025,0.46,0.469,338,434,0.779,78,323,401,300,132,43,259,197,1667,OOR,2010
LeBron James,SF,25,76,2966,768,1528,0.503,129,387,0.333,639,1141,0.56,0.545,593,773,0.767,71,483,554,651,125,77,261,119,2258,MVP,2010
Mike James,PG,34,4,46,6,20,0.3,2,6,0.333,4,14,0.286,0.35,4,8,0.5,1,2,3,5,3,0,5,3,18,OOR,2010
Antawn Jamison,PF,33,66,2406,478,1036,0.461,85,247,0.344,393,789,0.498,0.502,194,300,0.647,136,419,555,84,71,21,91,179,1235,OOR,2010
Nathan Jawai,C,23,39,412,49,111,0.441,0,1,0.0,49,110,0.445,0.441,26,38,0.684,49,55,104,24,10,9,27,58,124,OOR,2010
Othyus Jeffers,SG,24,14,73,12,29,0.414,0,0,0.0,12,29,0.414,0.414,13,19,0.684,8,11,19,1,4,0,6,10,37,OOR,2010
Al Jefferson,C,25,76,2463,560,1125,0.498,0,4,0.0,560,1121,0.5,0.498,181,266,0.68,180,523,703,137,63,98,136,205,1301,OOR,2010
Richard Jefferson,SF,29,81,2520,362,775,0.467,59,187,0.316,303,588,0.515,0.505,211,287,0.735,58,298,356,158,45,40,105,178,994,OOR,2010
Jared Jeffries,PF-SF,28,70,1794,138,314,0.439,21,71,0.296,117,243,0.481,0.473,75,120,0.625,130,158,288,101,62,71,76,203,372,OOR,2010
Brandon Jennings,PG,20,82,2671,451,1216,0.371,145,388,0.374,306,828,0.37,0.431,223,273,0.817,49,233,282,470,105,18,200,191,1270,OOR,2010
Jonas Jerebko,PF,22,80,2232,290,603,0.481,36,115,0.313,254,488,0.52,0.511,125,176,0.71,194,284,478,58,79,29,82,230,741,OOR,2010
Yi Jianlian,PF,22,52,1655,227,563,0.403,15,41,0.366,212,522,0.406,0.417,154,193,0.798,115,257,372,47,37,52,77,170,623,OOR,2010
Amir Johnson,PF,22,82,1453,208,334,0.623,0,4,0.0,208,330,0.63,0.623,95,149,0.638,154,241,395,48,44,66,63,255,511,OOR,2010
Anthony Johnson,PG,35,31,406,49,111,0.441,13,39,0.333,36,72,0.5,0.5,19,20,0.95,8,40,48,63,11,1,26,32,130,OOR,2010
James Johnson,PF,22,65,757,95,210,0.452,15,46,0.326,80,164,0.488,0.488,51,70,0.729,34,94,128,48,21,43,62,126,256,OOR,2010
Joe Johnson,SG,28,76,2886,635,1386,0.458,129,350,0.369,506,1036,0.488,0.505,220,269,0.818,74,279,353,369,82,5,145,145,1619,OOR,2010
Dahntay Jones,SF,29,76,1892,287,623,0.461,4,32,0.125,283,591,0.479,0.464,198,257,0.77,48,181,229,150,40,39,129,237,776,OOR,2010
Dwayne Jones,PF,26,2,7,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,OOR,2010
James Jones,SF,29,36,503,43,119,0.361,37,90,0.411,6,29,0.207,0.517,23,28,0.821,4,41,45,17,11,4,11,45,146,OOR,2010
Solomon Jones,C,25,52,675,78,176,0.443,0,3,0.0,78,173,0.451,0.443,51,71,0.718,51,93,144,32,14,37,40,125,207,OOR,2010
DeAndre Jordan,C,21,70,1137,144,238,0.605,0,2,0.0,144,236,0.61,0.605,48,128,0.375,122,230,352,21,16,62,75,152,336,OOR,2010
Chris Kaman,C,27,76,2608,589,1202,0.49,0,6,0.0,589,1196,0.492,0.49,230,307,0.749,184,520,704,120,37,94,223,213,1408,OOR,2010
Jason Kapono,SF,28,57,976,126,301,0.419,63,171,0.368,63,130,0.485,0.523,9,15,0.6,14,52,66,39,21,6,34,80,324,OOR,2010
Coby Karl,SF-SG,26,7,113,11,32,0.344,2,11,0.182,9,21,0.429,0.375,4,6,0.667,4,14,18,15,3,1,10,14,28,OOR,2010
Jason Kidd,PG,36,80,2881,284,671,0.423,176,414,0.425,108,257,0.42,0.554,80,99,0.808,48,397,445,724,145,35,195,142,824,OOR,2010
Andrei Kirilenko,SF,28,58,1681,244,482,0.506,26,89,0.292,218,393,0.555,0.533,174,234,0.744,76,188,264,158,83,71,79,102,688,OOR,2010
Kyle Korver,SG,28,52,952,138,280,0.493,59,110,0.536,79,170,0.465,0.598,39,49,0.796,10,101,111,89,26,12,42,76,374,OOR,2010
Kosta Koufos,C,20,36,172,22,47,0.468,0,0,0.0,22,47,0.468,0.468,9,15,0.6,16,29,45,6,2,4,15,26,53,OOR,2010
Nenad Krstić,C,26,76,1741,281,560,0.502,1,5,0.2,280,555,0.505,0.503,76,106,0.717,134,249,383,52,32,45,58,177,639,OOR,2010
Oliver Lafayette,SG,25,1,22,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,0.0,1,3,4,2,0,0,1,0,7,OOR,2010
Carl Landry,PF,26,80,2469,499,931,0.536,1,3,0.333,498,928,0.537,0.537,344,427,0.806,188,280,468,66,55,63,136,234,1343,OOR,2010
Marcus Landry,SF,24,18,111,16,43,0.372,9,28,0.321,7,15,0.467,0.477,3,5,0.6,5,14,19,0,1,2,6,14,44,OOR,2010
Acie Law,PG,25,26,234,35,75,0.467,5,16,0.313,30,59,0.508,0.5,38,49,0.776,3,14,17,26,11,1,17,16,113,OOR,2010
Ty Lawson,PG,22,65,1318,201,390,0.515,34,83,0.41,167,307,0.544,0.559,106,140,0.757,42,82,124,203,48,2,82,89,542,OOR,2010
Courtney Lee,SG,24,71,2375,338,775,0.436,76,225,0.338,262,550,0.476,0.485,133,153,0.869,60,192,252,121,93,20,76,130,885,OOR,2010
David Lee,C,26,81,3019,686,1258,0.545,0,8,0.0,686,1250,0.549,0.545,268,330,0.812,228,721,949,295,85,40,189,257,1640,OOR,2010
Rashard Lewis,PF,30,72,2369,350,805,0.435,168,423,0.397,182,382,0.476,0.539,145,180,0.806,62,256,318,107,78,28,108,180,1013,OOR,2010
Shaun Livingston,PG,24,36,796,104,201,0.517,0,6,0.0,104,195,0.533,0.517,42,48,0.875,16,62,78,130,17,11,58,61,250,OOR,2010
Brook Lopez,C,21,82,3027,563,1129,0.499,0,2,0.0,563,1127,0.5,0.499,416,509,0.817,270,439,709,187,55,139,204,251,1542,OOR,2010
Robin Lopez,C,21,51,986,171,291,0.588,0,0,0.0,171,291,0.588,0.588,88,125,0.704,104,144,248,7,10,53,41,117,430,OOR,2010
Kevin Love,PF,21,60,1714,291,646,0.45,35,106,0.33,256,540,0.474,0.478,225,276,0.815,227,431,658,136,43,23,117,136,842,OOR,2010
Kyle Lowry,PG,23,68,1651,184,464,0.397,37,136,0.272,147,328,0.448,0.436,215,260,0.827,91,156,247,305,60,9,116,173,620,OOR,2010
Corey Maggette,PF,30,70,2081,457,886,0.516,13,50,0.26,444,836,0.531,0.523,460,551,0.835,92,281,373,172,51,4,168,231,1387,OOR,2010
Jamaal Magloire,C,31,36,359,28,56,0.5,0,0,0.0,28,56,0.5,0.5,21,59,0.356,41,80,121,1,9,11,17,59,77,OOR,2010
Ian Mahinmi,C,23,26,165,35,55,0.636,0,0,0.0,35,55,0.636,0.636,31,47,0.66,13,39,52,2,3,8,15,32,101,OOR,2010
Shawn Marion,SF,31,75,2385,395,778,0.508,3,19,0.158,392,759,0.516,0.51,105,139,0.755,158,319,477,107,69,61,99,141,898,OOR,2010
Sean Marks,C,34,14,75,4,8,0.5,0,0,0.0,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10,OOR,2010
Cartier Martin,SF,25,18,390,50,136,0.368,17,49,0.347,33,87,0.379,0.43,24,30,0.8,25,43,68,16,11,1,19,48,141,OOR,2010
Kenyon Martin,PF,32,58,1986,283,620,0.456,8,29,0.276,275,591,0.465,0.463,93,167,0.557,142,404,546,109,72,61,91,186,667,OOR,2010
Kevin Martin,SG,26,46,1633,289,693,0.417,70,210,0.333,219,483,0.453,0.468,298,340,0.876,29,135,164,111,46,6,92,96,946,OOR,2010
Desmond Mason,SF,32,5,66,5,12,0.417,0,0,0.0,5,12,0.417,0.417,3,4,0.75,4,9,13,2,1,1,4,5,13,OOR,2010
Roger Mason,SG,29,79,1515,193,496,0.389,88,264,0.333,105,232,0.453,0.478,27,34,0.794,11,151,162,137,30,14,59,99,501,OOR,2010
Wesley Matthews,SG,23,82,2025,273,565,0.483,63,165,0.382,210,400,0.525,0.539,160,193,0.829,50,141,191,124,64,15,93,152,769,OOR,2010
Jason Maxiell,C,26,76,1550,212,415,0.511,0,1,0.0,212,414,0.512,0.511,89,155,0.574,161,240,401,39,36,38,68,175,513,OOR,2010
Sean May,C,25,37,331,51,111,0.459,0,4,0.0,51,107,0.477,0.459,21,32,0.656,20,50,70,17,12,7,19,46,123,OOR,2010
Eric Maynor,PG,22,81,1269,154,368,0.418,22,71,0.31,132,297,0.444,0.448,52,72,0.722,21,108,129,266,40,10,85,115,382,OOR,2010
O.J. Mayo,SG,22,82,3113,542,1183,0.458,136,355,0.383,406,828,0.49,0.516,212,262,0.809,61,250,311,242,98,17,176,174,1432,OOR,2010
Luc Mbah a Moute,PF,23,73,1866,177,369,0.48,6,17,0.353,171,352,0.486,0.488,93,133,0.699,171,229,400,81,60,39,70,181,453,OOR,2010
Antonio McDyess,PF,35,77,1617,205,428,0.479,0,2,0.0,205,426,0.481,0.479,36,57,0.632,149,306,455,83,43,32,79,147,446,OOR,2010
JaVale McGee,C,22,60,968,156,307,0.508,0,1,0.0,156,306,0.51,0.508,74,116,0.638,88,155,243,14,16,101,51,122,386,OOR,2010
Tracy McGrady,SG,30,30,673,91,235,0.387,16,64,0.25,75,171,0.439,0.421,47,63,0.746,22,72,94,99,15,14,44,40,245,OOR,2010
Dominic McGuire,SF,24,51,307,19,52,0.365,0,0,0.0,19,52,0.365,0.365,0,7,0.0,23,56,79,11,5,4,17,35,38,OOR,2010
Josh McRoberts,C,22,42,524,76,146,0.521,8,23,0.348,68,123,0.553,0.548,19,38,0.5,40,87,127,44,17,16,19,74,179,OOR,2010
Jodie Meeks,SG,22,60,719,104,268,0.388,42,132,0.318,62,136,0.456,0.466,31,39,0.795,9,90,99,39,18,5,25,52,281,OOR,2010
Pops Mensah-Bonsu,PF,26,20,120,13,33,0.394,0,0,0.0,13,33,0.394,0.394,13,24,0.542,16,19,35,3,4,9,10,20,39,OOR,2010
C.J. Miles,SF,22,63,1497,241,562,0.429,74,217,0.341,167,345,0.484,0.495,66,95,0.695,42,126,168,105,58,17,81,190,622,OOR,2010
Darko Miličić,C,24,32,685,100,204,0.49,0,1,0.0,100,203,0.493,0.49,15,28,0.536,47,104,151,47,22,34,35,82,215,OOR,2010
Andre Miller,PG,33,82,2500,404,908,0.445,16,80,0.2,388,828,0.469,0.454,322,392,0.821,81,185,266,445,93,9,173,169,1146,OOR,2010
Brad Miller,C,33,82,1950,250,581,0.43,37,132,0.28,213,449,0.474,0.462,182,220,0.827,83,316,399,154,44,29,107,189,719,OOR,2010
Mike Miller,SG,29,54,1805,217,433,0.501,82,171,0.48,135,262,0.515,0.596,70,85,0.824,55,281,336,212,39,12,115,131,586,OOR,2010
Patty Mills,PG,21,10,38,10,24,0.417,2,4,0.5,8,20,0.4,0.458,4,7,0.571,1,1,2,5,0,0,4,6,26,OOR,2010
Paul Millsap,PF,24,82,2277,385,716,0.538,1,9,0.111,384,707,0.543,0.538,183,264,0.693,186,373,559,131,64,99,116,285,954,OOR,2010
Nazr Mohammed,C,32,58,984,189,342,0.553,0,0,0.0,189,342,0.553,0.553,81,125,0.648,114,190,304,28,15,43,53,105,459,OOR,2010
Jamario Moon,SF,29,61,1052,114,247,0.462,32,100,0.32,82,147,0.558,0.526,36,45,0.8,26,165,191,49,34,30,23,69,296,OOR,2010
Mikki Moore,C,34,23,406,54,90,0.6,0,0,0.0,54,90,0.6,0.6,7,11,0.636,26,43,69,36,5,13,21,60,115,OOR,2010
Randolph Morris,PF,24,28,124,23,41,0.561,0,0,0.0,23,41,0.561,0.561,16,27,0.593,10,28,38,2,5,3,12,34,62,OOR,2010
Adam Morrison,SF,25,31,241,32,85,0.376,5,21,0.238,27,64,0.422,0.406,5,8,0.625,10,22,32,18,3,2,10,17,74,OOR,2010
Anthony Morrow,SG,24,69,2018,329,703,0.468,140,307,0.456,189,396,0.477,0.568,101,114,0.886,61,198,259,104,65,16,84,158,899,OOR,2010
Byron Mullens,PF,20,13,54,7,19,0.368,0,0,0.0,7,19,0.368,0.368,0,0,0.0,3,7,10,1,2,0,4,13,14,OOR,2010
Troy Murphy,PF,29,72,2344,384,813,0.472,128,333,0.384,256,480,0.533,0.551,154,193,0.798,129,608,737,150,72,34,100,175,1050,OOR,2010
Ronald Murray,SG,30,75,1673,268,683,0.392,69,221,0.312,199,462,0.431,0.443,141,194,0.727,28,155,183,135,46,16,91,126,746,OOR,2010
Eduardo Nájera,PF,33,46,685,62,146,0.425,19,64,0.297,43,82,0.524,0.49,14,24,0.583,34,81,115,29,26,14,25,94,157,OOR,2010
Steve Nash,PG,35,81,2660,499,985,0.507,124,291,0.426,375,694,0.54,0.57,211,225,0.938,34,234,268,892,42,12,295,108,1333,OOR,2010
Jameer Nelson,PG,27,65,1860,317,706,0.449,86,226,0.381,231,480,0.481,0.51,98,116,0.845,26,168,194,353,48,2,139,147,818,OOR,2010
Rasho Nesterović,C,33,42,413,81,149,0.544,0,0,0.0,81,149,0.544,0.544,1,5,0.2,37,52,89,25,10,17,16,54,163,OOR,2010
Joakim Noah,C,24,64,1925,262,520,0.504,0,0,0.0,262,520,0.504,0.504,163,219,0.744,220,484,704,132,32,100,117,198,687,OOR,2010
Andrés Nocioni,SF,30,75,1477,234,587,0.399,96,249,0.386,138,338,0.408,0.48,71,99,0.717,32,190,222,75,32,26,67,160,635,OOR,2010
Steve Novak,SF,26,54,362,42,108,0.389,22,71,0.31,20,37,0.541,0.491,7,9,0.778,1,32,33,6,7,2,2,21,113,OOR,2010
Dirk Nowitzki,PF,31,81,3039,720,1496,0.481,51,121,0.421,669,1375,0.487,0.498,536,586,0.915,80,540,620,218,70,79,149,208,2027,OOR,2010
Patrick O'Bryant,C,23,11,51,8,15,0.533,0,1,0.0,8,14,0.571,0.533,3,6,0.5,2,9,11,1,2,4,5,12,19,OOR,2010
Jermaine O'Neal,C,31,70,1991,394,745,0.529,0,2,0.0,394,743,0.53,0.529,162,225,0.72,124,362,486,92,25,95,125,212,950,OOR,2010
Shaquille O'Neal,C,37,53,1240,262,463,0.566,0,1,0.0,262,462,0.567,0.566,112,226,0.496,93,262,355,80,15,62,105,169,636,OOR,2010
Fabricio Oberto,C,34,57,650,35,56,0.625,0,0,0.0,35,56,0.625,0.625,13,17,0.765,34,71,105,51,11,9,36,121,83,OOR,2010
Greg Oden,C,22,21,502,92,152,0.605,0,0,0.0,92,152,0.605,0.605,49,64,0.766,64,114,178,19,8,48,39,84,233,OOR,2010
Lamar Odom,PF,30,82,2585,342,739,0.463,58,182,0.319,284,557,0.51,0.502,140,202,0.693,184,618,802,267,75,59,150,227,882,OOR,2010
Emeka Okafor,C,27,82,2370,348,656,0.53,0,0,0.0,348,656,0.53,0.53,154,274,0.562,251,491,742,55,54,127,111,218,850,OOR,2010
Mehmet Okur,C,30,73,2149,355,775,0.458,82,213,0.385,273,562,0.486,0.511,196,239,0.82,132,383,515,119,38,81,127,223,988,OOR,2010
Kevin Ollie,PG,37,25,263,18,45,0.4,0,1,0.0,18,44,0.409,0.4,8,8,1.0,3,22,25,20,9,0,6,16,44,OOR,2010
Travis Outlaw,SF,25,34,730,110,281,0.391,40,105,0.381,70,176,0.398,0.463,49,59,0.831,33,88,121,34,18,17,32,43,309,OOR,2010
Zaza Pachulia,C,25,78,1089,120,246,0.488,0,4,0.0,120,242,0.496,0.488,93,143,0.65,117,176,293,42,37,31,58,186,333,OOR,2010
Jannero Pargo,PG,30,63,829,132,381,0.346,38,138,0.275,94,243,0.387,0.396,42,45,0.933,9,69,78,89,29,2,50,68,344,OOR,2010
Anthony Parker,SG,34,81,2289,206,475,0.434,108,261,0.414,98,214,0.458,0.547,75,95,0.789,30,201,231,157,63,18,71,151,595,OOR,2010
Tony Parker,PG,27,56,1728,349,716,0.487,10,34,0.294,339,682,0.497,0.494,186,246,0.756,7,128,135,317,29,8,149,96,894,OOR,2010
Chris Paul,PG,24,45,1712,314,637,0.493,52,127,0.409,262,510,0.514,0.534,161,190,0.847,20,171,191,480,96,8,112,118,841,OOR,2010
Sasha Pavlović,SF,26,71,877,109,300,0.363,35,118,0.297,74,182,0.407,0.422,10,26,0.385,12,105,117,58,23,6,53,84,263,OOR,2010
Oleksiy Pecherov,C,24,44,447,77,188,0.41,14,52,0.269,63,136,0.463,0.447,29,32,0.906,32,92,124,11,9,14,32,55,197,OOR,2010
Kendrick Perkins,C,25,78,2154,314,522,0.602,0,3,0.0,314,519,0.605,0.602,163,280,0.582,155,440,595,80,26,132,165,219,791,OOR,2010
Morris Peterson,SG,32,46,973,116,301,0.385,62,171,0.363,54,130,0.415,0.488,33,54,0.611,17,109,126,41,25,5,27,81,327,OOR,2010
Johan Petro,C,24,36,436,54,101,0.535,0,1,0.0,54,100,0.54,0.535,14,21,0.667,32,97,129,14,10,13,23,80,122,OOR,2010
Paul Pierce,SF,32,71,2411,409,867,0.472,109,263,0.414,300,604,0.497,0.535,369,433,0.852,39,271,310,218,84,31,166,196,1296,OOR,2010
Mickaël Piétrus,SF,27,75,1687,233,539,0.432,116,306,0.379,117,233,0.502,0.54,69,109,0.633,39,176,215,49,53,31,69,138,651,OOR,2010
James Posey,SF,33,77,1731,126,345,0.365,81,242,0.335,45,103,0.437,0.483,66,80,0.825,32,297,329,117,42,19,51,204,399,OOR,2010
Leon Powe,SF,26,20,236,21,49,0.429,0,0,0.0,21,49,0.429,0.429,37,63,0.587,19,42,61,0,6,2,11,36,79,OOR,2010
Josh Powell,PF,27,63,581,71,194,0.366,7,16,0.438,64,178,0.36,0.384,20,31,0.645,44,72,116,35,9,6,33,71,169,OOR,2010
A.J. Price,PG,23,56,865,145,354,0.41,60,174,0.345,85,180,0.472,0.494,60,75,0.8,12,76,88,106,35,3,59,53,410,OOR,2010
Ronnie Price,PG,26,60,806,98,242,0.405,18,63,0.286,80,179,0.447,0.442,41,59,0.695,28,46,74,123,40,13,56,109,255,OOR,2010
Tayshaun Prince,SF,29,49,1664,282,580,0.486,27,73,0.37,255,507,0.503,0.509,70,98,0.714,71,177,248,161,34,22,60,77,661,OOR,2010
Joel Przybilla,C,30,30,681,45,86,0.523,0,0,0.0,45,86,0.523,0.523,33,51,0.647,72,166,238,8,8,43,39,95,123,OOR,2010
Chris Quinn,PG,26,25,223,20,56,0.357,10,32,0.313,10,24,0.417,0.446,6,6,1.0,1,15,16,29,9,1,10,15,56,OOR,2010
Vladimir Radmanović,PF,29,41,891,103,273,0.377,30,108,0.278,73,165,0.442,0.432,20,27,0.741,51,127,178,45,29,7,44,97,256,OOR,2010
Anthony Randolph,C,20,33,749,137,309,0.443,1,5,0.2,136,304,0.447,0.445,109,136,0.801,73,142,215,42,28,51,49,92,384,OOR,2010
Shavlik Randolph,PF,26,6,53,6,18,0.333,0,0,0.0,6,18,0.333,0.333,2,2,1.0,7,7,14,1,1,1,3,9,14,OOR,2010
Zach Randolph,PF,28,81,3051,652,1336,0.488,15,52,0.288,637,1284,0.496,0.494,362,465,0.778,330,620,950,149,80,34,174,226,1681,OOR,2010
Theo Ratliff,C,36,49,807,70,152,0.461,0,0,0.0,70,152,0.461,0.461,38,50,0.76,59,98,157,25,12,61,41,87,178,OOR,2010
Michael Redd,SG,30,18,492,75,213,0.352,18,60,0.3,57,153,0.373,0.394,47,66,0.712,11,43,54,39,19,2,15,24,215,OOR,2010
J.J. Redick,SG,25,82,1808,243,553,0.439,111,274,0.405,132,279,0.473,0.54,191,222,0.86,17,138,155,158,28,4,63,118,788,OOR,2010
Chris Richard,PF,25,18,224,15,29,0.517,0,0,0.0,15,29,0.517,0.517,7,11,0.636,19,40,59,7,8,4,14,50,37,OOR,2010
Jason Richardson,SG,29,79,2485,473,998,0.474,157,400,0.393,316,598,0.528,0.553,136,184,0.739,81,323,404,143,66,33,92,169,1239,OOR,2010
Quentin Richardson,SF,29,76,2082,242,561,0.431,142,358,0.397,100,203,0.493,0.558,52,71,0.732,64,310,374,93,70,18,62,169,678,OOR,2010
