Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Lanard Copeland,SG,26,LAC,10,48,7,23,0.304,0,2,0.0,7,21,0.333,0.304,2,2,1.0,1,6,7,5,2,0,4,5,16,4.0,0.335,0.087,0.087,2.3,14.0,8.1,14.9,2.1,0.0,14.3,24.7,-0.2,0.1,-0.1,-0.116,-8.5,-1.5,-9.9,-0.1,0,0.0,OOR,1992,29.0
Tyrone Corbin,SF,29,UTA,80,2207,303,630,0.481,0,4,0.0,303,626,0.484,0.481,174,201,0.866,163,309,472,140,82,20,97,193,780,13.6,0.543,0.006,0.319,8.6,15.2,12.0,8.9,1.9,0.6,11.9,15.9,2.9,2.7,5.6,0.122,-0.3,0.4,0.2,1.2,0,0.0,OOR,1992,47.0
Chris Corchiani,PG,23,ORL,51,741,77,193,0.399,10,37,0.27,67,156,0.429,0.425,91,104,0.875,18,60,78,141,45,2,74,94,255,12.1,0.534,0.192,0.539,2.6,9.3,5.9,26.7,3.0,0.2,23.7,17.5,0.2,0.6,0.9,0.056,-2.5,0.7,-1.8,0.0,0,0.0,OOR,1992,21.0
Corey Crowder,SF,22,UTA,51,328,43,112,0.384,13,30,0.433,30,82,0.366,0.442,15,18,0.833,16,25,41,17,7,2,13,35,114,8.4,0.475,0.268,0.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,0.1,0.3,0.4,0.053,-2.6,-1.1,-3.7,-0.1,0,0.0,OOR,1992,47.0
Terry Cummings,PF,30,SAS,70,2149,514,1053,0.488,5,13,0.385,509,1040,0.489,0.491,177,249,0.711,247,384,631,102,58,34,115,210,1210,18.5,0.52,0.012,0.236,12.7,19.3,16.0,7.7,1.3,1.0,9.0,25.1,3.2,3.2,6.5,0.145,1.2,-1.1,0.1,1.1,0,0.0,OOR,1992,42.0
Dell Curry,SG,27,CHH,77,2020,504,1038,0.486,74,183,0.404,430,855,0.503,0.521,127,152,0.836,57,202,259,177,93,20,134,156,1209,16.4,0.547,0.176,0.146,3.0,10.9,6.9,13.2,2.2,0.6,10.8,24.8,1.9,1.3,3.2,0.077,1.1,-0.8,0.3,1.2,0,0.0,OOR,1992,31.0
Quintin Dailey,SG,31,SEA,11,98,9,37,0.243,0,1,0.0,9,36,0.25,0.243,13,16,0.813,2,10,12,4,5,1,10,6,31,3.2,0.352,0.027,0.432,2.3,12.0,7.1,5.4,2.6,0.6,18.5,23.2,-0.3,0.1,-0.3,-0.124,-7.3,-1.7,-9.0,-0.2,0,0.0,OOR,1992,43.0
Brad Daugherty,C,26,CLE,73,2643,576,1010,0.57,0,2,0.0,576,1008,0.571,0.57,414,533,0.777,191,569,760,262,65,78,185,190,1566,23.0,0.629,0.002,0.528,8.4,23.1,16.0,15.3,1.2,1.7,12.9,23.6,8.2,3.5,11.7,0.213,4.2,0.6,4.8,4.5,0,0.025,Candidate,1992,57.0
Brad Davis,PG,36,DAL,33,429,38,86,0.442,5,18,0.278,33,68,0.485,0.471,11,15,0.733,4,29,33,66,11,3,27,57,92,7.2,0.497,0.209,0.174,1.0,7.4,4.1,21.9,1.3,0.4,22.6,12.0,-0.1,0.2,0.1,0.012,-5.4,-0.5,-5.9,-0.4,0,0.0,OOR,1992,15.0
Dale Davis,PF,22,IND,64,1301,154,279,0.552,0,1,0.0,154,278,0.554,0.552,87,152,0.572,158,252,410,30,27,74,49,191,395,13.3,0.571,0.004,0.545,14.2,20.3,17.4,3.0,1.0,3.4,12.4,12.7,1.9,1.5,3.4,0.126,-0.9,-0.4,-1.3,0.2,0,0.0,OOR,1992,40.0
Terry Davis,PF,24,DAL,68,2149,256,531,0.482,0,5,0.0,256,526,0.487,0.482,181,285,0.635,228,444,672,57,26,29,117,202,693,12.4,0.528,0.009,0.537,11.0,22.7,16.6,4.0,0.6,0.8,15.1,15.5,1.3,1.8,3.1,0.069,-1.9,-1.5,-3.4,-0.8,0,0.0,OOR,1992,15.0
Walter Davis,SF,37,DEN,46,741,185,403,0.459,5,16,0.313,180,387,0.465,0.465,82,94,0.872,20,50,70,68,29,1,45,69,457,16.6,0.514,0.04,0.233,2.8,7.7,5.1,16.0,1.9,0.1,9.2,26.8,1.0,0.5,1.5,0.095,0.7,-0.7,0.1,0.4,0,0.0,OOR,1992,22.0
Johnny Dawkins,PG,28,PHI,82,2815,394,902,0.437,36,101,0.356,358,801,0.447,0.457,164,186,0.882,42,185,227,567,89,5,183,158,988,13.3,0.502,0.112,0.206,1.7,7.5,4.6,30.2,1.6,0.1,15.7,18.2,2.3,1.2,3.6,0.061,-0.3,-1.5,-1.8,0.2,0,0.0,OOR,1992,35.0
Bison Dele,PF,22,ORL,48,905,171,324,0.528,0,0,0.0,171,324,0.528,0.528,95,142,0.669,115,157,272,33,41,53,86,139,437,17.1,0.565,0.0,0.438,13.8,19.9,16.8,5.8,2.2,3.6,18.2,21.7,0.6,1.2,1.8,0.097,-1.4,0.5,-0.9,0.3,0,0.0,OOR,1992,21.0
Vlade Divac,C,23,LAL,36,979,157,317,0.495,5,19,0.263,152,298,0.51,0.503,86,112,0.768,87,160,247,60,55,35,88,114,405,15.9,0.553,0.06,0.353,10.0,18.9,14.4,9.5,2.9,2.2,19.4,20.3,0.4,1.5,1.8,0.09,-1.1,1.1,0.0,0.5,0,0.0,OOR,1992,
James Donaldson,C,34,DAL,58,1075,112,245,0.457,0,0,0.0,112,245,0.457,0.457,61,86,0.709,99,190,289,33,8,49,48,103,285,11.1,0.504,0.0,0.351,9.5,19.5,14.4,4.5,0.4,2.8,14.5,13.3,0.4,0.9,1.4,0.061,-2.8,-0.5,-3.4,-0.4,0,0.0,OOR,1992,15.0
Sherman Douglas,PG,25,BOS,42,752,117,253,0.462,1,10,0.1,116,243,0.477,0.464,73,107,0.682,13,50,63,172,25,9,68,78,308,13.8,0.513,0.04,0.423,2.0,7.0,4.6,31.3,1.7,0.7,18.5,21.0,0.4,0.6,1.0,0.067,-0.7,-0.6,-1.3,0.1,0,0.0,OOR,1992,51.0
Greg Dreiling,C,29,IND,60,509,43,87,0.494,1,1,1.0,42,86,0.488,0.5,30,40,0.75,22,74,96,25,10,16,31,123,117,5.6,0.559,0.011,0.46,5.1,15.2,10.4,6.2,1.0,1.9,22.9,11.2,0.0,0.4,0.5,0.043,-5.8,0.4,-5.4,-0.4,0,0.0,OOR,1992,40.0
Clyde Drexler,SG,29,POR,76,2751,694,1476,0.47,114,338,0.337,580,1138,0.51,0.509,401,505,0.794,166,334,500,512,138,70,240,229,1903,23.6,0.56,0.229,0.342,6.6,13.2,9.9,29.9,2.4,1.6,12.4,28.7,8.3,4.5,12.8,0.223,6.8,1.9,8.7,7.4,12,0.584,Candidate,1992,53.0
Kevin Duckworth,C,27,POR,82,2222,362,786,0.461,0,3,0.0,362,783,0.462,0.461,156,226,0.69,151,346,497,99,38,37,143,264,880,10.5,0.497,0.004,0.288,7.4,17.0,12.2,6.3,0.8,1.0,13.9,18.8,0.3,3.0,3.3,0.071,-3.0,-0.5,-3.6,-0.9,0,0.0,OOR,1992,53.0
Chris Dudley,C,26,NJN,82,1902,190,472,0.403,0,0,0.0,190,472,0.403,0.403,80,171,0.468,343,396,739,58,38,179,79,275,460,13.2,0.42,0.0,0.362,18.4,22.8,20.6,3.9,1.0,5.6,12.6,13.2,0.6,2.8,3.4,0.085,-2.5,0.1,-2.3,-0.2,0,0.0,OOR,1992,40.0
Joe Dumars,SG,28,DET,82,3192,587,1311,0.448,49,120,0.408,538,1191,0.452,0.466,412,475,0.867,82,106,188,375,71,12,193,145,1635,15.4,0.538,0.092,0.362,2.9,3.7,3.3,18.9,1.2,0.2,11.3,23.6,5.7,2.5,8.2,0.123,1.3,-0.5,0.7,2.2,0,0.0,OOR,1992,48.0
Ledell Eackles,SG,25,WSB,65,1463,355,759,0.468,7,35,0.2,348,724,0.481,0.472,139,187,0.743,39,139,178,125,47,7,75,145,856,15.3,0.509,0.046,0.246,2.9,10.7,6.7,14.1,1.6,0.3,8.2,26.4,0.9,1.1,2.0,0.065,-0.8,-1.2,-2.0,0.0,0,0.0,OOR,1992,25.0
Mark Eaton,C,35,UTA,81,2023,107,240,0.446,0,0,0.0,107,240,0.446,0.446,52,87,0.598,150,341,491,40,36,205,60,239,266,9.1,0.478,0.0,0.363,8.8,18.2,13.7,2.5,0.9,6.2,17.7,7.2,0.4,3.5,3.8,0.091,-2.9,2.4,-0.5,0.7,0,0.0,OOR,1992,47.0
Patrick Eddie,C,24,NYK,4,13,2,9,0.222,0,0,0.0,2,9,0.222,0.222,0,0,0.0,0,1,1,0,0,0,0,3,4,-8.8,0.222,0.0,0.0,0.0,8.7,4.4,0.0,0.0,0.0,0.0,30.2,-0.1,0.0,-0.1,-0.267,-17.5,-7.4,-24.9,-0.1,0,0.0,OOR,1992,51.0
Blue Edwards,SF,26,UTA,81,2283,433,830,0.522,39,103,0.379,394,727,0.542,0.545,113,146,0.774,86,212,298,137,81,46,122,236,1018,13.7,0.569,0.124,0.176,4.5,10.0,7.4,9.1,1.8,1.2,12.0,19.2,2.6,2.7,5.2,0.11,-0.4,0.4,0.0,1.1,0,0.0,OOR,1992,47.0
James Edwards,C,36,LAC,72,1437,250,538,0.465,0,1,0.0,250,537,0.466,0.465,198,271,0.731,55,147,202,53,24,33,72,236,698,11.7,0.531,0.002,0.504,4.2,11.4,7.8,5.5,0.8,1.4,9.9,21.6,1.3,1.5,2.8,0.094,-3.2,-0.6,-3.8,-0.7,0,0.0,OOR,1992,29.0
Kevin Edwards,PG,26,MIA,81,1840,325,716,0.454,7,32,0.219,318,684,0.465,0.459,162,191,0.848,56,155,211,170,99,20,120,138,819,13.8,0.512,0.045,0.267,3.4,9.5,6.4,14.3,2.6,0.7,13.0,21.0,1.0,1.4,2.4,0.063,-1.3,0.4,-0.9,0.5,0,0.0,OOR,1992,38.0
Craig Ehlo,SG,30,CLE,63,2016,310,684,0.453,69,167,0.413,241,517,0.466,0.504,87,123,0.707,94,213,307,238,78,22,104,150,776,13.8,0.526,0.244,0.18,5.4,11.4,8.5,16.6,2.0,0.6,12.3,18.2,2.0,1.9,3.8,0.091,0.4,0.0,0.4,1.2,0,0.0,OOR,1992,57.0
Mario Elie,SG,28,GSW,79,1677,221,424,0.521,23,70,0.329,198,354,0.559,0.548,155,182,0.852,69,158,227,174,68,15,83,159,620,13.7,0.615,0.165,0.429,4.6,10.1,7.4,12.7,1.9,0.5,14.1,14.0,3.4,1.1,4.4,0.127,0.8,0.3,1.0,1.3,0,0.0,OOR,1992,47.0
Sean Elliott,SF,23,SAS,82,3120,514,1040,0.494,25,82,0.305,489,958,0.51,0.506,285,331,0.861,143,296,439,214,84,29,152,149,1338,14.4,0.564,0.079,0.318,5.0,10.3,7.7,10.0,1.3,0.6,11.4,18.1,5.0,3.4,8.4,0.13,0.4,0.0,0.5,1.9,0,0.0,OOR,1992,42.0
Dale Ellis,SF,31,MIL,81,2191,485,1034,0.469,138,329,0.419,347,705,0.492,0.536,164,212,0.774,92,161,253,104,57,18,119,151,1272,15.9,0.564,0.318,0.205,4.6,8.7,6.6,7.7,1.3,0.5,9.5,23.8,4.1,0.7,4.8,0.105,2.6,-2.1,0.5,1.4,0,0.0,OOR,1992,31.0
LeRon Ellis,C,22,LAC,29,103,17,50,0.34,0,0,0.0,17,50,0.34,0.34,9,19,0.474,12,12,24,1,6,9,11,11,43,8.6,0.368,0.0,0.38,12.9,13.0,13.0,1.4,2.9,5.5,15.9,28.6,-0.4,0.2,-0.2,-0.1,-8.0,-1.3,-9.3,-0.2,0,0.0,OOR,1992,29.0
Pervis Ellison,C,24,WSB,66,2511,547,1014,0.539,1,3,0.333,546,1011,0.54,0.54,227,312,0.728,217,523,740,190,62,177,196,222,1322,19.9,0.574,0.003,0.308,9.3,23.4,16.1,12.0,1.2,4.3,14.5,22.6,3.2,3.7,6.9,0.131,1.6,1.2,2.8,3.0,0,0.0,OOR,1992,25.0
A.J. English,SG,24,WSB,81,1665,366,846,0.433,6,34,0.176,360,812,0.443,0.436,148,176,0.841,74,94,168,143,32,9,89,160,886,12.5,0.48,0.04,0.208,4.8,6.3,5.5,13.7,0.9,0.3,8.8,25.6,0.1,0.7,0.9,0.025,-1.6,-2.2,-3.8,-0.8,0,0.0,OOR,1992,25.0
Patrick Ewing,C,29,NYK,82,3150,796,1525,0.522,1,6,0.167,795,1519,0.523,0.522,377,511,0.738,228,693,921,156,88,245,209,277,1970,22.8,0.563,0.004,0.335,8.4,24.9,16.8,8.5,1.4,5.0,10.7,27.2,6.1,6.9,13.0,0.198,2.6,2.2,4.9,5.5,0,0.104,Candidate,1992,51.0
Dave Feitl,C,29,NJN,34,175,33,77,0.429,0,0,0.0,33,77,0.429,0.429,16,19,0.842,21,40,61,6,2,3,19,22,82,11.9,0.48,0.0,0.247,12.3,25.1,18.4,5.0,0.6,1.0,18.2,23.9,-0.1,0.2,0.1,0.019,-4.5,-2.5,-7.0,-0.2,0,0.0,OOR,1992,40.0
Duane Ferrell,SF,26,ATL,66,1598,331,632,0.524,11,33,0.333,320,599,0.534,0.532,166,218,0.761,105,105,210,92,49,17,99,134,839,15.6,0.576,0.052,0.345,6.8,7.2,7.0,8.6,1.5,0.6,12.0,21.4,2.7,0.9,3.5,0.107,0.4,-1.2,-0.8,0.5,0,0.0,OOR,1992,38.0
Danny Ferry,PF,25,CLE,68,937,134,328,0.409,17,48,0.354,117,280,0.418,0.434,61,73,0.836,53,160,213,75,22,15,46,135,346,11.2,0.48,0.146,0.223,6.6,18.3,12.7,11.1,1.2,0.9,11.3,18.9,0.3,1.0,1.3,0.067,-3.1,-0.7,-3.9,-0.4,0,0.0,OOR,1992,57.0
Vern Fleming,PG,29,IND,82,1737,294,610,0.482,6,27,0.222,288,583,0.494,0.487,132,179,0.737,69,140,209,266,56,7,140,134,726,12.7,0.527,0.044,0.293,4.7,8.5,6.7,21.7,1.6,0.2,16.9,20.0,1.1,0.9,2.0,0.055,-0.5,-1.3,-1.8,0.1,0,0.0,OOR,1992,40.0
Sleepy Floyd,PG,31,HOU,82,1662,286,704,0.406,37,123,0.301,249,581,0.429,0.433,135,170,0.794,34,116,150,239,57,21,128,128,744,12.1,0.478,0.175,0.241,2.3,7.6,5.0,22.1,1.7,0.7,14.1,23.7,-0.3,1.2,0.9,0.025,-1.7,-1.0,-2.7,-0.3,0,0.0,OOR,1992,24.0
Greg Foster,PF,23,WSB,49,548,89,193,0.461,0,1,0.0,89,192,0.464,0.461,35,49,0.714,43,102,145,35,6,12,36,83,213,11.2,0.496,0.005,0.254,8.4,20.9,14.5,9.3,0.5,1.3,14.4,19.3,-0.1,0.5,0.5,0.043,-3.8,-1.0,-4.9,-0.4,0,0.0,OOR,1992,25.0
Rick Fox,SF,22,BOS,81,1535,241,525,0.459,23,70,0.329,218,455,0.479,0.481,139,184,0.755,73,147,220,126,78,30,123,230,644,12.2,0.531,0.133,0.35,5.5,10.1,7.9,11.1,2.5,1.2,16.9,20.4,0.4,1.9,2.3,0.073,-2.6,1.0,-1.6,0.2,0,0.0,OOR,1992,51.0
Tellis Frank,PF,26,MIN,10,140,18,33,0.545,0,0,0.0,18,33,0.545,0.545,10,15,0.667,8,18,26,8,5,4,5,24,46,12.4,0.581,0.0,0.455,6.1,14.6,10.2,7.9,1.8,1.7,11.2,13.5,0.2,0.1,0.3,0.102,-2.0,1.3,-0.7,0.0,0,0.0,OOR,1992,57.0
Anthony Frederick,SF,27,CHH,66,852,161,370,0.435,4,17,0.235,157,353,0.445,0.441,63,92,0.685,75,69,144,71,40,26,58,91,389,13.0,0.474,0.046,0.249,9.3,8.9,9.1,11.5,2.2,1.8,12.4,22.2,-0.1,0.6,0.5,0.028,-1.4,-0.9,-2.3,0.0,0,0.0,OOR,1992,31.0
Kevin Gamble,SF,26,BOS,82,2496,480,908,0.529,9,31,0.29,471,877,0.537,0.534,139,157,0.885,80,206,286,219,75,37,97,200,1108,15.2,0.567,0.034,0.173,3.7,8.7,6.3,12.5,1.5,0.9,9.0,18.5,4.5,2.2,6.7,0.129,0.2,0.4,0.7,1.7,0,0.0,OOR,1992,51.0
Winston Garland,PG,27,DEN,78,2209,333,750,0.444,9,28,0.321,324,722,0.449,0.45,171,199,0.859,67,123,190,411,98,22,175,206,846,13.3,0.505,0.037,0.265,3.1,6.4,4.6,27.6,2.2,0.6,17.3,18.6,1.3,1.6,2.9,0.063,-0.8,-0.5,-1.3,0.4,0,0.0,OOR,1992,22.0
Tom Garrick,SG,25,SAS,40,549,59,143,0.413,1,4,0.25,58,139,0.417,0.416,18,26,0.692,12,44,56,98,36,4,44,54,137,9.8,0.444,0.028,0.182,2.4,8.8,5.6,24.2,3.3,0.4,22.2,15.3,-0.5,0.7,0.2,0.022,-3.7,1.9,-1.8,0.0,0,0.0,OOR,1992,42.0
Chris Gatling,PF,24,GSW,54,612,117,206,0.568,0,4,0.0,117,202,0.579,0.568,72,109,0.661,75,107,182,16,31,36,44,101,306,18.2,0.602,0.019,0.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,1.2,0.8,2.0,0.156,0.1,0.4,0.5,0.4,0,0.0,OOR,1992,47.0
Kenny Gattison,PF,27,CHH,82,2223,423,799,0.529,0,2,0.0,423,797,0.531,0.529,196,285,0.688,177,403,580,131,59,69,140,273,1042,15.3,0.564,0.003,0.357,8.4,19.8,14.0,8.2,1.3,1.8,13.2,19.4,2.5,1.9,4.5,0.097,-0.7,-0.6,-1.3,0.4,0,0.0,OOR,1992,31.0
Tate George,SG,23,NJN,70,1037,165,386,0.427,1,6,0.167,164,380,0.432,0.429,87,106,0.821,36,69,105,162,41,3,82,98,418,11.8,0.483,0.016,0.275,3.6,7.3,5.4,21.7,1.9,0.2,15.9,19.9,0.4,0.7,1.1,0.05,-2.2,-0.8,-3.0,-0.3,0,0.0,OOR,1992,40.0
Kendall Gill,SG,23,CHH,79,2906,666,1427,0.467,6,25,0.24,660,1402,0.471,0.469,284,381,0.745,165,237,402,329,154,46,180,237,1622,16.5,0.509,0.018,0.267,6.0,8.9,7.4,16.6,2.5,0.9,10.1,24.7,2.7,2.0,4.7,0.077,0.7,-0.4,0.4,1.7,0,0.0,OOR,1992,31.0
Armen Gilliam,PF,27,PHI,81,2771,512,1001,0.511,0,2,0.0,512,999,0.513,0.511,343,425,0.807,234,426,660,118,51,85,166,176,1367,18.0,0.575,0.002,0.425,9.7,17.5,13.6,6.8,0.9,1.9,12.3,21.5,5.3,2.3,7.6,0.131,1.3,-1.2,0.1,1.5,0,0.0,OOR,1992,35.0
Gerald Glass,SF,24,MIN,75,1822,383,871,0.44,16,54,0.296,367,817,0.449,0.449,77,125,0.616,107,153,260,175,66,30,103,171,859,13.2,0.464,0.062,0.144,6.3,9.6,7.9,15.0,1.8,1.0,10.0,24.0,-0.4,0.7,0.3,0.008,-0.9,-1.4,-2.3,-0.1,0,0.0,OOR,1992,57.0
Mike Gminski,C,32,CHH,35,499,90,199,0.452,1,3,0.333,89,196,0.454,0.455,21,28,0.75,37,81,118,31,11,16,20,37,202,13.0,0.478,0.015,0.141,7.8,17.8,12.7,8.5,1.0,1.9,8.6,18.7,0.2,0.4,0.5,0.051,-0.9,-1.2,-2.0,0.0,0,0.0,OOR,1992,31.0
Dan Godfread,C,24,HOU,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,-4.3,-4.8,-9.1,0.0,0,0.0,OOR,1992,24.0
Paul Graham,SG,24,ATL,78,1718,305,682,0.447,55,141,0.39,250,541,0.462,0.488,126,170,0.741,72,159,231,175,96,21,91,193,791,14.7,0.523,0.207,0.249,4.4,10.1,7.1,14.6,2.7,0.7,10.7,20.4,1.9,1.7,3.6,0.1,-0.6,0.8,0.3,1.0,0,0.0,OOR,1992,38.0
Ron Grandison,PF,27,CHH,3,25,2,4,0.5,0,0,0.0,2,4,0.5,0.5,6,10,0.6,3,8,11,1,1,1,3,4,10,14.6,0.595,0.0,2.5,12.7,35.0,23.7,4.8,1.9,2.3,26.3,18.4,0.0,0.0,0.0,0.09,-2.9,0.6,-2.3,0.0,0,0.0,OOR,1992,31.0
Gary Grant,PG,26,LAC,78,2049,275,595,0.462,15,51,0.294,260,544,0.478,0.475,44,54,0.815,34,150,184,538,138,14,187,181,609,13.4,0.492,0.086,0.091,1.8,8.2,5.0,37.0,3.3,0.4,23.2,16.7,0.0,2.9,3.0,0.069,-1.0,1.3,0.2,1.1,0,0.0,OOR,1992,29.0
Greg Grant,PG,25,PHI,68,891,99,225,0.44,7,18,0.389,92,207,0.444,0.456,20,24,0.833,14,55,69,217,45,2,46,76,225,13.0,0.478,0.08,0.107,1.8,7.0,4.4,34.7,2.6,0.1,16.3,13.8,0.8,0.6,1.4,0.077,-0.6,-0.1,-0.6,0.3,0,0.0,OOR,1992,35.0
Harvey Grant,SF,26,WSB,64,2388,489,1022,0.478,1,8,0.125,488,1014,0.481,0.479,176,220,0.8,157,275,432,170,74,27,109,178,1155,15.3,0.516,0.008,0.215,7.0,12.9,9.9,11.1,1.5,0.7,8.9,21.7,2.3,2.0,4.3,0.087,0.4,-0.8,-0.4,1.0,0,0.0,OOR,1992,25.0
Horace Grant,PF,26,CHI,81,2859,457,790,0.578,0,2,0.0,457,788,0.58,0.578,235,317,0.741,344,463,807,217,100,131,98,196,1149,20.6,0.618,0.003,0.401,14.3,18.2,16.3,10.0,1.8,2.9,9.5,15.5,9.1,5.0,14.1,0.237,3.9,1.4,5.3,5.2,0,0.0,OOR,1992,67.0
Jeff Grayer,SG,26,MIL,82,1659,309,689,0.448,19,66,0.288,290,623,0.465,0.462,102,153,0.667,129,128,257,150,64,13,105,142,739,13.3,0.489,0.096,0.222,8.5,9.2,8.9,13.9,1.9,0.5,12.2,21.7,1.0,0.8,1.8,0.052,-0.4,-1.5,-1.9,0.0,0,0.0,OOR,1992,31.0
A.C. Green,PF,28,LAL,82,2902,382,803,0.476,12,56,0.214,370,747,0.495,0.483,340,457,0.744,306,456,762,117,91,36,111,141,1116,16.7,0.556,0.07,0.569,11.8,18.2,14.9,6.0,1.6,0.8,10.0,16.8,5.8,2.9,8.8,0.145,1.7,-1.0,0.7,2.0,0,0.0,OOR,1992,
Rickey Green,PG,37,BOS,26,367,46,103,0.447,1,4,0.25,45,99,0.455,0.451,13,18,0.722,3,21,24,68,17,1,18,28,106,11.4,0.478,0.039,0.175,0.9,6.0,3.6,24.1,2.3,0.2,14.0,15.1,0.2,0.3,0.5,0.068,-2.4,0.3,-2.1,0.0,0,0.0,OOR,1992,51.0
Sean Green,SG,21,IND,35,256,62,158,0.392,2,10,0.2,60,148,0.405,0.399,15,28,0.536,22,20,42,22,13,6,27,31,141,9.9,0.414,0.063,0.177,10.1,8.2,9.1,13.5,2.5,1.4,13.7,32.3,-0.7,0.2,-0.5,-0.087,-5.3,-2.7,-7.9,-0.4,0,0.0,OOR,1992,40.0
Sidney Green,PF,31,SAS,80,1127,147,344,0.427,0,0,0.0,147,344,0.427,0.427,73,89,0.82,92,250,342,36,29,11,62,148,367,10.5,0.479,0.0,0.259,9.0,24.0,16.6,4.4,1.3,0.6,13.9,16.6,0.0,1.9,1.9,0.079,-3.6,-0.3,-3.9,-0.6,0,0.0,OOR,1992,42.0
Jack Haley,C,28,LAL,49,394,31,84,0.369,0,0,0.0,31,84,0.369,0.369,14,29,0.483,31,64,95,7,7,8,25,75,76,3.6,0.393,0.0,0.345,8.8,18.8,13.7,2.5,0.9,1.2,20.5,13.5,-0.7,0.4,-0.3,-0.034,-8.2,-2.2,-10.4,-0.8,0,0.0,OOR,1992,
Tom Hammonds,PF,24,WSB,37,984,195,400,0.488,0,1,0.0,195,399,0.489,0.488,50,82,0.61,49,136,185,36,22,13,58,118,440,11.2,0.504,0.003,0.205,5.3,15.5,10.3,5.6,1.1,0.8,11.7,21.2,-0.3,0.9,0.6,0.027,-3.0,-1.0,-3.9,-0.5,0,0.0,OOR,1992,25.0
Bob Hansen,SG,31,CHI,68,809,79,178,0.444,7,27,0.259,72,151,0.477,0.463,8,22,0.364,17,60,77,69,27,3,28,134,173,5.7,0.461,0.152,0.124,2.5,8.3,5.5,10.4,1.7,0.2,13.0,11.5,0.0,0.9,0.9,0.053,-5.2,1.0,-4.2,-0.4,0,0.0,OOR,1992,67.0
Tim Hardaway,PG,25,GSW,81,3332,734,1592,0.461,127,376,0.338,607,1216,0.499,0.501,298,389,0.766,81,229,310,807,164,13,267,208,1893,19.1,0.537,0.236,0.244,2.7,7.4,5.1,33.3,2.3,0.2,13.2,24.4,7.2,2.0,9.2,0.132,3.9,-1.1,2.8,4.1,0,0.067,Candidate,1992,47.0
Derek Harper,PG,30,DAL,65,2252,448,1011,0.443,58,186,0.312,390,825,0.473,0.472,198,261,0.759,49,121,170,373,101,17,154,150,1152,16.7,0.512,0.184,0.258,2.2,5.9,4.0,28.0,2.3,0.5,12.0,24.4,2.3,1.2,3.5,0.075,1.6,-0.5,1.1,1.8,0,0.0,OOR,1992,15.0
Ron Harper,SG,28,LAC,82,3144,569,1292,0.44,64,211,0.303,505,1081,0.467,0.465,293,398,0.736,120,327,447,417,152,72,252,199,1495,15.4,0.51,0.163,0.308,4.2,11.6,7.9,20.0,2.4,1.4,14.7,23.3,1.1,4.4,5.6,0.085,0.6,1.0,1.6,2.8,0,0.0,OOR,1992,29.0
Scott Hastings,C,31,DEN,40,421,17,50,0.34,0,9,0.0,17,41,0.415,0.34,24,28,0.857,30,68,98,26,10,15,22,56,58,7.1,0.465,0.18,0.56,7.3,18.5,12.5,7.9,1.2,2.2,26.1,8.1,-0.1,0.4,0.3,0.04,-4.5,0.5,-3.9,-0.2,0,0.0,OOR,1992,22.0
Hersey Hawkins,SG,25,PHI,81,3013,521,1127,0.462,91,229,0.397,430,898,0.479,0.503,403,461,0.874,53,218,271,248,157,43,189,174,1536,17.0,0.578,0.203,0.409,2.0,8.2,5.1,13.0,2.7,0.9,12.4,22.1,5.4,2.4,7.8,0.124,1.3,0.5,1.8,2.9,0,0.0,OOR,1992,35.0
Gerald Henderson,PG,36,HOU,16,96,12,32,0.375,3,8,0.375,9,24,0.375,0.422,9,11,0.818,1,7,8,10,3,0,8,12,36,8.0,0.489,0.25,0.344,1.2,8.1,4.7,15.1,1.6,0.0,17.8,20.4,0.0,0.1,0.0,0.021,-4.8,-0.5,-5.3,-0.1,0,0.0,OOR,1992,24.0
Steve Henson,PG,23,MIL,50,386,52,144,0.361,23,48,0.479,29,96,0.302,0.441,23,29,0.793,17,24,41,82,15,1,40,50,150,11.1,0.478,0.333,0.201,4.8,7.4,6.1,30.3,2.0,0.2,20.3,21.4,0.1,0.2,0.2,0.028,-0.8,-2.1,-2.9,-0.1,0,0.0,OOR,1992,31.0
Carl Herrera,PF,25,HOU,43,566,83,161,0.516,0,1,0.0,83,160,0.519,0.516,25,44,0.568,33,66,99,27,16,25,37,60,191,10.9,0.529,0.006,0.273,6.7,12.7,9.7,7.1,1.4,2.6,17.0,16.7,-0.1,0.6,0.5,0.045,-3.0,0.1,-3.0,-0.1,0,0.0,OOR,1992,24.0
