Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Keith Closs,C,23,57,820,96,197,0.487,0,3,0.0,96,194,0.495,0.487,46,78,0.59,65,114,179,25,13,73,34,80,238,14.1,0.514,0.015,0.396,8.5,16.0,12.2,5.0,0.8,6.0,12.8,14.4,0.6,0.5,1.1,0.062,-1.9,-0.1,-2.0,0.0,0,0.0,OOR,2000
Derrick Coleman,PF,32,74,2347,446,979,0.456,51,141,0.362,395,838,0.471,0.482,296,377,0.785,124,508,632,175,34,130,173,195,1239,18.9,0.541,0.144,0.385,6.1,23.8,15.1,13.5,0.7,3.8,13.1,25.2,2.7,3.8,6.5,0.133,1.2,0.5,1.6,2.2,0,0.0,OOR,2000
Bimbo Coles,PG,31,80,1924,276,607,0.455,8,39,0.205,268,568,0.472,0.461,85,104,0.817,30,142,172,290,58,11,103,178,645,12.9,0.494,0.064,0.171,1.7,8.1,4.9,24.6,1.6,0.4,13.6,17.4,1.8,0.5,2.3,0.058,-1.6,-0.6,-2.2,-0.1,0,0.0,OOR,2000
Marty Conlon,C,32,3,9,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,1,1,2,0,0,0,0,1,2,9.6,0.5,0.0,0.0,12.0,12.8,12.4,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.06,-2.9,-5.9,-8.8,0.0,0,0.0,OOR,2000
Tyrone Corbin,SF,37,54,941,88,247,0.356,10,44,0.227,78,203,0.384,0.377,33,39,0.846,40,125,165,60,36,5,29,99,219,7.9,0.415,0.178,0.158,4.4,13.9,9.1,8.7,1.8,0.3,9.9,13.0,-0.1,1.1,0.9,0.048,-3.6,0.9,-2.7,-0.2,0,0.0,OOR,2000
Chris Crawford,PF,24,55,668,91,229,0.397,7,27,0.259,84,202,0.416,0.413,63,81,0.778,51,48,99,33,17,16,37,83,252,11.9,0.476,0.118,0.354,8.4,7.9,8.1,8.0,1.3,1.6,12.3,20.0,0.4,0.2,0.6,0.043,-1.9,-1.3,-3.2,-0.2,0,0.0,OOR,2000
Austin Croshere,PF,24,81,1885,288,653,0.441,63,174,0.362,225,479,0.47,0.489,196,231,0.848,135,381,516,89,44,60,121,203,835,16.7,0.553,0.266,0.354,8.3,21.8,15.3,7.6,1.2,2.1,13.8,21.1,2.8,2.6,5.4,0.138,0.7,0.0,0.7,1.3,0,0.0,OOR,2000
John Crotty,PG,30,69,937,106,251,0.422,33,80,0.413,73,171,0.427,0.488,80,93,0.86,17,58,75,128,27,5,54,104,325,12.5,0.557,0.319,0.371,2.1,7.2,4.6,20.9,1.4,0.4,15.6,16.2,1.5,0.4,1.9,0.099,-0.2,-0.8,-0.9,0.2,0,0.0,OOR,2000
Terry Cummings,PF,38,22,398,76,177,0.429,0,0,0.0,76,177,0.429,0.429,32,39,0.821,45,62,107,21,13,8,27,74,184,14.0,0.474,0.0,0.22,11.2,17.4,14.1,9.3,1.6,1.4,12.2,23.4,0.2,0.3,0.4,0.049,-2.3,-1.1,-3.4,-0.1,0,0.0,OOR,2000
Vonteego Cummings,PG,23,75,1793,265,655,0.405,49,151,0.325,216,504,0.429,0.442,127,169,0.751,57,127,184,247,91,13,132,174,706,12.9,0.484,0.231,0.258,3.1,7.9,5.4,22.6,2.6,0.5,15.3,20.2,0.7,0.7,1.3,0.036,-1.2,-0.5,-1.7,0.2,0,0.0,OOR,2000
Bill Curley,SF-PF,27,28,309,29,68,0.426,0,1,0.0,29,67,0.433,0.426,18,25,0.72,18,32,50,14,13,4,21,61,76,6.5,0.481,0.015,0.368,6.0,11.6,8.6,6.8,2.1,0.9,21.0,13.7,-0.1,0.2,0.0,0.003,-5.9,-0.4,-6.3,-0.3,0,0.0,OOR,2000
Dell Curry,SG,35,67,1095,194,454,0.427,95,242,0.393,99,212,0.467,0.532,24,32,0.75,11,89,100,89,32,9,40,66,507,14.9,0.542,0.533,0.07,1.1,9.4,5.1,14.1,1.5,0.6,7.9,20.5,1.6,0.6,2.2,0.098,1.9,-1.1,0.8,0.8,0,0.0,OOR,2000
Michael Curry,SG,31,82,1611,182,379,0.48,1,5,0.2,181,374,0.484,0.482,141,168,0.839,21,83,104,87,33,5,73,209,506,8.6,0.559,0.013,0.443,1.5,6.0,3.7,8.3,1.0,0.2,13.9,14.3,1.6,0.5,2.0,0.06,-3.2,-0.8,-4.0,-0.8,0,0.0,OOR,2000
Erick Dampier,C,24,21,495,70,173,0.405,0,0,0.0,70,173,0.405,0.405,27,51,0.529,48,86,134,19,8,15,29,75,167,9.6,0.427,0.0,0.295,9.6,19.5,14.2,6.2,0.8,2.1,12.9,19.1,-0.3,0.3,-0.1,-0.006,-4.7,-1.9,-6.6,-0.6,0,0.0,OOR,2000
Antonio Daniels,SG,24,68,1195,163,344,0.474,22,66,0.333,141,278,0.507,0.506,72,101,0.713,16,70,86,177,55,5,58,73,420,15.2,0.541,0.192,0.294,1.6,6.4,4.1,24.4,2.4,0.3,13.0,17.2,1.9,1.7,3.6,0.144,0.3,1.2,1.5,1.0,0,0.0,OOR,2000
Kornél Dávid,SF,28,32,474,67,157,0.427,0,3,0.0,67,154,0.435,0.427,45,56,0.804,26,55,81,17,17,3,33,56,179,10.7,0.493,0.019,0.357,6.3,13.8,10.0,7.0,1.9,0.5,15.4,20.7,-0.1,0.4,0.3,0.033,-3.5,-0.9,-4.3,-0.3,0,0.0,OOR,2000
Antonio Davis,C,31,79,2479,313,712,0.44,0,0,0.0,313,712,0.44,0.44,284,371,0.765,235,461,696,105,38,100,121,267,910,15.1,0.52,0.0,0.521,10.3,21.5,15.7,6.7,0.8,2.8,12.1,17.8,3.5,2.6,6.1,0.118,-1.0,-1.0,-2.0,0.0,0,0.0,OOR,2000
Baron Davis,PG,20,82,1523,182,433,0.42,25,111,0.225,157,322,0.488,0.449,97,153,0.634,48,117,165,309,97,19,140,201,486,12.9,0.486,0.256,0.353,3.6,8.4,6.1,32.6,3.3,0.9,21.9,18.9,-0.1,2.2,2.1,0.065,-2.0,1.2,-0.8,0.5,0,0.0,OOR,2000
Ben Davis,PF,27,5,22,2,6,0.333,0,0,0.0,2,6,0.333,0.333,0,0,0.0,3,6,9,2,1,1,3,2,4,8.5,0.333,0.0,0.0,15.5,29.8,22.8,13.2,2.3,3.3,33.3,18.0,-0.1,0.1,0.0,-0.033,-6.5,1.6,-4.9,0.0,0,0.0,OOR,2000
Dale Davis,C,30,74,2127,302,602,0.502,0,0,0.0,302,602,0.502,0.502,139,203,0.685,256,473,729,64,52,94,91,203,743,17.4,0.537,0.0,0.337,14.0,24.0,19.2,4.8,1.3,2.9,11.6,16.7,3.8,3.3,7.1,0.161,0.7,0.1,0.8,1.5,0,0.0,OOR,2000
Emanual Davis,PG,31,54,701,80,220,0.364,31,103,0.301,49,117,0.419,0.434,26,38,0.684,15,85,100,70,38,5,44,72,217,10.2,0.458,0.468,0.173,2.3,13.4,7.8,14.9,2.8,0.5,15.7,17.7,-0.3,0.8,0.5,0.037,-3.0,1.2,-1.9,0.0,0,0.0,OOR,2000
Hubert Davis,PG,29,79,1817,217,464,0.468,82,167,0.491,135,297,0.455,0.556,67,77,0.87,17,117,134,141,24,3,70,109,583,10.8,0.585,0.36,0.166,1.0,6.9,4.0,11.2,0.7,0.1,12.3,13.8,2.5,0.0,2.5,0.067,-0.4,-1.6,-2.0,0.0,0,0.0,OOR,2000
Mark Davis,SF,26,23,464,56,137,0.409,0,2,0.0,56,135,0.415,0.409,31,47,0.66,31,53,84,38,25,4,40,52,143,9.8,0.453,0.015,0.343,6.6,12.8,9.5,12.8,2.7,0.6,20.2,17.9,-0.4,0.3,-0.1,-0.012,-3.9,-0.8,-4.6,-0.3,0,0.0,OOR,2000
Ricky Davis,SG,20,48,570,94,187,0.503,0,4,0.0,94,183,0.514,0.503,39,51,0.765,29,54,83,62,30,8,46,39,227,15.3,0.542,0.021,0.273,5.9,10.4,8.2,18.9,2.7,1.0,18.0,20.1,0.3,0.8,1.1,0.092,-0.6,0.3,-0.3,0.2,0,0.0,OOR,2000
Todd Day,SG,30,58,941,130,330,0.394,64,165,0.388,66,165,0.4,0.491,72,108,0.667,31,98,129,65,44,22,50,127,396,13.2,0.524,0.5,0.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20.0,0.9,1.6,2.5,0.125,-0.5,1.2,0.7,0.6,0,0.0,OOR,2000
Andrew DeClercq,C,26,82,1831,225,443,0.508,0,0,0.0,225,443,0.508,0.508,94,160,0.588,156,283,439,58,63,66,108,275,544,11.4,0.53,0.0,0.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,0.6,2.3,2.9,0.077,-2.9,0.6,-2.3,-0.2,0,0.0,OOR,2000
Vinny Del Negro,PG,33,67,1211,153,325,0.471,8,24,0.333,145,301,0.482,0.483,35,39,0.897,9,98,107,160,36,0,48,81,349,11.7,0.51,0.074,0.12,0.9,9.4,5.2,19.6,1.5,0.0,12.3,14.3,1.3,0.2,1.5,0.061,-1.3,-0.8,-2.1,0.0,0,0.0,OOR,2000
Tony Delk,PG,26,46,682,120,279,0.43,9,40,0.225,111,239,0.464,0.446,47,59,0.797,36,52,88,55,35,5,32,58,296,14.1,0.485,0.143,0.211,5.5,8.0,6.7,12.4,2.5,0.5,9.5,20.6,0.5,0.7,1.3,0.09,-0.9,0.6,-0.3,0.3,0,0.0,OOR,2000
Derrick Dial,SG,24,8,95,17,46,0.37,3,12,0.25,14,34,0.412,0.402,3,5,0.6,14,12,26,5,1,1,6,10,40,12.0,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,-0.1,0.1,0.1,0.032,-1.5,-3.1,-4.6,-0.1,0,0.0,OOR,2000
Michael Dickerson,SG,24,82,3103,554,1270,0.436,119,291,0.409,435,979,0.444,0.483,269,324,0.83,78,201,279,208,116,45,165,226,1496,15.6,0.53,0.229,0.255,3.0,7.8,5.4,12.2,2.0,1.0,10.5,23.1,4.5,1.0,5.5,0.085,1.0,-1.0,0.0,1.6,0,0.0,OOR,2000
Vlade Divac,C,31,82,2374,384,764,0.503,7,26,0.269,377,738,0.511,0.507,230,333,0.691,174,482,656,244,103,103,190,251,1005,18.0,0.552,0.034,0.436,7.6,21.3,14.4,15.4,2.1,2.8,17.3,19.3,3.0,4.1,7.2,0.145,0.4,2.4,2.8,2.9,0,0.0,OOR,2000
Michael Doleac,C,22,81,1335,242,535,0.452,1,2,0.5,241,533,0.452,0.453,80,95,0.842,89,245,334,63,29,34,65,224,565,13.3,0.49,0.004,0.178,7.3,20.0,13.6,7.6,1.1,1.8,10.1,20.2,1.1,1.9,3.0,0.106,-2.6,0.0,-2.6,-0.2,0,0.0,OOR,2000
Sherman Douglas,PG,33,20,309,45,90,0.5,5,16,0.313,40,74,0.541,0.528,25,28,0.893,13,16,29,34,17,0,24,26,120,15.4,0.586,0.178,0.311,4.5,6.0,5.2,18.2,2.9,0.0,19.0,18.2,0.5,0.2,0.6,0.1,0.1,0.2,0.3,0.2,0,0.0,OOR,2000
Bryce Drew,PG,25,72,1293,158,413,0.383,59,163,0.362,99,250,0.396,0.454,45,53,0.849,23,80,103,162,41,1,66,79,420,10.9,0.481,0.395,0.128,2.0,6.8,4.5,19.7,1.6,0.1,13.1,17.1,0.9,0.5,1.3,0.05,-1.2,-0.9,-2.2,-0.1,0,0.0,OOR,2000
Chris Dudley,C,34,47,459,23,67,0.343,0,0,0.0,23,67,0.343,0.343,9,27,0.333,63,73,136,5,7,21,18,95,55,6.1,0.349,0.0,0.403,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10.0,-0.2,0.7,0.5,0.056,-5.3,0.2,-5.2,-0.4,0,0.0,OOR,2000
Tim Duncan,PF,23,74,2875,628,1281,0.49,1,11,0.091,627,1270,0.494,0.491,459,603,0.761,262,656,918,234,66,165,242,210,1716,24.8,0.555,0.009,0.471,10.8,24.8,18.1,15.5,1.2,4.0,13.5,28.7,6.7,6.4,13.0,0.218,3.8,1.8,5.6,5.5,0,0.205,Candidate,2000
Howard Eisley,PG,27,82,2096,282,675,0.418,60,163,0.368,222,512,0.434,0.462,84,102,0.824,23,147,170,347,59,9,132,223,708,11.5,0.492,0.241,0.151,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,1.3,1.8,3.0,0.069,-1.1,-0.5,-1.7,0.2,0,0.0,OOR,2000
Obinna Ekezie,PF,24,39,351,41,88,0.466,0,0,0.0,41,88,0.466,0.466,43,64,0.672,34,58,92,8,9,4,26,61,125,11.8,0.538,0.0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,0.2,0.2,0.5,0.063,-3.1,-1.7,-4.8,-0.2,0,0.0,OOR,2000
Mario Elie,SF,36,79,2217,195,457,0.427,74,186,0.398,121,271,0.446,0.508,126,149,0.846,48,201,249,193,73,9,130,156,590,10.4,0.565,0.407,0.326,2.6,9.9,6.4,13.3,1.7,0.3,19.9,13.6,1.5,3.0,4.6,0.099,-1.4,1.2,-0.3,1.0,0,0.0,OOR,2000
Sean Elliott,SF,31,19,391,38,106,0.358,13,37,0.351,25,69,0.362,0.42,25,32,0.781,6,41,47,28,12,2,19,34,114,8.8,0.475,0.349,0.302,1.8,11.4,6.8,11.1,1.6,0.4,13.7,16.4,0.0,0.6,0.5,0.067,-2.8,0.2,-2.6,-0.1,0,0.0,OOR,2000
Dale Ellis,SG,39,42,564,66,159,0.415,37,100,0.37,29,59,0.492,0.531,9,13,0.692,13,43,56,14,13,0,20,45,178,8.7,0.54,0.629,0.082,2.7,8.7,5.7,3.8,1.2,0.0,10.8,14.6,0.3,0.2,0.5,0.046,-1.1,-2.0,-3.1,-0.2,0,0.0,OOR,2000
LaPhonso Ellis,PF,29,58,1309,209,464,0.45,3,21,0.143,206,443,0.465,0.454,66,95,0.695,98,192,290,59,32,25,52,133,487,13.9,0.481,0.045,0.205,8.2,16.1,12.1,7.6,1.3,1.3,9.3,18.9,1.1,0.8,1.9,0.07,-1.0,-0.9,-1.9,0.0,0,0.0,OOR,2000
Pervis Ellison,C,32,30,269,19,43,0.442,0,0,0.0,19,43,0.442,0.442,15,21,0.714,29,38,67,13,10,8,13,67,53,9.0,0.507,0.0,0.488,11.7,17.0,14.2,6.9,1.9,2.2,19.9,10.5,0.2,0.3,0.5,0.088,-4.8,0.2,-4.6,-0.2,0,0.0,OOR,2000
Evan Eschmeyer,C,24,31,373,38,72,0.528,0,0,0.0,38,72,0.528,0.528,15,30,0.5,40,68,108,21,8,21,21,84,91,11.8,0.534,0.0,0.417,11.5,21.0,16.1,8.7,1.1,3.9,19.8,12.7,0.3,0.4,0.7,0.095,-4.2,0.6,-3.5,-0.1,0,0.0,OOR,2000
Patrick Ewing,C,37,62,2035,361,775,0.466,0,2,0.0,361,773,0.467,0.466,207,283,0.731,140,464,604,58,36,84,142,196,929,16.9,0.516,0.003,0.365,8.4,26.2,17.6,5.2,1.0,3.1,13.6,24.3,0.9,3.9,4.8,0.113,-0.6,0.4,-0.2,0.9,0,0.0,OOR,2000
Tony Farmer,PF,30,74,1199,127,312,0.407,8,44,0.182,119,268,0.444,0.42,203,265,0.766,118,177,295,74,66,16,82,167,465,15.7,0.542,0.141,0.849,9.7,16.5,12.9,9.5,2.8,0.9,16.1,17.9,1.9,1.0,2.9,0.114,-0.6,0.1,-0.5,0.5,0,0.0,OOR,2000
Jamie Feick,C,25,81,2241,181,423,0.428,3,3,1.0,178,420,0.424,0.431,94,133,0.707,264,491,755,68,43,38,59,206,459,12.3,0.477,0.007,0.314,12.6,25.2,18.7,4.5,1.0,1.2,10.9,10.8,2.6,2.3,4.8,0.103,-0.9,-1.4,-2.3,-0.2,0,0.0,OOR,2000
Danny Ferry,PF,33,63,1326,189,380,0.497,33,75,0.44,156,305,0.511,0.541,52,57,0.912,55,183,238,67,22,24,55,181,463,11.8,0.571,0.197,0.15,4.6,15.6,10.0,8.3,0.8,1.3,12.0,15.1,1.6,1.1,2.7,0.099,-1.1,-0.2,-1.4,0.2,0,0.0,OOR,2000
Michael Finley,SF,26,82,3464,748,1636,0.457,99,247,0.401,649,1389,0.467,0.487,260,317,0.82,122,396,518,438,109,32,196,171,1855,19.2,0.522,0.151,0.194,3.8,12.2,8.0,21.3,1.6,0.6,9.9,25.1,6.4,1.9,8.3,0.114,3.0,-0.9,2.1,3.6,0,0.001,Candidate,2000
Derek Fisher,PG,25,78,1803,167,483,0.346,52,166,0.313,115,317,0.363,0.4,105,145,0.724,22,121,143,216,80,3,75,150,491,9.6,0.449,0.344,0.3,1.3,7.1,4.2,17.1,2.3,0.1,12.1,15.1,0.5,2.6,3.1,0.083,-2.9,1.3,-1.6,0.2,0,0.0,OOR,2000
Danny Fortson,PF,23,55,856,140,265,0.528,0,0,0.0,140,265,0.528,0.528,139,189,0.735,141,225,366,29,20,5,67,180,419,20.1,0.602,0.0,0.713,17.8,31.7,24.4,5.6,1.2,0.4,16.1,21.0,2.5,1.0,3.5,0.194,0.6,-1.9,-1.2,0.2,0,0.0,OOR,2000
Greg Foster,PF,31,60,718,91,224,0.406,3,15,0.2,88,209,0.421,0.413,18,28,0.643,16,91,107,41,10,18,28,105,203,6.9,0.43,0.067,0.125,2.4,14.1,8.2,8.7,0.7,1.8,10.6,16.3,-0.4,0.5,0.1,0.007,-5.2,-0.3,-5.5,-0.6,0,0.0,OOR,2000
Jeff Foster,C,23,19,86,13,23,0.565,0,1,0.0,13,22,0.591,0.565,17,25,0.68,12,20,32,5,5,1,2,18,43,25.6,0.632,0.043,1.087,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,0.5,0.2,0.6,0.345,2.8,1.7,4.4,0.1,0,0.0,OOR,2000
Rick Fox,SF,30,82,1473,206,498,0.414,59,181,0.326,147,317,0.464,0.473,63,78,0.808,63,135,198,138,52,26,87,203,534,11.7,0.502,0.363,0.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,0.9,2.3,3.2,0.104,-1.6,0.9,-0.6,0.5,0,0.0,OOR,2000
Adonal Foyle,C,24,76,1654,193,380,0.508,0,0,0.0,193,380,0.508,0.508,34,90,0.378,174,250,424,42,26,136,71,218,420,12.3,0.5,0.0,0.237,10.4,16.9,13.5,4.0,0.8,5.8,14.5,12.5,0.7,1.2,1.9,0.055,-2.8,-0.1,-2.9,-0.4,0,0.0,OOR,2000
Steve Francis,PG,22,77,2776,497,1117,0.445,107,310,0.345,390,807,0.483,0.493,287,365,0.786,152,257,409,507,118,29,306,231,1388,18.4,0.543,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25.0,4.4,2.0,6.4,0.111,2.7,-0.6,2.0,2.8,0,0.0,OOR,2000
Todd Fuller,C,25,41,399,51,122,0.418,0,0,0.0,51,122,0.418,0.418,32,53,0.604,36,74,110,5,9,8,27,46,134,9.6,0.461,0.0,0.434,10.4,20.4,15.5,2.0,1.2,1.4,15.7,19.4,-0.3,0.5,0.2,0.029,-4.7,-1.6,-6.3,-0.4,0,0.0,OOR,2000
Lawrence Funderburke,PF,29,75,1026,184,352,0.523,0,2,0.0,184,350,0.526,0.523,115,163,0.706,98,136,234,33,32,20,40,91,483,18.0,0.57,0.006,0.463,9.9,13.9,11.9,5.0,1.5,1.3,8.6,18.8,2.5,1.2,3.7,0.172,1.2,-0.2,1.0,0.8,0,0.0,OOR,2000
Kevin Garnett,PF,23,81,3243,759,1526,0.497,30,81,0.37,729,1445,0.504,0.507,309,404,0.765,223,733,956,401,120,126,268,205,1857,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,6.1,5.6,11.6,0.172,4.6,1.7,6.3,6.8,0,0.337,Candidate,2000
Dean Garrett,C,33,56,604,48,108,0.444,0,0,0.0,48,108,0.444,0.444,18,26,0.692,41,99,140,19,8,40,21,94,114,9.0,0.477,0.0,0.241,7.8,19.3,13.5,4.3,0.7,4.8,15.0,10.5,0.2,0.8,1.0,0.077,-4.0,0.9,-3.0,-0.2,0,0.0,OOR,2000
Kiwane Lemorris Garris,SG,25,3,23,2,10,0.2,0,1,0.0,2,9,0.222,0.2,0,0,0.0,0,1,1,2,0,0,1,0,4,-3.9,0.2,0.1,0.0,0.0,4.7,2.4,12.2,0.0,0.0,9.1,20.1,-0.1,0.0,-0.1,-0.223,-7.8,-6.4,-14.3,-0.1,0,0.0,OOR,2000
Pat Garrity,SF,23,82,1479,258,585,0.441,79,197,0.401,179,388,0.461,0.509,80,111,0.721,44,166,210,58,31,19,85,197,675,11.9,0.532,0.337,0.19,3.2,12.2,7.7,6.2,1.0,0.9,11.8,20.4,1.4,1.4,2.8,0.091,-1.0,-0.6,-1.6,0.2,0,0.0,OOR,2000
Chris Gatling,PF,32,85,1811,365,802,0.455,18,70,0.257,347,732,0.474,0.466,266,373,0.713,154,348,502,71,82,23,169,246,1014,17.3,0.525,0.087,0.465,9.2,21.0,15.1,6.7,2.3,0.9,14.9,26.7,1.3,2.6,4.0,0.105,-0.7,-0.2,-1.0,0.5,0,0.0,OOR,2000
Matt Geiger,C,30,65,1406,260,589,0.441,0,4,0.0,260,585,0.444,0.441,109,140,0.779,154,233,387,39,29,22,91,194,629,13.9,0.483,0.007,0.238,11.9,18.6,15.2,4.9,1.1,1.1,12.3,23.1,0.6,2.0,2.6,0.088,-2.1,-1.4,-3.5,-0.5,0,0.0,OOR,2000
Devean George,SF,22,49,345,56,144,0.389,16,47,0.34,40,97,0.412,0.444,27,41,0.659,29,46,75,12,10,4,21,54,155,12.1,0.478,0.326,0.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,0.1,0.6,0.7,0.093,-2.5,-1.0,-3.5,-0.1,0,0.0,OOR,2000
Kendall Gill,SF,31,76,2355,396,956,0.414,20,78,0.256,376,878,0.428,0.425,181,255,0.71,82,201,283,210,139,41,89,211,993,15.2,0.465,0.082,0.267,3.7,9.8,6.7,15.3,3.1,1.2,7.7,21.9,1.6,2.1,3.7,0.076,-0.7,0.7,0.0,1.2,0,0.0,OOR,2000
Armen Gilliam,PF,35,50,782,133,305,0.436,0,1,0.0,133,304,0.438,0.436,67,86,0.779,72,137,209,42,12,16,55,83,333,14.0,0.486,0.003,0.282,11.5,20.9,16.3,9.3,0.8,1.6,13.8,23.5,0.3,1.0,1.2,0.075,-1.7,-1.4,-3.1,-0.2,0,0.0,OOR,2000
Dion Glover,SG,21,30,446,66,171,0.386,12,45,0.267,54,126,0.429,0.421,51,70,0.729,15,23,38,27,15,4,28,28,195,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,0.2,0.1,0.3,0.029,-1.0,-1.6,-2.6,-0.1,0,0.0,OOR,2000
Brian Grant,PF,27,63,1322,173,352,0.491,1,2,0.5,172,350,0.491,0.493,112,166,0.675,121,223,344,64,32,28,84,166,459,14.0,0.54,0.006,0.472,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,1.5,2.0,3.5,0.128,-1.1,0.2,-0.8,0.4,0,0.0,OOR,2000
Gary Grant,PG,34,3,24,6,14,0.429,0,0,0.0,6,14,0.429,0.429,0,0,0.0,0,3,3,1,1,0,2,3,12,8.0,0.429,0.0,0.0,0.0,14.0,7.4,8.1,2.2,0.0,12.5,30.8,-0.1,0.0,0.0,-0.07,-8.3,0.0,-8.3,0.0,0,0.0,OOR,2000
Horace Grant,PF,34,76,2688,266,599,0.444,0,4,0.0,266,595,0.447,0.444,80,111,0.721,167,424,591,188,55,60,61,192,612,11.7,0.472,0.007,0.185,6.7,17.5,12.0,10.2,1.1,1.6,8.6,11.6,2.7,2.5,5.2,0.093,-1.0,0.3,-0.7,0.9,0,0.0,OOR,2000
Devin Gray,SF,27,21,124,15,37,0.405,0,0,0.0,15,37,0.405,0.405,19,29,0.655,11,14,25,5,5,3,4,22,49,14.0,0.492,0.0,0.784,10.2,12.4,11.3,6.3,2.1,1.6,7.4,19.0,0.2,0.1,0.3,0.123,-2.4,-0.1,-2.6,0.0,0,0.0,OOR,2000
A.C. Green,PF,36,82,1929,173,387,0.447,1,4,0.25,172,383,0.449,0.448,66,95,0.695,160,326,486,80,53,18,53,127,413,11.2,0.482,0.01,0.245,9.0,17.9,13.5,5.9,1.4,0.7,11.0,11.0,1.7,3.3,5.0,0.124,-1.1,0.8,-0.3,0.8,0,0.0,OOR,2000
Adrian Griffin,SG,25,72,1927,175,413,0.424,16,57,0.281,159,356,0.447,0.443,119,158,0.753,128,244,372,177,116,15,93,222,485,12.6,0.503,0.138,0.383,7.2,15.2,11.0,13.4,3.1,0.6,16.2,13.0,1.8,2.1,3.9,0.098,-0.9,1.4,0.6,1.3,0,0.0,OOR,2000
Tom Gugliotta,PF,30,54,1767,310,645,0.481,1,8,0.125,309,637,0.485,0.481,117,151,0.775,141,284,425,124,80,31,106,152,738,16.4,0.519,0.012,0.234,9.1,17.5,13.4,11.6,2.3,1.3,13.0,20.4,1.9,3.3,5.2,0.14,0.2,1.2,1.4,1.5,0,0.0,OOR,2000
Darvin Ham,SF,26,35,792,71,128,0.555,0,1,0.0,71,127,0.559,0.555,35,78,0.449,85,87,172,42,29,29,29,102,177,12.8,0.545,0.008,0.609,12.6,12.8,12.7,7.5,1.9,2.8,15.2,10.7,1.2,0.5,1.7,0.101,-0.5,0.5,0.0,0.4,0,0.0,OOR,2000
Richard Hamilton,SG,21,71,1373,254,605,0.42,28,77,0.364,226,528,0.428,0.443,103,133,0.774,38,91,129,108,28,6,84,142,639,11.6,0.482,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,0.4,0.3,0.7,0.024,-1.4,-2.2,-3.7,-0.6,0,0.0,OOR,2000
Thomas Hamilton,C,24,22,273,35,79,0.443,0,0,0.0,35,79,0.443,0.443,12,23,0.522,31,59,90,15,4,14,28,25,82,11.4,0.46,0.0,0.291,13.0,23.7,18.5,8.7,0.7,3.3,23.9,18.8,-0.3,0.3,0.0,0.002,-3.5,-0.5,-4.0,-0.1,0,0.0,OOR,2000
Tom Hammonds,PF,32,56,372,42,97,0.433,0,0,0.0,42,97,0.433,0.433,33,56,0.589,34,67,101,10,8,3,21,55,117,9.9,0.481,0.0,0.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,0.1,0.4,0.5,0.061,-3.8,-1.7,-5.5,-0.3,0,0.0,OOR,2000
Anfernee Hardaway,SG,28,60,2253,378,798,0.474,33,102,0.324,345,696,0.496,0.494,226,286,0.79,91,256,347,315,94,38,153,164,1015,17.9,0.549,0.128,0.358,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,4.2,3.6,7.8,0.165,1.9,1.6,3.5,3.1,0,0.0,OOR,2000
Tim Hardaway,PG,33,52,1672,246,638,0.386,94,256,0.367,152,382,0.398,0.459,110,133,0.827,25,125,150,385,49,4,119,112,696,16.4,0.5,0.401,0.208,1.8,8.3,5.2,38.2,1.6,0.2,14.6,22.8,2.6,1.6,4.3,0.123,2.9,-1.1,1.8,1.6,0,0.0,OOR,2000
Ron Harper,PG,36,80,2042,212,531,0.399,33,106,0.311,179,425,0.421,0.43,100,147,0.68,96,241,337,270,85,39,132,164,557,12.0,0.468,0.2,0.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,0.4,3.5,4.0,0.093,-1.2,1.9,0.6,1.3,0,0.0,OOR,2000
